model,split,metric,region,label,n,layer,mean,median,q25,q75
shikra_7b,train,raw_attention,BOS,1,10226,1,0.027101330283709393,0.027448177337646484,0.02141439914703369,0.03242015838623047
shikra_7b,train,raw_attention,BOS,1,10226,2,0.024149432157780322,0.02401295304298401,0.02015833556652069,0.028570711612701416
shikra_7b,train,raw_attention,BOS,1,10226,3,0.018382233211254446,0.017972543835639954,0.01632598042488098,0.02064076066017151
shikra_7b,train,raw_attention,BOS,1,10226,4,0.2403776319324096,0.2364635467529297,0.21430301666259766,0.2630462646484375
shikra_7b,train,raw_attention,BOS,1,10226,5,0.24108250008277782,0.2352287769317627,0.2089884877204895,0.26781463623046875
shikra_7b,train,raw_attention,BOS,1,10226,6,0.27656477450764905,0.2703397274017334,0.24276995658874512,0.3054828643798828
shikra_7b,train,raw_attention,BOS,1,10226,7,0.2720851473351432,0.2669703960418701,0.238397479057312,0.30162905156612396
shikra_7b,train,raw_attention,BOS,1,10226,8,0.284961329446295,0.2798490524291992,0.24958324432373047,0.315584659576416
shikra_7b,train,raw_attention,BOS,1,10226,9,0.2668273791076268,0.2626686096191406,0.23381280899047852,0.29590296745300293
shikra_7b,train,raw_attention,BOS,1,10226,10,0.259318386259003,0.25481414794921875,0.22345227748155594,0.28958582878112793
shikra_7b,train,raw_attention,BOS,1,10226,11,0.2758884128469463,0.2710180878639221,0.2407093048095703,0.3058815002441406
shikra_7b,train,raw_attention,BOS,1,10226,12,0.271763423231514,0.26795506477355957,0.23425793647766113,0.3045879006385803
shikra_7b,train,raw_attention,BOS,1,10226,13,0.25678906462242895,0.2530815303325653,0.21791087090969086,0.2917358875274658
shikra_7b,train,raw_attention,BOS,1,10226,14,0.24991963637794928,0.24632534384727478,0.21458124369382858,0.2804378271102905
shikra_7b,train,raw_attention,BOS,1,10226,15,0.27001895110871305,0.26648104190826416,0.2311292290687561,0.3039536476135254
shikra_7b,train,raw_attention,BOS,1,10226,16,0.23631931324437502,0.23244169354438782,0.1987406611442566,0.26913025975227356
shikra_7b,train,raw_attention,BOS,1,10226,17,0.25012077233844626,0.2461109161376953,0.2130744457244873,0.2832953929901123
shikra_7b,train,raw_attention,BOS,1,10226,18,0.23787271745361602,0.2334744930267334,0.2029062584042549,0.26822900772094727
shikra_7b,train,raw_attention,BOS,1,10226,19,0.25592797396876865,0.25107476115226746,0.2165907621383667,0.2897711843252182
shikra_7b,train,raw_attention,BOS,1,10226,20,0.2340154440076459,0.22960712760686874,0.197724349796772,0.2651492953300476
shikra_7b,train,raw_attention,BOS,1,10226,21,0.25035560041529054,0.24656768143177032,0.21441277861595154,0.2816099375486374
shikra_7b,train,raw_attention,BOS,1,10226,22,0.2525560504407326,0.24819636344909668,0.2140708789229393,0.28644028306007385
shikra_7b,train,raw_attention,BOS,1,10226,23,0.3026182625246752,0.29827237129211426,0.2623143792152405,0.33843135833740234
shikra_7b,train,raw_attention,BOS,1,10226,24,0.22779277409886792,0.22290724515914917,0.1879616156220436,0.2630777359008789
shikra_7b,train,raw_attention,BOS,1,10226,25,0.2627697325842198,0.25835898518562317,0.2191023826599121,0.3008519411087036
shikra_7b,train,raw_attention,BOS,1,10226,26,0.30049082062702787,0.29539942741394043,0.25709038227796555,0.34029728174209595
shikra_7b,train,raw_attention,BOS,1,10226,27,0.2823521429095428,0.2785104513168335,0.23717880249023438,0.32219915091991425
shikra_7b,train,raw_attention,BOS,1,10226,28,0.26621824326115695,0.26025915145874023,0.21758919954299927,0.3087183088064194
shikra_7b,train,raw_attention,BOS,1,10226,29,0.25129786169904333,0.24526269733905792,0.20451795309782028,0.2913152128458023
shikra_7b,train,raw_attention,BOS,1,10226,30,0.2672515392897998,0.26329898834228516,0.2259170114994049,0.3047947585582733
shikra_7b,train,raw_attention,BOS,1,10226,31,0.28731672370064265,0.2841780185699463,0.250838503241539,0.32093000411987305
shikra_7b,train,raw_attention,BOS,1,10226,32,0.20526995109793097,0.20290729403495789,0.1764049008488655,0.2311546467244625
shikra_7b,train,raw_attention,visual,0,3135,1,0.10682001194933005,0.10048577189445496,0.08654142916202545,0.1197834312915802
shikra_7b,train,raw_attention,visual,0,3135,2,0.118686535486289,0.11488641053438187,0.1036207489669323,0.12994267791509628
shikra_7b,train,raw_attention,visual,0,3135,3,0.11908064836211373,0.1164168268442154,0.10296517983078957,0.13229034841060638
shikra_7b,train,raw_attention,visual,0,3135,4,0.5608638212156067,0.5636410117149353,0.5291509330272675,0.5977315902709961
shikra_7b,train,raw_attention,visual,0,3135,5,0.5355273430712485,0.5373865365982056,0.5049378573894501,0.567510187625885
shikra_7b,train,raw_attention,visual,0,3135,6,0.5630668317777309,0.5655644536018372,0.5297456681728363,0.5983522236347198
shikra_7b,train,raw_attention,visual,0,3135,7,0.5318319261834572,0.5324060916900635,0.4973287880420685,0.5659222602844238
shikra_7b,train,raw_attention,visual,0,3135,8,0.5383814239140713,0.5415047407150269,0.5066413581371307,0.5738699436187744
shikra_7b,train,raw_attention,visual,0,3135,9,0.516918953202748,0.5177204012870789,0.48403802514076233,0.5498111546039581
shikra_7b,train,raw_attention,visual,0,3135,10,0.5075420196546893,0.5068657994270325,0.47338879108428955,0.5421133041381836
shikra_7b,train,raw_attention,visual,0,3135,11,0.4862234040690761,0.4840129017829895,0.4472108781337738,0.5250201225280762
shikra_7b,train,raw_attention,visual,0,3135,12,0.4419807314872742,0.4423251152038574,0.39945007860660553,0.48332321643829346
shikra_7b,train,raw_attention,visual,0,3135,13,0.49420330237353627,0.49303409457206726,0.4571298360824585,0.5307822823524475
shikra_7b,train,raw_attention,visual,0,3135,14,0.5356042313043391,0.5374562740325928,0.4984845668077469,0.5733546614646912
shikra_7b,train,raw_attention,visual,0,3135,15,0.47937689477747136,0.4805498719215393,0.44310159981250763,0.5148507356643677
shikra_7b,train,raw_attention,visual,0,3135,16,0.5135931266884675,0.5167942047119141,0.47573012113571167,0.5575289130210876
shikra_7b,train,raw_attention,visual,0,3135,17,0.4973464563417663,0.4984157085418701,0.46384118497371674,0.5327677130699158
shikra_7b,train,raw_attention,visual,0,3135,18,0.5095196922144821,0.510844349861145,0.47487130761146545,0.5452289581298828
shikra_7b,train,raw_attention,visual,0,3135,19,0.5996562811936678,0.6084824204444885,0.5666035413742065,0.6438857913017273
shikra_7b,train,raw_attention,visual,0,3135,20,0.5765445185525185,0.5811273455619812,0.5414306223392487,0.6163091063499451
shikra_7b,train,raw_attention,visual,0,3135,21,0.5547660759951699,0.5604990720748901,0.5253048241138458,0.5906977653503418
shikra_7b,train,raw_attention,visual,0,3135,22,0.612706556949509,0.6185202598571777,0.5800425112247467,0.6532594561576843
shikra_7b,train,raw_attention,visual,0,3135,23,0.5721997799675621,0.5750409960746765,0.5381584465503693,0.6103211641311646
shikra_7b,train,raw_attention,visual,0,3135,24,0.6141807514609713,0.6204158067703247,0.5773030817508698,0.6567535698413849
shikra_7b,train,raw_attention,visual,0,3135,25,0.6042873038249342,0.6062601804733276,0.5673491954803467,0.6439630091190338
shikra_7b,train,raw_attention,visual,0,3135,26,0.5519953475424357,0.5533268451690674,0.5131278038024902,0.5923532247543335
shikra_7b,train,raw_attention,visual,0,3135,27,0.5613514865034125,0.5626016855239868,0.5220377743244171,0.6005525290966034
shikra_7b,train,raw_attention,visual,0,3135,28,0.588797809623265,0.5907554030418396,0.5508028268814087,0.6284646987915039
shikra_7b,train,raw_attention,visual,0,3135,29,0.6173035635237109,0.621211588382721,0.5790531635284424,0.6604911386966705
shikra_7b,train,raw_attention,visual,0,3135,30,0.530254224042573,0.5290413498878479,0.49055320024490356,0.5679790079593658
shikra_7b,train,raw_attention,visual,0,3135,31,0.4754560203643507,0.4742332994937897,0.4363592267036438,0.5147622227668762
shikra_7b,train,raw_attention,visual,0,3135,32,0.41421655709283395,0.4109894335269928,0.3766840696334839,0.4497203528881073
shikra_7b,train,raw_attention,visual,1,10226,1,0.14374266415338985,0.14228495955467224,0.10627323016524315,0.18033220618963242
shikra_7b,train,raw_attention,visual,1,10226,2,0.1463495188340058,0.14638741314411163,0.12117463909089565,0.16946600377559662
shikra_7b,train,raw_attention,visual,1,10226,3,0.1430177063452225,0.14214088767766953,0.12021986953914165,0.16546914726495743
shikra_7b,train,raw_attention,visual,1,10226,4,0.575301367421568,0.5799834430217743,0.5433402806520462,0.6118363440036774
shikra_7b,train,raw_attention,visual,1,10226,5,0.5633969450274396,0.5660795867443085,0.52640101313591,0.6022427380084991
shikra_7b,train,raw_attention,visual,1,10226,6,0.5966632812136939,0.5983693599700928,0.5590900629758835,0.6365877091884613
shikra_7b,train,raw_attention,visual,1,10226,7,0.5729791579264241,0.575114905834198,0.5297831892967224,0.6188319474458694
shikra_7b,train,raw_attention,visual,1,10226,8,0.5613508532448522,0.5643860101699829,0.5271762162446976,0.5997592955827713
shikra_7b,train,raw_attention,visual,1,10226,9,0.5588081854035097,0.5619617104530334,0.5167126506567001,0.6039623022079468
shikra_7b,train,raw_attention,visual,1,10226,10,0.5532942164376736,0.5562995374202728,0.5083155930042267,0.6018590927124023
shikra_7b,train,raw_attention,visual,1,10226,11,0.5367836305627892,0.5412314236164093,0.48754239827394485,0.5902047008275986
shikra_7b,train,raw_attention,visual,1,10226,12,0.487058879568249,0.49023209512233734,0.4423060417175293,0.5356232225894928
shikra_7b,train,raw_attention,visual,1,10226,13,0.5426270814061328,0.5477718114852905,0.49440278112888336,0.596263587474823
shikra_7b,train,raw_attention,visual,1,10226,14,0.571162663223854,0.58023402094841,0.5312014818191528,0.6195867955684662
shikra_7b,train,raw_attention,visual,1,10226,15,0.521187592798335,0.5257556736469269,0.47415000945329666,0.573725163936615
shikra_7b,train,raw_attention,visual,1,10226,16,0.5540801523897761,0.5642669796943665,0.5072229653596878,0.6121585071086884
shikra_7b,train,raw_attention,visual,1,10226,17,0.5350455884192756,0.5389037728309631,0.49222636967897415,0.5831543207168579
shikra_7b,train,raw_attention,visual,1,10226,18,0.5493808571295148,0.554485410451889,0.5056863874197006,0.599330946803093
shikra_7b,train,raw_attention,visual,1,10226,19,0.60455329506954,0.6143932938575745,0.5650267601013184,0.654524564743042
shikra_7b,train,raw_attention,visual,1,10226,20,0.5988219991783887,0.606806069612503,0.5595850497484207,0.6472309231758118
shikra_7b,train,raw_attention,visual,1,10226,21,0.5741728970519768,0.580358624458313,0.5358679443597794,0.6184485405683517
shikra_7b,train,raw_attention,visual,1,10226,22,0.6207927437606633,0.6289910078048706,0.5819797962903976,0.6689436286687851
shikra_7b,train,raw_attention,visual,1,10226,23,0.5866701432474434,0.5908209681510925,0.5488324165344238,0.6290248036384583
shikra_7b,train,raw_attention,visual,1,10226,24,0.6264257148103474,0.634663850069046,0.5848080962896347,0.6763897836208344
shikra_7b,train,raw_attention,visual,1,10226,25,0.6361648989253004,0.6415426135063171,0.5924480706453323,0.6861945986747742
shikra_7b,train,raw_attention,visual,1,10226,26,0.5874056410042245,0.5899842083454132,0.5429996401071548,0.6356020718812943
shikra_7b,train,raw_attention,visual,1,10226,27,0.5972907543940109,0.6005158722400665,0.5522255897521973,0.6445927321910858
shikra_7b,train,raw_attention,visual,1,10226,28,0.617971444497737,0.6219899356365204,0.5726199746131897,0.6651266366243362
shikra_7b,train,raw_attention,visual,1,10226,29,0.6460417206946497,0.650616317987442,0.5980470478534698,0.6995100975036621
shikra_7b,train,raw_attention,visual,1,10226,30,0.5762857459842541,0.575644850730896,0.5281520187854767,0.625519871711731
shikra_7b,train,raw_attention,visual,1,10226,31,0.5201575615600483,0.5209685564041138,0.47301049530506134,0.5676269382238388
shikra_7b,train,raw_attention,visual,1,10226,32,0.4613092431560692,0.4653386026620865,0.41501300781965256,0.5107244849205017
shikra_7b,train,raw_attention,prompt,0,3135,1,0.3377484167068959,0.3159492015838623,0.27787576615810394,0.3648737668991089
shikra_7b,train,raw_attention,prompt,0,3135,2,0.42995137688265656,0.4168779253959656,0.3886941075325012,0.4511396437883377
shikra_7b,train,raw_attention,prompt,0,3135,3,0.4218400678661261,0.4154467284679413,0.3889400362968445,0.4458787590265274
shikra_7b,train,raw_attention,prompt,0,3135,4,0.026678827589755042,0.02593223936855793,0.021548008546233177,0.030691969208419323
shikra_7b,train,raw_attention,prompt,0,3135,5,0.022698461209710516,0.021489350125193596,0.01788713876157999,0.026261585764586926
shikra_7b,train,raw_attention,prompt,0,3135,6,0.022526830006420518,0.02098792791366577,0.017215460538864136,0.026120181195437908
shikra_7b,train,raw_attention,prompt,0,3135,7,0.024571060934705596,0.02272997610270977,0.017937447875738144,0.029170610010623932
shikra_7b,train,raw_attention,prompt,0,3135,8,0.0262664969457964,0.024718884378671646,0.019953825511038303,0.03063200321048498
shikra_7b,train,raw_attention,prompt,0,3135,9,0.02967515606046959,0.0279851034283638,0.022989705204963684,0.034520549699664116
shikra_7b,train,raw_attention,prompt,0,3135,10,0.036018851748184914,0.034808188676834106,0.028195233084261417,0.042090488597750664
shikra_7b,train,raw_attention,prompt,0,3135,11,0.02866352231819569,0.02604272961616516,0.0201707286760211,0.034096162766218185
shikra_7b,train,raw_attention,prompt,0,3135,12,0.025971117552126232,0.023481881245970726,0.01890320796519518,0.02940991520881653
shikra_7b,train,raw_attention,prompt,0,3135,13,0.02915656403051704,0.02653314173221588,0.020399575121700764,0.035074129700660706
shikra_7b,train,raw_attention,prompt,0,3135,14,0.03504343248333372,0.032166458666324615,0.026775391772389412,0.03962333872914314
shikra_7b,train,raw_attention,prompt,0,3135,15,0.034333497079674515,0.03136079013347626,0.02521306276321411,0.03901270963251591
shikra_7b,train,raw_attention,prompt,0,3135,16,0.031271335550329904,0.029271168634295464,0.024596119299530983,0.035492559894919395
shikra_7b,train,raw_attention,prompt,0,3135,17,0.03565408726069821,0.03177701681852341,0.025373275391757488,0.04085162468254566
shikra_7b,train,raw_attention,prompt,0,3135,18,0.04851263705611324,0.04678957164287567,0.040355149656534195,0.05455077812075615
shikra_7b,train,raw_attention,prompt,0,3135,19,0.04323389114933816,0.04255228862166405,0.03672536090016365,0.04881788790225983
shikra_7b,train,raw_attention,prompt,0,3135,20,0.05048780047425338,0.04934448003768921,0.043043967336416245,0.05643828772008419
shikra_7b,train,raw_attention,prompt,0,3135,21,0.050919367829293155,0.050104524940252304,0.043471671640872955,0.05757862515747547
shikra_7b,train,raw_attention,prompt,0,3135,22,0.04242587685466193,0.04152078926563263,0.03673424385488033,0.047086551785469055
shikra_7b,train,raw_attention,prompt,0,3135,23,0.054167210562615115,0.053162675350904465,0.046133020892739296,0.061343587934970856
shikra_7b,train,raw_attention,prompt,0,3135,24,0.04697328539211689,0.04500254616141319,0.037381479516625404,0.05439659580588341
shikra_7b,train,raw_attention,prompt,0,3135,25,0.027704756817464052,0.026619527488946915,0.02200021781027317,0.032229382544755936
shikra_7b,train,raw_attention,prompt,0,3135,26,0.03148901568075116,0.03031717985868454,0.025207102298736572,0.03637865372002125
shikra_7b,train,raw_attention,prompt,0,3135,27,0.03451981440281564,0.03347904980182648,0.027827617712318897,0.03957591392099857
shikra_7b,train,raw_attention,prompt,0,3135,28,0.0572091865708288,0.05652407556772232,0.048540182411670685,0.06469731032848358
shikra_7b,train,raw_attention,prompt,0,3135,29,0.03350007975239313,0.030655087903141975,0.024469438008964062,0.03869198262691498
shikra_7b,train,raw_attention,prompt,0,3135,30,0.03721788061553972,0.034258633852005005,0.027443259954452515,0.044226350262761116
shikra_7b,train,raw_attention,prompt,0,3135,31,0.055569356307981495,0.05365994572639465,0.044820673763751984,0.06489500403404236
shikra_7b,train,raw_attention,prompt,0,3135,32,0.15619532260122862,0.15400192141532898,0.13608818501234055,0.17264244705438614
shikra_7b,train,raw_attention,prompt,1,10226,1,0.49158250871129916,0.5154472887516022,0.35700836032629013,0.6205514669418335
shikra_7b,train,raw_attention,prompt,1,10226,2,0.5258365889077501,0.5410379767417908,0.4448525235056877,0.5979641824960709
shikra_7b,train,raw_attention,prompt,1,10226,3,0.49328690628272875,0.5010274946689606,0.4382470026612282,0.5458658933639526
shikra_7b,train,raw_attention,prompt,1,10226,4,0.035380693940336855,0.034257639199495316,0.02701048878952861,0.04283452033996582
shikra_7b,train,raw_attention,prompt,1,10226,5,0.031011689128454374,0.028777120634913445,0.02281741425395012,0.03728214465081692
shikra_7b,train,raw_attention,prompt,1,10226,6,0.03223598606825464,0.03036577347666025,0.0221967245452106,0.04043028876185417
shikra_7b,train,raw_attention,prompt,1,10226,7,0.03462328000000352,0.0330665148794651,0.024492972064763308,0.04310521483421326
shikra_7b,train,raw_attention,prompt,1,10226,8,0.036766550537914985,0.03417260944843292,0.026097018271684647,0.044028484262526035
shikra_7b,train,raw_attention,prompt,1,10226,9,0.04161289147905162,0.04053919017314911,0.030199650675058365,0.05213684309273958
shikra_7b,train,raw_attention,prompt,1,10226,10,0.0489167326738165,0.04674270190298557,0.03419909067451954,0.06279942393302917
shikra_7b,train,raw_attention,prompt,1,10226,11,0.045586933264552196,0.04231238178908825,0.028795101679861546,0.06081385351717472
shikra_7b,train,raw_attention,prompt,1,10226,12,0.04448107520525274,0.03897778503596783,0.02602099534124136,0.059225406497716904
shikra_7b,train,raw_attention,prompt,1,10226,13,0.044417908129772456,0.04335686378180981,0.03011965984478593,0.057276422157883644
shikra_7b,train,raw_attention,prompt,1,10226,14,0.05841993380672377,0.05240388959646225,0.03533156029880047,0.07704437524080276
shikra_7b,train,raw_attention,prompt,1,10226,15,0.05671561551155548,0.052342891693115234,0.03619761019945145,0.07268582656979561
shikra_7b,train,raw_attention,prompt,1,10226,16,0.04817279750590901,0.04344715736806393,0.03189731948077679,0.06140934024006128
shikra_7b,train,raw_attention,prompt,1,10226,17,0.058055457838299324,0.05719124525785446,0.03970778454095125,0.07378261536359787
shikra_7b,train,raw_attention,prompt,1,10226,18,0.06706880412466858,0.06123431771993637,0.04896971024572849,0.08116072788834572
shikra_7b,train,raw_attention,prompt,1,10226,19,0.050930344976511006,0.04908815398812294,0.04145061317831278,0.05845018569380045
shikra_7b,train,raw_attention,prompt,1,10226,20,0.05974524837506743,0.058132678270339966,0.04926596116274595,0.06803322397172451
shikra_7b,train,raw_attention,prompt,1,10226,21,0.06076932537433,0.058762846514582634,0.04926275461912155,0.06996851973235607
shikra_7b,train,raw_attention,prompt,1,10226,22,0.04899497557764426,0.04663015156984329,0.03986371215432882,0.05556259863078594
shikra_7b,train,raw_attention,prompt,1,10226,23,0.05922722147018848,0.057597441598773,0.049328429624438286,0.06733397208154202
shikra_7b,train,raw_attention,prompt,1,10226,24,0.06346454967484359,0.05862994119524956,0.045770966447889805,0.0751478336751461
shikra_7b,train,raw_attention,prompt,1,10226,25,0.036005994454740245,0.033795349299907684,0.027017898857593536,0.04217596631497145
shikra_7b,train,raw_attention,prompt,1,10226,26,0.03630380292743468,0.034539468586444855,0.028177528642117977,0.04225153662264347
shikra_7b,train,raw_attention,prompt,1,10226,27,0.04190349374232392,0.039335962384939194,0.03160106483846903,0.04950366262346506
shikra_7b,train,raw_attention,prompt,1,10226,28,0.062464046758305775,0.06153658404946327,0.050866078585386276,0.0726892314851284
shikra_7b,train,raw_attention,prompt,1,10226,29,0.043421767440743116,0.03873545490205288,0.029519091825932264,0.05248419474810362
shikra_7b,train,raw_attention,prompt,1,10226,30,0.04572451521063094,0.04281078651547432,0.03429809957742691,0.05437360517680645
shikra_7b,train,raw_attention,prompt,1,10226,31,0.06725181650323729,0.06561553478240967,0.05489833001047373,0.07772880606353283
shikra_7b,train,raw_attention,prompt,1,10226,32,0.182728945369616,0.18021929264068604,0.15705036744475365,0.20544976368546486
shikra_7b,train,raw_attention,generated_text,0,3135,1,0.535600903435377,0.5662038326263428,0.5019159615039825,0.6127932071685791
shikra_7b,train,raw_attention,generated_text,0,3135,2,0.4318180950824914,0.4489591121673584,0.4034012109041214,0.4861443042755127
shikra_7b,train,raw_attention,generated_text,0,3135,3,0.44259761162161637,0.45062747597694397,0.41108228266239166,0.48677241802215576
shikra_7b,train,raw_attention,generated_text,0,3135,4,0.1739081522589475,0.17252565920352936,0.15100356191396713,0.19347897171974182
shikra_7b,train,raw_attention,generated_text,0,3135,5,0.20516958269134664,0.20737525820732117,0.1797242909669876,0.23236951231956482
shikra_7b,train,raw_attention,generated_text,0,3135,6,0.13331375252604008,0.13133740425109863,0.1107906848192215,0.15522020310163498
shikra_7b,train,raw_attention,generated_text,0,3135,7,0.16987024386795133,0.16826131939888,0.13884032517671585,0.20179732888936996
shikra_7b,train,raw_attention,generated_text,0,3135,8,0.14257144286895862,0.13677191734313965,0.11419306695461273,0.16565410047769547
shikra_7b,train,raw_attention,generated_text,0,3135,9,0.18580441999544747,0.18614041805267334,0.1588348001241684,0.2141270861029625
shikra_7b,train,raw_attention,generated_text,0,3135,10,0.21205204338298744,0.21669113636016846,0.1762777417898178,0.25095343589782715
shikra_7b,train,raw_attention,generated_text,0,3135,11,0.20991778306817513,0.21362873911857605,0.17509526014328003,0.24871957302093506
shikra_7b,train,raw_attention,generated_text,0,3135,12,0.2755472622633551,0.2737089991569519,0.2160797342658043,0.3325824737548828
shikra_7b,train,raw_attention,generated_text,0,3135,13,0.23311585212747257,0.23579588532447815,0.20096436887979507,0.27257294952869415
shikra_7b,train,raw_attention,generated_text,0,3135,14,0.19265341821113272,0.19504615664482117,0.1488984003663063,0.2400101125240326
shikra_7b,train,raw_attention,generated_text,0,3135,15,0.2328829880114615,0.23868361115455627,0.1963043436408043,0.27828094363212585
shikra_7b,train,raw_attention,generated_text,0,3135,16,0.23409584296163188,0.23365150392055511,0.19192172586917877,0.27399449050426483
shikra_7b,train,raw_attention,generated_text,0,3135,17,0.21542743482705698,0.2193717658519745,0.18371138721704483,0.2503209263086319
shikra_7b,train,raw_attention,generated_text,0,3135,18,0.22220827752941152,0.2297811359167099,0.18840686976909637,0.2631231099367142
shikra_7b,train,raw_attention,generated_text,0,3135,19,0.11354642695965664,0.10570833832025528,0.08012301102280617,0.13761746883392334
shikra_7b,train,raw_attention,generated_text,0,3135,20,0.15687348377524,0.15800371766090393,0.12851683050394058,0.18846625834703445
shikra_7b,train,raw_attention,generated_text,0,3135,21,0.16042454668708395,0.161484032869339,0.13503047823905945,0.18627942353487015
shikra_7b,train,raw_attention,generated_text,0,3135,22,0.113737475668248,0.1117311492562294,0.08437396585941315,0.1397818773984909
shikra_7b,train,raw_attention,generated_text,0,3135,23,0.07955391632550451,0.07536734640598297,0.05297547206282616,0.10241258144378662
shikra_7b,train,raw_attention,generated_text,0,3135,24,0.13161263101313864,0.13277943432331085,0.09764894843101501,0.16530126333236694
shikra_7b,train,raw_attention,generated_text,0,3135,25,0.12046091149797279,0.11951424181461334,0.07876677438616753,0.1601693257689476
shikra_7b,train,raw_attention,generated_text,0,3135,26,0.12059888245220009,0.11929519474506378,0.08460193127393723,0.15407860279083252
shikra_7b,train,raw_attention,generated_text,0,3135,27,0.14123251551444355,0.1381877213716507,0.09677062556147575,0.18188634514808655
shikra_7b,train,raw_attention,generated_text,0,3135,28,0.08479620755324808,0.07750742137432098,0.05494040995836258,0.10887394100427628
shikra_7b,train,raw_attention,generated_text,0,3135,29,0.09802462039975839,0.09467045962810516,0.06790444627404213,0.12577562779188156
shikra_7b,train,raw_attention,generated_text,0,3135,30,0.17518298420906542,0.17843279242515564,0.13439616560935974,0.2169022113084793
shikra_7b,train,raw_attention,generated_text,0,3135,31,0.19450524454695756,0.19699883460998535,0.15400708466768265,0.2383391112089157
shikra_7b,train,raw_attention,generated_text,0,3135,32,0.2360837700389076,0.24072548747062683,0.19587114453315735,0.2795388400554657
shikra_7b,train,raw_attention,generated_text,1,10226,1,0.3375734531967439,0.3004012852907181,0.17672044783830643,0.5099331438541412
shikra_7b,train,raw_attention,generated_text,1,10226,2,0.3036643044552049,0.2861595153808594,0.20422125607728958,0.40979062765836716
