gate,label,layer,n,mean,std,sem,ci95_low,ci95_high
hpre_softmax_prob_gauss,REAL,16,9993,0.02268686796281586,0.011895019986139689,0.00011899185430120538,0.0224536439283855,0.022920091997246223
hpre_softmax_prob_gauss,REAL,17,9993,0.021743612730643364,0.010638642464906726,0.00010642367945761025,0.021535022318906447,0.02195220314238028
hpre_softmax_prob_gauss,REAL,18,9993,0.019630543405714254,0.010698261982678875,0.00010702008341325874,0.019420784042224266,0.019840302769204243
hpre_softmax_prob_gauss,REAL,19,9993,0.02254138336795391,0.010873552683313246,0.00010877360425933934,0.022328187103605603,0.022754579632302215
hpre_softmax_prob_gauss,REAL,20,9993,0.03125707377582907,0.013800965343731713,0.000138057982190096,0.030986480130736484,0.03152766742092166
hpre_softmax_prob_gauss,REAL,21,9993,0.032183591216341456,0.01393515467539023,0.00013940034541605877,0.03191036653932598,0.03245681589335693
hpre_softmax_prob_gauss,REAL,22,9993,0.04602124014709778,0.018202339313973408,0.00018208713479365404,0.04566434936290222,0.046378130931293345
hpre_softmax_prob_gauss,REAL,23,9993,0.03547064756732171,0.015139744761252407,0.0001514504645547073,0.03517380465679448,0.03576749047784894
hpre_softmax_prob_gauss,REAL,24,9993,0.03734793725476078,0.014538195308171142,0.00014543286349481656,0.03706288884231094,0.03763298566721062
hpre_softmax_prob_gauss,REAL,25,9993,0.03488500356853786,0.015916693612331192,0.00015922267381495074,0.03457292712786056,0.03519708000921516
hpre_softmax_prob_gauss,REAL,26,9993,0.023604117465763463,0.011513116840305199,0.00011517148547969343,0.023378381354223265,0.02382985357730366
hpre_softmax_prob_gauss,REAL,27,9993,0.027537921654440915,0.014311637313927723,0.00014316649018285922,0.02725731533368251,0.02781852797519932
hpre_softmax_prob_gauss,REAL,28,9993,0.01838079259177655,0.009373266592084047,9.376548958734325e-05,0.01819701223218536,0.018564572951367743
hpre_softmax_prob_gauss,REAL,29,9993,0.020488287629984617,0.01053100838847599,0.00010534696177614232,0.020281807584903378,0.020694767675065857
hpre_softmax_prob_gauss,REAL,30,9993,0.018963913035766444,0.01087831348828749,0.00010882122898065226,0.018750623426964364,0.019177202644568524
hpre_softmax_prob_gauss,REAL,31,9993,0.016805784990648484,0.010550127318578226,0.00010553821802857157,0.016598930083312483,0.017012639897984485
hpre_softmax_prob_gauss,REAL,32,9993,0.013253231521664724,0.0064549316453766485,6.457192058238532e-05,0.013126670557323248,0.0133797924860062
hpre_softmax_prob_gauss,HALL,1,1766,0.04263796553960743,0.01579997204713416,0.00037597673228817707,0.041901051144322604,0.04337487993489225
hpre_softmax_prob_gauss,HALL,2,1766,0.056213367728797016,0.024253888203687495,0.0005771464408229253,0.05508216070478408,0.05734457475280995
hpre_softmax_prob_gauss,HALL,3,1766,0.04987735033619596,0.022247681662590196,0.0005294066741089871,0.048839713254942345,0.05091498741744958
hpre_softmax_prob_gauss,HALL,4,1766,0.0548035788285469,0.020994063425957613,0.0004995755271462001,0.05382441079534035,0.055782746861753454
hpre_softmax_prob_gauss,HALL,5,1766,0.040288461980832864,0.015982665650841704,0.0003803241161903133,0.03954302671309985,0.041033897248565876
hpre_softmax_prob_gauss,HALL,6,1766,0.031639756521448445,0.014320622135692294,0.0003407740658558904,0.0309718393523709,0.03230767369052599
hpre_softmax_prob_gauss,HALL,7,1766,0.028076486584507898,0.012859361853433036,0.000306001860923668,0.02747672293709751,0.028676250231918287
hpre_softmax_prob_gauss,HALL,8,1766,0.02654022422496816,0.01196923681264546,0.00028482041179421236,0.025981976217851505,0.027098472232084815
hpre_softmax_prob_gauss,HALL,9,1766,0.026725651637787087,0.010463966677681732,0.0002490009467428613,0.02623760978217108,0.027213693493403093
hpre_softmax_prob_gauss,HALL,10,1766,0.02298335705056896,0.010517885228981267,0.0002502839946284421,0.022492800421097216,0.023473913680040707
hpre_softmax_prob_gauss,HALL,11,1766,0.027271064079028056,0.011598913247636232,0.000276008178237968,0.02673008804968164,0.027812040108374472
hpre_softmax_prob_gauss,HALL,12,1766,0.021189800232895656,0.009954489241255752,0.00023687740240046853,0.020725520524190737,0.021654079941600575
hpre_softmax_prob_gauss,HALL,13,1766,0.025137964382162266,0.012363554353917493,0.00029420360691690615,0.02456132531260513,0.0257146034517194
hpre_softmax_prob_gauss,HALL,14,1766,0.027604616002157533,0.012363792345795783,0.0002942092701806413,0.027027965832603477,0.02818126617171159
hpre_softmax_prob_gauss,HALL,15,1766,0.0250868702226657,0.011225276724511757,0.0002671171094051383,0.024563320688231628,0.02561041975709977
hpre_softmax_prob_gauss,HALL,16,1766,0.020680572213589224,0.00990676933978508,0.00023574185782060888,0.020218518172260832,0.021142626254917616
hpre_softmax_prob_gauss,HALL,17,1766,0.02271613610672658,0.012355173229600062,0.00029400416936572766,0.022139887934769755,0.023292384278683406
hpre_softmax_prob_gauss,HALL,18,1766,0.02027575985585484,0.011109233509688688,0.0002643557406771913,0.019757622604127546,0.020793897107582133
hpre_softmax_prob_gauss,HALL,19,1766,0.02283482066139954,0.010532975586670686,0.000250643085350641,0.022343560214112285,0.023326081108686798
hpre_softmax_prob_gauss,HALL,20,1766,0.03390063872320381,0.01905726810143999,0.00045348747236668323,0.033011803277365116,0.03478947416904251
hpre_softmax_prob_gauss,HALL,21,1766,0.031888099497770585,0.013619838701572125,0.0003240981967583892,0.03125286703212414,0.03252333196341703
hpre_softmax_prob_gauss,HALL,22,1766,0.046433907096608544,0.018744933161845313,0.000446055138333565,0.04555963902547476,0.04730817516774233
hpre_softmax_prob_gauss,HALL,23,1766,0.03239014837020715,0.014467421338801028,0.0003442673052440792,0.03171538445192876,0.03306491228848554
hpre_softmax_prob_gauss,HALL,24,1766,0.03309005874935284,0.01410375053224783,0.0003356133809796196,0.03243225652263279,0.033747860976072894
hpre_softmax_prob_gauss,HALL,25,1766,0.030978636816671352,0.016905245580309623,0.0004022778630780441,0.030190172205038387,0.03176710142830432
hpre_softmax_prob_gauss,HALL,26,1766,0.02134286463819655,0.01067671799095025,0.0002540635850383021,0.020844900011521478,0.021840829264871624
hpre_softmax_prob_gauss,HALL,27,1766,0.026218875736369416,0.01648347607462176,0.00039224141997205235,0.025450082553224194,0.026987668919514637
hpre_softmax_prob_gauss,HALL,28,1766,0.01705982713798738,0.008572861561503019,0.0002040001378886905,0.01665998686772555,0.017459667408249214
hpre_softmax_prob_gauss,HALL,29,1766,0.016897115268795154,0.00884681197610767,0.00021051907231368718,0.016484497887060325,0.017309732650529982
hpre_softmax_prob_gauss,HALL,30,1766,0.016388916486182323,0.009671317133386271,0.0002301390282138361,0.015937843990883205,0.01683998898148144
hpre_softmax_prob_gauss,HALL,31,1766,0.013486569346269404,0.008460540531920822,0.00020132734242148473,0.013091967755123293,0.013881170937415515
hpre_softmax_prob_gauss,HALL,32,1766,0.012774698887550876,0.005938895215584423,0.00014132217512133682,0.012497707424313055,0.013051690350788696
