model,variant,champion,candidate,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,ensemble_AUROC,ensemble_HALL_AUPR
llava_1_5_7b,true_rms/visual,False,19,0.8976672111851265,0.00104508890043222,0.6818739536606445,0.005230895662042842,0.8997906701489762,0.6857726919861761
llava_1_5_7b,true_rms/visual_prompt_sum,False,20,0.8935621289041485,0.0015360426930729617,0.6784801419106801,0.003599358209765726,0.8964404143557239,0.6856936217609001
llava_1_5_7b,true_rms/generation,False,13,0.8792334679956829,0.0015123833628016214,0.6554509500936367,0.006354325011430001,0.8804570042355058,0.6601133865438691
llava_1_5_7b,true_rms/vp_generation,True,12,0.9000588536419155,0.0009524682512118293,0.7184790331058871,0.00391713617895199,0.900558538995021,0.7202858010133876
llava_1_5_7b,frozen_rms/visual,False,19,0.8974552728624389,0.0014050592340176292,0.6816584862253547,0.008560988721407495,0.8992820181745264,0.6852509094143607
llava_1_5_7b,frozen_rms/visual_prompt_sum,False,20,0.8900847101172834,0.0010183399909814825,0.6657195018875215,0.0036412255168083345,0.8928064872690279,0.6726372934729382
llava_1_5_7b,frozen_rms/generation,False,13,0.8794755667719837,0.0018374047917081426,0.6508256683642756,0.007053228746829206,0.8806404123993701,0.6569367737596418
llava_1_5_7b,frozen_rms/vp_generation,False,12,0.9015709520595513,0.00036489297175293085,0.7170888191562977,0.004023953263231438,0.9025075564163512,0.7204950294921508
