model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
llava_1_5_7b,train,rank95,REAL,21,9523,9523,0,21.632153733067312,14.0,21.0,28.0
llava_1_5_7b,train,rank95,REAL,22,9523,9523,0,17.44786306836081,11.0,17.0,23.0
llava_1_5_7b,train,rank95,REAL,23,9523,9523,0,15.63530400084007,10.0,15.0,21.0
llava_1_5_7b,train,rank95,REAL,24,9523,9523,0,14.88049984248661,9.0,14.0,20.0
llava_1_5_7b,train,rank95,REAL,25,9523,9523,0,18.412265042528613,11.0,17.0,24.0
llava_1_5_7b,train,rank95,REAL,26,9523,9523,0,17.930589100073504,11.0,17.0,24.0
llava_1_5_7b,train,rank95,REAL,27,9523,9523,0,15.804578389163078,9.0,14.0,21.0
llava_1_5_7b,train,rank95,REAL,28,9523,9523,0,17.730442087577444,10.0,16.0,24.0
llava_1_5_7b,train,rank95,REAL,29,9523,9523,0,10.763414890265672,5.0,9.0,15.0
llava_1_5_7b,train,rank95,REAL,30,9523,9523,0,14.982463509398299,8.0,14.0,20.0
llava_1_5_7b,train,rank95,REAL,31,9523,9523,0,13.86054814659246,6.0,12.0,19.0
llava_1_5_7b,train,rank95,REAL,32,9523,9523,0,16.010710910427385,10.0,15.0,20.0
llava_1_5_7b,train,rank95,HALL,1,2761,2761,0,19.143426294820717,17.0,19.0,21.0
llava_1_5_7b,train,rank95,HALL,2,2761,2761,0,18.797537124230352,15.0,18.0,22.0
llava_1_5_7b,train,rank95,HALL,3,2761,2761,0,3.0822165881926837,2.0,3.0,4.0
llava_1_5_7b,train,rank95,HALL,4,2761,2761,0,2.8464324520101414,2.0,2.0,3.0
llava_1_5_7b,train,rank95,HALL,5,2761,2761,0,4.579862368706991,3.0,4.0,5.0
llava_1_5_7b,train,rank95,HALL,6,2761,2761,0,8.238319449474828,6.0,7.0,10.0
llava_1_5_7b,train,rank95,HALL,7,2761,2761,0,9.001086562839552,6.0,8.0,11.0
llava_1_5_7b,train,rank95,HALL,8,2761,2761,0,17.305686345526983,12.0,17.0,22.0
llava_1_5_7b,train,rank95,HALL,9,2761,2761,0,22.22057225642883,16.0,22.0,28.0
llava_1_5_7b,train,rank95,HALL,10,2761,2761,0,21.95726186164433,16.0,22.0,28.0
llava_1_5_7b,train,rank95,HALL,11,2761,2761,0,20.319449474827962,11.0,19.0,29.0
llava_1_5_7b,train,rank95,HALL,12,2761,2761,0,13.197754436798261,6.0,11.0,19.0
llava_1_5_7b,train,rank95,HALL,13,2761,2761,0,13.783773994929373,7.0,13.0,19.0
llava_1_5_7b,train,rank95,HALL,14,2761,2761,0,23.285766026801884,15.0,22.0,31.0
llava_1_5_7b,train,rank95,HALL,15,2761,2761,0,13.296631655197393,8.0,12.0,18.0
llava_1_5_7b,train,rank95,HALL,16,2761,2761,0,22.418688880840275,11.0,21.0,32.0
llava_1_5_7b,train,rank95,HALL,17,2761,2761,0,30.599420499818905,22.0,31.0,39.0
llava_1_5_7b,train,rank95,HALL,18,2761,2761,0,15.86635277073524,9.0,15.0,22.0
llava_1_5_7b,train,rank95,HALL,19,2761,2761,0,8.718942412169504,4.0,7.0,12.0
llava_1_5_7b,train,rank95,HALL,20,2761,2761,0,16.003621876131838,9.0,15.0,22.0
llava_1_5_7b,train,rank95,HALL,21,2761,2761,0,19.311843534951105,12.0,18.0,25.0
llava_1_5_7b,train,rank95,HALL,22,2761,2761,0,15.726186164433177,10.0,15.0,21.0
llava_1_5_7b,train,rank95,HALL,23,2761,2761,0,12.955813111191597,8.0,12.0,17.0
llava_1_5_7b,train,rank95,HALL,24,2761,2761,0,11.371966678739588,6.0,10.0,15.0
llava_1_5_7b,train,rank95,HALL,25,2761,2761,0,16.87432089822528,11.0,16.0,22.0
llava_1_5_7b,train,rank95,HALL,26,2761,2761,0,15.366533864541832,10.0,15.0,20.0
llava_1_5_7b,train,rank95,HALL,27,2761,2761,0,17.41724013038754,11.0,17.0,23.0
llava_1_5_7b,train,rank95,HALL,28,2761,2761,0,20.17457442955451,12.0,19.0,27.0
llava_1_5_7b,train,rank95,HALL,29,2761,2761,0,14.339007605939877,8.0,13.0,20.0
llava_1_5_7b,train,rank95,HALL,30,2761,2761,0,17.459616081130026,11.0,17.0,23.0
llava_1_5_7b,train,rank95,HALL,31,2761,2761,0,17.01484969214053,9.0,16.0,23.0
llava_1_5_7b,train,rank95,HALL,32,2761,2761,0,21.125316914161537,13.0,20.0,28.0
llava_1_5_7b,train,retained_energy,REAL,1,9523,9523,0,0.9515621030018679,0.9507528994903971,0.9515113315134697,0.9522580211318892
llava_1_5_7b,train,retained_energy,REAL,2,9523,9523,0,0.9514290330791705,0.9506618868892122,0.9512669183101239,0.9520012370942752
llava_1_5_7b,train,retained_energy,REAL,3,9523,9523,0,0.9578567949529299,0.9536608303246618,0.9571254520498891,0.961084942672827
