seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.815442652980571,0.9534802284015367,0.8633975481611208,0.9820717131474104,0.918918918918919,0.4556568470453737,0.6288659793814433,0.16353887399463807,0.25957446808510637
43,train_f1,0.4933865964412689,0.815442652980571,0.9534802284015367,0.8610021786492374,0.9840637450199203,0.918429003021148,0.4556568470453737,0.627906976744186,0.1447721179624665,0.23529411764705882
44,fixed_0.5,0.5,0.8163825929525863,0.9546746245123248,0.8654688869412795,0.9835657370517928,0.9207459207459208,0.47220017658747737,0.6666666666666666,0.1769436997319035,0.2796610169491525
44,train_f1,0.5366320013999939,0.8163825929525863,0.9546746245123248,0.8730372364288919,0.9691235059760956,0.9185744630634883,0.47220017658747737,0.5921052631578947,0.24128686327077747,0.34285714285714286
45,fixed_0.5,0.5,0.8116368306933126,0.9544451877177262,0.8578260869565217,0.9825697211155379,0.9159702878365831,0.44770560653343816,0.5679012345679012,0.12332439678284182,0.2026431718061674
45,train_f1,0.5178006887435913,0.8116368306933126,0.9544451877177262,0.8646616541353384,0.973605577689243,0.9159053642539237,0.44770560653343816,0.5583333333333333,0.17962466487935658,0.2718052738336714
