seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.7931965168815356,0.9514346306343145,0.8571428571428571,0.9800796812749004,0.9144981412639405,0.4192104034432207,0.5294117647058824,0.12064343163538874,0.1965065502183406
43,train_f1,0.5192697644233704,0.7931965168815356,0.9514346306343145,0.8634948866162739,0.9671314741035857,0.9123796100540287,0.4192104034432207,0.5,0.1769436997319035,0.2613861386138614
44,fixed_0.5,0.5,0.792428810228256,0.9510046895260676,0.8600174978127734,0.9790836653386454,0.9156963204471356,0.4207429634668066,0.5578947368421052,0.14209115281501342,0.2264957264957265
44,train_f1,0.5245422720909119,0.792428810228256,0.9510046895260676,0.8673514962036624,0.9671314741035857,0.9145279020485049,0.4207429634668066,0.5352112676056338,0.2037533512064343,0.29514563106796116
45,fixed_0.5,0.5,0.7874727631030836,0.9478514490681654,0.8650334075723831,0.9671314741035857,0.9132377145544321,0.4062449858552553,0.5147058823529411,0.1876675603217158,0.275049115913556
45,train_f1,0.5257875919342041,0.7874727631030836,0.9478514490681654,0.871480472297911,0.9556772908366534,0.9116389548693586,0.4062449858552553,0.5027932960893855,0.24128686327077747,0.32608695652173914
