seed,threshold_rule,decision_threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.8612673969003343,0.9678596707012185,0.8943694741740345,0.9571713147410359,0.9247053163338946,0.5517241752069326,0.6293103448275862,0.3914209115281501,0.4826446280991736
43,train_f1,0.5082213282585144,0.8612673969003343,0.9678596707012185,0.8960674157303371,0.953187250996016,0.9237451737451737,0.5517241752069326,0.6163265306122448,0.40482573726541554,0.4886731391585761
44,fixed_0.5,0.5,0.861462327633167,0.9699894674938438,0.8951276102088167,0.9606573705179283,0.9267355272639923,0.5530849711287258,0.6504424778761062,0.3941018766756032,0.49081803005008345
44,train_f1,0.4730939269065857,0.861462327633167,0.9699894674938438,0.8844585410058904,0.9721115537848606,0.9262158956109134,0.5530849711287258,0.6781609195402298,0.3163538873994638,0.43144424131627057
45,fixed_0.5,0.5,0.8593027354389413,0.9682753621826607,0.8975448536355052,0.9467131474103586,0.9214735821619001,0.5486948144081174,0.5931558935361216,0.41823056300268097,0.49056603773584906
45,train_f1,0.530832827091217,0.8593027354389413,0.9682753621826607,0.9068532818532818,0.9357569721115537,0.921078431372549,0.5486948144081174,0.5825242718446602,0.48257372654155495,0.5278592375366569
