feature_set,variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
E_OT,AE32,44,train_f1,0.6666101217269897,0.8495869070634352,0.9658634970229473,0.9022738268021286,0.9287848605577689,0.9153374233128835,0.49686629010723526,0.5445859872611465,0.4584450402144772,0.4978165938864629
E_OT,AE32,45,fixed_0.5,0.5,0.8445487487049123,0.9648414832300811,0.9051556420233463,0.9267928286852589,0.9158464566929134,0.48456453842505737,0.5476923076923077,0.4772117962466488,0.5100286532951289
E_OT,AE32,45,train_f1,0.5317707657814026,0.8445487487049123,0.9648414832300811,0.909450766947056,0.9153386454183267,0.912385207247456,0.48456453842505737,0.5277777777777778,0.5093833780160858,0.5184174624829468
G_OT,AE32_cosine,43,fixed_0.5,0.5,0.864418332033795,0.9706376452143666,0.9135432283858071,0.9103585657370518,0.911948116737341,0.5467263430957107,0.5263157894736842,0.5361930294906166,0.5312084993359893
G_OT,AE32_cosine,43,train_f1,0.4559299647808075,0.864418332033795,0.9706376452143666,0.9063871282301317,0.9257968127490039,0.9159891598915989,0.5467263430957107,0.5484848484848485,0.48525469168900803,0.5149359886201992
G_OT,AE32_cosine,44,fixed_0.5,0.5,0.8629870598036808,0.9712330695545056,0.9114688128772636,0.9023904382470119,0.9069069069069069,0.5272605144311768,0.5012722646310432,0.5281501340482574,0.5143603133159269
G_OT,AE32_cosine,44,train_f1,0.4324684143066406,0.8629870598036808,0.9712330695545056,0.8977713178294574,0.922808764940239,0.9101178781925344,0.5272605144311768,0.5110410094637224,0.4343163538873995,0.46956521739130436
G_OT,AE32_cosine,45,fixed_0.5,0.5,0.8680846319814576,0.9713202664749492,0.9077740222114921,0.9362549800796812,0.9217945574895808,0.543749132856821,0.5870967741935483,0.4879356568364611,0.5329428989751098
G_OT,AE32_cosine,45,train_f1,0.5262860655784607,0.8680846319814576,0.9713202664749492,0.9104696673189824,0.9267928286852589,0.918558736426456,0.543749132856821,0.5637982195845698,0.5093833780160858,0.5352112676056338
G_OT,AE32,43,fixed_0.5,0.5,0.8722135586340964,0.9732824083106024,0.9093137254901961,0.923804780876494,0.916501976284585,0.5437406140035972,0.5513196480938416,0.5040214477211796,0.5266106442577031
G_OT,AE32,43,train_f1,0.5277259945869446,0.8722135586340964,0.9732824083106024,0.9147557328015952,0.9138446215139442,0.9142999501743896,0.5437406140035972,0.5386666666666666,0.5415549597855228,0.5401069518716578
G_OT,AE32,44,fixed_0.5,0.5,0.863408964677483,0.9698379205958734,0.9089128305582762,0.9243027888446215,0.9165432098765433,0.5316257523087518,0.551622418879056,0.5013404825737265,0.5252808988764045
G_OT,AE32,44,train_f1,0.5210099816322327,0.863408964677483,0.9698379205958734,0.9130218687872763,0.9148406374501992,0.9139303482587064,0.5316257523087518,0.5365853658536586,0.5308310991957105,0.5336927223719676
G_OT,AE32,45,fixed_0.5,0.5,0.8665598998109441,0.9714150873685035,0.912011863568957,0.9188247011952191,0.9154056065492434,0.5372538690517262,0.5446927374301676,0.5227882037533512,0.533515731874145
G_OT,AE32,45,train_f1,0.47146832942962646,0.8665598998109441,0.9714150873685035,0.9064327485380117,0.9262948207171314,0.916256157635468,0.5372538690517262,0.5501519756838906,0.48525469168900803,0.5156695156695157
H_OT,AE32_cosine,43,fixed_0.5,0.5,0.8576751973339883,0.9706546765110267,0.9301430143014301,0.8421314741035857,0.883951907997909,0.5023720092422103,0.4369449378330373,0.6595174262734584,0.5256410256410257
H_OT,AE32_cosine,43,train_f1,0.3379529118537903,0.8576751973339883,0.9706546765110267,0.8924264351181862,0.9213147410358565,0.9066405292820388,0.5023720092422103,0.487012987012987,0.40214477211796246,0.44052863436123346
H_OT,AE32_cosine,44,fixed_0.5,0.5,0.8730827360798095,0.973220880351283,0.9015996122152206,0.9262948207171314,0.9137803979366249,0.5382515315690067,0.5345911949685535,0.45576407506702415,0.492040520984081
H_OT,AE32_cosine,44,train_f1,0.4872896671295166,0.8730827360798095,0.973220880351283,0.9002409638554217,0.9302788844621513,0.9150134704873867,0.5382515315690067,0.5424836601307189,0.4450402144772118,0.4889543446244477
H_OT,AE32_cosine,45,fixed_0.5,0.5,0.8751902577358127,0.9738904783205227,0.9018759018759018,0.9337649402390438,0.9175434303890384,0.5496016706815479,0.5596026490066225,0.45308310991957107,0.5007407407407407
H_OT,AE32_cosine,45,train_f1,0.4888913929462433,0.8751902577358127,0.9738904783205227,0.9000478240076518,0.9372509960159362,0.9182727494510856,0.5496016706815479,0.5655172413793104,0.43967828418230565,0.4947209653092006
H_OT,AE32,43,fixed_0.5,0.5,0.8684651474530831,0.9725935223672508,0.9219156689224363,0.8819721115537849,0.9015016543649783,0.527866006793362,0.48478260869565215,0.5978552278820375,0.5354141656662665
H_OT,AE32,43,train_f1,0.40084704756736755,0.8684651474530831,0.9725935223672508,0.9000974658869396,0.9198207171314741,0.9098522167487685,0.527866006793362,0.5106382978723404,0.450402144772118,0.47863247863247865
H_OT,AE32,44,fixed_0.5,0.5,0.8726401365049187,0.9736269683214106,0.8961284230406044,0.9452191235059761,0.9200193892389724,0.5381154341099601,0.5817490494296578,0.4101876675603217,0.4811320754716981
H_OT,AE32,44,train_f1,0.6281303763389587,0.8726401365049187,0.9736269683214106,0.9126357354392892,0.920816733067729,0.9167079821517105,0.5381154341099601,0.5521126760563381,0.5254691689008043,0.5384615384615384
H_OT,AE32,45,fixed_0.5,0.5,0.8739318863954371,0.9726644401939035,0.896338563956253,0.9387450199203188,0.9170518122111408,0.5448419840926886,0.5575539568345323,0.4155495978552279,0.47619047619047616
H_OT,AE32,45,train_f1,0.5171369910240173,0.8739318863954371,0.9726644401939035,0.8993770963104936,0.9347609561752988,0.9167277167277167,0.5448419840926886,0.5544217687074829,0.43699731903485256,0.48875562218890556
AE+I,AE32_cosine,43,fixed_0.5,0.5,0.8352201115110603,0.9619694528911613,0.8933649289099526,0.9387450199203188,0.9154929577464789,0.5058145592365263,0.5461254612546126,0.3967828418230563,0.45962732919254656
AE+I,AE32_cosine,43,train_f1,0.48197871446609497,0.8352201115110603,0.9619694528911613,0.8889405204460966,0.9526892430278885,0.9197115384615384,0.5058145592365263,0.5851528384279476,0.35924932975871315,0.44518272425249167
AE+I,AE32_cosine,44,fixed_0.5,0.5,0.8398690759749207,0.9634227120046226,0.8654945054945055,0.9805776892430279,0.9194489843567593,0.5130534438051537,0.6320754716981132,0.17962466487935658,0.2797494780793319
AE+I,AE32_cosine,44,train_f1,0.5006600618362427,0.8398690759749207,0.9634227120046226,0.8662560492740871,0.9805776892430279,0.919878533053025,0.5130534438051537,0.6388888888888888,0.18498659517426275,0.2869022869022869
AE+I,AE32_cosine,45,fixed_0.5,0.5,0.8448978883394037,0.9639289787358946,0.8796380090497737,0.9681274900398407,0.9217638691322901,0.5248760596919195,0.6257309941520468,0.2868632707774799,0.39338235294117646
AE+I,AE32_cosine,45,train_f1,0.5184523463249207,0.8448978883394037,0.9639289787358946,0.8844914864242982,0.9571713147410359,0.9193972733795742,0.5248760596919195,0.5865384615384616,0.32707774798927614,0.4199655765920826
AE+I,AE32,43,fixed_0.5,0.5,0.8405546713948495,0.9625675699950422,0.8828663298116675,0.9571713147410359,0.9185185185185185,0.5156818661867941,0.5784313725490197,0.3163538873994638,0.4090121317157712
AE+I,AE32,43,train_f1,0.4934304654598236,0.8405546713948495,0.9625675699950422,0.8801276207839562,0.9616533864541833,0.9190861494526416,0.5156818661867941,0.5882352941176471,0.2949061662198391,0.39285714285714285
AE+I,AE32,44,fixed_0.5,0.5,0.8422836802922359,0.9642571531368709,0.8718861209964412,0.9760956175298805,0.9210526315789473,0.5212364597574292,0.6390977443609023,0.22788203753351208,0.3359683794466403
AE+I,AE32,44,train_f1,0.5239493250846863,0.8422836802922359,0.9642571531368709,0.8797640653357531,0.9656374501992032,0.9207027540360874,0.5212364597574292,0.6101694915254238,0.289544235924933,0.3927272727272727
AE+I,AE32,45,fixed_0.5,0.5,0.8460401023252833,0.9641943224684113,0.8828413284132841,0.953187250996016,0.9166666666666666,0.528453551748903,0.5586854460093896,0.3190348525469169,0.4061433447098976
AE+I,AE32,45,train_f1,0.5420497059822083,0.8460401023252833,0.9641943224684113,0.894134477825465,0.9337649402390438,0.9135200974421437,0.528453551748903,0.5316901408450704,0.40482573726541554,0.4596651445966514
AE+S,AE32_cosine,43,fixed_0.5,0.5,0.8477370678145327,0.9664430584562976,0.9067713444553483,0.9203187250996016,0.9134948096885813,0.5063084932677067,0.5335276967930029,0.4906166219839142,0.5111731843575419
AE+S,AE32_cosine,43,train_f1,0.4475572109222412,0.8477370678145327,0.9664430584562976,0.8815970628728774,0.9566733067729084,0.9176021017434918,0.5063084932677067,0.5693069306930693,0.30831099195710454,0.4
AE+S,AE32_cosine,44,fixed_0.5,0.5,0.8530843115473761,0.9676791508712288,0.8798920377867746,0.9741035856573705,0.9246041125029544,0.5441432634385083,0.6708860759493671,0.28418230563002683,0.3992467043314501
AE+S,AE32_cosine,44,train_f1,0.515504002571106,0.8530843115473761,0.9676791508712288,0.8867062585655551,0.9666334661354582,0.9249463902787706,0.5441432634385083,0.6510416666666666,0.3351206434316354,0.4424778761061947
AE+S,AE32_cosine,45,fixed_0.5,0.5,0.854833347574848,0.9671293823861657,0.8864790032302723,0.9566733067729084,0.9202395209580838,0.531032899963018,0.5934579439252337,0.34048257372654156,0.43270868824531517
AE+S,AE32_cosine,45,train_f1,0.5503044128417969,0.854833347574848,0.9671293823861657,0.8996194100856327,0.9417330677290837,0.9201946472019464,0.531032899963018,0.5806451612903226,0.4343163538873995,0.49693251533742333
AE+S,AE32,43,fixed_0.5,0.5,0.854261239225404,0.9680871830768085,0.8957142857142857,0.9367529880478087,0.9157740993184031,0.5185216227984784,0.5480427046263345,0.4128686327077748,0.4709480122324159
AE+S,AE32,43,train_f1,0.49385714530944824,0.854261239225404,0.9680871830768085,0.8957839886309806,0.9417330677290837,0.9181840252488468,0.5185216227984784,0.5666666666666667,0.4101876675603217,0.4758942457231726
AE+S,AE32,44,fixed_0.5,0.5,0.8560563376520727,0.9690939808399771,0.8925035360678925,0.9427290836653387,0.9169290385081134,0.5249597953432259,0.5576923076923077,0.38873994638069703,0.45813586097946285
AE+S,AE32,44,train_f1,0.5129832029342651,0.8560563376520727,0.9690939808399771,0.8941623160892264,0.9382470119521913,0.9156743620899149,0.5249597953432259,0.5474452554744526,0.40214477211796246,0.46367851622874806
AE+S,AE32,45,fixed_0.5,0.5,0.8551337545261314,0.9679372716665519,0.8891992551210428,0.951195219123506,0.9191530317613089,0.5322110117126856,0.5793991416309013,0.36193029490616624,0.44554455445544555
AE+S,AE32,45,train_f1,0.5287876725196838,0.8551337545261314,0.9679372716665519,0.8954588457899716,0.9427290836653387,0.9184861717612809,0.5322110117126856,0.5692883895131086,0.4075067024128686,0.475
AE+I+S,AE32_cosine,43,fixed_0.5,0.5,0.8576705243369684,0.9692656931644531,0.8878460816518067,0.9422310756972112,0.9142304904566321,0.518106570094808,0.536,0.35924932975871315,0.4301765650080257
AE+I+S,AE32_cosine,43,train_f1,0.5275281071662903,0.8576705243369684,0.9692656931644531,0.8951651507898516,0.9312749003984063,0.9128630705394191,0.518106570094808,0.5273972602739726,0.4128686327077748,0.4631578947368421
AE+I+S,AE32_cosine,44,fixed_0.5,0.5,0.8498599436036017,0.9677408566015446,0.8977106673161227,0.9178286852589641,0.9076582122629894,0.4966182708545692,0.4969512195121951,0.43699731903485256,0.46504992867332384
AE+I+S,AE32_cosine,44,train_f1,0.4457852244377136,0.8498599436036017,0.9677408566015446,0.8765375854214122,0.9581673306772909,0.9155365215322389,0.4966182708545692,0.5483870967741935,0.2734584450402145,0.36493738819320215
AE+I+S,AE32_cosine,45,fixed_0.5,0.5,0.8621859746002585,0.9693209685098128,0.8832951945080092,0.9611553784860558,0.9205819222513714,0.5442737919515275,0.6020408163265306,0.3163538873994638,0.4147627416520211
AE+I+S,AE32_cosine,45,train_f1,0.5380706191062927,0.8621859746002585,0.9693209685098128,0.8958038661008958,0.9462151394422311,0.9203196899975781,0.5442737919515275,0.5846153846153846,0.4075067024128686,0.4802527646129542
AE+I+S,AE32,43,fixed_0.5,0.5,0.8614529816391272,0.9704450769051974,0.8877407233442931,0.9412350597609562,0.9137055837563451,0.5132960407200093,0.5317460317460317,0.35924932975871315,0.4288
AE+I+S,AE32,43,train_f1,0.5076478719711304,0.8614529816391272,0.9704450769051974,0.8874234573716439,0.9382470119521913,0.9121278140885984,0.5132960407200093,0.5193798449612403,0.35924932975871315,0.4247226624405705
AE+I+S,AE32,44,fixed_0.5,0.5,0.8592927218738984,0.969094659599109,0.8902439024390244,0.9452191235059761,0.9169082125603865,0.5313137588628094,0.5582329317269076,0.3726541554959786,0.44694533762057875
AE+I+S,AE32,44,train_f1,0.5385333299636841,0.8592927218738984,0.969094659599109,0.8984600577478344,0.9297808764940239,0.9138521781693588,0.5313137588628094,0.5346534653465347,0.4343163538873995,0.47928994082840237
AE+I+S,AE32,45,fixed_0.5,0.5,0.8639490296187903,0.9698090566845756,0.8824874256973022,0.9611553784860558,0.9201430274135876,0.5412216963853291,0.5979381443298969,0.3109919571045576,0.4091710758377425
AE+I+S,AE32,45,train_f1,0.5728743672370911,0.8639490296187903,0.9698090566845756,0.9029126213592233,0.9262948207171314,0.9144542772861357,0.5412216963853291,0.5389408099688473,0.46380697050938335,0.49855907780979825
AE+N,AE32_cosine,43,fixed_0.5,0.5,0.8551978413424051,0.9679432012243177,0.8877079482439926,0.9566733067729084,0.9209012464046021,0.5314646421063545,0.5990783410138248,0.3485254691689008,0.4406779661016949
AE+N,AE32_cosine,43,train_f1,0.5783280730247498,0.8551978413424051,0.9679432012243177,0.9085127201565558,0.924800796812749,0.9165844027640672,0.5314646421063545,0.5519287833827893,0.49865951742627346,0.523943661971831
AE+N,AE32_cosine,44,fixed_0.5,0.5,0.8516857502964015,0.9675603104600448,0.8861638130495141,0.9536852589641435,0.9186855360997841,0.5209835673908889,0.5772727272727273,0.34048257372654156,0.42833052276559863
AE+N,AE32_cosine,44,train_f1,0.5126439332962036,0.8516857502964015,0.9675603104600448,0.8893058161350844,0.9442231075697212,0.9159420289855073,0.5209835673908889,0.5502008032128514,0.3672922252010724,0.4405144694533762
AE+N,AE32_cosine,45,fixed_0.5,0.5,0.8482444217767002,0.9662932542083176,0.8919422449930136,0.9536852589641435,0.9217809867629362,0.5137189460816663,0.6025641025641025,0.3780160857908847,0.4645799011532125
AE+N,AE32_cosine,45,train_f1,0.5000953078269958,0.8482444217767002,0.9662932542083176,0.8919422449930136,0.9536852589641435,0.9217809867629362,0.5137189460816663,0.6025641025641025,0.3780160857908847,0.4645799011532125
AE+N,AE32,43,fixed_0.5,0.5,0.8613782136868077,0.9706602930705402,0.8795787545787546,0.9566733067729084,0.9165076335877863,0.522111509538473,0.5583756345177665,0.2949061662198391,0.38596491228070173
AE+N,AE32,43,train_f1,0.5448251366615295,0.8613782136868077,0.9706602930705402,0.8956148713060057,0.9357569721115537,0.9152459814905017,0.522111509538473,0.5441696113074205,0.4128686327077748,0.4695121951219512
AE+N,AE32,44,fixed_0.5,0.5,0.8587840327697254,0.9699259713715658,0.891725768321513,0.9392430278884463,0.9148678146980355,0.5248509447228943,0.5413533834586466,0.38605898123324395,0.4507042253521127
AE+N,AE32,44,train_f1,0.4946197271347046,0.8587840327697254,0.9699259713715658,0.8890456041372825,0.9417330677290837,0.9146311970979444,0.5248509447228943,0.5393700787401575,0.3672922252010724,0.4370015948963317
AE+N,AE32,45,fixed_0.5,0.5,0.8503299135896094,0.9669247606163092,0.8940334128878281,0.9327689243027888,0.9129904947599318,0.5177961489784092,0.527972027972028,0.40482573726541554,0.4582701062215478
AE+N,AE32,45,train_f1,0.5009823441505432,0.8503299135896094,0.9669247606163092,0.8943594646271511,0.9317729083665338,0.9126829268292683,0.5177961489784092,0.5259515570934256,0.4075067024128686,0.459214501510574
AE+S+N,AE32_cosine,43,fixed_0.5,0.5,0.8627841182188136,0.9697159360041728,0.8890959925442684,0.950199203187251,0.9186326432354357,0.5327950034681627,0.574468085106383,0.36193029490616624,0.4440789473684211
AE+S+N,AE32_cosine,43,train_f1,0.5582265257835388,0.8627841182188136,0.9697159360041728,0.9032882011605415,0.9302788844621513,0.9165848871442591,0.5327950034681627,0.5527156549520766,0.46380697050938335,0.5043731778425656
AE+S+N,AE32_cosine,44,fixed_0.5,0.5,0.8574488907640216,0.9674583952514704,0.8967158495954307,0.9382470119521913,0.9170114383061572,0.5293569788414341,0.5571428571428572,0.41823056300268097,0.4777947932618683
AE+S+N,AE32_cosine,44,train_f1,0.45517808198928833,0.8574488907640216,0.9674583952514704,0.8880597014925373,0.9482071713147411,0.9171483622350675,0.5293569788414341,0.5611814345991561,0.35656836461126007,0.4360655737704918
AE+S+N,AE32_cosine,45,fixed_0.5,0.5,0.8651900441130919,0.9703997004118473,0.9064158224794983,0.9357569721115537,0.9208527321734868,0.5424115839212554,0.5811688311688312,0.47989276139410186,0.5256975036710719
AE+S+N,AE32_cosine,45,train_f1,0.4666087329387665,0.8651900441130919,0.9703997004118473,0.8932267168391346,0.9457171314741036,0.918722786647315,0.5424115839212554,0.5725490196078431,0.3914209115281501,0.46496815286624205
AE+S+N,AE32,43,fixed_0.5,0.5,0.8657347820514191,0.9710493563635674,0.8911309244486156,0.9457171314741036,0.9176129499879198,0.5304405978004486,0.564,0.3780160857908847,0.45264847512038525
AE+S+N,AE32,43,train_f1,0.530712366104126,0.8657347820514191,0.9710493563635674,0.8992805755395683,0.9337649402390438,0.916198387490838,0.5304405978004486,0.5506756756756757,0.43699731903485256,0.4872944693572496
AE+S+N,AE32,44,fixed_0.5,0.5,0.8633355318671694,0.9700016366382295,0.8880562060889929,0.9442231075697212,0.9152787834902245,0.5290399082154158,0.5447154471544715,0.35924932975871315,0.43295638126009695
AE+S+N,AE32,44,train_f1,0.5175559520721436,0.8633355318671694,0.9700016366382295,0.8931947069943289,0.9412350597609562,0.9165858389912707,0.5290399082154158,0.5547169811320755,0.3941018766756032,0.4608150470219436
AE+S+N,AE32,45,fixed_0.5,0.5,0.863418978242526,0.9701316774120006,0.8984674329501916,0.9342629482071713,0.916015625,0.533985203057963,0.5494880546075085,0.4316353887399464,0.48348348348348347
AE+S+N,AE32,45,train_f1,0.5281297564506531,0.863418978242526,0.9701316774120006,0.9048316251830161,0.9233067729083665,0.9139758442198669,0.533985203057963,0.536144578313253,0.4772117962466488,0.5049645390070922
U,AE32_cosine,43,fixed_0.5,0.5,0.8689631554212107,0.9709288383290714,0.8982889733840305,0.9412350597609562,0.919260700389105,0.5453260703623545,0.5740072202166066,0.4262734584450402,0.48923076923076925
U,AE32_cosine,43,train_f1,0.5335733294487,0.8689631554212107,0.9709288383290714,0.9040501446480231,0.9337649402390438,0.9186673199412053,0.5453260703623545,0.5667752442996743,0.46648793565683644,0.5117647058823529
U,AE32_cosine,44,fixed_0.5,0.5,0.8697815974707069,0.9721357315521688,0.9001919385796545,0.9342629482071713,0.916911045943304,0.5453426077222653,0.5555555555555556,0.44235924932975873,0.4925373134328358
U,AE32_cosine,44,train_f1,0.5096113681793213,0.8697815974707069,0.9721357315521688,0.9012999518536351,0.9322709163346613,0.9165238678090575,0.5453426077222653,0.5526315789473685,0.450402144772118,0.4963072378138848
U,AE32_cosine,45,fixed_0.5,0.5,0.8644770782820461,0.9705731202620969,0.9040963855421686,0.9342629482071713,0.9189321577271614,0.5379999701368287,0.5686274509803921,0.46648793565683644,0.5125184094256259
U,AE32_cosine,45,train_f1,0.5145308971405029,0.8644770782820461,0.9705731202620969,0.9062651772705197,0.9292828685258964,0.917629702483403,0.5379999701368287,0.5590062111801242,0.48257372654155495,0.5179856115107914
U,AE32,43,fixed_0.5,0.5,0.8684991935742284,0.9713364396721835,0.8945147679324894,0.950199203187251,0.9215165418980923,0.5527111488743752,0.5967741935483871,0.3967828418230563,0.47665056360708535
U,AE32,43,train_f1,0.543373167514801,0.8684991935742284,0.9713364396721835,0.9043015949734171,0.9317729083665338,0.917831739023792,0.5527111488743752,0.5608974358974359,0.4691689008042895,0.5109489051094891
U,AE32,44,fixed_0.5,0.5,0.8726060903837731,0.9732734831793932,0.8984819734345351,0.9432270916334662,0.9203109815354713,0.5503505045582271,0.5824175824175825,0.4262734584450402,0.49226006191950467
U,AE32,44,train_f1,0.5262670516967773,0.8726060903837731,0.9732734831793932,0.9022051773729626,0.9372509960159362,0.9193942354665364,0.5503505045582271,0.5728813559322034,0.45308310991957107,0.5059880239520959
U,AE32,45,fixed_0.5,0.5,0.8713490541854031,0.972730648076685,0.9041887337506018,0.9352589641434262,0.9194614443084456,0.5460578647386912,0.5723684210526315,0.46648793565683644,0.5140324963072378
U,AE32,45,train_f1,0.47068825364112854,0.8713490541854031,0.972730648076685,0.9017644253695756,0.9417330677290837,0.9213154689403167,0.5460578647386912,0.5880281690140845,0.4477211796246649,0.5083713850837138
D_OT+strength,AE32_cosine,43,fixed_0.5,0.5,0.8536691037458743,0.9679761115807572,0.8900692840646651,0.9596613545816733,0.923556194584232,0.5310382450927991,0.625,0.36193029490616624,0.45840407470288624
D_OT+strength,AE32_cosine,43,train_f1,0.5286382436752319,0.8536691037458743,0.9679761115807572,0.8956276445698167,0.9487051792828686,0.9214026602176542,0.5310382450927991,0.594488188976378,0.40482573726541554,0.48165869218500795
D_OT+strength,AE32_cosine,44,fixed_0.5,0.5,0.8616212095318458,0.9706000610998445,0.9042089985486212,0.9307768924302788,0.9173006134969325,0.5408401702059655,0.5573248407643312,0.4691689008042895,0.5094614264919942
D_OT+strength,AE32_cosine,44,train_f1,0.4640379548072815,0.8616212095318458,0.9706000610998445,0.8924731182795699,0.9506972111553785,0.9206655413551965,0.5408401702059655,0.5909090909090909,0.38337801608579086,0.46504065040650405
D_OT+strength,AE32_cosine,45,fixed_0.5,0.5,0.8558033282419918,0.9679632488647839,0.8915270018621974,0.9536852589641435,0.9215591915303176,0.5429859631042664,0.6008583690987125,0.3753351206434316,0.46204620462046203
D_OT+strength,AE32_cosine,45,train_f1,0.5242860317230225,0.8558033282419918,0.9679632488647839,0.8970099667774086,0.9412350597609562,0.9185905224787363,0.5429859631042664,0.5693430656934306,0.41823056300268097,0.482225656877898
D_OT+strength,AE32,43,fixed_0.5,0.5,0.8556784924644585,0.9688962053927435,0.8936372269705603,0.9372509960159362,0.9149246475449684,0.5276441693239584,0.5418181818181819,0.39946380697050937,0.45987654320987653
D_OT+strength,AE32,43,train_f1,0.489676833152771,0.8556784924644585,0.9688962053927435,0.8917769376181475,0.9397410358565738,0.9151309408341416,0.5276441693239584,0.5433962264150943,0.38605898123324395,0.45141065830721006
D_OT+strength,AE32,44,fixed_0.5,0.5,0.8626519391602492,0.9701185106636693,0.8877598152424943,0.9571713147410359,0.9211598370476876,0.5388523921302211,0.6018518518518519,0.3485254691689008,0.44142614601018676
D_OT+strength,AE32,44,train_f1,0.5409146547317505,0.8626519391602492,0.9701185106636693,0.8942897593204342,0.9437250996015937,0.918342621759147,0.5388523921302211,0.5687022900763359,0.39946380697050937,0.4692913385826772
D_OT+strength,AE32,45,fixed_0.5,0.5,0.8599108926225394,0.9699221353881491,0.89937106918239,0.9257968127490039,0.9123926380368098,0.5392132628622142,0.5254777070063694,0.44235924932975873,0.48034934497816595
D_OT+strength,AE32,45,train_f1,0.48699942231178284,0.8599108926225394,0.9699221353881491,0.896700143472023,0.9337649402390438,0.9148572822639668,0.5392132628622142,0.5413793103448276,0.42091152815013405,0.473604826546003
