model,metric,label,layer,n_mentions,mean,q25,median,q75
internvl_2_5_8b,spearman,REAL,18,9993,0.9962337472334665,0.9955059796292057,0.9965023460746166,0.9972984378576333
internvl_2_5_8b,spearman,REAL,19,9993,0.9960607531268332,0.9952892538338293,0.9963850423437858,0.9972304875257496
internvl_2_5_8b,spearman,REAL,20,9993,0.9953127791481869,0.9943300812542916,0.9958350022888532,0.9969393739986266
internvl_2_5_8b,spearman,REAL,21,9993,0.99690969841245,0.996317092011902,0.9972133211261158,0.9978427557793546
internvl_2_5_8b,spearman,REAL,22,9993,0.9946548520560047,0.9935032330052643,0.9954902437628748,0.9967641336690318
internvl_2_5_8b,spearman,REAL,23,9993,0.9948109693629876,0.9934803444724193,0.9957527466239414,0.9971539539940489
internvl_2_5_8b,spearman,REAL,24,9993,0.9957094967720409,0.994779983978027,0.9962169546807049,0.9972397859922179
internvl_2_5_8b,spearman,REAL,25,9993,0.9986561681021747,0.9984814888990615,0.9990300984206912,0.9993469615472648
internvl_2_5_8b,spearman,REAL,26,9993,0.9984940291667871,0.9982955195696955,0.9989750228885328,0.999326218814374
internvl_2_5_8b,spearman,REAL,27,9993,0.9990184566022613,0.9988884756237125,0.9992883096818493,0.9995186255436026
internvl_2_5_8b,spearman,REAL,28,9993,0.9935703158069927,0.9921342126344701,0.9943651293202106,0.9959816319523919
internvl_2_5_8b,spearman,REAL,29,9993,0.9966935932233472,0.9959973678187228,0.997145370794232,0.9978992618448157
internvl_2_5_8b,spearman,REAL,30,9993,0.9941540205107282,0.9929953936827649,0.994860809109636,0.9961532959487297
internvl_2_5_8b,spearman,REAL,31,9993,0.9859721101008355,0.9834151121538109,0.9879162851911193,0.9912007896543832
internvl_2_5_8b,spearman,REAL,32,9993,0.9513932646457015,0.9409497310597391,0.9553273060196842,0.9658782043945983
internvl_2_5_8b,spearman,HALL,1,1766,0.9803120775329267,0.9780937070840009,0.984945067521172,0.9902535977912565
internvl_2_5_8b,spearman,HALL,2,1766,0.9945024271012477,0.9932909776264591,0.9950460631723506,0.9961969272144655
internvl_2_5_8b,spearman,HALL,3,1766,0.9960565968381954,0.9954353470473792,0.9969468842984665,0.9978034161135271
internvl_2_5_8b,spearman,HALL,4,1766,0.9961290316614749,0.9953777680819409,0.9964165140764477,0.9972165398260471
internvl_2_5_8b,spearman,HALL,5,1766,0.9959677948217995,0.9951934521618783,0.9963317549782559,0.9971299925612268
internvl_2_5_8b,spearman,HALL,6,1766,0.9975628020926113,0.9970647244792858,0.9977740901808194,0.9982352583543145
internvl_2_5_8b,spearman,HALL,7,1766,0.9937355013680924,0.9925127675097276,0.9942192149233234,0.9954811241130693
internvl_2_5_8b,spearman,HALL,8,1766,0.9954776826508416,0.9946086776150149,0.9959140392538338,0.9968437070840009
internvl_2_5_8b,spearman,HALL,9,1766,0.9956979566273992,0.9947833814946212,0.9961053730830853,0.9970443393797208
internvl_2_5_8b,spearman,HALL,10,1766,0.9972193929942409,0.9967149590867476,0.9974010786221104,0.9979743648432136
internvl_2_5_8b,spearman,HALL,11,1766,0.9961034643201667,0.9952903267338064,0.996454780842298,0.9973286578736553
internvl_2_5_8b,spearman,HALL,12,1766,0.9972370705300715,0.9966824144541084,0.9975216010528725,0.9980251487754634
internvl_2_5_8b,spearman,HALL,13,1766,0.998041769105241,0.9976576805333028,0.9982325761043718,0.9986279397459372
internvl_2_5_8b,spearman,HALL,14,1766,0.9978775601234446,0.9975115873197529,0.9980444609750515,0.9984478713664454
internvl_2_5_8b,spearman,HALL,15,1766,0.995976425509269,0.9951823214694437,0.9962752489127946,0.9970886408176545
internvl_2_5_8b,spearman,HALL,16,1766,0.9980101396172144,0.9976201290341039,0.9981796463721675,0.9985785863469901
internvl_2_5_8b,spearman,HALL,17,1766,0.997869368275047,0.9974211060883498,0.9980415999084459,0.9985224379148546
internvl_2_5_8b,spearman,HALL,18,1766,0.995981019053818,0.9951143711375601,0.9962974221789883,0.9971459072442206
internvl_2_5_8b,spearman,HALL,19,1766,0.9961366475700761,0.995480230029755,0.9966335975051499,0.9974425640878919
internvl_2_5_8b,spearman,HALL,20,1766,0.9945066864021628,0.9934721189059281,0.995194123369192,0.9964059638933394
internvl_2_5_8b,spearman,HALL,21,1766,0.9962852829972496,0.9956735308422979,0.9968099107347219,0.9974711747539483
internvl_2_5_8b,spearman,HALL,22,1766,0.9948933073668167,0.9939617189288167,0.9956061169604028,0.9967653853856717
internvl_2_5_8b,spearman,HALL,23,1766,0.992529357358698,0.9905534733348592,0.9938748140306706,0.9958480559052415
internvl_2_5_8b,spearman,HALL,24,1766,0.9946185612336875,0.9933290655756466,0.9951665856031129,0.996606953822385
internvl_2_5_8b,spearman,HALL,25,1766,0.9986876336282746,0.9984587791828794,0.9989199473563745,0.9992328765163653
internvl_2_5_8b,spearman,HALL,26,1766,0.9977885373701204,0.9973229357404441,0.9984661106660563,0.9990916113527123
internvl_2_5_8b,spearman,HALL,27,1766,0.9989927692771234,0.9988035377088578,0.9991967555504692,0.9994327935454337
internvl_2_5_8b,spearman,HALL,28,1766,0.993382037936022,0.9917728241588464,0.9942159962233921,0.9960390321011673
internvl_2_5_8b,spearman,HALL,29,1766,0.9957626485687437,0.9948786907759213,0.9963735980773633,0.9972860995078965
internvl_2_5_8b,spearman,HALL,30,1766,0.9927336394006911,0.9913134441519799,0.993909504463264,0.995497217612726
internvl_2_5_8b,spearman,HALL,31,1766,0.9841822402876497,0.9811491474021514,0.9858834973678188,0.989678344586862
internvl_2_5_8b,spearman,HALL,32,1766,0.9388983769539165,0.9247636043717098,0.9431416657129779,0.9572771229114214
internvl_2_5_8b,js,REAL,1,9993,0.0026011091631575616,0.0017658266617131331,0.002391675997240072,0.0031664969068504988
internvl_2_5_8b,js,REAL,2,9993,0.002887362726099723,0.0020886296871955538,0.0026179640827394646,0.0034606453079420625
internvl_2_5_8b,js,REAL,3,9993,0.0015039496756427788,0.0008532530719439909,0.001174811350235962,0.0017400916555263169
internvl_2_5_8b,js,REAL,4,9993,0.002252704395490236,0.001661416531775253,0.002153636079240646,0.002704656249382727
internvl_2_5_8b,js,REAL,5,9993,0.001316942608606824,0.0008779920302355248,0.0011446529887703567,0.0015253033788905984
internvl_2_5_8b,js,REAL,6,9993,0.0016690214539021714,0.0006291149876854749,0.0010185048193013175,0.002047572504114474
internvl_2_5_8b,js,REAL,7,9993,0.0017216271749608363,0.0011475384978598714,0.0014882153347890639,0.0019789750445903514
internvl_2_5_8b,js,REAL,8,9993,0.0017452086357974982,0.000853678231527185,0.001330186596067912,0.0022999036379732617
internvl_2_5_8b,js,REAL,9,9993,0.001212738977758382,0.000741219912943787,0.000991408549877549,0.001333697449862412
internvl_2_5_8b,js,REAL,10,9993,0.0016372691652180608,0.0011027927199302218,0.0015069345312641509,0.0020408942524082433
internvl_2_5_8b,js,REAL,11,9993,0.0012500033973200186,0.0008231472133544327,0.0011018044589849222,0.0014852645624071005
internvl_2_5_8b,js,REAL,12,9993,0.0012088955640693296,0.0007797739572896837,0.0010881938271416133,0.0014903798554233652
internvl_2_5_8b,js,REAL,13,9993,0.0014532951161372652,0.0008794633328607069,0.0012481565724614982,0.001782301969454743
internvl_2_5_8b,js,REAL,14,9993,0.000821401142974709,0.0005264595899907066,0.0007056294725515171,0.000984151022927471
internvl_2_5_8b,js,REAL,15,9993,0.0009509100276548508,0.0006991228273275348,0.0008709346266196068,0.0011037569181072172
internvl_2_5_8b,js,REAL,16,9993,0.0019598002928959877,0.001286254133249445,0.0017408252565167546,0.002359935321380453
internvl_2_5_8b,js,REAL,17,9993,0.0011816192290395977,0.0007907697206842516,0.0010690801382258431,0.001422632913818239
internvl_2_5_8b,js,REAL,18,9993,0.0015217350354875731,0.0009673740627158582,0.0013390997319336988,0.0018592753914972431
internvl_2_5_8b,js,REAL,19,9993,0.0032491073423777817,0.0019537221403562923,0.002867799806264443,0.004193158604972781
internvl_2_5_8b,js,REAL,20,9993,0.004629286654010194,0.002328481546393721,0.0035384184491087903,0.005432642753777604
internvl_2_5_8b,js,REAL,21,9993,0.0017366584742817405,0.001045436003518013,0.0014766132178621696,0.002113886094666843
internvl_2_5_8b,js,REAL,22,9993,0.004512688539719383,0.002105434209302071,0.0034909155961080456,0.005853905110568264
internvl_2_5_8b,js,REAL,23,9993,0.0018502812600162389,0.001024990657041405,0.001558913289750517,0.002351440085449035
internvl_2_5_8b,js,REAL,24,9993,0.0017517026970094588,0.0008225419581219477,0.001330650211988899,0.00220736002343028
internvl_2_5_8b,js,REAL,25,9993,0.0036643393195786695,0.000794792026707566,0.0017351064436687425,0.004127673254665698
