model,split,label,layer,n,mean,median,q25,q75
llava_1_5_7b,train,1,19,9539,0.14363814890384674,0.14606337249279022,0.10923106968402863,0.18215326964855194
llava_1_5_7b,train,1,20,9539,0.21379801630973816,0.22804991900920868,0.16706404089927673,0.2684191018342972
llava_1_5_7b,train,1,21,9539,0.24358999729156494,0.25894027948379517,0.19383207708597183,0.3062291890382767
llava_1_5_7b,train,1,22,9539,0.19275876879692078,0.198837012052536,0.13336272537708282,0.25204455852508545
llava_1_5_7b,train,1,23,9539,0.1938060075044632,0.20519773662090302,0.15215907990932465,0.24715910851955414
llava_1_5_7b,train,1,24,9539,0.10786546766757965,0.11333228647708893,0.08375441282987595,0.13534566015005112
llava_1_5_7b,train,1,25,9539,0.20016448199748993,0.20751400291919708,0.1543981358408928,0.25201697647571564
llava_1_5_7b,train,1,26,9539,0.09805012494325638,0.10151460021734238,0.07645158097147942,0.11990280449390411
llava_1_5_7b,train,1,27,9539,0.16658946871757507,0.17459118366241455,0.12773270159959793,0.20915140211582184
llava_1_5_7b,train,1,28,9539,0.03664135932922363,0.03448640927672386,0.02785598859190941,0.04327750578522682
llava_1_5_7b,train,1,29,9539,0.06871546804904938,0.06783296167850494,0.053215838968753815,0.08246434107422829
llava_1_5_7b,train,1,30,9539,0.11594807356595993,0.1162491887807846,0.09335428476333618,0.13962525129318237
llava_1_5_7b,train,1,31,9539,0.050747014582157135,0.0494573637843132,0.039115166291594505,0.060635801404714584
llava_1_5_7b,train,1,32,9539,0.16365393996238708,0.1643354892730713,0.14200641959905624,0.1849668323993683
llava_1_5_7b,test,0,1,709,0.5730202198028564,0.5556231141090393,0.5147485733032227,0.6105358004570007
llava_1_5_7b,test,0,2,709,0.25552263855934143,0.2464895099401474,0.22689759731292725,0.26771363615989685
llava_1_5_7b,test,0,3,709,0.15667447447776794,0.1567845642566681,0.13246165215969086,0.17885714769363403
llava_1_5_7b,test,0,4,709,0.07183188945055008,0.07008549571037292,0.05625039339065552,0.08595039695501328
llava_1_5_7b,test,0,5,709,0.053972937166690826,0.05275183171033859,0.04250093922019005,0.06290522962808609
llava_1_5_7b,test,0,6,709,0.047980163246393204,0.0454530268907547,0.0379117876291275,0.054034002125263214
llava_1_5_7b,test,0,7,709,0.04901716485619545,0.043494656682014465,0.03662118315696716,0.055114857852458954
llava_1_5_7b,test,0,8,709,0.052053969353437424,0.047261133790016174,0.039371244609355927,0.058782272040843964
llava_1_5_7b,test,0,9,709,0.05347846820950508,0.04752324894070625,0.03874419257044792,0.059294238686561584
llava_1_5_7b,test,0,10,709,0.057173822075128555,0.051870182156562805,0.04165524244308472,0.06460423022508621
llava_1_5_7b,test,0,11,709,0.07509240508079529,0.06696069985628128,0.0535208061337471,0.08836132287979126
llava_1_5_7b,test,0,12,709,0.13293157517910004,0.1297793835401535,0.11208529770374298,0.14844390749931335
llava_1_5_7b,test,0,13,709,0.07661759108304977,0.07039645314216614,0.05942799896001816,0.08546256273984909
llava_1_5_7b,test,0,14,709,0.11692928522825241,0.11807551980018616,0.09441715478897095,0.13729971647262573
llava_1_5_7b,test,0,15,709,0.15819606184959412,0.15199944376945496,0.11966218054294586,0.19243715703487396
llava_1_5_7b,test,0,16,709,0.1251685619354248,0.12373586744070053,0.09958383440971375,0.14452990889549255
llava_1_5_7b,test,0,17,709,0.11518925428390503,0.1103021427989006,0.09366386383771896,0.1315479278564453
llava_1_5_7b,test,0,18,709,0.15451590716838837,0.1546708643436432,0.12970048189163208,0.18204130232334137
llava_1_5_7b,test,0,19,709,0.11974703520536423,0.11814168095588684,0.10153783857822418,0.1396312713623047
llava_1_5_7b,test,0,20,709,0.20145641267299652,0.21302375197410583,0.17184455692768097,0.24394312500953674
llava_1_5_7b,test,0,21,709,0.23997719585895538,0.25552770495414734,0.206196591258049,0.2921219766139984
llava_1_5_7b,test,0,22,709,0.23100247979164124,0.25062888860702515,0.1931229829788208,0.29168426990509033
llava_1_5_7b,test,0,23,709,0.22751493752002716,0.25183600187301636,0.21336328983306885,0.270505428314209
llava_1_5_7b,test,0,24,709,0.1175839900970459,0.1259329468011856,0.10796114057302475,0.13962328433990479
llava_1_5_7b,test,0,25,709,0.22309474647045135,0.23931989073753357,0.19902589917182922,0.27111461758613586
llava_1_5_7b,test,0,26,709,0.10184250771999359,0.1058780774474144,0.08622962236404419,0.12119477987289429
llava_1_5_7b,test,0,27,709,0.17565540969371796,0.18795692920684814,0.15176385641098022,0.21193927526474
