model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,orthogonal_ratio_median,18,95,95,-0.003829474566352348,-0.0037768251820369247,0.4421052631578947
qwen2_5_vl_7b,all,orthogonal_ratio_median,19,95,95,0.00019147200771113478,0.00030746310344009764,0.5052631578947369
qwen2_5_vl_7b,all,orthogonal_ratio_median,20,95,95,-9.104074322551868e-05,0.0016205100425307206,0.5263157894736842
qwen2_5_vl_7b,all,orthogonal_ratio_median,21,95,95,-0.0048863958823691924,-0.0036098739541942093,0.42105263157894735
qwen2_5_vl_7b,all,orthogonal_ratio_median,22,95,95,-0.0012631581475471294,-0.0008971372331388894,0.42105263157894735
qwen2_5_vl_7b,all,orthogonal_ratio_median,23,95,95,-0.0006551684380141794,-0.0007997501715556465,0.3157894736842105
qwen2_5_vl_7b,all,orthogonal_ratio_median,24,95,95,0.0003897856286540134,0.00038669752297992854,0.6421052631578947
qwen2_5_vl_7b,all,orthogonal_ratio_median,25,95,95,8.14487699902041e-05,0.00013121350419531552,0.6210526315789474
qwen2_5_vl_7b,all,orthogonal_ratio_median,26,95,95,5.9460415302007475e-05,1.0453390509868044e-06,0.5052631578947369
qwen2_5_vl_7b,all,orthogonal_ratio_median,27,95,95,0.0008777342982973648,0.00043350353895177385,0.6631578947368421
qwen2_5_vl_7b,all,orthogonal_ratio_median,28,95,95,-0.0024185176651180403,0.0007287627477112757,0.6105263157894737
qwen2_5_vl_7b,all,common_c,1,95,95,0.01890320107820312,0.039347429212650026,0.631578947368421
qwen2_5_vl_7b,all,common_c,2,95,95,0.0026139003279677534,0.0030412626250920435,0.6210526315789474
qwen2_5_vl_7b,all,common_c,3,95,95,-0.006269599171523178,-0.009050935141679858,0.3894736842105263
qwen2_5_vl_7b,all,common_c,4,95,95,-0.0025818594155847586,-0.01305319246050407,0.4421052631578947
qwen2_5_vl_7b,all,common_c,5,95,95,0.006100423310277856,0.0006616080327502827,0.5157894736842106
qwen2_5_vl_7b,all,common_c,6,95,95,0.017965730410561907,0.014488118962017155,0.6105263157894737
qwen2_5_vl_7b,all,common_c,7,95,95,-0.008131101601310102,-0.005003289982776882,0.45263157894736844
qwen2_5_vl_7b,all,common_c,8,95,95,-0.007097736246646883,-0.001603505176243858,0.47368421052631576
qwen2_5_vl_7b,all,common_c,9,95,95,-0.004619345882548521,-0.004904765497960817,0.47368421052631576
qwen2_5_vl_7b,all,common_c,10,95,95,0.027300307714523152,0.030196712538638926,0.6
qwen2_5_vl_7b,all,common_c,11,95,95,0.015351487607879098,0.021442237860449298,0.6105263157894737
qwen2_5_vl_7b,all,common_c,12,95,95,-0.01122885898814395,-0.0154867005278852,0.42105263157894735
qwen2_5_vl_7b,all,common_c,13,95,95,0.0072906389078168255,0.010579644568288304,0.5157894736842106
qwen2_5_vl_7b,all,common_c,14,95,95,-0.021589692471399774,-0.03428553515902516,0.35789473684210527
qwen2_5_vl_7b,all,common_c,15,95,95,0.02752013892965228,0.022846923785093343,0.6631578947368421
qwen2_5_vl_7b,all,common_c,16,95,95,0.014541774472665915,0.017175143034959733,0.6105263157894737
qwen2_5_vl_7b,all,common_c,17,95,95,-0.003188465837052219,0.0008212760836198429,0.5052631578947369
qwen2_5_vl_7b,all,common_c,18,95,95,-0.003096875543294227,-0.003961765724960181,0.4842105263157895
qwen2_5_vl_7b,all,common_c,19,95,95,-0.007395989515422735,-0.008169477883403387,0.37894736842105264
qwen2_5_vl_7b,all,common_c,20,95,95,-0.016257157549915694,-0.018251314401188504,0.2736842105263158
qwen2_5_vl_7b,all,common_c,21,95,95,0.006471381379225413,0.007915240362346337,0.5157894736842106
qwen2_5_vl_7b,all,common_c,22,95,95,0.0027752360703580583,0.0019366687565294319,0.5789473684210527
qwen2_5_vl_7b,all,common_c,23,95,95,-0.008063300331676146,-0.007474970174039591,0.43157894736842106
qwen2_5_vl_7b,all,common_c,24,95,95,0.008641528229709825,0.0024196432901078934,0.5368421052631579
qwen2_5_vl_7b,all,common_c,25,95,95,0.005058992849434672,0.0031553269075650665,0.5789473684210527
qwen2_5_vl_7b,all,common_c,26,95,95,0.00370156149962351,0.002228202533173354,0.5473684210526316
