model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,cos_mean,HALL,5,122,122,0,-0.28637008135784503,-0.30849492002888684,-0.28845267902935867,-0.2639566842294919
qwen2_5_vl_7b,all,cos_mean,HALL,6,122,122,0,-0.3642744747103358,-0.397692954277291,-0.38028919434579084,-0.3274519913546417
qwen2_5_vl_7b,all,cos_mean,HALL,7,122,122,0,-0.3516545650521518,-0.4021004750905439,-0.3593915237431542,-0.31193788565650826
qwen2_5_vl_7b,all,cos_mean,HALL,8,122,122,0,-0.4579471549416517,-0.5042690675534705,-0.4709803124231369,-0.4296772189032959
qwen2_5_vl_7b,all,cos_mean,HALL,9,122,122,0,-0.3609323679468557,-0.4010796105485837,-0.37642359211469245,-0.33126036294601785
qwen2_5_vl_7b,all,cos_mean,HALL,10,122,122,0,-0.5588025648058357,-0.6021566410699725,-0.5648738671751583,-0.517808579367356
qwen2_5_vl_7b,all,cos_mean,HALL,11,122,122,0,-0.4459415648104104,-0.4766931699022003,-0.45360984332805526,-0.4229814627019646
qwen2_5_vl_7b,all,cos_mean,HALL,12,122,122,0,-0.4265336595624312,-0.45459194997622,-0.42915108544594793,-0.39874760271998827
qwen2_5_vl_7b,all,cos_mean,HALL,13,122,122,0,-0.4115225897613918,-0.44182139518648245,-0.4219506021207223,-0.39551437858234895
qwen2_5_vl_7b,all,cos_mean,HALL,14,122,122,0,-0.5114317570476485,-0.5462601901944664,-0.5220969967765738,-0.4820141386593242
qwen2_5_vl_7b,all,cos_mean,HALL,15,122,122,0,-0.3090088298340234,-0.3511335583494612,-0.3107472591218303,-0.2663436931184442
qwen2_5_vl_7b,all,cos_mean,HALL,16,122,122,0,-0.34825160900861524,-0.37880136667872255,-0.35795409343759677,-0.3246067655186417
qwen2_5_vl_7b,all,cos_mean,HALL,17,122,122,0,-0.3772558787659643,-0.39683978760715033,-0.37558095388222434,-0.360281581757335
qwen2_5_vl_7b,all,cos_mean,HALL,18,122,122,0,-0.389483300700068,-0.40643403522787247,-0.3918650485932362,-0.3765756759135162
qwen2_5_vl_7b,all,cos_mean,HALL,19,122,122,0,-0.323701844599515,-0.3475945129099748,-0.32476425124173347,-0.303774980298908
qwen2_5_vl_7b,all,cos_mean,HALL,20,122,122,0,-0.21265403981965994,-0.23228466653069346,-0.21025331219295051,-0.19070427851272687
qwen2_5_vl_7b,all,cos_mean,HALL,21,122,122,0,-0.2640524921149738,-0.296929505723257,-0.25648185889628056,-0.23507678312483954
qwen2_5_vl_7b,all,cos_mean,HALL,22,122,122,0,-0.15051425000644017,-0.17143108220701198,-0.14435655953994614,-0.12569030972888562
