model,head,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,ensemble_AUROC,ensemble_HALL_AUPR
qwen3_vl_8b,svar_native,0.8895129476584023,0.002272175774142073,0.6265796967484444,0.0038729142631544985,0.8916066115702479,0.6321033369066675
qwen3_vl_8b,metatoken_lr,0.8224264462809917,0.0,0.4574226057244557,0.0,0.8224264462809917,0.4574226057244557
qwen3_vl_8b,metatoken_gb,0.8365553719008263,0.00024242925113778397,0.5276037523001184,0.002300675064368333,0.8365487603305785,0.5284869859059037
