model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,all,amp_mean,REAL,1,12280,12280,0,2.4372825189675216,1.5296516170363998,2.5057622550476797,3.091007080416524
qwen3_vl_8b,all,amp_mean,REAL,2,12280,12280,0,0.4840826120875429,0.3494290821607421,0.40951398458748256,0.5364528649460816
qwen3_vl_8b,all,amp_mean,REAL,3,12280,12280,0,0.48589169221412415,0.4414575680443857,0.4730562755794321,0.5120712842645055
qwen3_vl_8b,all,amp_mean,REAL,4,12280,12280,0,0.40556497131100566,0.3539140586320584,0.38909790309170966,0.4363635445798643
qwen3_vl_8b,all,amp_mean,REAL,5,12280,12280,0,0.5848999330941106,0.5168591281280331,0.5765296387656877,0.6411667379812441
qwen3_vl_8b,all,amp_mean,REAL,6,12280,12280,0,0.6691177234275013,0.6391007414087393,0.6736329284238481,0.7062143114002637
qwen3_vl_8b,all,amp_mean,REAL,7,12280,12280,0,0.6497285736531896,0.5986779303899954,0.6488439582975478,0.6966190971978914
qwen3_vl_8b,all,amp_mean,REAL,8,12280,12280,0,0.6518376230171659,0.605189820202557,0.6452829047907003,0.6962932469571256
qwen3_vl_8b,all,amp_mean,REAL,9,12280,12280,0,0.7755279391818171,0.7318887113332098,0.7708283835837573,0.8218148907817993
qwen3_vl_8b,all,amp_mean,REAL,10,12280,12280,0,0.863327041267706,0.8043329691915049,0.8546082336828957,0.9147683930927267
qwen3_vl_8b,all,amp_mean,REAL,11,12280,12280,0,0.8418199504769049,0.7906071696577316,0.8355500397229012,0.8865662582939979
qwen3_vl_8b,all,amp_mean,REAL,12,12280,12280,0,0.7702854677514704,0.7366169285821561,0.7652036796304678,0.7965699254220145
qwen3_vl_8b,all,amp_mean,REAL,13,12280,12280,0,0.7250349830310715,0.6929535598761731,0.7240184837900667,0.754286410640004
qwen3_vl_8b,all,amp_mean,REAL,14,12280,12280,0,0.6809708202196315,0.6612389250999731,0.6803125689188397,0.6995781948757561
qwen3_vl_8b,all,amp_mean,REAL,15,12280,12280,0,0.6483772414153055,0.6225675768147281,0.6492093541274153,0.674430209776395
