method,layer,metric,count,mean,std,q10,median,q90
ATTN,24,top32_box_recall,5,0.07711490264121842,0.020723180959100734,0.05401002506265664,0.07692307692307693,0.10051282051282051
ATTN,24,uniform_enrichment,5,1.2872953742835551,0.29535076479172867,0.947196988189085,1.2898649136579536,1.6183395641375011
ATTN,25,bbox_mass,5,0.4527293838560581,0.27552593504048123,0.13202260658144951,0.4923647344112396,0.7523965835571289
ATTN,25,patch_aupr,5,0.4964101552963257,0.22159815012261908,0.24080289602279664,0.5511431097984314,0.7358068704605103
ATTN,25,patch_auroc,5,0.6528423020759989,0.07209274419273312,0.5738095916824681,0.6480769230769232,0.7284376584332506
ATTN,25,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,25,top32_box_recall,5,0.08685752843647579,0.030479880794322255,0.06461538461538462,0.06578947368421052,0.12417582417582418
ATTN,25,uniform_enrichment,5,1.327172968016744,0.6043931868398513,0.7222834056678734,1.2026664207127733,2.0061432747643893
ATTN,26,bbox_mass,5,0.38466549627482893,0.21772865164491198,0.1675137970596552,0.399150550365448,0.5877309560775758
ATTN,26,patch_aupr,5,0.5014262527227402,0.2036429315372008,0.28015635907649994,0.5473771095275879,0.6918125271797181
ATTN,26,patch_auroc,5,0.6327381030160601,0.11895503606233963,0.5031730464367592,0.6568889970788705,0.7531050953523167
ATTN,26,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,26,top32_box_recall,5,0.09286678234046657,0.08554197988707608,0.036923076923076927,0.06140350877192982,0.1817582417582418
ATTN,26,uniform_enrichment,5,1.332874047244852,1.158454001058546,0.4988682343143218,0.9464160712912987,2.5434398356843504
ATTN,27,bbox_mass,5,0.4284206435084343,0.24046451867764862,0.15458365231752397,0.4835245907306671,0.6790321946144104
ATTN,27,patch_aupr,5,0.4880459845066071,0.20989292450843264,0.24709523916244508,0.5480951070785522,0.7050972819328308
ATTN,27,patch_auroc,5,0.6249622392276573,0.09791141636712959,0.5283812781490334,0.6221153846153846,0.7260881716307773
ATTN,27,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,27,top32_box_recall,5,0.09279352226720647,0.038102364402154615,0.06453441295546558,0.07692307692307693,0.13589743589743591
ATTN,27,uniform_enrichment,5,1.3421989095490896,0.6459551150504447,0.8074588568421401,1.1810731927338969,2.046411654055259
ATTN,28,bbox_mass,5,0.2723375730216503,0.22518574641094144,0.09400067403912545,0.2213558405637741,0.5157268643379211
ATTN,28,patch_aupr,5,0.40924873054027555,0.24970938482900162,0.18015901744365692,0.40651705861091614,0.6831134676933289
ATTN,28,patch_auroc,5,0.5461404149649137,0.09251393359090007,0.4322407497565725,0.600065331010453,0.6335541677506246
ATTN,28,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,28,top32_box_recall,5,0.04967707730865626,0.01836323242994676,0.02846153846153846,0.05128205128205128,0.07005012531328321
ATTN,28,uniform_enrichment,5,0.7834953782114203,0.2837709769792588,0.5496115961922378,0.6015307860440268,1.1389201424104403
ATTN,29,bbox_mass,5,0.3601166807115078,0.23221234320363152,0.12327261939644814,0.36170127987861633,0.6113932490348817
ATTN,29,patch_aupr,5,0.4591012179851532,0.23552004823820194,0.19803487062454223,0.5160077810287476,0.7126722693443298
ATTN,29,patch_auroc,5,0.6108698993591093,0.046465115293278035,0.574746429730607,0.5885832521908472,0.6645362585874633
ATTN,29,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
ATTN,29,top32_box_recall,5,0.06707634470792365,0.026487923319239975,0.038461538461538464,0.06798245614035088,0.09505494505494505
ATTN,29,uniform_enrichment,5,1.0924264392805383,0.5837374947870158,0.6039024111515685,0.9764992219548501,1.7099030918286175
ATTN,3,bbox_mass,5,0.23549481742084027,0.2592658777646834,0.06312563158571721,0.14021213352680206,0.5043635189533234
ATTN,3,patch_aupr,5,0.4007304131984711,0.2622804728940416,0.17760920226573945,0.3669823408126831,0.6848019242286683
ATTN,3,patch_auroc,5,0.49965538073332716,0.1553687350118205,0.33264849074975655,0.5051745443311708,0.6786621597184017
ATTN,3,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,3,top32_box_recall,5,0.06857817620975516,0.03850720945440066,0.04,0.05128205128205128,0.11290726817042607
ATTN,3,uniform_enrichment,5,0.6211270517415117,0.43413635771337794,0.2300635965997729,0.34248680497156875,1.1645128926888026
ATTN,30,bbox_mass,5,0.3779844790697098,0.24182995327678752,0.1300579935312271,0.3762291967868805,0.6449254751205444
ATTN,30,patch_aupr,5,0.47899370491504667,0.21560016438696616,0.2381344109773636,0.5312995314598083,0.7098581790924072
ATTN,30,patch_auroc,5,0.6415642654500554,0.07336857688609917,0.5644404691743966,0.6331426484907497,0.7214328591055008
ATTN,30,top1_pointing,5,0.2,0.4000000000000001,0.0,0.0,0.6000000000000001
ATTN,30,top32_box_recall,5,0.07209658762290341,0.01886663296935256,0.05620782726045884,0.06538461538461539,0.09351648351648352
ATTN,30,uniform_enrichment,5,1.1419844779584432,0.5143323546787527,0.714065682620574,1.0513536005553472,1.686938729836052
ATTN,31,bbox_mass,5,0.3117168426513672,0.22916037753146312,0.11891236603260041,0.25248590111732483,0.5687797904014588
ATTN,31,patch_aupr,5,0.4430434376001358,0.2169739194196653,0.23322663605213165,0.4283349812030792,0.6843770623207093
ATTN,31,patch_auroc,5,0.5931087980526593,0.08758273216516506,0.5059664070107108,0.5936038011695907,0.6913024832287248
ATTN,31,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
ATTN,31,top32_box_recall,5,0.07554077501445924,0.04175217796725464,0.04153846153846154,0.06140350877192982,0.12362637362637363
ATTN,31,uniform_enrichment,5,0.9423153732606812,0.3337014247011023,0.6681550225842746,0.791660106753163,1.3359770978441514
ATTN,32,bbox_mass,5,0.3253252536058426,0.21249782146578272,0.1365170359611511,0.29248887300491333,0.554123616218567
ATTN,32,patch_aupr,5,0.43150674998760224,0.2052513037750471,0.23479337990283966,0.4299357831478119,0.6492761611938477
ATTN,32,patch_auroc,5,0.5583818022816938,0.09945014942992314,0.482036270691334,0.5085252192982457,0.6768299634704278
ATTN,32,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
ATTN,32,top32_box_recall,5,0.07312704839020628,0.03324044487289794,0.045384615384615384,0.05263157894736842,0.11446886446886448
ATTN,32,uniform_enrichment,5,1.0452206084767632,0.5410209906022606,0.6947015763481476,0.7656008680794165,1.647952061660903
ATTN,4,bbox_mass,5,0.23388856053352355,0.25243722668248897,0.06367168128490448,0.13881045579910278,0.4989064395427705
ATTN,4,patch_aupr,5,0.40027276873588563,0.25946185332047794,0.19062503576278686,0.34983643889427185,0.6836405277252198
