model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
llava_1_5_7b,all,cos_mean,1,241,241,-0.034855075958770854,-0.047449303906788545,0.34854771784232363
llava_1_5_7b,all,cos_mean,2,241,241,0.012745315844913153,0.012544307092833135,0.6597510373443983
llava_1_5_7b,all,cos_mean,3,241,241,-0.012093290794706321,-0.012850561576973007,0.2946058091286307
llava_1_5_7b,all,cos_mean,4,241,241,-0.001022841594055287,-0.002955369372810046,0.46887966804979253
llava_1_5_7b,all,cos_mean,5,241,241,0.003339966066279149,0.0037429010133362417,0.5435684647302904
llava_1_5_7b,all,cos_mean,6,241,241,-0.011016922331343762,-0.01063007803599314,0.3278008298755187
llava_1_5_7b,all,cos_mean,7,241,241,-0.004809145321302078,-0.0065103891150404825,0.4149377593360996
llava_1_5_7b,all,cos_mean,8,241,241,-0.007999173857688023,-0.010993718389525176,0.3651452282157676
llava_1_5_7b,all,cos_mean,9,241,241,-0.0237706482628818,-0.024349803583592955,0.22406639004149378
llava_1_5_7b,all,cos_mean,10,241,241,-0.004585240382358878,-0.006772829394321889,0.3900414937759336
llava_1_5_7b,all,cos_mean,11,241,241,-0.006370461329879901,-0.00737114040465614,0.3900414937759336
llava_1_5_7b,all,cos_mean,12,241,241,0.007823994351976421,0.0019550562590463505,0.5477178423236515
llava_1_5_7b,all,cos_mean,13,241,241,0.005128680659157064,0.004514883854426444,0.5394190871369294
llava_1_5_7b,all,cos_mean,14,241,241,0.0036797004646887187,0.00035655587756383555,0.5062240663900415
llava_1_5_7b,all,cos_mean,15,241,241,0.018376059380530257,0.019048642300293572,0.7302904564315352
llava_1_5_7b,all,cos_mean,16,241,241,0.024555199929701406,0.01862906399765052,0.7302904564315352
llava_1_5_7b,all,cos_mean,17,241,241,-0.00016657969426362197,-0.0014707140060771229,0.46473029045643155
llava_1_5_7b,all,cos_mean,18,241,241,0.003377172554424395,0.0027973448687353686,0.5518672199170125
llava_1_5_7b,all,cos_mean,19,241,241,0.01020537465507194,0.007435441637931528,0.6265560165975104
llava_1_5_7b,all,cos_mean,20,241,241,-0.004139665468344622,-0.006193370869301301,0.4024896265560166
llava_1_5_7b,all,cos_mean,21,241,241,-0.012600511310648804,-0.013696669394777122,0.24896265560165975
llava_1_5_7b,all,cos_mean,22,241,241,-0.002344099115943993,-0.001799980426641118,0.4066390041493776
llava_1_5_7b,all,cos_mean,23,241,241,-0.016380214756075158,-0.016186601329563087,0.14522821576763487
llava_1_5_7b,all,cos_mean,24,241,241,-0.005173520286756364,-0.0065627873009782844,0.27385892116182575
llava_1_5_7b,all,cos_mean,25,241,241,-0.0007898648573965741,-0.0007426449200301655,0.46473029045643155
llava_1_5_7b,all,cos_mean,26,241,241,-0.0018862002493356615,-0.0029371156458445936,0.43983402489626555
llava_1_5_7b,all,cos_mean,27,241,241,-0.0037621629404232266,-0.003618451126082634,0.3236514522821577
llava_1_5_7b,all,cos_mean,28,241,241,0.0073032753096667485,0.009020217837997035,0.7717842323651453
llava_1_5_7b,all,cos_mean,29,241,241,0.010271067077802688,0.011325298237626352,0.7053941908713693
