model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
llava_1_5_7b,all,span_c,HALL,14,450,450,0,-0.22726865623873815,-0.24030939593094558,-0.23299854561178618,-0.21789307425123675
llava_1_5_7b,all,span_c,HALL,15,450,450,0,-0.1948932604053,-0.20407540931576892,-0.19673487871426795,-0.18490547571637556
llava_1_5_7b,all,span_c,HALL,16,450,450,0,-0.16729387922329864,-0.17578811217895943,-0.16928539011217714,-0.16047542438162643
llava_1_5_7b,all,span_c,HALL,17,450,450,0,-0.13609011866726017,-0.1420643687557325,-0.13571082787471106,-0.1303271506431244
llava_1_5_7b,all,span_c,HALL,18,450,450,0,-0.11620501173657402,-0.12317130708675794,-0.11483200665941748,-0.10949422603568368
llava_1_5_7b,all,span_c,HALL,19,450,450,0,-0.087258352130856,-0.09250968018181213,-0.087002323977623,-0.08177017814422483
llava_1_5_7b,all,span_c,HALL,20,450,450,0,-0.060696858075964366,-0.06434439726117219,-0.060989798185264676,-0.05757274294025736
llava_1_5_7b,all,span_c,HALL,21,450,450,0,-0.048137594515946486,-0.05082987082026926,-0.04807660424164266,-0.045320182644660846
llava_1_5_7b,all,span_c,HALL,22,450,450,0,-0.0281112533296717,-0.029610029669468418,-0.02825203320312509,-0.0268505308241393
llava_1_5_7b,all,span_c,HALL,23,450,450,0,-0.016683499687965325,-0.0179868700000888,-0.016697954989136177,-0.015490710214374866
llava_1_5_7b,all,span_c,HALL,24,450,450,0,-0.010294197405398732,-0.01096039321101211,-0.010375303956957883,-0.009792322839081744
llava_1_5_7b,all,span_c,HALL,25,450,450,0,-0.0033184454979471264,-0.0038528360793831456,-0.0033075795082588228,-0.0027787793674909356
llava_1_5_7b,all,span_c,HALL,26,450,450,0,-0.002123433013987653,-0.002774998486478767,-0.0022346483769914707,-0.001444732391789221
llava_1_5_7b,all,span_c,HALL,27,450,450,0,0.0007973158164366961,0.0002011358008697611,0.0008292724754611325,0.0014377092272069968
llava_1_5_7b,all,span_c,HALL,28,450,450,0,0.0011720479783827154,0.00026618813899754323,0.0012403651281684995,0.002114928184068235
llava_1_5_7b,all,span_c,HALL,29,450,450,0,0.0044676270009521004,0.003037173144751413,0.004661448676966917,0.0060834024751308235
llava_1_5_7b,all,span_c,HALL,30,450,450,0,0.00786953869415318,0.006130976079649948,0.008178150683573106,0.010028752868372619
llava_1_5_7b,all,span_c,HALL,31,450,450,0,0.006704979182546459,0.004670693438320556,0.007092412464536388,0.00926503141169043
llava_1_5_7b,all,span_c,HALL,32,450,450,0,-0.0011477639574921888,-0.002788674001857335,-6.380631975263511e-05,0.0018370091478690303
llava_1_5_7b,all,scalar_error_full,REAL,1,1503,1503,0,0.9893675023718469,0.9858407141511818,0.9879704543869411,0.9940329352554823
llava_1_5_7b,all,scalar_error_full,REAL,2,1503,1503,0,0.9881223296895252,0.9814487916121821,0.9894346666316243,0.9952087939034062
llava_1_5_7b,all,scalar_error_full,REAL,3,1503,1503,0,0.9906377390224512,0.9883180489566689,0.9905092823437678,0.9936913793738444
llava_1_5_7b,all,scalar_error_full,REAL,4,1503,1503,0,0.9832803615397647,0.9802554980663744,0.9832080756051403,0.9874193789179834
llava_1_5_7b,all,scalar_error_full,REAL,5,1503,1503,0,0.9633353229582836,0.9598264127026133,0.9637591340867752,0.9676059066339266
llava_1_5_7b,all,scalar_error_full,REAL,6,1503,1503,0,0.9397706411224276,0.9352407046783906,0.9389277023634152,0.9448630091646816
llava_1_5_7b,all,scalar_error_full,REAL,7,1503,1503,0,0.9214662158359531,0.9128724784712137,0.9204359091188236,0.92820579962373
llava_1_5_7b,all,scalar_error_full,REAL,8,1503,1503,0,0.9117923508999437,0.9025399068522494,0.9098939516647897,0.9194117755775224
llava_1_5_7b,all,scalar_error_full,REAL,9,1503,1503,0,0.9093544036235988,0.8980186958611038,0.9058931018547969,0.9187394740890125
llava_1_5_7b,all,scalar_error_full,REAL,10,1503,1503,0,0.8985779795437626,0.8903321150472869,0.8966194879326402,0.9044190986741736
llava_1_5_7b,all,scalar_error_full,REAL,11,1503,1503,0,0.89387871639337,0.8858961867787577,0.8908751162552108,0.9001741027100486
llava_1_5_7b,all,scalar_error_full,REAL,12,1503,1503,0,0.8924231667671969,0.885641747111108,0.8911054259539786,0.8971474539083322
llava_1_5_7b,all,scalar_error_full,REAL,13,1503,1503,0,0.8871141159139984,0.8785076835544907,0.886290293623602,0.8938461613693243
llava_1_5_7b,all,scalar_error_full,REAL,14,1503,1503,0,0.8953553070105157,0.8868182469965662,0.8932973979058688,0.9029849057602999
llava_1_5_7b,all,scalar_error_full,REAL,15,1503,1503,0,0.909781399871795,0.9012213134313473,0.9091080657522459,0.9182736632076791
llava_1_5_7b,all,scalar_error_full,REAL,16,1503,1503,0,0.922931416462699,0.914967392270948,0.9213982831794308,0.9298214279576611
llava_1_5_7b,all,scalar_error_full,REAL,17,1503,1503,0,0.9396196604810242,0.9342727360583875,0.9392041764224327,0.9458896205984368
llava_1_5_7b,all,scalar_error_full,REAL,18,1503,1503,0,0.9515154990472916,0.946502092745394,0.951849437848227,0.9565056255820062
llava_1_5_7b,all,scalar_error_full,REAL,19,1503,1503,0,0.9681641444339003,0.9643037686761378,0.9686754519125207,0.9722853865075558
llava_1_5_7b,all,scalar_error_full,REAL,20,1503,1503,0,0.9815236860198555,0.9793127531915754,0.981502177383052,0.9835909249446855
llava_1_5_7b,all,scalar_error_full,REAL,21,1503,1503,0,0.9878884828340087,0.9866099762298568,0.9879271426254129,0.9893500226756667
llava_1_5_7b,all,scalar_error_full,REAL,22,1503,1503,0,0.9945021221773241,0.9937618189579294,0.9944518340548545,0.9951886178067606
llava_1_5_7b,all,scalar_error_full,REAL,23,1503,1503,0,0.9980875945667946,0.997748876989397,0.9981521182435562,0.9984727252157697
llava_1_5_7b,all,scalar_error_full,REAL,24,1503,1503,0,0.9990699435241429,0.9989319599713409,0.9990659297272021,0.9991931645252718
llava_1_5_7b,all,scalar_error_full,REAL,25,1503,1503,0,0.9998806408849263,0.9998460876215609,0.99989003522084,0.9999255883605433
llava_1_5_7b,all,scalar_error_full,REAL,26,1503,1503,0,0.9999521191089077,0.999929738774098,0.9999638055859372,0.9999848534049722
llava_1_5_7b,all,scalar_error_full,REAL,27,1503,1503,0,0.9999743812716166,0.9999686063845936,0.9999891799688522,0.9999978544995551
llava_1_5_7b,all,scalar_error_full,REAL,28,1503,1503,0,0.9999639875336341,0.9999523121630022,0.9999820286412727,0.9999959499281028
llava_1_5_7b,all,scalar_error_full,REAL,29,1503,1503,0,0.9997503279849014,0.9996404236001136,0.9998313987122222,0.999962026327193
llava_1_5_7b,all,scalar_error_full,REAL,30,1503,1503,0,0.9992063652390064,0.9988391765393025,0.9993124890537545,0.999780654905343
llava_1_5_7b,all,scalar_error_full,REAL,31,1503,1503,0,0.9994509127809761,0.9992205164838465,0.9995817210550202,0.9998406142249571
llava_1_5_7b,all,scalar_error_full,REAL,32,1503,1503,0,0.9998996164388797,0.9999114953901559,0.9999748357596985,0.999994623818855
llava_1_5_7b,all,scalar_error_full,HALL,1,450,450,0,0.9873904660130747,0.9836656042549135,0.987075051497103,0.9902683961006219
llava_1_5_7b,all,scalar_error_full,HALL,2,450,450,0,0.9906211434778213,0.9876707154028039,0.9907830518270826,0.9945894261234488
llava_1_5_7b,all,scalar_error_full,HALL,3,450,450,0,0.9894346606585323,0.9876701948072857,0.9891151264643445,0.9913984171009176
llava_1_5_7b,all,scalar_error_full,HALL,4,450,450,0,0.9825736224071226,0.9797603799777719,0.9815434950395716,0.984675766921217
llava_1_5_7b,all,scalar_error_full,HALL,5,450,450,0,0.9626090413287349,0.9582952001736869,0.9624752070529066,0.9675611848977709
llava_1_5_7b,all,scalar_error_full,HALL,6,450,450,0,0.9342481220435233,0.92947656930729,0.9342908291113365,0.9395137645033507
llava_1_5_7b,all,scalar_error_full,HALL,7,450,450,0,0.9183454455780139,0.9118715219654567,0.9184426002132092,0.9251548402871982
llava_1_5_7b,all,scalar_error_full,HALL,8,450,450,0,0.9072179148257273,0.9000913024811646,0.9065033810962067,0.9128157518847961
llava_1_5_7b,all,scalar_error_full,HALL,9,450,450,0,0.9005067487654873,0.8911855769642292,0.8985503743626094,0.905279849408986
llava_1_5_7b,all,scalar_error_full,HALL,10,450,450,0,0.8969689653305931,0.8899692578368429,0.8954111150372939,0.9019242963652983
llava_1_5_7b,all,scalar_error_full,HALL,11,450,450,0,0.8909939912047297,0.8854413744591403,0.889804676697034,0.894505702526242
llava_1_5_7b,all,scalar_error_full,HALL,12,450,450,0,0.8882552160865965,0.8815291483177525,0.8864904730017854,0.8919841005166402
llava_1_5_7b,all,scalar_error_full,HALL,13,450,450,0,0.8871924810902964,0.8816263523655338,0.8871646817060075,0.8924298619421899
llava_1_5_7b,all,scalar_error_full,HALL,14,450,450,0,0.8912622884568024,0.8835002209060784,0.8896170608610221,0.8975313454980768
llava_1_5_7b,all,scalar_error_full,HALL,15,450,450,0,0.9081088089945492,0.90049927776297,0.9087638731857515,0.9170000054229217
llava_1_5_7b,all,scalar_error_full,HALL,16,450,450,0,0.9249174997185297,0.9181054492582514,0.9243150123810058,0.9319018332264077
llava_1_5_7b,all,scalar_error_full,HALL,17,450,450,0,0.9424662570659416,0.9375665935702622,0.9423073782559859,0.9473665183200483
llava_1_5_7b,all,scalar_error_full,HALL,18,450,450,0,0.9523512526634997,0.94765324240969,0.9536005254741039,0.9577990002716871
llava_1_5_7b,all,scalar_error_full,HALL,19,450,450,0,0.9695244609725303,0.9653261526959518,0.9699148701775984,0.9735281395248612
llava_1_5_7b,all,scalar_error_full,HALL,20,450,450,0,0.9814360299204552,0.9791410656158998,0.981318900691877,0.9833332950102165
llava_1_5_7b,all,scalar_error_full,HALL,21,450,450,0,0.9877104379276597,0.9862894342835017,0.9877480162575638,0.9891894501294202
llava_1_5_7b,all,scalar_error_full,HALL,22,450,450,0,0.99434591918052,0.9937012139526437,0.9943270235148058,0.9948811672802175
llava_1_5_7b,all,scalar_error_full,HALL,23,450,450,0,0.997804938454413,0.997499835452034,0.9978012612605707,0.9980787926071921
llava_1_5_7b,all,scalar_error_full,HALL,24,450,450,0,0.9990476446938852,0.9989154840148546,0.9990289240893366,0.9991483079644603
llava_1_5_7b,all,scalar_error_full,HALL,25,450,450,0,0.9998880799310745,0.9998550218882378,0.9998937052629491,0.9999243516346326
llava_1_5_7b,all,scalar_error_full,HALL,26,450,450,0,0.9999444087910732,0.9999210843720873,0.9999489658752352,0.9999791562572462
llava_1_5_7b,all,scalar_error_full,HALL,27,450,450,0,0.9999799948746444,0.9999758766019998,0.9999905655784027,0.9999972588287909
llava_1_5_7b,all,scalar_error_full,HALL,28,450,450,0,0.9999597561013135,0.9999445343803114,0.9999777593444523,0.9999946813421761
llava_1_5_7b,all,scalar_error_full,HALL,29,450,450,0,0.9996967392391803,0.9995754877920465,0.9997460175124487,0.9998971155133962
llava_1_5_7b,all,scalar_error_full,HALL,30,450,450,0,0.9991781915326025,0.9988868445682059,0.9992282814747118,0.9995806105895161
llava_1_5_7b,all,scalar_error_full,HALL,31,450,450,0,0.9994993397402345,0.9993286199501668,0.9995715267891044,0.9997848857202665
llava_1_5_7b,all,scalar_error_full,HALL,32,450,450,0,0.9999397670226944,0.9999659366393444,0.9999895674277184,0.9999974689567908
llava_1_5_7b,all,scalar_error_projected,REAL,1,1503,1503,0,0.9695107738951311,0.9606995109966713,0.9666288064814953,0.9798440276789651
llava_1_5_7b,all,scalar_error_projected,REAL,2,1503,1503,0,0.9438607389402022,0.9167727363260212,0.9475577307781704,0.9731958744527067
llava_1_5_7b,all,scalar_error_projected,REAL,3,1503,1503,0,0.9493110988409318,0.9386996688286312,0.947373959003907,0.9625349215167259
llava_1_5_7b,all,scalar_error_projected,REAL,4,1503,1503,0,0.9171816599328506,0.903371579567298,0.9152607076733915,0.9348953499923566
llava_1_5_7b,all,scalar_error_projected,REAL,5,1503,1503,0,0.8447985932030064,0.831442894923333,0.8458749284562621,0.8599538590980296
llava_1_5_7b,all,scalar_error_projected,REAL,6,1503,1503,0,0.772742636882078,0.7614579597503593,0.7706741173294114,0.784223839666732
llava_1_5_7b,all,scalar_error_projected,REAL,7,1503,1503,0,0.7353436093738989,0.7161388331558916,0.7316993322114577,0.7480840942573779
llava_1_5_7b,all,scalar_error_projected,REAL,8,1503,1503,0,0.7113356304058981,0.6905056187461533,0.7048129047989096,0.7245063883263729
llava_1_5_7b,all,scalar_error_projected,REAL,9,1503,1503,0,0.7104693159830402,0.6853974696005232,0.7006067451618896,0.7290864066264706
llava_1_5_7b,all,scalar_error_projected,REAL,10,1503,1503,0,0.6951668678770282,0.6789415792562334,0.689676906537064,0.7047184945202939
llava_1_5_7b,all,scalar_error_projected,REAL,11,1503,1503,0,0.6879679173195721,0.6712576916350996,0.6802044706976286,0.6988377463210771
llava_1_5_7b,all,scalar_error_projected,REAL,12,1503,1503,0,0.6963074872093066,0.682269855756509,0.6931686039426508,0.7044356673510387
llava_1_5_7b,all,scalar_error_projected,REAL,13,1503,1503,0,0.6812078768635231,0.6646229519434894,0.6798250433337109,0.6934911018651082
llava_1_5_7b,all,scalar_error_projected,REAL,14,1503,1503,0,0.6903013972639348,0.6737588554469478,0.6853786045292971,0.7040948332069171
llava_1_5_7b,all,scalar_error_projected,REAL,15,1503,1503,0,0.7139161992312918,0.6958711800324402,0.7119666630503921,0.7312234881705781
llava_1_5_7b,all,scalar_error_projected,REAL,16,1503,1503,0,0.7431138787547411,0.7238593866682749,0.7390751963523398,0.7601448592988558
llava_1_5_7b,all,scalar_error_projected,REAL,17,1503,1503,0,0.7666309197583555,0.7509859895280769,0.7660635953240487,0.783684573367563
llava_1_5_7b,all,scalar_error_projected,REAL,18,1503,1503,0,0.7941637721518006,0.7773749876675318,0.7943154946140156,0.8106135769942135
llava_1_5_7b,all,scalar_error_projected,REAL,19,1503,1503,0,0.8514321272238352,0.8357432077160398,0.8529929527237406,0.8672739798095181
llava_1_5_7b,all,scalar_error_projected,REAL,20,1503,1503,0,0.9039609843300571,0.8943304784949622,0.9039151134491014,0.9130247143397621
llava_1_5_7b,all,scalar_error_projected,REAL,21,1503,1503,0,0.935323282961881,0.9288719675374641,0.9355732555543571,0.9424490012431723
llava_1_5_7b,all,scalar_error_projected,REAL,22,1503,1503,0,0.9659775460878062,0.9615440409660327,0.9655451469772757,0.9700696607054595
llava_1_5_7b,all,scalar_error_projected,REAL,23,1503,1503,0,0.988068095253241,0.9860181450652704,0.988443772618476,0.9904660860596453
llava_1_5_7b,all,scalar_error_projected,REAL,24,1503,1503,0,0.9939721877150711,0.9930965675167346,0.9939264531341073,0.994767255345154
llava_1_5_7b,all,scalar_error_projected,REAL,25,1503,1503,0,0.9992064035536448,0.9989783909732588,0.9992680244747151,0.9995039177057624
