model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
llava_1_5_7b,all,leakage_ratio,6,241,241,-0.003934662075677334,-0.003702905602499418,0.2946058091286307
llava_1_5_7b,all,leakage_ratio,7,241,241,-0.00283271974636789,-0.0030531211064667163,0.38589211618257263
llava_1_5_7b,all,leakage_ratio,8,241,241,-0.0016222290777633812,-0.0024755713927827605,0.3983402489626556
llava_1_5_7b,all,leakage_ratio,9,241,241,-0.005576238232657384,-0.0067549868181500106,0.3029045643153527
llava_1_5_7b,all,leakage_ratio,10,241,241,0.0006630517523359018,4.4162014950721584e-05,0.5020746887966805
llava_1_5_7b,all,leakage_ratio,11,241,241,0.00032506200385942383,-0.0008670900014626781,0.48132780082987553
llava_1_5_7b,all,leakage_ratio,12,241,241,-0.0022665397207613527,-0.003122013554588632,0.3651452282157676
llava_1_5_7b,all,leakage_ratio,13,241,241,-0.00010665555329077488,-0.0011978543232908923,0.46473029045643155
llava_1_5_7b,all,leakage_ratio,14,241,241,-0.002368483773224091,-0.0037321977157621644,0.3775933609958506
llava_1_5_7b,all,leakage_ratio,15,241,241,-0.0018642510748309003,-0.002654421131803697,0.4149377593360996
llava_1_5_7b,all,leakage_ratio,16,241,241,0.000957508874250426,6.983038771823935e-05,0.5020746887966805
llava_1_5_7b,all,leakage_ratio,17,241,241,0.0037427704967328656,0.0036183303983483572,0.6514522821576764
llava_1_5_7b,all,leakage_ratio,18,241,241,0.0003223603712701885,-3.338608848901803e-05,0.4854771784232365
llava_1_5_7b,all,leakage_ratio,19,241,241,0.001923451097329126,0.0015051381010435794,0.6016597510373444
llava_1_5_7b,all,leakage_ratio,20,241,241,0.0006500461395859351,4.817263991863108e-05,0.5062240663900415
llava_1_5_7b,all,leakage_ratio,21,241,241,0.0006768986490108639,0.0004585187146322056,0.5435684647302904
llava_1_5_7b,all,leakage_ratio,22,241,241,0.00018423179574131828,-4.016155695008017e-05,0.4854771784232365
llava_1_5_7b,all,leakage_ratio,23,241,241,0.000251776583932774,0.00010236515030126458,0.5435684647302904
llava_1_5_7b,all,leakage_ratio,24,241,241,0.0002262830913730037,0.0003268090685859537,0.6348547717842323
llava_1_5_7b,all,leakage_ratio,25,241,241,-0.0002686173949539278,-0.0003112534638889386,0.3651452282157676
llava_1_5_7b,all,leakage_ratio,26,241,241,-0.0005031120471770482,-0.0007179978167523027,0.35269709543568467
llava_1_5_7b,all,leakage_ratio,27,241,241,-1.4424597685324672e-05,3.888405186158739e-05,0.5145228215767634
llava_1_5_7b,all,leakage_ratio,28,241,241,0.0006813705238604066,0.0006729899283028917,0.7178423236514523
llava_1_5_7b,all,leakage_ratio,29,241,241,0.0005825777596098777,0.0005829778501267313,0.6141078838174274
llava_1_5_7b,all,leakage_ratio,30,241,241,0.0015943965147006056,0.0018858925134520588,0.7302904564315352
llava_1_5_7b,all,leakage_ratio,31,241,241,0.0007588982232215125,0.0007832207967505278,0.6182572614107884
llava_1_5_7b,all,leakage_ratio,32,241,241,0.006805488862992703,0.006876836633172956,0.7344398340248963
llava_1_5_7b,all,offdiag_ratio,1,241,241,-0.005645406183810896,-0.0051122483540154695,0.3278008298755187
llava_1_5_7b,all,offdiag_ratio,2,241,241,0.009263234926459805,0.0109821187699074,0.6182572614107884
llava_1_5_7b,all,offdiag_ratio,3,241,241,-0.005210053472452368,-0.005282820261957144,0.35269709543568467
llava_1_5_7b,all,offdiag_ratio,4,241,241,-0.0013532033558832136,-0.003981446607602246,0.42323651452282157
llava_1_5_7b,all,offdiag_ratio,5,241,241,-0.0006285483166889518,-0.0015030767660172417,0.46887966804979253
llava_1_5_7b,all,offdiag_ratio,6,241,241,-0.012397007877458828,-0.012099029163383457,0.22406639004149378
llava_1_5_7b,all,offdiag_ratio,7,241,241,-0.004953937056797007,-0.0059607538428858575,0.4149377593360996
llava_1_5_7b,all,offdiag_ratio,8,241,241,-0.007033858039378199,-0.008679487571291333,0.36929460580912865
llava_1_5_7b,all,offdiag_ratio,9,241,241,-0.016594765827084274,-0.017105443275612253,0.24481327800829875
llava_1_5_7b,all,offdiag_ratio,10,241,241,-0.004144131141497875,-0.005173323624555026,0.3900414937759336
llava_1_5_7b,all,offdiag_ratio,11,241,241,-0.007163158508717805,-0.008074429533575511,0.34854771784232363
llava_1_5_7b,all,offdiag_ratio,12,241,241,-0.0065949404333541265,-0.008170071620063335,0.26556016597510373
llava_1_5_7b,all,offdiag_ratio,13,241,241,0.006256592176914255,0.006114356410325983,0.6307053941908713
llava_1_5_7b,all,offdiag_ratio,14,241,241,-0.00227116404752776,-0.004598252675030778,0.4149377593360996
llava_1_5_7b,all,offdiag_ratio,15,241,241,0.005458186950396406,0.003530231470596279,0.5892116182572614
llava_1_5_7b,all,offdiag_ratio,16,241,241,0.013525725869960719,0.01130219011052025,0.7095435684647303
llava_1_5_7b,all,offdiag_ratio,17,241,241,0.011262751974916024,0.010265485524638018,0.6473029045643154
llava_1_5_7b,all,offdiag_ratio,18,241,241,0.008387859320244443,0.007051030681696546,0.6141078838174274
llava_1_5_7b,all,offdiag_ratio,19,241,241,0.010274619309358541,0.010357419434572468,0.6514522821576764
llava_1_5_7b,all,offdiag_ratio,20,241,241,0.0023136898486780565,0.0014968196084326202,0.5311203319502075
llava_1_5_7b,all,offdiag_ratio,21,241,241,-0.0012592457515022918,-0.0017937081618266681,0.43983402489626555
