model,source_mode,category,layer,n_pairs,n_images,pair_raw_cosine_mean,pair_raw_cosine_std,pair_raw_cosine_sem,pair_centered_cosine_mean,pair_centered_cosine_std,pair_centered_cosine_sem,pair_js_normalized_mean,pair_js_normalized_std,pair_js_normalized_sem,pair_total_variation_mean,pair_total_variation_std,pair_total_variation_sem,pair_topk_overlap_fraction_mean,pair_topk_overlap_fraction_std,pair_topk_overlap_fraction_sem,image_raw_cosine_mean,image_raw_cosine_std,image_raw_cosine_sem,image_centered_cosine_mean,image_centered_cosine_std,image_centered_cosine_sem,image_js_normalized_mean,image_js_normalized_std,image_js_normalized_sem,image_total_variation_mean,image_total_variation_std,image_total_variation_sem,image_topk_overlap_fraction_mean,image_topk_overlap_fraction_std,image_topk_overlap_fraction_sem,specificity_pair_js_mean,specificity_pair_js_std,specificity_pair_js_sem,specificity_uniform_js_mean,specificity_uniform_js_std,specificity_uniform_js_sem,specificity_ratio_mean,specificity_ratio_std,specificity_ratio_sem,specificity_random_overlap_mean,specificity_random_overlap_std,specificity_random_overlap_sem
qwen2_5_vl_7b,hmid_cos,all,11,9286,2584,0.9162138235,0.09260151441,0.000960956546,0.3036231089,0.4261598832,0.004422402074,0.03050622182,0.03378965264,0.0003506464025,0.1457621498,0.06871170229,0.0007130440633,0.2714839543,0.2415218758,0.002506352397,0.9209480959,0.07175527618,0.001411586791,0.3368035963,0.3242680197,0.006379077297,0.02957371046,0.02685772265,0.0005283514821,0.1437909559,0.05623219842,0.001106213128,0.2850493076,0.1923113191,0.003783193824,0.02957371046,0.02685772265,0.0005283514821,0.02171421784,0.01327655198,0.0002611794755,1.345630439,0.6219747775,0.01223563516,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,12,9286,2584,0.8654382943,0.1422334564,0.001476003626,0.3362416717,0.5331547529,0.005532723229,0.04726092423,0.05193329357,0.0005389289661,0.178954947,0.09528356154,0.0009887890363,0.3587793453,0.3131277564,0.003249430305,0.8692038112,0.1113396447,0.002190299865,0.3023864527,0.4268792886,0.008397670486,0.04671438369,0.04107648489,0.0008080663411,0.1788865569,0.0760766028,0.001496596952,0.3256747107,0.2491955736,0.004902234355,0.04671438369,0.04107648489,0.0008080663411,0.03720437807,0.02662115622,0.0005236976913,1.397676403,0.8020129715,0.01577738916,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,13,9286,2584,0.8927968641,0.1018713693,0.001057152897,0.3073826365,0.4612266466,0.004786301478,0.03886529885,0.0372990287,0.0003870643588,0.1684058433,0.07638826905,0.0007927063359,0.2855811167,0.2597208584,0.002695209259,0.8956070732,0.0795617058,0.001565156723,0.2918945853,0.3551930825,0.006987442458,0.03852338011,0.0296800977,0.0005838739127,0.1679235461,0.06177416243,0.001215235957,0.2678125691,0.1988168492,0.003911172155,0.03852338011,0.0296800977,0.0005838739127,0.02787900521,0.01524768146,0.0002999560016,1.408390949,0.6815833558,0.01340826923,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,14,9286,2584,0.8893257702,0.1165454524,0.001209430711,0.5682840514,0.4173356138,0.004330829712,0.03902159751,0.0418334632,0.0004341196855,0.1653427235,0.08372667998,0.0008688594536,0.4686826944,0.2867475177,0.002975673843,0.8910252893,0.09297861444,0.001829097328,0.5200056279,0.363532973,0.00715150676,0.03905456143,0.0340636464,0.0006701081212,0.1659382776,0.06837974175,0.001345182478,0.4253077451,0.2440698305,0.004801399521,0.03905456143,0.0340636464,0.0006701081212,0.04627243758,0.02977290472,0.0005856996344,0.9828566174,0.6738158357,0.01325546474,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,15,9286,2584,0.9260132838,0.06558159954,0.0006805619517,0.2209552818,0.4139592739,0.004295792316,0.02761360074,0.02495391187,0.0002589549978,0.1458385234,0.05922692354,0.0006146173769,0.2127429733,0.2052904152,0.002130366545,0.9308349826,0.04829173999,0.0009500065486,0.2296714146,0.3169517126,0.006235149172,0.02576839405,0.01811668855,0.0003563957887,0.1412063582,0.04559898433,0.0008970340213,0.2122159623,0.166033589,0.003266252094,0.02576839405,0.01811668855,0.0003563957887,0.01701889753,0.009152583846,0.0001800517975,1.539111485,0.6149491068,0.0120974245,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,16,9286,2584,0.9025414355,0.09218284179,0.0009566118418,0.2351466623,0.516577975,0.005360700522,0.03744492553,0.03723994969,0.0003864512763,0.1663954882,0.0798922236,0.0008290680313,0.272126723,0.2572332084,0.002669394092,0.9075242144,0.07092718923,0.001395296468,0.1995918767,0.395608282,0.007782499837,0.03554745106,0.02850419694,0.0005607413145,0.1625558428,0.06252109321,0.001229929756,0.2467332355,0.1959004401,0.003853799864,0.03554745106,0.02850419694,0.0005607413145,0.02317300053,0.01482044242,0.000291551254,1.602512921,0.7546084236,0.01484483566,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,17,9286,2584,0.9144765432,0.08419990539,0.0008737702702,0.474750281,0.4920270902,0.00510592787,0.03304782807,0.03413528949,0.0003542331904,0.1555571622,0.07745924906,0.0008038202497,0.4074042914,0.2881321796,0.002990042937,0.9180081628,0.06408067569,0.001260610232,0.4352820507,0.4178009569,0.008219079394,0.03137316226,0.02540463115,0.0004997659219,0.1523520598,0.05960409137,0.001172545805,0.3770929795,0.2410918777,0.004742816529,0.03137316226,0.02540463115,0.0004997659219,0.03346639764,0.02136682708,0.0004203332839,1.14672435,0.7610333782,0.01497122889,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,18,9286,2584,0.9157504965,0.07869752463,0.0008166702449,0.6386709,0.3836820417,0.003981595462,0.03363214273,0.0334799742,0.0003474327669,0.1586857932,0.0756953599,0.0007855157884,0.4952650495,0.2591515068,0.002689300909,0.9184575399,0.06066195793,0.001193356406,0.5984064624,0.3487262339,0.00686022508,0.03190350279,0.02500407709,0.0004918861276,0.1552487561,0.05867139832,0.001154197646,0.4646146617,0.2238325595,0.004403287133,0.03190350279,0.02500407709,0.0004918861276,0.0471116145,0.0279865884,0.0005505587966,0.8636123247,0.6367332363,0.01252596706,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,19,9286,2584,0.9395432731,0.0522468314,0.0005421826518,0.4142423761,0.4437700728,0.004605148837,0.02142502118,0.01851427525,0.0001921287585,0.1289991198,0.05130244504,0.0005323824422,0.3518636927,0.2580230625,0.002677590669,0.9402086999,0.04159915452,0.0008183484219,0.3429309244,0.3841376757,0.007556847353,0.02124500163,0.01466494648,0.000288492301,0.1283641631,0.0411665473,0.0008098380702,0.3097508151,0.2164495939,0.004258047685,0.02124500163,0.01466494648,0.000288492301,0.01865058835,0.01137872542,0.0002238449819,1.32551861,0.7201308871,0.0141665854,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,20,9286,2584,0.9032031688,0.0973101533,0.001009819649,0.3542845123,0.4750342747,0.004929587802,0.03909099605,0.04290507586,0.0004452401644,0.170317307,0.09151902471,0.0009497231924,0.3255202725,0.2659031606,0.002759365054,0.9090466017,0.07486101514,0.001472683623,0.3397908464,0.3572115725,0.007027150672,0.03602343006,0.03227518139,0.0006349250137,0.1636692632,0.07075122556,0.001391834869,0.3123337411,0.2032167738,0.003997728514,0.03602343006,0.03227518139,0.0006349250137,0.02730661093,0.01891611354,0.0003721222666,1.36605204,0.6805206248,0.01338736294,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,21,9286,2584,0.885226613,0.1001437368,0.001039224682,0.2537538943,0.4490515292,0.004659956257,0.04546841964,0.04540414358,0.0004711738169,0.1877495161,0.0908031154,0.0009422939647,0.2297511038,0.2187815378,0.002270368387,0.8874372216,0.07921388171,0.001558314246,0.3026349968,0.3677322667,0.007234116261,0.04470474678,0.03578944245,0.0007040583898,0.1857423421,0.07274528559,0.00143106249,0.2508935866,0.1888267928,0.003714645397,0.04470474678,0.03578944245,0.0007040583898,0.03362389255,0.01737162402,0.0003417387027,1.406576207,0.7170372204,0.01410572605,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,22,9286,2584,0.8941233705,0.08423177563,0.0008741009981,0.5261005947,0.3592654226,0.003728216129,0.04035258181,0.03745725247,0.0003887062991,0.1777594445,0.07651829952,0.0007940557051,0.3361579259,0.2339124773,0.002427387152,0.8961758242,0.06671400384,0.001312413687,0.5539607509,0.2807374938,0.00552273448,0.03923711757,0.02958863228,0.0005820745832,0.1751432838,0.06122087837,0.001204351621,0.3424359478,0.1943242809,0.003822793286,0.03923711757,0.02958863228,0.0005820745832,0.0513544558,0.0189358611,0.0003725107452,0.8356484643,0.5578022893,0.01097321877,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,23,9286,2584,0.9220695488,0.04906728671,0.0005091874648,0.7214654216,0.1962958745,0.002037027221,0.02869867231,0.01993977316,0.0002069216218,0.1513105155,0.05241245974,0.0005439014319,0.4394047491,0.2075282728,0.002153589534,0.9204806477,0.03986703408,0.0007842737383,0.716901075,0.1568899081,0.003086375436,0.02886768556,0.01577904945,0.0003104091985,0.1518303479,0.0420812298,0.0008278319211,0.4314042997,0.1769056521,0.003480129895,0.02886768556,0.01577904945,0.0003104091985,0.06328279998,0.01845896784,0.000363129188,0.489223744,0.2883698099,0.005672879211,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,24,9286,2584,0.9456694786,0.0371067643,0.0003850691674,0.8273533374,0.1380060286,0.001432134208,0.02019590826,0.01438653835,0.0001492938673,0.1245342084,0.0452220792,0.0004692844746,0.6059659703,0.1694895667,0.001758849298,0.9473780844,0.03086899119,0.000607262107,0.8335878731,0.1161225449,0.002284390211,0.01968529087,0.01192070252,0.0002345068837,0.1228636108,0.03769739683,0.0007415921204,0.6080019288,0.1481864733,0.002915159407,0.01968529087,0.01192070252,0.0002345068837,0.07137023339,0.01745776397,0.0003434332682,0.2988895655,0.2170426717,0.004269714852,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,25,9286,2584,0.9452210602,0.03844296684,0.0003989353832,0.7944287885,0.1594441297,0.001654604476,0.02026691824,0.01430507429,0.0001484484878,0.1238867984,0.04528846803,0.0004699734134,0.5585895434,0.1935450198,0.002008480692,0.9466766866,0.03094854655,0.0006088271389,0.8009801009,0.1307649822,0.002572439706,0.01993901648,0.01153741411,0.0002269667434,0.1229440128,0.03715904078,0.0007310014527,0.5568056266,0.1689384881,0.003323397957,0.01993901648,0.01153741411,0.0002269667434,0.06032546665,0.01522138108,0.0002994386143,0.3540834173,0.2283359471,0.004491878841,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,26,9286,2584,0.9509881832,0.05998449603,0.0006224789571,0.718921088,0.287778491,0.002986372593,0.01949822935,0.02437761926,0.0002529746188,0.1171372125,0.0549448182,0.0005701805533,0.5003062406,0.2296992212,0.002383664799,0.9534262069,0.04747808582,0.0009340001511,0.7435020495,0.2343183986,0.004609567044,0.01878913857,0.01928865468,0.0003794509841,0.1148285587,0.0445158636,0.0008757266139,0.516285419,0.2005243244,0.00394476201,0.01878913857,0.01928865468,0.0003794509841,0.04065284526,0.0145405664,0.0002860454667,0.5132898221,0.4551045898,0.008952925297,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,27,9286,2584,0.9540434773,0.05168592643,0.0005363619554,0.5570202143,0.387915138,0.004025523702,0.01815153098,0.02012727182,0.0002088673574,0.1125859804,0.05477364644,0.0005684042473,0.397856989,0.2550414226,0.002646649206,0.955391344,0.0429464527,0.0008448527908,0.5866204887,0.3237598084,0.006369079644,0.01780712678,0.01676758078,0.000329855821,0.1110497908,0.04536657502,0.0008924620103,0.4191902666,0.2201441877,0.004330728609,0.01780712678,0.01676758078,0.000329855821,0.02370303501,0.012704105,0.000249918163,0.8635902527,0.6252120536,0.01229931962,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,all,28,9286,2584,0.9436023022,0.08869451536,0.0009204123245,0.9406153797,0.1153184545,0.001196697748,0.02373676193,0.03756421693,0.0003898163047,0.1233340254,0.07885312001,0.0008182849096,0.8445374758,0.09445141452,0.0009801535714,0.943669439,0.07668580987,0.001508581417,0.9401698516,0.1045428133,0.002056590987,0.02531148764,0.03495796224,0.0006877013143,0.1279296213,0.07316346133,0.001439288943,0.8505437921,0.08364345793,0.001645453918,0.02531148764,0.03495796224,0.0006877013143,0.205758648,0.1256038629,0.002470908944,0.1436599023,0.2066492144,0.004065252298,0.09457055855,0.02528426536,0.0004973980575
qwen2_5_vl_7b,hmid_cos,real_real,1,7049,2361,0.9311753159,0.05692827559,0.0006780539863,0.5737484658,0.2533985156,0.003018146463,0.02328010276,0.01787257046,0.0002128743146,0.1312969111,0.05257246372,0.0006261733423,0.3383502979,0.2312724862,0.002754610597,0.9269114576,0.05468120001,0.001125356292,0.5750102312,0.22859699,0.00470459794,0.02454157012,0.01692815783,0.0003483868114,0.1342003854,0.04864155282,0.001001058453,0.3477132327,0.2142511754,0.004409356565,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,2,7049,2361,0.9127792492,0.09836856295,0.001171635633,0.7981174312,0.2430533645,0.002894928768,0.02606764369,0.02900778695,0.0003455022196,0.1305162478,0.06996884445,0.0008333759174,0.675774046,0.2358249804,0.002808833859,0.9080407465,0.09347778133,0.001923802135,0.7966021649,0.2157615977,0.00444044153,0.02753736373,0.02752811748,0.0005665373145,0.1333726719,0.06490037411,0.001335670108,0.6769988756,0.2120486956,0.004364028838,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,3,7049,2361,0.8847109665,0.1472950387,0.001754382811,0.7954815192,0.26656516,0.003174970039,0.03348541019,0.03950780063,0.0004705644327,0.1426805281,0.08614402001,0.001026033119,0.6895392964,0.2472323428,0.002944703205,0.8790363119,0.1374843842,0.002829471862,0.7866556188,0.2419284579,0.004978963741,0.03568002789,0.03767198494,0.0007753012966,0.1470645218,0.07856038897,0.00161679751,0.6791482099,0.2256049854,0.004643021545,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,4,7049,2361,0.8497804921,0.1459517117,0.001738382884,0.2197578752,0.523096801,0.006230434129,0.05278904747,0.05197639383,0.0006190737496,0.1910338357,0.09538431471,0.001136091233,0.2645189034,0.2720544108,0.003240350702,0.8428871772,0.1358824457,0.002796503463,0.2159570225,0.4522758413,0.009307979039,0.05523715186,0.04803816649,0.0009886405727,0.1948918106,0.086498587,0.001780168121,0.2677803955,0.2387770188,0.004914106133,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,5,7049,2361,0.9055192786,0.08769454757,0.001044500943,0.1790975283,0.3707015939,0.004415304888,0.03140384172,0.02716526898,0.0003235565935,0.1522119206,0.0627758652,0.0007477027048,0.1967211661,0.1964836973,0.002340252762,0.9041831582,0.08091371669,0.001665229734,0.1669686042,0.2929570219,0.006029147635,0.03172814262,0.02462123223,0.0005067127019,0.1527867353,0.05581159324,0.00114862014,0.1896612362,0.1629725515,0.00335402636,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,6,7049,2361,0.9553506005,0.04375629374,0.0005211668382,0.8613336917,0.1785674878,0.002126858677,0.01738026554,0.0168641812,0.0002008637214,0.1137520755,0.05165742494,0.000615274616,0.7036991063,0.1813306905,0.002159770277,0.9565662616,0.0369132528,0.0007596863507,0.8672402905,0.1516149454,0.003120283254,0.0169383441,0.01421885813,0.0002926285717,0.1119426518,0.04385259597,0.0009025002151,0.7082252085,0.1570078071,0.003231270043,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,7,7049,2361,0.9361021556,0.07452733535,0.0008876706048,0.2734070348,0.4116728898,0.004903300532,0.02014471581,0.02277987562,0.000271323614,0.1181034033,0.05329705461,0.0006348037062,0.2784348844,0.2437089197,0.00290273687,0.9354272435,0.0665116848,0.001368831389,0.2449726382,0.3409658074,0.007017183539,0.02051903845,0.02032092027,0.0004182109294,0.1189297709,0.04753953993,0.0009783786812,0.2587385205,0.2031495545,0.004180881715,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,8,7049,2361,0.9298687329,0.0640128497,0.0007624360208,0.2119431244,0.30714455,0.00365829782,0.02289645004,0.01873111873,0.000223100201,0.1285626909,0.04862007699,0.0005790977625,0.1875620655,0.1860735042,0.002216260372,0.9268341192,0.05908492236,0.001215986282,0.2208343459,0.2729393264,0.005617177167,0.02384654172,0.01715454805,0.0003530459935,0.1309755694,0.04444795027,0.0009147527939,0.1935145267,0.1685771847,0.003469371473,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,9,7049,2361,0.9535243883,0.03872814966,0.0004612782661,0.2972382964,0.3256111937,0.003878247945,0.0164882762,0.01329955706,0.0001584066545,0.1118100974,0.03822401048,0.0004552736301,0.2385356079,0.1871254427,0.002228789666,0.9537286735,0.03397312773,0.000699177652,0.3039407539,0.270494466,0.005566861172,0.01658680856,0.01157887181,0.0002382968229,0.1119558911,0.03388926766,0.0006974517855,0.2409431242,0.1566385594,0.003223670809,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,10,7049,2361,0.9239527442,0.08642465694,0.001029375693,0.2904874512,0.4115703531,0.004902079252,0.02612118903,0.02960713592,0.0003526408682,0.134578307,0.06404595592,0.0007628303381,0.2733144772,0.2360877441,0.002811963551,0.9182056869,0.08078230555,0.001662525252,0.2878230242,0.3586691656,0.007381524216,0.02855030421,0.02921172263,0.0006011864378,0.140050034,0.06073532433,0.001249952074,0.2761525437,0.2040574745,0.004199566993,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,11,7049,2361,0.9157661177,0.09361900472,0.001115065206,0.310065195,0.4256363003,0.005069614126,0.03067883906,0.0341566119,0.0004068281819,0.1458368279,0.06945625765,0.0008272706645,0.275535537,0.2439724367,0.002905875534,0.9212814812,0.07262329348,0.001494610217,0.3420863286,0.3326677958,0.006846407851,0.02945348396,0.0270582392,0.0005568670717,0.1433309398,0.0576151696,0.001185738308,0.287466427,0.1992142834,0.004099892598,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,12,7049,2361,0.8672041824,0.1406069414,0.001674723081,0.3303088896,0.5323098736,0.00634016801,0.04664860445,0.05116973369,0.0006094658858,0.1777030795,0.09459515341,0.001126691792,0.352093382,0.3114023554,0.003709011142,0.8712639962,0.1126096467,0.002317541941,0.3011307736,0.4390560628,0.009035911841,0.045910468,0.0410790601,0.0008454199749,0.1772758936,0.07712801016,0.001587318703,0.3234335923,0.2544991291,0.005237672108,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,13,7049,2361,0.8935101755,0.1019635766,0.00121445466,0.3038351668,0.4545049044,0.005413458586,0.03878390047,0.03737685872,0.0004451834838,0.1680152775,0.07682004319,0.0009149782946,0.2783107533,0.2550883722,0.00303827379,0.8971456352,0.08086815411,0.001664292042,0.2991767165,0.3610287874,0.007430085975,0.03805344495,0.0302149473,0.000621833117,0.166635966,0.06351614591,0.001307182256,0.2679152969,0.2032466163,0.004182879278,,,,,,,,,,,,
qwen2_5_vl_7b,hmid_cos,real_real,14,7049,2361,0.8901978317,0.116616946,0.001388986128,0.5559259236,0.4222398531,0.005029160161,0.03883607564,0.0421038186,0.0005014847498,0.1645591482,0.08409076383,0.001001577459,0.4572811746,0.2886521501,0.003438040921,0.8936498731,0.09381097316,0.001930659328,0.5172595921,0.371330073,0.007642089674,0.03815987814,0.034263261,0.0007051486859,0.1636850623,0.06978837719,0.001436266749,0.4208859934,0.2495401261,0.005135614267,,,,,,,,,,,,
