model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,ovir,HALL,3,916,916,0,0.9307006877987899,0.9168230626690136,0.9309097907280409,0.944377766385591
qwen2_5_vl_7b,all,ovir,HALL,4,916,916,0,0.9100564498404939,0.8895027358433709,0.904560056276325,0.9266959766457037
qwen2_5_vl_7b,all,ovir,HALL,5,916,916,0,0.8918714274172884,0.8733322753118955,0.8903349299515522,0.9095796122656556
qwen2_5_vl_7b,all,ovir,HALL,6,916,916,0,0.8566346219284829,0.8293580801595597,0.8484551948379551,0.8786868454442672
qwen2_5_vl_7b,all,ovir,HALL,7,916,916,0,0.8169695500229338,0.7816704483647157,0.8169737746814483,0.851158231985805
qwen2_5_vl_7b,all,ovir,HALL,8,916,916,0,0.7354421129102069,0.6968847681624946,0.7305617497484351,0.765035505932522
qwen2_5_vl_7b,all,ovir,HALL,9,916,916,0,0.8496832249194104,0.8177156060955311,0.8425583990659282,0.8797678632918516
qwen2_5_vl_7b,all,ovir,HALL,10,916,916,0,0.642185445835074,0.5771202929590913,0.6284417777229281,0.7000327333538018
qwen2_5_vl_7b,all,ovir,HALL,11,916,916,0,0.7368073328570347,0.6997468561586643,0.7302861463274389,0.7678354512214585
qwen2_5_vl_7b,all,ovir,HALL,12,916,916,0,0.7952833654245638,0.7668267637123245,0.7921231988059636,0.8188176853197513
qwen2_5_vl_7b,all,ovir,HALL,13,916,916,0,0.8128213532767362,0.7844177098740682,0.807922262172992,0.8373107332401636
qwen2_5_vl_7b,all,ovir,HALL,14,916,916,0,0.683054023247309,0.6480402853776817,0.6795048485409549,0.7164878676041705
qwen2_5_vl_7b,all,ovir,HALL,15,916,916,0,0.8585422174904638,0.8309731363614823,0.8557342244000261,0.8847713215693045
qwen2_5_vl_7b,all,ovir,HALL,16,916,916,0,0.8562038238180774,0.8257347731973272,0.8546576773937523,0.883825902103005
qwen2_5_vl_7b,all,ovir,HALL,17,916,916,0,0.865833229124932,0.8474372474773468,0.8688085670096941,0.8859214381217363
qwen2_5_vl_7b,all,ovir,HALL,18,916,916,0,0.8657463318095463,0.8458785679704308,0.8650669185926061,0.8833114215858153
qwen2_5_vl_7b,all,ovir,HALL,19,916,916,0,0.9068222899270807,0.8930303661393407,0.9063639923682849,0.921061659001018
qwen2_5_vl_7b,all,ovir,HALL,20,916,916,0,0.9433415889591622,0.9339438257504993,0.9447223474648717,0.9549960133386206
qwen2_5_vl_7b,all,ovir,HALL,21,916,916,0,0.963750118166233,0.9573834328457536,0.9647133972547554,0.971924224088824
qwen2_5_vl_7b,all,ovir,HALL,22,916,916,0,0.9801724229379717,0.9759525538932126,0.9813911783320439,0.9858476544129713
qwen2_5_vl_7b,all,ovir,HALL,23,916,916,0,0.9860055455869013,0.9825749708588085,0.9867177106027281,0.9904758011775828
qwen2_5_vl_7b,all,ovir,HALL,24,916,916,0,0.9868802056970203,0.9834552503061993,0.9877414756926367,0.9915426119463677
qwen2_5_vl_7b,all,ovir,HALL,25,916,916,0,0.9905405747838147,0.9873847512831487,0.9914108779498432,0.9946106707043185
qwen2_5_vl_7b,all,ovir,HALL,26,916,916,0,0.9905518019616733,0.9876916818761762,0.9918701667927504,0.994942994958687
qwen2_5_vl_7b,all,ovir,HALL,27,916,916,0,0.9801815818623252,0.9742253987433331,0.981901052743317,0.9882578449531326
qwen2_5_vl_7b,all,ovir,HALL,28,916,916,0,0.9234422553371129,0.8866727407841741,0.960971098746983,0.9772897177828341
qwen2_5_vl_7b,all,rank95,REAL,1,7801,7801,0,4.0808870657608,3.0,4.0,5.0
qwen2_5_vl_7b,all,rank95,REAL,2,7801,7801,0,3.47840020510191,2.0,3.0,4.0
qwen2_5_vl_7b,all,rank95,REAL,3,7801,7801,0,22.347519548775796,16.0,22.0,28.0
qwen2_5_vl_7b,all,rank95,REAL,4,7801,7801,0,21.31624150749904,15.0,21.0,28.0
qwen2_5_vl_7b,all,rank95,REAL,5,7801,7801,0,21.213818741187026,14.0,21.0,28.0
qwen2_5_vl_7b,all,rank95,REAL,6,7801,7801,0,22.976285091654916,13.0,23.0,32.0
qwen2_5_vl_7b,all,rank95,REAL,7,7801,7801,0,20.682220228175876,14.0,20.0,26.0
qwen2_5_vl_7b,all,rank95,REAL,8,7801,7801,0,34.67657992565056,26.0,36.0,44.0
qwen2_5_vl_7b,all,rank95,REAL,9,7801,7801,0,24.701576720933215,13.0,23.0,34.0
qwen2_5_vl_7b,all,rank95,REAL,10,7801,7801,0,28.431867709268044,18.0,28.0,38.0
qwen2_5_vl_7b,all,rank95,REAL,11,7801,7801,0,32.71272913729009,27.0,32.0,39.0
qwen2_5_vl_7b,all,rank95,REAL,12,7801,7801,0,24.69170619151391,15.0,22.0,32.0
qwen2_5_vl_7b,all,rank95,REAL,13,7801,7801,0,28.762979105242916,17.0,27.0,39.0
qwen2_5_vl_7b,all,rank95,REAL,14,7801,7801,0,41.914754518651456,29.0,42.0,54.0
qwen2_5_vl_7b,all,rank95,REAL,15,7801,7801,0,25.92013844378926,13.0,23.0,37.0
qwen2_5_vl_7b,all,rank95,REAL,16,7801,7801,0,29.235354441738238,15.0,27.0,41.0
qwen2_5_vl_7b,all,rank95,REAL,17,7801,7801,0,20.378925778746314,11.0,19.0,28.0
qwen2_5_vl_7b,all,rank95,REAL,18,7801,7801,0,28.778874503268813,17.0,27.0,39.0
qwen2_5_vl_7b,all,rank95,REAL,19,7801,7801,0,23.982822715036534,13.0,22.0,33.0
qwen2_5_vl_7b,all,rank95,REAL,20,7801,7801,0,18.640430714011025,10.0,17.0,25.0
qwen2_5_vl_7b,all,rank95,REAL,21,7801,7801,0,18.025381361363927,10.0,16.0,24.0
qwen2_5_vl_7b,all,rank95,REAL,22,7801,7801,0,20.373285476220996,12.0,19.0,28.0
qwen2_5_vl_7b,all,rank95,REAL,23,7801,7801,0,17.521856172285606,10.0,16.0,23.0
qwen2_5_vl_7b,all,rank95,REAL,24,7801,7801,0,18.994231508780924,11.0,17.0,25.0
qwen2_5_vl_7b,all,rank95,REAL,25,7801,7801,0,15.119600051275478,8.0,13.0,20.0
qwen2_5_vl_7b,all,rank95,REAL,26,7801,7801,0,18.197026022304833,11.0,17.0,24.0
qwen2_5_vl_7b,all,rank95,REAL,27,7801,7801,0,22.385847968209205,14.0,21.0,29.0
qwen2_5_vl_7b,all,rank95,REAL,28,7801,7801,0,25.58607870785797,17.0,24.0,33.0
qwen2_5_vl_7b,all,rank95,HALL,1,916,916,0,3.9377729257641922,3.0,4.0,4.0
qwen2_5_vl_7b,all,rank95,HALL,2,916,916,0,2.8777292576419216,2.0,2.0,3.0
qwen2_5_vl_7b,all,rank95,HALL,3,916,916,0,22.64410480349345,17.0,22.0,28.0
qwen2_5_vl_7b,all,rank95,HALL,4,916,916,0,24.805676855895197,18.0,25.0,32.0
qwen2_5_vl_7b,all,rank95,HALL,5,916,916,0,22.23471615720524,15.0,22.0,29.0
qwen2_5_vl_7b,all,rank95,HALL,6,916,916,0,24.63427947598253,15.0,25.0,33.0
qwen2_5_vl_7b,all,rank95,HALL,7,916,916,0,23.391921397379914,17.0,23.0,29.0
qwen2_5_vl_7b,all,rank95,HALL,8,916,916,0,35.551310043668124,26.0,35.0,45.0
qwen2_5_vl_7b,all,rank95,HALL,9,916,916,0,27.152838427947597,14.0,26.0,39.0
qwen2_5_vl_7b,all,rank95,HALL,10,916,916,0,27.152838427947597,16.0,26.0,36.0
qwen2_5_vl_7b,all,rank95,HALL,11,916,916,0,32.43122270742358,25.0,32.0,39.0
qwen2_5_vl_7b,all,rank95,HALL,12,916,916,0,23.20414847161572,12.0,20.0,32.0
qwen2_5_vl_7b,all,rank95,HALL,13,916,916,0,23.252183406113538,10.75,20.0,33.0
qwen2_5_vl_7b,all,rank95,HALL,14,916,916,0,36.34170305676856,23.0,34.0,47.0
qwen2_5_vl_7b,all,rank95,HALL,15,916,916,0,17.103711790393014,7.0,14.0,23.0
qwen2_5_vl_7b,all,rank95,HALL,16,916,916,0,22.540393013100438,10.75,19.0,31.0
qwen2_5_vl_7b,all,rank95,HALL,17,916,916,0,14.004366812227074,7.0,11.0,19.0
qwen2_5_vl_7b,all,rank95,HALL,18,916,916,0,22.648471615720524,11.0,20.0,31.0
qwen2_5_vl_7b,all,rank95,HALL,19,916,916,0,16.109170305676855,7.0,13.0,22.0
qwen2_5_vl_7b,all,rank95,HALL,20,916,916,0,12.635371179039302,6.0,11.0,17.0
qwen2_5_vl_7b,all,rank95,HALL,21,916,916,0,12.117903930131005,6.0,10.0,16.0
qwen2_5_vl_7b,all,rank95,HALL,22,916,916,0,12.860262008733624,7.0,11.0,16.0
qwen2_5_vl_7b,all,rank95,HALL,23,916,916,0,12.776200873362445,7.0,11.0,17.0
qwen2_5_vl_7b,all,rank95,HALL,24,916,916,0,14.195414847161572,8.0,13.0,19.0
qwen2_5_vl_7b,all,rank95,HALL,25,916,916,0,11.004366812227074,6.0,9.0,15.0
qwen2_5_vl_7b,all,rank95,HALL,26,916,916,0,16.471615720524017,9.0,15.0,22.0
qwen2_5_vl_7b,all,rank95,HALL,27,916,916,0,18.034934497816593,10.0,16.0,24.0
qwen2_5_vl_7b,all,rank95,HALL,28,916,916,0,20.768558951965066,12.0,20.0,28.0
qwen2_5_vl_7b,all,retained_energy,REAL,1,7801,7801,0,0.9591406379608196,0.9542870336417363,0.9580797560730493,0.9629608316599335
qwen2_5_vl_7b,all,retained_energy,REAL,2,7801,7801,0,0.9594669846354181,0.9539251195285039,0.9582232332160471,0.9635574088581739
qwen2_5_vl_7b,all,retained_energy,REAL,3,7801,7801,0,0.9520333867307418,0.9506529838071833,0.951275993440171,0.9520096191706741
qwen2_5_vl_7b,all,retained_energy,REAL,4,7801,7801,0,0.9523849076725412,0.9507469896501322,0.9514839746324135,0.9524211920101124
qwen2_5_vl_7b,all,retained_energy,REAL,5,7801,7801,0,0.9519867384394666,0.9507749565513849,0.9514868895209658,0.9523228453329101
qwen2_5_vl_7b,all,retained_energy,REAL,6,7801,7801,0,0.9523365200961541,0.9506891375309111,0.9513812472465292,0.952376088715944
qwen2_5_vl_7b,all,retained_energy,REAL,7,7801,7801,0,0.9518067830438997,0.950804529303138,0.9515974977551129,0.9524835396770123
qwen2_5_vl_7b,all,retained_energy,REAL,8,7801,7801,0,0.9514512902285002,0.9505194192666345,0.9510071911799894,0.9515319395130615
qwen2_5_vl_7b,all,retained_energy,REAL,9,7801,7801,0,0.9520229244873888,0.9506773462331921,0.9513540362289767,0.9523332446518866
qwen2_5_vl_7b,all,retained_energy,REAL,10,7801,7801,0,0.9515432694701278,0.9506055929087209,0.9512022294834495,0.9519038266636239
qwen2_5_vl_7b,all,retained_energy,REAL,11,7801,7801,0,0.9511219300081852,0.9505186906464881,0.9510276292191061,0.9515567742317873
qwen2_5_vl_7b,all,retained_energy,REAL,12,7801,7801,0,0.951780355741668,0.950676726183746,0.9513479811280899,0.9522846783993341
qwen2_5_vl_7b,all,retained_energy,REAL,13,7801,7801,0,0.9516409593625188,0.9505762755626171,0.9511645461075824,0.9519331895965268
qwen2_5_vl_7b,all,retained_energy,REAL,14,7801,7801,0,0.9510581935181788,0.9504448882476626,0.9508881915410621,0.9513951032509002
qwen2_5_vl_7b,all,retained_energy,REAL,15,7801,7801,0,0.952117092215839,0.9506941771899804,0.9513577682207822,0.9524874643486952
qwen2_5_vl_7b,all,retained_energy,REAL,16,7801,7801,0,0.9519491774333784,0.9506158861173906,0.9512515371281669,0.9522132421286543
qwen2_5_vl_7b,all,retained_energy,REAL,17,7801,7801,0,0.9527543936578129,0.9509387658887708,0.9518686799196621,0.9533052335962525
qwen2_5_vl_7b,all,retained_energy,REAL,18,7801,7801,0,0.9518807750258634,0.9506696415752113,0.9513466413936729,0.9522532128785455
qwen2_5_vl_7b,all,retained_energy,REAL,19,7801,7801,0,0.9523227447530623,0.9507674957668217,0.9515251392441746,0.9527626211947718
qwen2_5_vl_7b,all,retained_energy,REAL,20,7801,7801,0,0.9528976896427704,0.9510076626550309,0.9519965340251528,0.9536090056168264
qwen2_5_vl_7b,all,retained_energy,REAL,21,7801,7801,0,0.9528659563538223,0.9509869855761957,0.9519776252132712,0.9535469069742941
qwen2_5_vl_7b,all,retained_energy,REAL,22,7801,7801,0,0.9524653142141046,0.9508825517576764,0.9517809282516184,0.9530577743641964
qwen2_5_vl_7b,all,retained_energy,REAL,23,7801,7801,0,0.9529879457902302,0.9510422114519654,0.9520826520363862,0.9536246986596921
qwen2_5_vl_7b,all,retained_energy,REAL,24,7801,7801,0,0.9525965177121837,0.9509525250457824,0.951866141167992,0.9531992137761339
qwen2_5_vl_7b,all,retained_energy,REAL,25,7801,7801,0,0.9534958785641275,0.9511422909954449,0.952363436356435,0.9543781118379033
qwen2_5_vl_7b,all,retained_energy,REAL,26,7801,7801,0,0.9526353138076017,0.9509721170587037,0.951972326020323,0.9533508538625888
qwen2_5_vl_7b,all,retained_energy,REAL,27,7801,7801,0,0.9522690630685322,0.9508774264605179,0.9517025178387996,0.952844808329201
qwen2_5_vl_7b,all,retained_energy,REAL,28,7801,7801,0,0.9518781512428363,0.9507328512765038,0.951447742248403,0.9523749465138688
qwen2_5_vl_7b,all,retained_energy,HALL,1,916,916,0,0.9601236702781057,0.9544172475249011,0.9590798670082805,0.9645014295575363
qwen2_5_vl_7b,all,retained_energy,HALL,2,916,916,0,0.9607966827398553,0.9553177168325087,0.9597661784974183,0.9653946103302239
qwen2_5_vl_7b,all,retained_energy,HALL,3,916,916,0,0.9518614085940091,0.9506328060475262,0.9512725770408841,0.9519746471199413
qwen2_5_vl_7b,all,retained_energy,HALL,4,916,916,0,0.9520916948622153,0.9506270936771573,0.9512501411664327,0.9519776602641699
qwen2_5_vl_7b,all,retained_energy,HALL,5,916,916,0,0.9518279360503618,0.950692449100836,0.9513761800372262,0.9522078308712445
qwen2_5_vl_7b,all,retained_energy,HALL,6,916,916,0,0.95213712091859,0.9506502504222898,0.9512822525098852,0.9521199699948544
qwen2_5_vl_7b,all,retained_energy,HALL,7,916,916,0,0.9516837437519211,0.9507901365621904,0.9515180927296296,0.9523075308074916
qwen2_5_vl_7b,all,retained_energy,HALL,8,916,916,0,0.9512452170582513,0.9504776385786681,0.9509721007630949,0.9515755019085568
qwen2_5_vl_7b,all,retained_energy,HALL,9,916,916,0,0.9519585465253109,0.9506546823684825,0.9512052603905926,0.9520551820430365
qwen2_5_vl_7b,all,retained_energy,HALL,10,916,916,0,0.9516452553385012,0.9506305918048471,0.9513183549865207,0.952090718466395
qwen2_5_vl_7b,all,retained_energy,HALL,11,916,916,0,0.9512041326938093,0.9505424004241094,0.9510848304874311,0.9516011309599313
qwen2_5_vl_7b,all,retained_energy,HALL,12,916,916,0,0.9521080070388925,0.9506195146523844,0.951352549493043,0.9524351932316035
qwen2_5_vl_7b,all,retained_energy,HALL,13,916,916,0,0.9522678272834705,0.9507528705434095,0.9514853156136364,0.9525422891273237
qwen2_5_vl_7b,all,retained_energy,HALL,14,916,916,0,0.9513366892328722,0.9505080000738335,0.9510602096043161,0.9516846592480065
qwen2_5_vl_7b,all,retained_energy,HALL,15,916,916,0,0.9535145918201079,0.9510400959841332,0.9521809407768824,0.9541937538055698
qwen2_5_vl_7b,all,retained_energy,HALL,16,916,916,0,0.9526366321843941,0.9507879306411848,0.9516311400070654,0.9530842254283436
qwen2_5_vl_7b,all,retained_energy,HALL,17,916,916,0,0.954490176726928,0.9513444518850545,0.9529250889997865,0.9553537603300412
qwen2_5_vl_7b,all,retained_energy,HALL,18,916,916,0,0.952748564196817,0.9509059599182177,0.9517674377642067,0.9532696793789134
qwen2_5_vl_7b,all,retained_energy,HALL,19,916,916,0,0.9538009174437033,0.9511433425954768,0.9524374011564567,0.9545606970151124
qwen2_5_vl_7b,all,retained_energy,HALL,20,916,916,0,0.9543744331209254,0.9513282403239103,0.9530295081801903,0.9554698600942189
qwen2_5_vl_7b,all,retained_energy,HALL,21,916,916,0,0.9548754983562175,0.9513840926080338,0.9531818446683972,0.9561584246644472
qwen2_5_vl_7b,all,retained_energy,HALL,22,916,916,0,0.954123001396332,0.9514061768757192,0.9528868962597441,0.9554648826164209
qwen2_5_vl_7b,all,retained_energy,HALL,23,916,916,0,0.9543717720860377,0.9513025977277554,0.9529499646227295,0.9553332491333497
qwen2_5_vl_7b,all,retained_energy,HALL,24,916,916,0,0.9538778171707689,0.951219047717221,0.952615838475225,0.9547198481158758
qwen2_5_vl_7b,all,retained_energy,HALL,25,916,916,0,0.9551630668728309,0.9516687603233576,0.9532489291540123,0.9563184966850001
qwen2_5_vl_7b,all,retained_energy,HALL,26,916,916,0,0.9537416589479424,0.9512223928718577,0.9523955446730159,0.9545449866397933
qwen2_5_vl_7b,all,retained_energy,HALL,27,916,916,0,0.9529740457742726,0.9510065045262576,0.9522137361784678,0.9537680526533016
qwen2_5_vl_7b,all,retained_energy,HALL,28,916,916,0,0.9528562483972937,0.950984407241295,0.9519432187460248,0.9534014362500955
qwen2_5_vl_7b,train,ovir,REAL,1,6252,6252,0,0.9732940342058128,0.9668930994857499,0.9761703911452959,0.9836250270082467
qwen2_5_vl_7b,train,ovir,REAL,2,6252,6252,0,0.9738103177567784,0.9694540707503296,0.9763903875875892,0.9824280664357392
qwen2_5_vl_7b,train,ovir,REAL,3,6252,6252,0,0.9289991001420487,0.9110009031970909,0.9276866355167885,0.9452981544264416
qwen2_5_vl_7b,train,ovir,REAL,4,6252,6252,0,0.9121457494329909,0.8888051388997575,0.9057782943009565,0.9298250439335922
qwen2_5_vl_7b,train,ovir,REAL,5,6252,6252,0,0.8890328139496607,0.8692290622618082,0.8844082466075729,0.9062387828584015
qwen2_5_vl_7b,train,ovir,REAL,6,6252,6252,0,0.8479973663639372,0.815310520487899,0.8414323000827548,0.8749263220509251
qwen2_5_vl_7b,train,ovir,REAL,7,6252,6252,0,0.8156234746651272,0.7824995735288469,0.8099806876314544,0.8481689494208098
qwen2_5_vl_7b,train,ovir,REAL,8,6252,6252,0,0.7230262835141645,0.6788849239048992,0.7114684118285101,0.7561692658199758
qwen2_5_vl_7b,train,ovir,REAL,9,6252,6252,0,0.8378642523366258,0.7995574299074804,0.8300614532868567,0.871240690758897
qwen2_5_vl_7b,train,ovir,REAL,10,6252,6252,0,0.6211834255020228,0.5552826627622482,0.5995541902138811,0.6780930337251774
qwen2_5_vl_7b,train,ovir,REAL,11,6252,6252,0,0.7239342319320057,0.6798184302101221,0.7153323146969457,0.760132032628977
qwen2_5_vl_7b,train,ovir,REAL,12,6252,6252,0,0.7885246802049279,0.7605967457069787,0.7830352142124906,0.8120211502173298
qwen2_5_vl_7b,train,ovir,REAL,13,6252,6252,0,0.7908008653709975,0.7515802467144334,0.7895255427629346,0.8235073674276407
