signal,split,layer,label,n,mean,median,p10,p90
Q_positive,train,9,REAL,7985,1.3165980577468872,1.1558825969696045,0.5996660590171814,2.3050055503845215
Q_positive,train,10,REAL,7985,3.416242837905884,3.393552780151367,1.7176709175109863,5.151430606842041
Q_positive,train,11,REAL,7985,1.7930047512054443,1.7422397136688232,0.8611242771148682,2.7651095390319824
Q_positive,train,12,REAL,7985,2.91188907623291,2.8857953548431396,1.554264783859253,4.2986321449279785
Q_positive,train,13,REAL,7985,4.357719421386719,4.2858781814575195,2.1865479946136475,6.654774188995361
Q_positive,train,14,REAL,7985,1.6182630062103271,1.5780730247497559,0.6777623891830444,2.6273109912872314
Q_positive,train,15,REAL,7985,2.742896318435669,2.7948946952819824,1.406246542930603,3.891385793685913
Q_positive,train,16,REAL,7985,6.220949649810791,6.353700160980225,3.290480136871338,8.659409523010254
Q_positive,train,17,REAL,7985,5.0086493492126465,5.160648345947266,2.6583685874938965,7.020536422729492
Q_positive,train,18,REAL,7985,3.2006895542144775,3.143371820449829,1.2958210706710815,5.072755336761475
Q_positive,train,19,REAL,7985,5.633049488067627,5.655811309814453,2.5896944999694824,8.511404037475586
Q_positive,train,20,REAL,7985,9.146676063537598,9.114514350891113,4.291295051574707,13.827332496643066
Q_positive,train,21,REAL,7985,4.363337516784668,4.303754806518555,2.0714218616485596,6.685547828674316
Q_positive,train,22,REAL,7985,3.4250295162200928,3.275379180908203,1.1855849027633667,5.773682594299316
Q_positive,train,23,REAL,7985,1.5859637260437012,1.4465407133102417,0.5645216703414917,2.7749598026275635
Q_positive,train,24,REAL,7985,1.217847228050232,0.9731636047363281,0.38417813181877136,2.322143077850342
Q_positive,train,25,REAL,7985,4.5217671394348145,3.9777002334594727,1.2943061590194702,8.183995246887207
Q_positive,train,26,REAL,7985,3.1854183673858643,3.027815341949463,0.7531246542930603,5.670556545257568
Q_positive,train,27,REAL,7985,2.137784719467163,1.907407522201538,0.5539373755455017,3.8634731769561768
Q_positive,train,28,REAL,7985,1.1621935367584229,0.9399245381355286,0.36172613501548767,2.2278072834014893
Q_positive,train,29,REAL,7985,3.878237724304199,3.482260227203369,1.0567655563354492,7.106557369232178
Q_positive,train,30,REAL,7985,7.435895919799805,6.715241432189941,2.6307733058929443,13.177508354187012
Q_positive,train,31,REAL,7985,4.120090484619141,3.7207999229431152,1.597188115119934,6.923105716705322
Q_positive,train,32,REAL,7985,7.534469127655029,7.011146545410156,3.9650135040283203,11.613293647766113
Q_positive,test,1,HALL,373,0.3616357147693634,0.3172051012516022,0.15997934341430664,0.5937699675559998
Q_positive,test,2,HALL,373,0.12342854589223862,0.11735936999320984,0.0791507363319397,0.1762603521347046
Q_positive,test,3,HALL,373,0.06275361776351929,0.04806333780288696,0.023897700011730194,0.11114400625228882
Q_positive,test,4,HALL,373,0.14557678997516632,0.11932548880577087,0.05899426341056824,0.2532513439655304
Q_positive,test,5,HALL,373,0.4540497660636902,0.35024362802505493,0.16611987352371216,0.8554547429084778
Q_positive,test,6,HALL,373,1.107585072517395,0.8017528653144836,0.33263084292411804,2.343960762023926
Q_positive,test,7,HALL,373,0.8239888548851013,0.6517209410667419,0.31316423416137695,1.614387035369873
Q_positive,test,8,HALL,373,1.83906090259552,1.6724562644958496,0.7191758155822754,3.1519055366516113
Q_positive,test,9,HALL,373,0.8425173759460449,0.7506541609764099,0.4213080108165741,1.3639365434646606
Q_positive,test,10,HALL,373,2.551476240158081,2.3818471431732178,0.9201193451881409,4.510264873504639
Q_positive,test,11,HALL,373,1.3508477210998535,1.231591820716858,0.43015506863594055,2.4598124027252197
Q_positive,test,12,HALL,373,2.1443064212799072,2.099827527999878,0.7510542273521423,3.590771436691284
Q_positive,test,13,HALL,373,3.429271936416626,3.323183298110962,0.9751208424568176,5.668950080871582
Q_positive,test,14,HALL,373,1.1486258506774902,1.0005956888198853,0.36227649450302124,2.143989324569702
Q_positive,test,15,HALL,373,2.2777609825134277,2.309835433959961,0.7768070697784424,3.776632785797119
Q_positive,test,16,HALL,373,5.234250545501709,5.307491302490234,2.1756396293640137,8.198698043823242
Q_positive,test,17,HALL,373,3.871934175491333,3.7588727474212646,1.3736172914505005,6.398831367492676
Q_positive,test,18,HALL,373,2.418877601623535,2.084136962890625,0.5922436714172363,4.594454288482666
Q_positive,test,19,HALL,373,4.07454776763916,3.90952205657959,1.555132269859314,6.8216986656188965
Q_positive,test,20,HALL,373,6.9913129806518555,6.8964385986328125,2.8890326023101807,11.21973705291748
Q_positive,test,21,HALL,373,3.45951247215271,3.1417880058288574,1.3000903129577637,5.818854331970215
Q_positive,test,22,HALL,373,2.5034782886505127,2.256711721420288,0.7857162356376648,4.506368637084961
Q_positive,test,23,HALL,373,1.2313543558120728,1.007514476776123,0.32512804865837097,2.4886205196380615
Q_positive,test,24,HALL,373,1.139575481414795,0.8848866820335388,0.28624439239501953,2.3991634845733643
Q_positive,test,25,HALL,373,3.212859869003296,2.7888920307159424,0.5634291172027588,6.101548671722412
Q_positive,test,26,HALL,373,2.1885459423065186,1.6471314430236816,0.34358784556388855,4.740929126739502
Q_positive,test,27,HALL,373,2.0542898178100586,1.2107298374176025,0.2783345580101013,4.190662384033203
Q_positive,test,28,HALL,373,0.876433253288269,0.6810798645019531,0.2178410440683365,1.7927411794662476
Q_positive,test,29,HALL,373,2.7990689277648926,2.246389389038086,0.4823872745037079,6.1822123527526855
Q_positive,test,30,HALL,373,5.574552536010742,4.648082256317139,1.176486611366272,10.943841934204102
Q_positive,test,31,HALL,373,3.1644723415374756,2.609590530395508,0.9390110373497009,5.795416355133057
Q_positive,test,32,HALL,373,5.42742919921875,5.049075603485107,2.582338809967041,8.5887451171875
Q_positive,test,1,REAL,2008,0.5409382581710815,0.48642683029174805,0.20445533096790314,0.9497408866882324
Q_positive,test,2,REAL,2008,0.15975186228752136,0.14668451249599457,0.08920692652463913,0.24891775846481323
Q_positive,test,3,REAL,2008,0.09072989225387573,0.0698087066411972,0.033741120249032974,0.15176035463809967
Q_positive,test,4,REAL,2008,0.21203573048114777,0.1722971796989441,0.08214852213859558,0.3961069583892822
Q_positive,test,5,REAL,2008,0.740591824054718,0.6155527234077454,0.24507805705070496,1.4123377799987793
Q_positive,test,6,REAL,2008,1.897801399230957,1.4748907089233398,0.5166218876838684,3.6119649410247803
Q_positive,test,7,REAL,2008,1.384332299232483,1.1669108867645264,0.45648977160453796,2.696934223175049
Q_positive,test,8,REAL,2008,2.630298137664795,2.551374912261963,1.1713190078735352,4.260876178741455
Q_positive,test,9,REAL,2008,1.300635814666748,1.1332488059997559,0.5935072898864746,2.297497272491455
Q_positive,test,10,REAL,2008,3.4029176235198975,3.3505163192749023,1.7617008686065674,5.098484516143799
Q_positive,test,11,REAL,2008,1.7783586978912354,1.7474945783615112,0.85761559009552,2.7407145500183105
Q_positive,test,12,REAL,2008,2.9123947620391846,2.904909133911133,1.5810363292694092,4.275082111358643
Q_positive,test,13,REAL,2008,4.373961925506592,4.298120498657227,2.2483749389648438,6.561351776123047
Q_positive,test,14,REAL,2008,1.6007496118545532,1.5397441387176514,0.706659197807312,2.614992141723633
Q_positive,test,15,REAL,2008,2.746644973754883,2.778801679611206,1.3910140991210938,3.954845905303955
Q_positive,test,16,REAL,2008,6.288854122161865,6.460104465484619,3.319000005722046,8.716039657592773
Q_positive,test,17,REAL,2008,5.073639869689941,5.254294395446777,2.7701408863067627,6.988076686859131
Q_positive,test,18,REAL,2008,3.247633218765259,3.2120659351348877,1.3251327276229858,5.093392848968506
Q_positive,test,19,REAL,2008,5.649330139160156,5.635429382324219,2.6347198486328125,8.631647109985352
Q_positive,test,20,REAL,2008,9.174516677856445,9.060005187988281,4.231536865234375,14.044384002685547
Q_positive,test,21,REAL,2008,4.37841796875,4.242277145385742,2.0979390144348145,6.780857086181641
Q_positive,test,22,REAL,2008,3.437509298324585,3.230407953262329,1.1897797584533691,5.86494779586792
Q_positive,test,23,REAL,2008,1.5912120342254639,1.444685459136963,0.5764399170875549,2.7383906841278076
Q_positive,test,24,REAL,2008,1.2101309299468994,0.9598090648651123,0.3916032016277313,2.312640905380249
Q_positive,test,25,REAL,2008,4.575394630432129,4.088298797607422,1.2972571849822998,8.495985984802246
Q_positive,test,26,REAL,2008,3.2220749855041504,3.0001840591430664,0.7946221232414246,5.801444053649902
Q_positive,test,27,REAL,2008,2.142448663711548,1.9248424768447876,0.5704941749572754,3.9094223976135254
Q_positive,test,28,REAL,2008,1.1513360738754272,0.9136614799499512,0.3626137673854828,2.244169235229492
Q_positive,test,29,REAL,2008,3.8777647018432617,3.48480224609375,1.059248447418213,7.283846378326416
Q_positive,test,30,REAL,2008,7.50818395614624,6.873317718505859,2.6767001152038574,13.604469299316406
Q_positive,test,31,REAL,2008,4.075664043426514,3.627396583557129,1.5444585084915161,7.057415008544922
Q_positive,test,32,REAL,2008,7.494576930999756,7.086912155151367,3.9468564987182617,11.550070762634277
Q_negative,train,1,HALL,1393,0.0003122773487120867,0.0,0.0,0.00010487540566828102
Q_negative,train,2,HALL,1393,7.422323687933385e-05,0.0,0.0,0.00017600518185645342
Q_negative,train,3,HALL,1393,0.00011587684275582433,0.0,0.0,0.00030529184732586145
Q_negative,train,4,HALL,1393,6.335257785394788e-05,1.357982910121791e-06,0.0,7.54383800085634e-05
Q_negative,train,5,HALL,1393,0.0009457537671551108,0.0002144746104022488,5.049988885730272e-06,0.0018761511892080307
Q_negative,train,6,HALL,1393,0.001269576488994062,0.00021365255815908313,9.903818863676861e-06,0.002906553214415908
Q_negative,train,7,HALL,1393,0.0032145895529538393,0.0004371596733108163,0.0,0.006412592250853777
Q_negative,train,8,HALL,1393,0.003399664768949151,0.0007547878194600344,0.0,0.009516867808997631
Q_negative,train,9,HALL,1393,0.0005566483014263213,3.098402885370888e-05,0.0,0.0012940525775775313
Q_negative,train,10,HALL,1393,0.020923230797052383,0.004819856490939856,0.00027744530234485865,0.059674546122550964
Q_negative,train,11,HALL,1393,0.018224181607365608,0.0016769935609772801,0.0,0.05284891650080681
Q_negative,train,12,HALL,1393,0.00992454681545496,0.004691121634095907,0.00040587023249827325,0.02520432509481907
Q_negative,train,13,HALL,1393,0.08217694610357285,0.028120866045355797,0.0009847787441685796,0.2290535718202591
Q_negative,train,14,HALL,1393,0.007045907434076071,0.003967017401009798,0.0005889662425033748,0.01647084206342697
Q_negative,train,15,HALL,1393,0.007086282130330801,0.0027942098677158356,0.00022822011669632047,0.015956327319145203
Q_negative,train,16,HALL,1393,0.022016972303390503,0.010558226145803928,0.0017815794562920928,0.04925329238176346
Q_negative,train,17,HALL,1393,0.01847798377275467,0.009786789305508137,0.0014085288858041167,0.044255152344703674
Q_negative,train,18,HALL,1393,0.006760371848940849,0.0024988099467009306,7.895941962487996e-05,0.020014427602291107
Q_negative,train,19,HALL,1393,0.006181249860674143,0.002120249904692173,7.690802158322185e-05,0.014183836989104748
Q_negative,train,20,HALL,1393,0.018098972737789154,0.011062324978411198,0.0015330329770222306,0.04034050926566124
Q_negative,train,21,HALL,1393,0.004417353309690952,0.0011189138749614358,1.412002256984124e-05,0.010067845694720745
Q_negative,train,22,HALL,1393,0.012962259352207184,0.004580870736390352,0.00011849044676637277,0.032199468463659286
Q_negative,train,23,HALL,1393,0.0007955529727041721,0.0,0.0,0.0016027480596676469
Q_negative,train,24,HALL,1393,0.00114246376324445,0.0001816130243241787,0.0,0.0030548120848834515
Q_negative,train,25,HALL,1393,0.03001823090016842,0.01468469388782978,0.0010978614445775747,0.07745517045259476
Q_negative,train,26,HALL,1393,0.007536882534623146,0.0021242944058030844,6.385667074937373e-05,0.019242078065872192
Q_negative,train,27,HALL,1393,0.014034384861588478,0.0024677240289747715,9.78650787146762e-05,0.039886053651571274
Q_negative,train,28,HALL,1393,0.001042927149683237,2.7186484658159316e-05,0.0,0.0017675000708550215
Q_negative,train,29,HALL,1393,0.009329007938504219,0.002243594964966178,0.00022025106591172516,0.020285597071051598
Q_negative,train,30,HALL,1393,0.030114000663161278,0.013141762465238571,0.0017294669523835182,0.06976737827062607
Q_negative,train,31,HALL,1393,0.007285004947334528,0.0023029111325740814,2.257449523312971e-05,0.01674095168709755
Q_negative,train,32,HALL,1393,0.02921166643500328,0.01675550825893879,0.0009326261351816356,0.0718206986784935
Q_negative,train,1,REAL,7985,0.00018162389460485429,0.0,0.0,0.0
Q_negative,train,2,REAL,7985,7.978697976795956e-05,0.0,0.0,0.00021275007748045027
Q_negative,train,3,REAL,7985,0.0002460625546518713,8.152574082487263e-08,0.0,0.0006234906613826752
Q_negative,train,4,REAL,7985,8.472030458506197e-05,3.977401320298668e-06,0.0,0.000148241626447998
Q_negative,train,5,REAL,7985,0.0019175311317667365,0.00036729429848492146,1.764864100550767e-05,0.004301730543375015
Q_negative,train,6,REAL,7985,0.0029217787086963654,0.0006115701980888844,2.9730366804869846e-05,0.007183872163295746
Q_negative,train,7,REAL,7985,0.0074757845140993595,0.0009113316191360354,0.0,0.018162144348025322
Q_negative,train,8,REAL,7985,0.006630409974604845,0.0018822387792170048,1.610203798918519e-05,0.01780063658952713
Q_negative,train,9,REAL,7985,0.001216677250340581,0.00015313683252315968,0.0,0.0030218614265322685
Q_negative,train,10,REAL,7985,0.031222695484757423,0.009226631373167038,0.0007469155825674534,0.08609382808208466
Q_negative,train,11,REAL,7985,0.02302861586213112,0.0027538626454770565,4.6375218516914174e-05,0.07271520048379898
Q_negative,train,12,REAL,7985,0.012337843887507915,0.006897218059748411,0.0010582616087049246,0.029804652556777
Q_negative,train,13,REAL,7985,0.07565007358789444,0.02572634629905224,0.0017856179038062692,0.21135051548480988
Q_negative,train,14,REAL,7985,0.008862133137881756,0.005822003819048405,0.0012882041046395898,0.01970827579498291
Q_negative,train,15,REAL,7985,0.010649053379893303,0.004972913768142462,0.0006028968491591513,0.02765173651278019
Q_negative,train,16,REAL,7985,0.022396208718419075,0.011932579800486565,0.002319169929251075,0.050568196922540665
Q_negative,train,17,REAL,7985,0.01677410490810871,0.009131202474236488,0.0012478497810661793,0.03871041163802147
Q_negative,train,18,REAL,7985,0.008371636271476746,0.0038123149424791336,0.0003291984321549535,0.022374363616108894
Q_negative,train,19,REAL,7985,0.010897231288254261,0.004028040450066328,0.0001369052188238129,0.027792014181613922
Q_negative,train,20,REAL,7985,0.019389664754271507,0.012956690974533558,0.002293579513207078,0.04159551486372948
Q_negative,train,21,REAL,7985,0.004841530695557594,0.001320266630500555,2.9294169507920742e-05,0.010276448912918568
Q_negative,train,22,REAL,7985,0.023073159158229828,0.008443517610430717,0.00021330536401364952,0.06010401248931885
Q_negative,train,23,REAL,7985,0.0007638303213752806,1.8279077266925015e-05,0.0,0.0017623992171138525
Q_negative,train,24,REAL,7985,0.0013870283728465438,0.00011386969708837569,0.0,0.003165019676089287
Q_negative,train,25,REAL,7985,0.03848227113485336,0.017853595316410065,0.00199419679120183,0.09481430798768997
Q_negative,train,26,REAL,7985,0.009194199927151203,0.003999803215265274,0.00024054829555097967,0.022761620581150055
Q_negative,train,27,REAL,7985,0.01078550424426794,0.0038254386745393276,0.0004119806981179863,0.026869790628552437
Q_negative,train,28,REAL,7985,0.0013373086694628,2.822017268044874e-05,0.0,0.0020830524154007435
Q_negative,train,29,REAL,7985,0.015055336989462376,0.004074023570865393,0.0003739008679986,0.0361105240881443
Q_negative,train,30,REAL,7985,0.04417579993605614,0.016029760241508484,0.0029071143362671137,0.11145859211683273
Q_negative,train,31,REAL,7985,0.01395431999117136,0.004680429119616747,0.00027441169368103147,0.02592821791768074
Q_negative,train,32,REAL,7985,0.03781959041953087,0.019648175686597824,0.0012370789190754294,0.09365237504243851
Q_negative,test,1,HALL,373,0.0003788102767430246,0.0,0.0,0.000320656894473359
Q_negative,test,2,HALL,373,7.045542588457465e-05,0.0,0.0,0.00017847774142865092
Q_negative,test,3,HALL,373,0.00013763699098490179,3.8694344084433396e-07,0.0,0.0004178241069894284
Q_negative,test,4,HALL,373,8.07758915470913e-05,1.3592839422926772e-06,0.0,0.0001092335005523637
Q_negative,test,5,HALL,373,0.0009702606475912035,0.000183251264388673,0.0,0.002556852763518691
Q_negative,test,6,HALL,373,0.0018756749341264367,0.00025346261099912226,1.043451720761368e-05,0.005066578276455402
Q_negative,test,7,HALL,373,0.0034478651359677315,0.0004581803805194795,0.0,0.007969583384692669
Q_negative,test,8,HALL,373,0.002804340096190572,0.000862523156683892,0.0,0.006683210842311382
Q_negative,test,9,HALL,373,0.0007740574073977768,7.251353963511065e-05,0.0,0.002072132658213377
Q_negative,test,10,HALL,373,0.01694452203810215,0.005238279700279236,0.00026686416822485626,0.04623277112841606
Q_negative,test,11,HALL,373,0.02025776356458664,0.0019597518257796764,0.0,0.06004248559474945
Q_negative,test,12,HALL,373,0.008822271600365639,0.0038847513496875763,0.0005852385074831545,0.023443695157766342
Q_negative,test,13,HALL,373,0.06600620597600937,0.021259279921650887,0.000948786735534668,0.20580285787582397
Q_negative,test,14,HALL,373,0.007265631575137377,0.0037925958167761564,0.000640822749119252,0.018008477985858917
Q_negative,test,15,HALL,373,0.005943422205746174,0.0023779813200235367,0.000314399047056213,0.013854218646883965
Q_negative,test,16,HALL,373,0.018000522628426552,0.009310977533459663,0.001596828456968069,0.03875568509101868
Q_negative,test,17,HALL,373,0.016686096787452698,0.008874139748513699,0.001403379370458424,0.0371733158826828
Q_negative,test,18,HALL,373,0.006107542663812637,0.002237642416730523,7.719354471191764e-05,0.016876893118023872
Q_negative,test,19,HALL,373,0.006244351156055927,0.002237615641206503,7.08910301909782e-05,0.016212865710258484
Q_negative,test,20,HALL,373,0.015996580943465233,0.010327095165848732,0.0014824715908616781,0.03525155410170555
Q_negative,test,21,HALL,373,0.003016360569745302,0.0011255278950557113,3.844459570245817e-05,0.007330196909606457
Q_negative,test,22,HALL,373,0.012108390219509602,0.004254579544067383,0.00014937676314730197,0.028762195259332657
Q_negative,test,23,HALL,373,0.0008695810101926327,0.0,0.0,0.0017790154088288546
Q_negative,test,24,HALL,373,0.0011112821521237493,0.0002339046186534688,0.0,0.0030171589460223913
Q_negative,test,25,HALL,373,0.027624601498246193,0.012637369334697723,0.0008311985875479877,0.07184029370546341
Q_negative,test,26,HALL,373,0.006676232907921076,0.0019958121702075005,6.0889480664627627e-05,0.016395213082432747
Q_negative,test,27,HALL,373,0.011799167841672897,0.002616971731185913,0.00012649482232518494,0.031431958079338074
Q_negative,test,28,HALL,373,0.0007189411553554237,1.1976292626059148e-05,0.0,0.0014213561080396175
Q_negative,test,29,HALL,373,0.008349020965397358,0.002183370292186737,0.00015895643446128815,0.018099773675203323
Q_negative,test,30,HALL,373,0.026041552424430847,0.010986953973770142,0.0014574978267773986,0.06487199664115906
Q_negative,test,31,HALL,373,0.01004167553037405,0.002523066708818078,1.105613773688674e-05,0.016613727435469627
Q_negative,test,32,HALL,373,0.029926396906375885,0.017291633412241936,0.0006450223736464977,0.07481999695301056
Q_negative,test,1,REAL,2008,0.00020574427617248148,0.0,0.0,0.0
Q_negative,test,2,REAL,2008,8.82999156601727e-05,0.0,0.0,0.00024555789423175156
Q_negative,test,3,REAL,2008,0.0002368941204622388,0.0,0.0,0.0006437526317313313
Q_negative,test,4,REAL,2008,6.938795559108257e-05,3.5353293696971377e-06,0.0,0.0001309128711000085
Q_negative,test,5,REAL,2008,0.0018525711493566632,0.00038631667848676443,1.8246832041768357e-05,0.004035486839711666
Q_negative,test,6,REAL,2008,0.0028043847996741533,0.0005631159292533994,3.35586337314453e-05,0.0074907755479216576
Q_negative,test,7,REAL,2008,0.007472061086446047,0.0009961766190826893,0.0,0.017105091363191605
Q_negative,test,8,REAL,2008,0.006088578142225742,0.001817052369005978,2.2721475033904426e-05,0.017057187855243683
Q_negative,test,9,REAL,2008,0.0011417007772251964,0.0001371123653370887,0.0,0.0028870604000985622
Q_negative,test,10,REAL,2008,0.0303493645042181,0.009449897333979607,0.0007783621549606323,0.08513285964727402
Q_negative,test,11,REAL,2008,0.021469159051775932,0.002803768962621689,5.22272166563198e-05,0.06905092298984528
Q_negative,test,12,REAL,2008,0.012317854911088943,0.006904278881847858,0.0009740284876897931,0.029273051768541336
Q_negative,test,13,REAL,2008,0.07801923900842667,0.02900068648159504,0.0019835468847304583,0.21607035398483276
Q_negative,test,14,REAL,2008,0.008548257872462273,0.0056488411501049995,0.0011744884541258216,0.018400857225060463
Q_negative,test,15,REAL,2008,0.01070468034595251,0.005182111635804176,0.0005548326880671084,0.02691447176039219
Q_negative,test,16,REAL,2008,0.023417793214321136,0.012014437466859818,0.002149892970919609,0.05032185837626457
Q_negative,test,17,REAL,2008,0.016273943707346916,0.00888427346944809,0.0012355499202385545,0.038082435727119446
Q_negative,test,18,REAL,2008,0.008718193508684635,0.003919498063623905,0.00036936052492819726,0.023874524980783463
Q_negative,test,19,REAL,2008,0.010367709212005138,0.003943676128983498,0.00014769911649636924,0.027322325855493546
Q_negative,test,20,REAL,2008,0.020125586539506912,0.013002606108784676,0.0024852182250469923,0.04429285600781441
Q_negative,test,21,REAL,2008,0.004367901012301445,0.001224216539412737,2.6258521756972186e-05,0.009550651535391808
Q_negative,test,22,REAL,2008,0.022934332489967346,0.008547973819077015,0.00022923946380615234,0.055646855384111404
Q_negative,test,23,REAL,2008,0.000930866168346256,2.4522552848793566e-05,0.0,0.002103769686073065
Q_negative,test,24,REAL,2008,0.0011558587430045009,9.842459985520691e-05,0.0,0.0028430004604160786
Q_negative,test,25,REAL,2008,0.03800578787922859,0.01735960878431797,0.002062328392639756,0.09892731159925461
Q_negative,test,26,REAL,2008,0.009535562247037888,0.0044380174949765205,0.0002562561712693423,0.023327041417360306
Q_negative,test,27,REAL,2008,0.011102672666311264,0.004191678017377853,0.0004350463568698615,0.027355916798114777
Q_negative,test,28,REAL,2008,0.0012874325038865209,3.78910408471711e-05,0.0,0.002122251084074378
Q_negative,test,29,REAL,2008,0.015229946002364159,0.00409650057554245,0.00042338977800682187,0.039417002350091934
Q_negative,test,30,REAL,2008,0.04526469111442566,0.017160043120384216,0.003042565891519189,0.1186034232378006
Q_negative,test,31,REAL,2008,0.013194072991609573,0.0051920791156589985,0.0003474634431768209,0.028201911598443985
Q_negative,test,32,REAL,2008,0.03860558569431305,0.019446052610874176,0.0011849099537357688,0.09725955873727798
B_Q,train,1,HALL,1393,0.0003766731242649257,0.0,0.0,0.000274732185062021
B_Q,train,2,HALL,1393,0.0003145397931803018,0.0,0.0,0.0008645583875477314
B_Q,train,3,HALL,1393,0.0006635445752181113,0.0,0.0,0.0021008234471082687
B_Q,train,4,HALL,1393,0.00014554645167663693,6.0718361964973155e-06,0.0,0.0003109235258307308
B_Q,train,5,HALL,1393,0.0010455066803842783,0.00034307135501876473,8.159748176694848e-06,0.0025668980088084936
B_Q,train,6,HALL,1393,0.0004822442715521902,0.0001595135108800605,8.947258720581885e-06,0.001323003089055419
B_Q,train,7,HALL,1393,0.0012949506053701043,0.00038026177207939327,0.0,0.003353493520990014
B_Q,train,8,HALL,1393,0.0008225149940699339,0.00023184841847978532,0.0,0.0021450615022331476
B_Q,train,9,HALL,1393,0.0002604204055387527,1.9528029952198267e-05,0.0,0.0006328627350740135
B_Q,train,10,HALL,1393,0.0028478477615863085,0.0009902773890644312,9.145912190433592e-05,0.007916371338069439
B_Q,train,11,HALL,1393,0.004025339614599943,0.0006782154669053853,0.0,0.01288321428000927
B_Q,train,12,HALL,1393,0.001802210696041584,0.0010792639805004,0.0001793428382370621,0.00418748939409852
B_Q,train,13,HALL,1393,0.008331408724188805,0.003961979877203703,0.0002573590609245002,0.021731609478592873
