model,group,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
qwen2_5_vl_7b,attention_raw_concat,44,fixed_0.5,0.5,0.8577647486303521,0.4280928534534062,0.4318181818181818,0.41530054644808745,0.4233983286908078
qwen2_5_vl_7b,attention_raw_concat,44,train_f1,0.4520244896411896,0.8577647486303521,0.4280928534534062,0.4657534246575342,0.37158469945355194,0.4133738601823708
qwen2_5_vl_7b,attention_raw_concat,45,fixed_0.5,0.5,0.8474531426938585,0.43561702641221145,0.45695364238410596,0.3770491803278688,0.41317365269461076
qwen2_5_vl_7b,attention_raw_concat,45,train_f1,0.5381923913955688,0.8474531426938585,0.43561702641221145,0.44970414201183434,0.41530054644808745,0.4318181818181818
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,43,fixed_0.5,0.5,0.8396991536933752,0.3745818492446168,0.4666666666666667,0.07650273224043716,0.13145539906103287
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,43,train_f1,0.5176368951797485,0.8396991536933752,0.3745818492446168,0.43902439024390244,0.09836065573770492,0.16071428571428573
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,44,fixed_0.5,0.5,0.8382104442492425,0.3777971149033831,0.6875,0.060109289617486336,0.11055276381909548
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,44,train_f1,0.560950756072998,0.8382104442492425,0.3777971149033831,0.391304347826087,0.09836065573770492,0.1572052401746725
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,45,fixed_0.5,0.5,0.8383215682954277,0.35081832511318356,0.45,0.04918032786885246,0.08866995073891626
qwen2_5_vl_7b,attention_raw_visual_prompt_sum,45,train_f1,0.5144862532615662,0.8383215682954277,0.35081832511318356,0.4358974358974359,0.09289617486338798,0.15315315315315314
qwen2_5_vl_7b,attention_log1p_prompt,43,fixed_0.5,0.5,0.8431916237163408,0.37838519006394605,0.5,0.18032786885245902,0.26506024096385544
qwen2_5_vl_7b,attention_log1p_prompt,43,train_f1,0.5448830723762512,0.8431916237163408,0.37838519006394605,0.4339622641509434,0.25136612021857924,0.31833910034602075
qwen2_5_vl_7b,attention_log1p_prompt,44,fixed_0.5,0.5,0.8452518282551409,0.39153582947759236,0.5,0.1092896174863388,0.17937219730941703
qwen2_5_vl_7b,attention_log1p_prompt,44,train_f1,0.5494446158409119,0.8452518282551409,0.39153582947759236,0.47435897435897434,0.20218579234972678,0.2835249042145594
qwen2_5_vl_7b,attention_log1p_prompt,45,fixed_0.5,0.5,0.8425619207879577,0.3948221728291308,0.48148148148148145,0.07103825136612021,0.12380952380952381
qwen2_5_vl_7b,attention_log1p_prompt,45,train_f1,0.5424178242683411,0.8425619207879577,0.3948221728291308,0.532258064516129,0.18032786885245902,0.2693877551020408
qwen2_5_vl_7b,attention_log1p_generation,43,fixed_0.5,0.5,0.8253588601142285,0.39449116115491767,0.4375,0.3442622950819672,0.3853211009174312
qwen2_5_vl_7b,attention_log1p_generation,43,train_f1,0.48228901624679565,0.8253588601142285,0.39449116115491767,0.45081967213114754,0.3005464480874317,0.36065573770491804
qwen2_5_vl_7b,attention_log1p_generation,44,fixed_0.5,0.5,0.8315218349931386,0.38944812446719596,0.5576923076923077,0.15846994535519127,0.24680851063829787
qwen2_5_vl_7b,attention_log1p_generation,44,train_f1,0.5150600075721741,0.8315218349931386,0.38944812446719596,0.5671641791044776,0.20765027322404372,0.304
qwen2_5_vl_7b,attention_log1p_generation,45,fixed_0.5,0.5,0.8069299071849634,0.3497185267875211,0.56,0.07650273224043716,0.1346153846153846
qwen2_5_vl_7b,attention_log1p_generation,45,train_f1,0.5719040632247925,0.8069299071849634,0.3497185267875211,0.5068493150684932,0.20218579234972678,0.2890625
qwen2_5_vl_7b,attention_log1p_visual,43,fixed_0.5,0.5,0.8441229490557984,0.3840395381437657,0.4888888888888889,0.24043715846994534,0.32234432234432236
qwen2_5_vl_7b,attention_log1p_visual,43,train_f1,0.49263936281204224,0.8441229490557984,0.3840395381437657,0.4880952380952381,0.22404371584699453,0.30711610486891383
qwen2_5_vl_7b,attention_log1p_visual,44,fixed_0.5,0.5,0.8502788684397126,0.4015508303132072,0.575,0.12568306010928962,0.2062780269058296
qwen2_5_vl_7b,attention_log1p_visual,44,train_f1,0.6008927226066589,0.8502788684397126,0.4015508303132072,0.44545454545454544,0.2677595628415301,0.33447098976109213
qwen2_5_vl_7b,attention_log1p_visual,45,fixed_0.5,0.5,0.8435197042336497,0.3839301489948622,0.4423076923076923,0.25136612021857924,0.3205574912891986
qwen2_5_vl_7b,attention_log1p_visual,45,train_f1,0.5184378027915955,0.8435197042336497,0.3839301489948622,0.45217391304347826,0.28415300546448086,0.348993288590604
qwen2_5_vl_7b,attention_log1p_concat,43,fixed_0.5,0.5,0.8581598563501218,0.40655055885966596,0.35240963855421686,0.639344262295082,0.45436893203883494
qwen2_5_vl_7b,attention_log1p_concat,43,train_f1,0.23789462447166443,0.8581598563501218,0.40655055885966596,0.46296296296296297,0.4098360655737705,0.43478260869565216
qwen2_5_vl_7b,attention_log1p_concat,44,fixed_0.5,0.5,0.8482451220071472,0.3910245084972857,0.3253968253968254,0.6721311475409836,0.4385026737967914
qwen2_5_vl_7b,attention_log1p_concat,44,train_f1,0.23292508721351624,0.8482451220071472,0.3910245084972857,0.40559440559440557,0.31693989071038253,0.3558282208588957
qwen2_5_vl_7b,attention_log1p_concat,45,fixed_0.5,0.5,0.8557574603040213,0.4294401575609477,0.4279475982532751,0.5355191256830601,0.47572815533980584
qwen2_5_vl_7b,attention_log1p_concat,45,train_f1,0.42492058873176575,0.8557574603040213,0.4294401575609477,0.455026455026455,0.46994535519125685,0.46236559139784944
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,43,fixed_0.5,0.5,0.8554576017666959,0.4127561556814689,0.5434782608695652,0.1366120218579235,0.2183406113537118
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,43,train_f1,0.5348224639892578,0.8554576017666959,0.4127561556814689,0.5194805194805194,0.2185792349726776,0.3076923076923077
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,44,fixed_0.5,0.5,0.8477582928524309,0.39862157280816773,0.5416666666666666,0.07103825136612021,0.12560386473429952
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,44,train_f1,0.6730213165283203,0.8477582928524309,0.39862157280816773,0.4690265486725664,0.2896174863387978,0.3581081081081081
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,45,fixed_0.5,0.5,0.8299361124928121,0.3832963421705933,0.48148148148148145,0.07103825136612021,0.12380952380952381
qwen2_5_vl_7b,attention_log1p_visual_prompt_sum,45,train_f1,0.6264773607254028,0.8299361124928121,0.3832963421705933,0.5384615384615384,0.1912568306010929,0.28225806451612906
qwen2_5_vl_7b,gated_raw_prompt,43,fixed_0.5,0.5,0.8453999936500546,0.39597873617061313,0.47619047619047616,0.0546448087431694,0.09803921568627451
qwen2_5_vl_7b,gated_raw_prompt,43,train_f1,0.5572704076766968,0.8453999936500546,0.39597873617061313,0.5441176470588235,0.20218579234972678,0.2948207171314741
qwen2_5_vl_7b,gated_raw_prompt,44,fixed_0.5,0.5,0.8348873061061781,0.3677366288620077,0.0,0.0,0.0
qwen2_5_vl_7b,gated_raw_prompt,44,train_f1,0.5712848901748657,0.8348873061061781,0.3677366288620077,0.5,0.06557377049180328,0.11594202898550725
qwen2_5_vl_7b,gated_raw_prompt,45,fixed_0.5,0.5,0.8391558805786917,0.3811676686629277,0.5714285714285714,0.06557377049180328,0.11764705882352941
qwen2_5_vl_7b,gated_raw_prompt,45,train_f1,0.5579211115837097,0.8391558805786917,0.3811676686629277,0.5161290322580645,0.17486338797814208,0.2612244897959184
qwen2_5_vl_7b,gated_raw_generation,43,fixed_0.5,0.5,0.8037478789418169,0.35463070184770984,0.0,0.0,0.0
qwen2_5_vl_7b,gated_raw_generation,43,train_f1,0.5767748951911926,0.8037478789418169,0.35463070184770984,0.4594594594594595,0.09289617486338798,0.15454545454545454
qwen2_5_vl_7b,gated_raw_generation,44,fixed_0.5,0.5,0.81060934782532,0.37092898551777,1.0,0.02185792349726776,0.0427807486631016
qwen2_5_vl_7b,gated_raw_generation,44,train_f1,0.570112943649292,0.81060934782532,0.37092898551777,0.6,0.13114754098360656,0.21524663677130046
qwen2_5_vl_7b,gated_raw_generation,45,fixed_0.5,0.5,0.8004988234962095,0.33706475385614076,0.0,0.0,0.0
qwen2_5_vl_7b,gated_raw_generation,45,train_f1,0.5610944032669067,0.8004988234962095,0.33706475385614076,0.5,0.1092896174863388,0.17937219730941703
qwen2_5_vl_7b,gated_raw_visual,43,fixed_0.5,0.5,0.8546850250646459,0.3782385410060172,0.4444444444444444,0.06557377049180328,0.11428571428571428
qwen2_5_vl_7b,gated_raw_visual,43,train_f1,0.5383404493331909,0.8546850250646459,0.3782385410060172,0.39655172413793105,0.12568306010928962,0.1908713692946058
qwen2_5_vl_7b,gated_raw_visual,44,fixed_0.5,0.5,0.851654689963911,0.3851056791650918,0.5882352941176471,0.0546448087431694,0.1
qwen2_5_vl_7b,gated_raw_visual,44,train_f1,0.5559396743774414,0.851654689963911,0.3851056791650918,0.39215686274509803,0.1092896174863388,0.17094017094017094
qwen2_5_vl_7b,gated_raw_visual,45,fixed_0.5,0.5,0.8555916561716179,0.3859768688093844,0.40816326530612246,0.1092896174863388,0.1724137931034483
qwen2_5_vl_7b,gated_raw_visual,45,train_f1,0.5164240598678589,0.8555916561716179,0.3859768688093844,0.4426229508196721,0.14754098360655737,0.22131147540983606
qwen2_5_vl_7b,gated_raw_concat,43,fixed_0.5,0.5,0.861370106573252,0.44532875645993214,0.4267241379310345,0.5409836065573771,0.4771084337349398
qwen2_5_vl_7b,gated_raw_concat,43,train_f1,0.34776949882507324,0.861370106573252,0.44532875645993214,0.5112781954887218,0.37158469945355194,0.43037974683544306
qwen2_5_vl_7b,gated_raw_concat,44,fixed_0.5,0.5,0.8685949334490435,0.4561315126749333,0.49264705882352944,0.366120218579235,0.4200626959247649
qwen2_5_vl_7b,gated_raw_concat,44,train_f1,0.5181235074996948,0.8685949334490435,0.4561315126749333,0.4931506849315068,0.39344262295081966,0.4376899696048632
qwen2_5_vl_7b,gated_raw_concat,45,fixed_0.5,0.5,0.85931342978195,0.45688025855169057,0.5151515151515151,0.37158469945355194,0.43174603174603177
qwen2_5_vl_7b,gated_raw_concat,45,train_f1,0.5082150101661682,0.85931342978195,0.45688025855169057,0.5147058823529411,0.3825136612021858,0.438871473354232
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,43,fixed_0.5,0.5,0.8481234147184681,0.39521753585924446,0.4418604651162791,0.10382513661202186,0.168141592920354
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,43,train_f1,0.5504910349845886,0.8481234147184681,0.39521753585924446,0.47674418604651164,0.22404371584699453,0.3048327137546468
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,44,fixed_0.5,0.5,0.844722666130449,0.38076714930329736,0.5,0.04371584699453552,0.08040201005025126
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,44,train_f1,0.5412073135375977,0.844722666130449,0.38076714930329736,0.42105263157894735,0.08743169398907104,0.14479638009049775
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,45,fixed_0.5,0.5,0.8477388902411921,0.3811990411393359,0.49122807017543857,0.15300546448087432,0.23333333333333334
qwen2_5_vl_7b,gated_raw_visual_prompt_sum,45,train_f1,0.5173259377479553,0.8477388902411921,0.3811990411393359,0.4473684210526316,0.18579234972677597,0.2625482625482625
qwen2_5_vl_7b,gated_log1p_prompt,43,fixed_0.5,0.5,0.8488219087230612,0.3944592298171176,0.5714285714285714,0.1092896174863388,0.1834862385321101
qwen2_5_vl_7b,gated_log1p_prompt,43,train_f1,0.5055099725723267,0.8488219087230612,0.3944592298171176,0.5384615384615384,0.11475409836065574,0.1891891891891892
qwen2_5_vl_7b,gated_log1p_prompt,44,fixed_0.5,0.5,0.8425125323229865,0.38129638483776995,0.4528301886792453,0.13114754098360656,0.2033898305084746
qwen2_5_vl_7b,gated_log1p_prompt,44,train_f1,0.5952869653701782,0.8425125323229865,0.38129638483776995,0.49,0.2677595628415301,0.3462897526501767
qwen2_5_vl_7b,gated_log1p_prompt,45,fixed_0.5,0.5,0.8540641415050075,0.4112926881479429,0.5636363636363636,0.16939890710382513,0.2605042016806723
qwen2_5_vl_7b,gated_log1p_prompt,45,train_f1,0.524925708770752,0.8540641415050075,0.4112926881479429,0.5487804878048781,0.2459016393442623,0.33962264150943394
qwen2_5_vl_7b,gated_log1p_generation,43,fixed_0.5,0.5,0.8331816401909217,0.4053470903255905,0.45985401459854014,0.3442622950819672,0.39375
qwen2_5_vl_7b,gated_log1p_generation,43,train_f1,0.44973990321159363,0.8331816401909217,0.4053470903255905,0.4716981132075472,0.273224043715847,0.3460207612456747
qwen2_5_vl_7b,gated_log1p_generation,44,fixed_0.5,0.5,0.8388807162738521,0.3935202896191053,0.631578947368421,0.06557377049180328,0.1188118811881188
qwen2_5_vl_7b,gated_log1p_generation,44,train_f1,0.6470895409584045,0.8388807162738521,0.3935202896191053,0.44144144144144143,0.2677595628415301,0.3333333333333333
qwen2_5_vl_7b,gated_log1p_generation,45,fixed_0.5,0.5,0.8354341069683597,0.3963776930883454,0.424,0.2896174863387978,0.34415584415584416
qwen2_5_vl_7b,gated_log1p_generation,45,train_f1,0.5112860798835754,0.8354341069683597,0.3963776930883454,0.4222222222222222,0.3114754098360656,0.3584905660377358
qwen2_5_vl_7b,gated_log1p_visual,43,fixed_0.5,0.5,0.8501412862872927,0.4093891374009184,0.5428571428571428,0.20765027322404372,0.30039525691699603
qwen2_5_vl_7b,gated_log1p_visual,43,train_f1,0.6007711291313171,0.8501412862872927,0.4093891374009184,0.46099290780141844,0.3551912568306011,0.4012345679012346
qwen2_5_vl_7b,gated_log1p_visual,44,fixed_0.5,0.5,0.8543957497698145,0.39188021442566995,0.5084745762711864,0.16393442622950818,0.24793388429752067
qwen2_5_vl_7b,gated_log1p_visual,44,train_f1,0.5416633486747742,0.8543957497698145,0.39188021442566995,0.47572815533980584,0.2677595628415301,0.34265734265734266
qwen2_5_vl_7b,gated_log1p_visual,45,fixed_0.5,0.5,0.8407892276702401,0.3994214229840123,0.48936170212765956,0.12568306010928962,0.2
qwen2_5_vl_7b,gated_log1p_visual,45,train_f1,0.6554620265960693,0.8407892276702401,0.3994214229840123,0.48507462686567165,0.3551912568306011,0.41009463722397477
qwen2_5_vl_7b,gated_log1p_concat,43,fixed_0.5,0.5,0.8746838256304967,0.43141813031229964,0.40217391304347827,0.6065573770491803,0.48366013071895425
qwen2_5_vl_7b,gated_log1p_concat,43,train_f1,0.20379187166690826,0.8746838256304967,0.43141813031229964,0.4855072463768116,0.366120218579235,0.4174454828660436
qwen2_5_vl_7b,gated_log1p_concat,44,fixed_0.5,0.5,0.8589712382746493,0.44998670700781546,0.49056603773584906,0.4262295081967213,0.45614035087719296
qwen2_5_vl_7b,gated_log1p_concat,44,train_f1,0.4885517954826355,0.8589712382746493,0.44998670700781546,0.5131578947368421,0.4262295081967213,0.46567164179104475
qwen2_5_vl_7b,gated_log1p_concat,45,fixed_0.5,0.5,0.8702212250455961,0.4520533822737959,0.5032679738562091,0.4207650273224044,0.4583333333333333
qwen2_5_vl_7b,gated_log1p_concat,45,train_f1,0.452589750289917,0.8702212250455961,0.4520533822737959,0.4965034965034965,0.3879781420765027,0.43558282208588955
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,43,fixed_0.5,0.5,0.8640335559342005,0.43653404463720474,0.5076923076923077,0.18032786885245902,0.2661290322580645
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,43,train_f1,0.5395358204841614,0.8640335559342005,0.43653404463720474,0.47474747474747475,0.2568306010928962,0.3333333333333333
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,44,fixed_0.5,0.5,0.8633809226470806,0.4090623120356549,0.6111111111111112,0.060109289617486336,0.10945273631840796
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,44,train_f1,0.5339094400405884,0.8633809226470806,0.4090623120356549,0.5,0.12568306010928962,0.20087336244541484
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,45,fixed_0.5,0.5,0.8498925800886876,0.43096585363291057,0.49074074074074076,0.2896174863387978,0.3642611683848797
qwen2_5_vl_7b,gated_log1p_visual_prompt_sum,45,train_f1,0.444642037153244,0.8498925800886876,0.43096585363291057,0.4935064935064935,0.20765027322404372,0.2923076923076923
llava_1_5_7b,attention_raw_prompt,43,fixed_0.5,0.5,0.8999677630882151,0.7131245927570173,0.6270983213429256,0.7376586741889986,0.677900194426442
llava_1_5_7b,attention_raw_prompt,43,train_f1,0.41108831763267517,0.8999677630882151,0.7131245927570173,0.6824644549763034,0.609308885754584,0.6438152011922503
llava_1_5_7b,attention_raw_prompt,44,fixed_0.5,0.5,0.8996529178456485,0.7117727143299455,0.6414141414141414,0.7165021156558533,0.6768820786142572
llava_1_5_7b,attention_raw_prompt,44,train_f1,0.4275486171245575,0.8996529178456485,0.7117727143299455,0.6671826625386997,0.607898448519041,0.6361623616236163
llava_1_5_7b,attention_raw_prompt,45,fixed_0.5,0.5,0.8993328637663478,0.7111862275981423,0.6588397790055248,0.6727785613540197,0.6657362177250523
llava_1_5_7b,attention_raw_prompt,45,train_f1,0.462728351354599,0.8993328637663478,0.7111862275981423,0.676923076923077,0.6205923836389281,0.6475349521707138
llava_1_5_7b,attention_raw_generation,43,fixed_0.5,0.5,0.8847105015357387,0.6500650864323927,0.6517189835575485,0.614950634696756,0.6328011611030478
llava_1_5_7b,attention_raw_generation,43,train_f1,0.5117940306663513,0.8847105015357387,0.6500650864323927,0.6462882096069869,0.6262341325811002,0.6361031518624641
llava_1_5_7b,attention_raw_generation,44,fixed_0.5,0.5,0.8819446092301745,0.650436998012593,0.6105527638190955,0.685472496473907,0.6458471760797342
llava_1_5_7b,attention_raw_generation,44,train_f1,0.3834511637687683,0.8819446092301745,0.650436998012593,0.6702317290552585,0.5303244005641748,0.5921259842519685
llava_1_5_7b,attention_raw_generation,45,fixed_0.5,0.5,0.8843007397126923,0.6580965207297826,0.6620926243567753,0.5444287729196051,0.5975232198142415
llava_1_5_7b,attention_raw_generation,45,train_f1,0.5046609044075012,0.8843007397126923,0.6580965207297826,0.6576271186440678,0.5472496473906912,0.5973826020015397
llava_1_5_7b,attention_raw_visual,43,fixed_0.5,0.5,0.8893764617298083,0.6886495927121478,0.6467236467236467,0.6403385049365303,0.6435152374202693
llava_1_5_7b,attention_raw_visual,43,train_f1,0.4422183632850647,0.8893764617298083,0.6886495927121478,0.6802721088435374,0.5641748942172073,0.6168080185042406
llava_1_5_7b,attention_raw_visual,44,fixed_0.5,0.5,0.8903875548157721,0.6893145334820452,0.6302864938608458,0.6516220028208745,0.6407766990291263
llava_1_5_7b,attention_raw_visual,44,train_f1,0.4235728681087494,0.8903875548157721,0.6893145334820452,0.6863084922010398,0.5585331452750353,0.6158631415241057
llava_1_5_7b,attention_raw_visual,45,fixed_0.5,0.5,0.8886657448954847,0.6859670626540766,0.6209573091849935,0.6770098730606487,0.6477732793522267
llava_1_5_7b,attention_raw_visual,45,train_f1,0.45079267024993896,0.8886657448954847,0.6859670626540766,0.6577777777777778,0.6262341325811002,0.6416184971098265
llava_1_5_7b,attention_raw_concat,43,fixed_0.5,0.5,0.9003153082502764,0.6989994962553842,0.640960809102402,0.7150916784203103,0.676
llava_1_5_7b,attention_raw_concat,43,train_f1,0.4192977249622345,0.9003153082502764,0.6989994962553842,0.6750741839762612,0.6417489421720733,0.6579898770788142
llava_1_5_7b,attention_raw_concat,44,fixed_0.5,0.5,0.9011533522047559,0.718084193620351,0.664804469273743,0.6713681241184767,0.6680701754385965
llava_1_5_7b,attention_raw_concat,44,train_f1,0.4356462061405182,0.9011533522047559,0.718084193620351,0.6823899371069182,0.61212976022567,0.6453531598513012
llava_1_5_7b,attention_raw_concat,45,fixed_0.5,0.5,0.9011267292614507,0.7029928842267937,0.6666666666666666,0.6459802538787024,0.6561604584527221
llava_1_5_7b,attention_raw_concat,45,train_f1,0.5093417763710022,0.9011267292614507,0.7029928842267937,0.6638297872340425,0.6600846262341326,0.6619519094766619
llava_1_5_7b,attention_raw_visual_prompt_sum,43,fixed_0.5,0.5,0.897980881254149,0.7144974437810477,0.6933333333333334,0.5867418899858956,0.6355996944232238
llava_1_5_7b,attention_raw_visual_prompt_sum,43,train_f1,0.5146529078483582,0.897980881254149,0.7144974437810477,0.6789727126805778,0.5966149506346967,0.6351351351351351
llava_1_5_7b,attention_raw_visual_prompt_sum,44,fixed_0.5,0.5,0.8965253007669143,0.7063881773224152,0.678343949044586,0.6008462623413258,0.637247569184742
llava_1_5_7b,attention_raw_visual_prompt_sum,44,train_f1,0.503840446472168,0.8965253007669143,0.7063881773224152,0.6751188589540412,0.6008462623413258,0.6358208955223881
llava_1_5_7b,attention_raw_visual_prompt_sum,45,fixed_0.5,0.5,0.8959228119847231,0.7057341886060924,0.6656848306332842,0.6375176304654443,0.6512968299711815
llava_1_5_7b,attention_raw_visual_prompt_sum,45,train_f1,0.4706811308860779,0.8959228119847231,0.7057341886060924,0.682258064516129,0.5966149506346967,0.636568848758465
llava_1_5_7b,attention_log1p_prompt,43,fixed_0.5,0.5,0.8950011372626869,0.7007611045490237,0.65625,0.6516220028208745,0.6539278131634819
llava_1_5_7b,attention_log1p_prompt,43,train_f1,0.3858964741230011,0.8950011372626869,0.7007611045490237,0.6931034482758621,0.5669957686882934,0.6237393328161366
llava_1_5_7b,attention_log1p_prompt,44,fixed_0.5,0.5,0.8986875467710131,0.7043642982865893,0.6420382165605095,0.7108603667136812,0.6746987951807228
llava_1_5_7b,attention_log1p_prompt,44,train_f1,0.4229470491409302,0.8986875467710131,0.7043642982865893,0.6772655007949125,0.6008462623413258,0.6367713004484304
llava_1_5_7b,attention_log1p_prompt,45,fixed_0.5,0.5,0.8993045045441314,0.7132857051708758,0.6479057591623036,0.6981664315937941,0.6720977596741344
llava_1_5_7b,attention_log1p_prompt,45,train_f1,0.4773712456226349,0.8993045045441314,0.7132857051708758,0.6515775034293553,0.6699576868829337,0.6606397774687065
llava_1_5_7b,attention_log1p_generation,43,fixed_0.5,0.5,0.8889227141743445,0.6633407449266588,0.61875,0.6981664315937941,0.6560636182902585
llava_1_5_7b,attention_log1p_generation,43,train_f1,0.42533549666404724,0.8889227141743445,0.6633407449266588,0.6687598116169545,0.6008462623413258,0.6329866270430906
llava_1_5_7b,attention_log1p_generation,44,fixed_0.5,0.5,0.8869850269094294,0.6622993162747278,0.651702786377709,0.5937940761636107,0.6214022140221402
llava_1_5_7b,attention_log1p_generation,44,train_f1,0.5150269269943237,0.8869850269094294,0.6622993162747278,0.649624060150376,0.609308885754584,0.62882096069869
llava_1_5_7b,attention_log1p_generation,45,fixed_0.5,0.5,0.8871389769728903,0.6622905413059483,0.6036144578313253,0.7066290550070522,0.6510721247563352
llava_1_5_7b,attention_log1p_generation,45,train_f1,0.40489107370376587,0.8871389769728903,0.6622905413059483,0.660828025477707,0.5853314527503526,0.6207928197456993
llava_1_5_7b,attention_log1p_visual,43,fixed_0.5,0.5,0.8902191357613845,0.6705832133117746,0.6236559139784946,0.6544428772919605,0.6386785960082588
llava_1_5_7b,attention_log1p_visual,43,train_f1,0.49177733063697815,0.8902191357613845,0.6705832133117746,0.6310013717421125,0.6488011283497884,0.6397774687065368
llava_1_5_7b,attention_log1p_visual,44,fixed_0.5,0.5,0.8962732509449699,0.6930314211487111,0.6345646437994723,0.6784203102961918,0.6557600545330606
llava_1_5_7b,attention_log1p_visual,44,train_f1,0.49782270193099976,0.8962732509449699,0.6930314211487111,0.6364846870838882,0.6741889985895627,0.6547945205479452
llava_1_5_7b,attention_log1p_visual,45,fixed_0.5,0.5,0.8929919731825935,0.6921957931007846,0.6348167539267016,0.6840620592383639,0.658520027155465
llava_1_5_7b,attention_log1p_visual,45,train_f1,0.45819327235221863,0.8929919731825935,0.6921957931007846,0.6612184249628529,0.6276445698166432,0.6439942112879884
llava_1_5_7b,attention_log1p_concat,43,fixed_0.5,0.5,0.898905160394552,0.6883637765754012,0.6262019230769231,0.7348377997179125,0.6761842959117457
llava_1_5_7b,attention_log1p_concat,43,train_f1,0.407793790102005,0.898905160394552,0.6883637765754012,0.6565656565656566,0.6417489421720733,0.6490727532097005
