method,layer,metric,count,mean,std,q10,median,q90
ATTN,1,bbox_mass,9392,0.19056358023623526,0.21198812062413228,0.01127564748749137,0.11027614399790764,0.5024752795696258
ATTN,1,patch_aupr,9392,0.3051781213605932,0.24228749528655405,0.062352749332785604,0.23163318634033203,0.6724314868450164
ATTN,1,patch_auroc,9392,0.5648483002274353,0.1614916681934124,0.3688827037811279,0.552363395690918,0.7768179714679718
ATTN,1,top1_pointing,9392,0.12457410562180579,0.33023536732205555,0.0,0.0,1.0
ATTN,1,top32_box_recall,9392,0.1279360947452622,0.13497987454963184,0.026109839603304867,0.09659090638160706,0.25
ATTN,1,uniform_enrichment,9392,0.9296041276445532,0.5151062128936302,0.5584817051887512,0.8057422637939453,1.393973183631897
ATTN,2,bbox_mass,9392,0.1756325999736192,0.1987361528884063,0.011936953570693732,0.10044882446527481,0.46404950618743895
ATTN,2,patch_aupr,9392,0.30850123555180925,0.24045433026496774,0.06610069051384926,0.23881148546934128,0.6720968008041381
ATTN,2,patch_auroc,9392,0.5708980666353721,0.15592667204037644,0.38699069023132326,0.5576194226741791,0.7744791388511657
ATTN,2,top1_pointing,9392,0.11637563884156729,0.32067483456888907,0.0,0.0,1.0
ATTN,2,top32_box_recall,9392,0.14426739377001763,0.14053791058075485,0.0416666679084301,0.10526315867900848,0.2929597765207285
ATTN,2,uniform_enrichment,9392,0.9264025587724994,0.6554564120206072,0.47416863441467283,0.7511022090911865,1.536098849773407
ATTN,3,bbox_mass,9392,0.19783861856078724,0.20957125067370783,0.015064853057265282,0.12167182937264442,0.5036463618278502
ATTN,3,patch_aupr,9392,0.33611721515446685,0.23793235364501855,0.08246003091335297,0.2740858793258667,0.6899058997631072
ATTN,3,patch_auroc,9392,0.6206052137675236,0.15789206359616864,0.42543770372867584,0.6130273044109344,0.8319520831108093
ATTN,3,top1_pointing,9392,0.14991482112436116,0.356987909503406,0.0,0.0,1.0
ATTN,3,top32_box_recall,9392,0.18619834171245953,0.17539907258629772,0.0595238097012043,0.125,0.4000000059604645
ATTN,3,uniform_enrichment,9392,1.1869389561474564,1.1938128938736294,0.5139271438121795,0.8780959844589233,2.083384490013122
ATTN,4,bbox_mass,9392,0.19920276742685114,0.21252815607480288,0.012557313404977321,0.12189789488911629,0.5046083211898803
ATTN,4,patch_aupr,9392,0.3241688832161699,0.24511581569998217,0.06712802574038505,0.2559712678194046,0.696762716770172
ATTN,4,patch_auroc,9392,0.6036588429164751,0.14630025385189843,0.427354684472084,0.5945869982242584,0.790065574645996
ATTN,4,top1_pointing,9392,0.1265971039182283,0.3325210928614087,0.0,0.0,1.0
ATTN,4,top32_box_recall,9392,0.14894801589681766,0.1430867149137467,0.044803011789917954,0.1111111119389534,0.30000001192092896
ATTN,4,uniform_enrichment,9392,1.0527301539517813,0.7416097172152984,0.5697469651699066,0.8645743727684021,1.6664010643959044
ATTN,5,bbox_mass,9392,0.24066300062731547,0.23027417873171774,0.01636976432055235,0.16737481951713562,0.583518236875534
ATTN,5,patch_aupr,9392,0.34743282731982017,0.2459442892337563,0.07474708631634712,0.2894779294729233,0.7155496418476104
ATTN,5,patch_auroc,9392,0.6228955519620449,0.1423637277470504,0.45181558430194857,0.6163280010223389,0.8029797971248627
ATTN,5,top1_pointing,9392,0.2282793867120954,0.41972360943178433,0.0,0.0,1.0
ATTN,5,top32_box_recall,9392,0.171882241246611,0.14791967773384865,0.060975611209869385,0.125,0.3333333432674408
ATTN,5,uniform_enrichment,9392,1.4518084140999,1.5745597150544974,0.7000851929187775,1.0512207746505737,2.4071110248565657
ATTN,6,bbox_mass,9392,0.26684459518866505,0.24510769055297063,0.019046336598694324,0.19206689298152924,0.6379070580005646
ATTN,6,patch_aupr,9392,0.36707787856698,0.2514245125059744,0.07858918160200119,0.31469912827014923,0.7475892424583435
ATTN,6,patch_auroc,9392,0.6370026073759673,0.14238928461191913,0.46389036178588866,0.6315711736679077,0.819246220588684
ATTN,6,top1_pointing,9392,0.28662691652470185,0.45218572207472835,0.0,0.0,1.0
ATTN,6,top32_box_recall,9392,0.18695995709509788,0.15798028874106512,0.06666667014360428,0.13636364042758942,0.36666667461395264
ATTN,6,uniform_enrichment,9392,1.7310195336065983,2.1057608444037426,0.7673896729946137,1.1661069989204407,2.9385584354400627
ATTN,7,bbox_mass,9392,0.28187249782828283,0.24946729126976305,0.018846767023205757,0.2123163715004921,0.6559925436973572
ATTN,7,patch_aupr,9392,0.3699847306329634,0.24863696010539676,0.07800802066922188,0.32337652146816254,0.738843512535095
ATTN,7,patch_auroc,9392,0.6287798322118451,0.1445539776625219,0.4548949062824249,0.6218960881233215,0.8135080933570862
ATTN,7,top1_pointing,9392,0.36158432708688243,0.48045926101180414,0.0,0.0,1.0
ATTN,7,top32_box_recall,9392,0.18973295623714223,0.15969373317242183,0.06666667014360428,0.13942307233810425,0.375
ATTN,7,uniform_enrichment,9392,1.8963757882948198,2.6984437906120085,0.8034502327442169,1.2145469784736633,3.2452465295791617
ATTN,8,bbox_mass,9392,0.3096320856423058,0.2513560565377103,0.028345100954174998,0.25178827345371246,0.6860684931278228
ATTN,8,patch_aupr,9392,0.41356869911107835,0.24212528304103542,0.11298209130764007,0.38197992742061615,0.7635902285575865
ATTN,8,patch_auroc,9392,0.660524421418522,0.15228649460698898,0.47029786109924315,0.6557138860225677,0.8623341143131256
ATTN,8,top1_pointing,9392,0.45741056218057924,0.4981828377074281,0.0,0.0,1.0
ATTN,8,top32_box_recall,9392,0.24254691042566276,0.1955405259022742,0.0882352963089943,0.1682705655694008,0.5
ATTN,8,uniform_enrichment,9392,2.6146361947910832,4.317768235924175,0.8524990677833557,1.4248161315917969,5.11644787788391
ATTN,9,bbox_mass,9392,0.28152510399068703,0.24764300913437384,0.021798679418861867,0.21132615953683853,0.6556965708732604
ATTN,9,patch_aupr,9392,0.38875227612248914,0.24604956560703153,0.09429228454828263,0.34776969254016876,0.7489608168601989
ATTN,9,patch_auroc,9392,0.6404348344484969,0.15005765661990858,0.4561517000198364,0.6289159059524536,0.8404500603675842
ATTN,9,top1_pointing,9392,0.3974659284497445,0.4893738490881252,0.0,0.0,1.0
ATTN,9,top32_box_recall,9392,0.21953641205997915,0.18168926352326967,0.08163265138864517,0.15555556118488312,0.4615384638309479
ATTN,9,uniform_enrichment,9392,1.8601874008273398,1.9622759617225942,0.8535156011581421,1.2768974304199219,3.3329082965850825
ATTN,10,bbox_mass,9392,0.34649356020210204,0.26442663311586434,0.03386286310851574,0.29647552967071533,0.738954734802246
ATTN,10,patch_aupr,9392,0.45788879630271284,0.24275667581864885,0.14235258400440218,0.44001756608486176,0.7958933711051941
ATTN,10,patch_auroc,9392,0.6904091203920035,0.1579284064071512,0.48566471338272094,0.688697338104248,0.9015571057796478
ATTN,10,top1_pointing,9392,0.583155877342419,0.49303661128096005,0.0,1.0,1.0
ATTN,10,top32_box_recall,9392,0.28592288947683636,0.22183149945730288,0.10000000149011612,0.20258907973766327,0.6153846383094788
ATTN,10,uniform_enrichment,9392,3.1993863461991325,5.0621640659042395,0.9072216093540192,1.6353211402893066,6.675791645050048
ATTN,11,bbox_mass,9392,0.3495568259465708,0.2653052994483945,0.03187853172421455,0.3027690052986145,0.743841379880905
ATTN,11,patch_aupr,9392,0.4645682680657077,0.2432424148180329,0.13836467564105986,0.4553039073944092,0.7965466201305389
ATTN,11,patch_auroc,9392,0.6913239247073598,0.1590181416737569,0.4860019415616989,0.6880135834217072,0.9066666960716248
ATTN,11,top1_pointing,9392,0.5978492333901193,0.4903320584307801,0.0,1.0,1.0
ATTN,11,top32_box_recall,9392,0.29144766500262936,0.2281507103127375,0.10000000149011612,0.20202019810676575,0.6399999856948853
ATTN,11,uniform_enrichment,9392,3.231887403732004,5.109849260520764,0.922842013835907,1.6156132817268372,6.900120019912719
ATTN,12,bbox_mass,9392,0.3519939117193295,0.26950642919916434,0.02987647633999586,0.3039403706789017,0.7517630517482757
ATTN,12,patch_aupr,9392,0.4679659577442061,0.25063269183814235,0.13079547733068467,0.4557015001773834,0.809760570526123
ATTN,12,patch_auroc,9392,0.6893619229491313,0.1687056853983618,0.4705003798007965,0.6883350610733032,0.9175043880939483
ATTN,12,top1_pointing,9392,0.6008304940374787,0.4897276911429023,0.0,1.0,1.0
ATTN,12,top32_box_recall,9392,0.29135153466003455,0.23443974830415995,0.09375,0.20000000298023224,0.6666666865348816
ATTN,12,uniform_enrichment,9392,3.1869491813258146,4.599076537467627,0.8523379087448121,1.6164722442626953,6.988735103607175
ATTN,13,bbox_mass,9392,0.3977399661288312,0.2808626076729203,0.03675588816404343,0.36867475509643555,0.8025694072246551
ATTN,13,patch_aupr,9392,0.5050610353728142,0.24808820986335625,0.15531758815050126,0.512069821357727,0.83299720287323
ATTN,13,patch_auroc,9392,0.7189295567467799,0.1621011725260474,0.5043131470680237,0.7244240939617157,0.9291789472103119
ATTN,13,top1_pointing,9392,0.6536413969335605,0.4758091225988675,0.0,1.0,1.0
ATTN,13,top32_box_recall,9392,0.3239617711687707,0.24108013111419352,0.11378761157393456,0.2361111044883728,0.692307710647583
ATTN,13,uniform_enrichment,9392,4.0481464693483815,6.372632238635379,0.9462316334247589,1.9225105047225952,9.184616565704346
ATTN,14,bbox_mass,9392,0.3402425798841521,0.2659127701961556,0.025971381552517415,0.2933158129453659,0.7352581977844238
ATTN,14,patch_aupr,9392,0.43795699291994233,0.2459682317767783,0.11705606654286385,0.4195377975702286,0.781771057844162
ATTN,14,patch_auroc,9392,0.6756276957158418,0.15867181018973933,0.47706370055675507,0.6682989001274109,0.8923092007637023
ATTN,14,top1_pointing,9392,0.5672913117546848,0.4954511876687085,0.0,1.0,1.0
ATTN,14,top32_box_recall,9392,0.2643179798784731,0.21724334223057615,0.08571428805589676,0.1818181872367859,0.5714285969734192
ATTN,14,uniform_enrichment,9392,2.8876746491587753,4.088915175804467,0.836138391494751,1.5345344543457031,6.112348890304564
ATTN,15,bbox_mass,9392,0.39542686205962924,0.2781577332708063,0.0338112898170948,0.3777531534433365,0.7904679119586945
ATTN,15,patch_aupr,9392,0.5090949795561588,0.2519660649546995,0.1474794015288353,0.5244589149951935,0.8354297578334808
ATTN,15,patch_auroc,9392,0.7178074996161343,0.16825512746203566,0.489507594704628,0.7268281877040863,0.9354184746742248
ATTN,15,top1_pointing,9392,0.684412265758092,0.46474951988998,0.0,1.0,1.0
ATTN,15,top32_box_recall,9392,0.3232188987905823,0.25025263411217336,0.10346381142735482,0.22820831090211868,0.7222222089767456
ATTN,15,uniform_enrichment,9392,3.9604513601453903,6.005652732342962,0.896172720193863,1.8728907704353333,9.184515857696534
ATTN,16,bbox_mass,9392,0.41719436352391065,0.28450971929436597,0.041555269807577136,0.39855900406837463,0.8200459957122802
ATTN,16,patch_aupr,9392,0.5313954456234145,0.25036767378190694,0.16935427933931352,0.5500916540622711,0.8519619524478912
ATTN,16,patch_auroc,9392,0.7318293891828888,0.16713576397603513,0.504898726940155,0.7447294294834137,0.9446713030338287
ATTN,16,top1_pointing,9392,0.703896933560477,0.4565370088882548,0.0,1.0,1.0
ATTN,16,top32_box_recall,9392,0.34033941740661566,0.2549909998145698,0.11522509828209877,0.24242424964904785,0.75
ATTN,16,uniform_enrichment,9392,4.527954205550139,6.957459646583833,0.9662692964076995,2.0250658988952637,10.816638755798333
ATTN,17,bbox_mass,9392,0.4028811614171183,0.27738104683031123,0.038874233886599545,0.38522493839263916,0.7944925069808959
ATTN,17,patch_aupr,9392,0.5029504953207705,0.24699009563731503,0.1567400544881821,0.5103862583637238,0.827676123380661
ATTN,17,patch_auroc,9392,0.708773869475817,0.16705629739210076,0.4904164016246796,0.7143812477588654,0.9281378924846649
ATTN,17,top1_pointing,9392,0.6969761499148212,0.4595654429618636,0.0,1.0,1.0
ATTN,17,top32_box_recall,9392,0.31766140858446024,0.24313764117354889,0.1071428582072258,0.22540321946144104,0.692307710647583
ATTN,17,uniform_enrichment,9392,4.24435264581705,6.314006515832586,0.9260168313980103,1.9389227032661438,10.156272506713865
ATTN,18,bbox_mass,9392,0.40420196886311716,0.2903000659038509,0.023044081777334215,0.39184750616550446,0.8047557711601256
ATTN,18,patch_aupr,9392,0.4549722795964602,0.25208181742124425,0.10868977457284927,0.4491303116083145,0.7987970411777496
ATTN,18,patch_auroc,9392,0.6571005226203734,0.17066602504440312,0.4415855884552002,0.6499999761581421,0.891137170791626
ATTN,18,top1_pointing,9392,0.651618398637138,0.47645761741702686,0.0,1.0,1.0
ATTN,18,top32_box_recall,9392,0.2776466304139041,0.22335696399237792,0.0833333358168602,0.19552723318338394,0.6111111044883728
ATTN,18,uniform_enrichment,9392,4.194533126714307,7.109871505461986,0.712280946969986,1.7351144552230835,10.023707389831538
ATTN,19,bbox_mass,9392,0.3939668838078969,0.2722944766194454,0.03911121860146523,0.3747469335794449,0.7840989112854002
ATTN,19,patch_aupr,9392,0.47237826926987525,0.24116909857425473,0.1508414551615715,0.46562714874744415,0.8030624389648436
ATTN,19,patch_auroc,9392,0.6811514580067012,0.1607569919666299,0.476415878534317,0.6786889731884003,0.9017693996429442
ATTN,19,top1_pointing,9392,0.6723807495741057,0.46934515782765823,0.0,1.0,1.0
ATTN,19,top32_box_recall,9392,0.29416830538348826,0.22146613640747398,0.109375,0.2142857164144516,0.6174208104610435
ATTN,19,uniform_enrichment,9392,4.122103682832215,6.351545387921908,0.9266832649707795,1.8967387080192566,9.640771102905271
ATTN,20,bbox_mass,9392,0.4259474227536199,0.28147283094394443,0.041680588573217395,0.4221455752849579,0.8133915364742279
ATTN,20,patch_aupr,9392,0.49578929498383745,0.24452932432178,0.1555998831987381,0.5,0.8213387548923492
ATTN,20,patch_auroc,9392,0.6987604162500286,0.1611825788161526,0.4901499181985855,0.6986850500106812,0.9183249533176421
ATTN,20,top1_pointing,9392,0.717206132879046,0.4503570759294564,0.0,1.0,1.0
ATTN,20,top32_box_recall,9392,0.3115425217696196,0.23402528097795475,0.11116071492433549,0.22499999403953552,0.6666666865348816
ATTN,20,uniform_enrichment,9392,4.912689287186913,8.155782039848553,0.9440209686756134,2.0534656047821045,11.595310592651364
ATTN,21,bbox_mass,9392,0.38384688054969196,0.27620951992017884,0.03319669961929322,0.35550421476364136,0.7879026651382446
ATTN,21,patch_aupr,9392,0.4688712648130728,0.24802111367802737,0.1327003702521324,0.462990403175354,0.8061417102813719
ATTN,21,patch_auroc,9392,0.6764111120636167,0.1690694754498102,0.45336262285709383,0.6763836443424225,0.9052854955196379
ATTN,21,top1_pointing,9392,0.6643952299829642,0.47220144891650667,0.0,1.0,1.0
ATTN,21,top32_box_recall,9392,0.288631315344966,0.22859929841542373,0.09375,0.20000000298023224,0.625
ATTN,21,uniform_enrichment,9392,3.9197837847000976,6.0608812408233,0.8361312568187713,1.7843913435935974,9.23257913589477
ATTN,22,bbox_mass,9392,0.37850143984788037,0.274144485253702,0.02932212557643652,0.35493938624858856,0.7704505443572998
ATTN,22,patch_aupr,9392,0.4397227581825129,0.24604057587104244,0.1170939825475216,0.42397670447826385,0.7814769744873046
ATTN,22,patch_auroc,9392,0.6412605459554842,0.1605247174280046,0.4432810604572296,0.6281579434871674,0.8661395847797394
ATTN,22,top1_pointing,9392,0.6652470187393527,0.4719040398192795,0.0,1.0,1.0
ATTN,22,top32_box_recall,9392,0.2588607853627962,0.20311677587677737,0.08931236863136292,0.1875,0.529411792755127
ATTN,22,uniform_enrichment,9392,3.8243935994234324,6.232036805102108,0.7995643496513367,1.6940265893936157,8.898548412322993
ATTN,23,bbox_mass,9392,0.38433497339937067,0.28194642175413204,0.02444219719618559,0.3650439530611038,0.7887512683868407
ATTN,23,patch_aupr,9392,0.4376403883001783,0.2474408452839862,0.11108803823590278,0.42503564059734344,0.7800048530101776
ATTN,23,patch_auroc,9392,0.6414873227397745,0.16474657457207714,0.43791869282722473,0.6310812830924988,0.8699922502040861
ATTN,23,top1_pointing,9392,0.642568143100511,0.47924349194628846,0.0,1.0,1.0
ATTN,23,top32_box_recall,9392,0.2607484007895023,0.20872364162043794,0.0833333358168602,0.18918919563293457,0.545194822549819
ATTN,23,uniform_enrichment,9392,3.815167514870286,6.3769337028639175,0.7191780030727386,1.696727991104126,8.726875305175781
ATTN,24,bbox_mass,9392,0.3530353229400606,0.26963641638760366,0.022678340040147304,0.3183315843343735,0.7421014726161956
ATTN,24,patch_aupr,9392,0.4068332800229244,0.2437308827593343,0.09958460777997971,0.3825651854276657,0.7544059216976166
ATTN,24,patch_auroc,9392,0.5982192630502372,0.1591277399931904,0.4117143601179123,0.579287201166153,0.8194249987602233
ATTN,24,top1_pointing,9392,0.6227640545144804,0.48469473580715283,0.0,1.0,1.0
ATTN,24,top32_box_recall,9392,0.23243416051338292,0.1882758155598973,0.07407407462596893,0.1666666716337204,0.5
ATTN,24,uniform_enrichment,9392,3.3802048500739925,5.851583898026718,0.712306535243988,1.4952996373176575,7.602645587921136
ATTN,25,bbox_mass,9392,0.40625029529250195,0.28595158740127974,0.030299388244748118,0.388770192861557,0.8123687267303467
ATTN,25,patch_aupr,9392,0.4575935477482907,0.24589593974776638,0.12737461179494858,0.4502868056297302,0.7942766427993774
ATTN,25,patch_auroc,9392,0.6467002025576153,0.17735118077258002,0.41822585463523865,0.6407997906208038,0.8910518884658813
ATTN,25,top1_pointing,9392,0.6799403747870528,0.4664991548990148,0.0,1.0,1.0
ATTN,25,top32_box_recall,9392,0.28202781265401605,0.22266633036975825,0.09090909361839294,0.20000000298023224,0.6151364982128135
ATTN,25,uniform_enrichment,9392,4.577511754678939,8.021522887622389,0.7394787490367889,1.8702988028526306,11.083432197570795
ATTN,26,bbox_mass,9392,0.4017915515021881,0.29446391940943883,0.02368321605026722,0.37848371267318726,0.8225082278251648
ATTN,26,patch_aupr,9392,0.4399747763743233,0.24928900927517145,0.11012384966015816,0.42785345017910004,0.7841315329074859
ATTN,26,patch_auroc,9392,0.6316104173245091,0.17605258510066457,0.4065789580345154,0.6231247782707214,0.8762593507766723
ATTN,26,top1_pointing,9392,0.6457623509369677,0.478281650337255,0.0,1.0,1.0
ATTN,26,top32_box_recall,9392,0.2658401836705191,0.21359012223824056,0.08220045045018197,0.190476194024086,0.5652173757553101
ATTN,26,uniform_enrichment,9392,4.155774936778273,6.926788312142867,0.6566992819309234,1.776714026927948,9.85048494338989
ATTN,27,bbox_mass,9392,0.3390551931229908,0.2676561412106115,0.018298750370740892,0.298068642616272,0.7303122222423551
ATTN,27,patch_aupr,9392,0.3996273512038556,0.2456266126615039,0.09135746359825135,0.3714514970779419,0.7505415499210357
ATTN,27,patch_auroc,9392,0.5855886007222233,0.17541434754246701,0.3729233890771866,0.5683203637599945,0.8268386542797088
ATTN,27,top1_pointing,9392,0.5991269165247018,0.4900753558589788,0.0,1.0,1.0
ATTN,27,top32_box_recall,9392,0.2281948648435992,0.18880623614222683,0.06666667014360428,0.1666666716337204,0.5
ATTN,27,uniform_enrichment,9392,3.073057111917108,4.8734308959838515,0.5878933250904084,1.4520355463027954,7.02730069160461
ATTN,28,bbox_mass,9392,0.3362405344800533,0.2689994840518354,0.018147414736449718,0.2903285175561905,0.7362206339836117
ATTN,28,patch_aupr,9392,0.38492200530576004,0.24302024847838022,0.08824368268251419,0.35032323002815247,0.7380367755889892
ATTN,28,patch_auroc,9392,0.5706405082163821,0.160711910566646,0.3836000680923462,0.550545871257782,0.7892507314682006
ATTN,28,top1_pointing,9392,0.5878407155025553,0.49222353529671775,0.0,1.0,1.0
ATTN,28,top32_box_recall,9392,0.2139800237545274,0.17632167288537726,0.06451612710952759,0.15700077265501022,0.4444444477558136
ATTN,28,uniform_enrichment,9392,2.9418058158104743,5.0183887843230295,0.6465250611305237,1.3783912062644958,6.511922073364257
ATTN,29,bbox_mass,9392,0.3699083561910015,0.28698104853514816,0.017794558964669704,0.33489568531513214,0.7907236218452453
