method,label,layer,metric,count,mean,std,q10,median,q90
JFFN,HALL,8,normalized_entropy,1766,0.7959791664055222,0.0677679138298633,0.70998615026474,0.8087699115276337,0.8671695590019226
JFFN,HALL,8,top1_mass,1766,0.10080874510877265,0.06958304809061142,0.04392171837389469,0.08017989248037338,0.17928331345319748
JFFN,HALL,8,top32_mass,1766,0.6445263254952998,0.08955588890374239,0.5320239961147308,0.6421228647232056,0.7655357122421265
JFFN,HALL,9,normalized_entropy,1766,0.8707412384441998,0.048548269342860106,0.8082291483879089,0.8824053704738617,0.9190225005149841
JFFN,HALL,9,top1_mass,1766,0.06197923033298885,0.03995648346849219,0.029630184173583984,0.05012296698987484,0.10569247975945473
JFFN,HALL,9,top32_mass,1766,0.5190535504138888,0.084496599029636,0.41846808791160583,0.5069956481456757,0.6342203915119171
JFFN,HALL,10,normalized_entropy,1766,0.7728828226014685,0.08765368530987089,0.6504783630371094,0.7898330092430115,0.8704739809036255
JFFN,HALL,10,top1_mass,1766,0.1322012698301035,0.09103300298354051,0.04797161929309368,0.10443996638059616,0.2597545236349106
JFFN,HALL,10,top32_mass,1766,0.6601887936129035,0.10278515898541081,0.5269995927810669,0.6601277589797974,0.793764591217041
JFFN,HALL,11,normalized_entropy,1766,0.7848321529672748,0.0959968406998819,0.6477229595184326,0.8003548681735992,0.8932164311408997
JFFN,HALL,11,top1_mass,1766,0.12860524722629166,0.09678502310408706,0.0415499284863472,0.0991065464913845,0.25132548809051514
JFFN,HALL,11,top32_mass,1766,0.6360164769879824,0.11482955406664537,0.4790605753660202,0.6374046206474304,0.7885664105415344
JFFN,HALL,12,normalized_entropy,1766,0.7632287924989029,0.08268579234342092,0.655606210231781,0.7687722742557526,0.8646396398544312
JFFN,HALL,12,top1_mass,1766,0.1307306243243837,0.07989046860161578,0.05239717289805412,0.1120791994035244,0.23165260255336761
JFFN,HALL,12,top32_mass,1766,0.6810495136042009,0.10348832892691384,0.5405875742435455,0.6928192377090454,0.80776646733284
JFFN,HALL,13,normalized_entropy,1766,0.711407254297088,0.10398971496386523,0.5722676217556,0.7217980921268463,0.8398577868938446
JFFN,HALL,13,top1_mass,1766,0.1750663777207903,0.11327221536231913,0.06287885829806328,0.14452698826789856,0.34035445749759674
JFFN,HALL,13,top32_mass,1766,0.7316696505786878,0.10624613640249302,0.5806538760662079,0.7440527081489563,0.8605317175388336
JFFN,HALL,14,normalized_entropy,1766,0.7756715517824395,0.0861494161393654,0.6599140763282776,0.790198564529419,0.8706513941287994
JFFN,HALL,14,top1_mass,1766,0.13711476592623364,0.09293098789843757,0.05125023424625397,0.11072342470288277,0.2629973590373993
JFFN,HALL,14,top32_mass,1766,0.6532310178568788,0.09737886218368993,0.5258663892745972,0.6538293063640594,0.7787367701530457
JFFN,HALL,15,normalized_entropy,1766,0.744440268113416,0.08795571698565761,0.6267921328544617,0.7508383095264435,0.8536176085472107
JFFN,HALL,15,top1_mass,1766,0.1411080537743588,0.08761075781379625,0.055539270862936974,0.11826186627149582,0.2593359351158142
JFFN,HALL,15,top32_mass,1766,0.7046602940775395,0.09778781481626782,0.564582496881485,0.7160198986530304,0.8224815428256989
JFFN,HALL,16,normalized_entropy,1766,0.7172285514806702,0.09216363931974933,0.5956759452819824,0.7240024507045746,0.8315937519073486
JFFN,HALL,16,top1_mass,1766,0.14103612607494756,0.0881318699375768,0.05636480264365673,0.11637883633375168,0.2555176764726639
JFFN,HALL,16,top32_mass,1766,0.7457471132143437,0.10356297982237785,0.5978887677192688,0.7591424882411957,0.871006429195404
JFFN,HALL,17,normalized_entropy,1766,0.7249924039145423,0.08306438234317823,0.6150049567222595,0.7328115999698639,0.8249167799949646
JFFN,HALL,17,top1_mass,1766,0.14103818836591353,0.08075737509892457,0.06010060757398605,0.12136802077293396,0.24956756830215454
JFFN,HALL,17,top32_mass,1766,0.7357569012542003,0.09216866095778112,0.6096145808696747,0.7432010173797607,0.848934531211853
JFFN,HALL,18,normalized_entropy,1766,0.6890534202854064,0.11243404768025644,0.531373143196106,0.7012314796447754,0.8285277485847473
JFFN,HALL,18,top1_mass,1766,0.1858595983902602,0.11898656254870815,0.06697609275579453,0.15564799308776855,0.3514070212841034
JFFN,HALL,18,top32_mass,1766,0.7582907470476857,0.10517738140930043,0.6077917218208313,0.7731503248214722,0.8834220767021179
JFFN,HALL,19,normalized_entropy,1766,0.7122028503621826,0.08188051582260884,0.604810506105423,0.7201177775859833,0.8102652132511139
JFFN,HALL,19,top1_mass,1766,0.15743491020462858,0.08743257471134769,0.0697062611579895,0.13650953769683838,0.2785133123397827
JFFN,HALL,19,top32_mass,1766,0.7471304021666031,0.08431132765990788,0.6303723156452179,0.7540983855724335,0.8502322733402252
JFFN,HALL,20,normalized_entropy,1766,0.6815247849423105,0.09517688664178231,0.5556661784648895,0.68890181183815,0.7974212765693665
JFFN,HALL,20,top1_mass,1766,0.15980171519284173,0.09781618587311833,0.06559484079480171,0.13294415920972824,0.2882440835237503
JFFN,HALL,20,top32_mass,1766,0.7902760866645508,0.09074677415884744,0.6664800643920898,0.8052918612957001,0.8960906863212585
JFFN,HALL,21,normalized_entropy,1766,0.7553771754825912,0.08084310439244075,0.6409266889095306,0.7671070098876953,0.8495000898838043
JFFN,HALL,21,top1_mass,1766,0.12070814182608476,0.07394747026713977,0.04942934401333332,0.09953947365283966,0.22418415546417236
JFFN,HALL,21,top32_mass,1766,0.6954831131317337,0.09865476448577448,0.5644877552986145,0.6990363597869873,0.825017511844635
JFFN,HALL,22,normalized_entropy,1766,0.7271501241190652,0.077623877754878,0.6259153783321381,0.7350930273532867,0.8232540786266327
JFFN,HALL,22,top1_mass,1766,0.13878954607373187,0.07811824610716361,0.06271250918507576,0.12051474675536156,0.23801790922880173
JFFN,HALL,22,top32_mass,1766,0.7359347267335835,0.0882673514420829,0.61800816655159,0.7418990433216095,0.8434284329414368
JFFN,HALL,23,normalized_entropy,1766,0.7246477205479267,0.11404500855127077,0.5692886710166931,0.7383954524993896,0.8587289452552795
JFFN,HALL,23,top1_mass,1766,0.16262586788292277,0.10854296344601685,0.05696358345448971,0.13148455321788788,0.31916214525699615
JFFN,HALL,23,top32_mass,1766,0.7137765280590187,0.12204141674354395,0.544025331735611,0.7296582758426666,0.8645803332328796
JFFN,HALL,24,normalized_entropy,1766,0.7147556558200754,0.1230116560049917,0.5475974082946777,0.7315134108066559,0.8600381314754486
JFFN,HALL,24,top1_mass,1766,0.16595264787586367,0.11650619339019587,0.05642600171267986,0.13082334399223328,0.3288280963897705
JFFN,HALL,24,top32_mass,1766,0.7256542678293798,0.12807320615339282,0.5429393947124481,0.7397553026676178,0.8858096599578857
JFFN,HALL,25,normalized_entropy,1766,0.6497950969624627,0.11763678684381211,0.4959217607975006,0.6605668365955353,0.7937733232975006
JFFN,HALL,25,top1_mass,1766,0.18842043290347166,0.12130211289817462,0.07166685909032822,0.15558798611164093,0.3522474020719528
JFFN,HALL,25,top32_mass,1766,0.8115859688813392,0.10433716960525533,0.6619472205638885,0.8321264982223511,0.9301454126834869
JFFN,HALL,26,normalized_entropy,1766,0.6847473765519845,0.11465585376866606,0.5331394970417023,0.6937846541404724,0.8322504460811615
JFFN,HALL,26,top1_mass,1766,0.16757652183545338,0.10590128418345066,0.06347418949007988,0.13985779881477356,0.30989500880241394
JFFN,HALL,26,top32_mass,1766,0.7729606944329336,0.12039317327118176,0.5948663651943207,0.7963515818119049,0.9108648300170898
JFFN,HALL,27,normalized_entropy,1766,0.6715666807951703,0.15423642776505905,0.4462141692638397,0.697742223739624,0.8383686542510986
JFFN,HALL,27,top1_mass,1766,0.19375345651229098,0.1616486880365827,0.0642099641263485,0.1388729214668274,0.41102267801761627
JFFN,HALL,27,top32_mass,1766,0.7669562471614959,0.12735674044021172,0.5817615985870361,0.7834692895412445,0.9265663921833038
JFFN,HALL,28,normalized_entropy,1766,0.7158685104746376,0.13060362531247163,0.5416235625743866,0.7284392714500427,0.881706029176712
JFFN,HALL,28,top1_mass,1766,0.17239450975843323,0.1226638425817464,0.052287766709923744,0.1392536535859108,0.3391778916120529
JFFN,HALL,28,top32_mass,1766,0.7169561674512526,0.1420038242868237,0.4989226460456848,0.7419326901435852,0.8815497756004333
JFFN,HALL,29,normalized_entropy,1766,0.6726048099360137,0.11173488988043583,0.5281319916248322,0.6750262975692749,0.8161152899265289
JFFN,HALL,29,top1_mass,1766,0.1835930218607913,0.10986827875144567,0.07131047174334526,0.15943965315818787,0.3287074863910675
JFFN,HALL,29,top32_mass,1766,0.7810271357693461,0.11131729148945729,0.6262895464897156,0.8075365722179413,0.9028386473655701
JFFN,HALL,30,normalized_entropy,1766,0.6662334529166178,0.11329190011023575,0.5222748219966888,0.6686651706695557,0.8086470663547516
JFFN,HALL,30,top1_mass,1766,0.18183004528090002,0.1121582514776759,0.07128016650676727,0.15590395033359528,0.3271279036998749
JFFN,HALL,30,top32_mass,1766,0.7905276574675386,0.10937792961965541,0.6350029408931732,0.8165566623210907,0.9064457714557648
JFFN,HALL,31,normalized_entropy,1766,0.7340793560511124,0.09526624621908084,0.6056778728961945,0.739184558391571,0.8570259809494019
JFFN,HALL,31,top1_mass,1766,0.14503380536320087,0.08772553093370034,0.058622440323233604,0.12344783544540405,0.2644452005624771
JFFN,HALL,31,top32_mass,1766,0.7174312971186395,0.11273852867898328,0.5547302067279816,0.7359687983989716,0.848418653011322
JFFN,HALL,32,normalized_entropy,1766,0.8251284030123718,0.07322259885899378,0.7231681048870087,0.8378515541553497,0.9080706536769867
JFFN,HALL,32,top1_mass,1766,0.09902900949095209,0.06652703146430833,0.03823851980268955,0.07978712022304535,0.18314877152442932
JFFN,HALL,32,top32_mass,1766,0.5876029205686779,0.10656357446747979,0.4495304077863693,0.5864154994487762,0.7344196140766144
JFFN,REAL,1,normalized_entropy,9993,0.9226178191427019,0.04147621747945204,0.8639273524284363,0.9347571134567261,0.9629439353942871
JFFN,REAL,1,top1_mass,9993,0.04945167344653274,0.027277021337603655,0.026041138917207718,0.041667867451906204,0.08194059729576111
JFFN,REAL,1,top32_mass,9993,0.41378456491924415,0.09032445546126512,0.31436976194381716,0.3929630219936371,0.5458902001380921
JFFN,REAL,2,normalized_entropy,9993,0.8050988458971546,0.04115160303334501,0.751818859577179,0.8084425330162048,0.8545886635780334
JFFN,REAL,2,top1_mass,9993,0.1012688089409271,0.03989998749607788,0.061583544313907626,0.0930357500910759,0.15095250904560092
JFFN,REAL,2,top32_mass,9993,0.6306724922770103,0.061515710746746236,0.5519349932670593,0.6313220858573914,0.709482729434967
JFFN,REAL,3,normalized_entropy,9993,0.7249938112908293,0.07488569814678438,0.6243389964103698,0.7332636713981628,0.814000928401947
JFFN,REAL,3,top1_mass,9993,0.1593000994732233,0.07769566964918428,0.07685345858335495,0.14318864047527313,0.26012206673622135
JFFN,REAL,3,top32_mass,9993,0.7284491238807113,0.07629742699161594,0.6268114566802978,0.7313137650489807,0.8248221158981324
JFFN,REAL,4,normalized_entropy,9993,0.7465029987715797,0.05585290499003597,0.6733667969703674,0.7501097917556763,0.815003263950348
JFFN,REAL,4,top1_mass,9993,0.12577123803046597,0.056330261004925386,0.06724834442138672,0.11462052166461945,0.20051316916942605
JFFN,REAL,4,top32_mass,9993,0.7231566570315241,0.0695337201484835,0.6311692953109741,0.7269227504730225,0.8109238505363464
JFFN,REAL,5,normalized_entropy,9993,0.7813316659950988,0.06099707677203751,0.7055953860282898,0.7914183139801025,0.8462155222892761
JFFN,REAL,5,top1_mass,9993,0.10642679085524265,0.05880197478272345,0.05431728288531303,0.09113091975450516,0.17509391009807596
JFFN,REAL,5,top32_mass,9993,0.6736210475368303,0.07868773939797871,0.5744746565818787,0.6690865755081177,0.7771812915802002
JFFN,REAL,6,normalized_entropy,9993,0.7880044291562938,0.056980049490819105,0.7153053045272827,0.7983618378639221,0.8490556120872498
JFFN,REAL,6,top1_mass,9993,0.09196693111886929,0.04832369108463629,0.04881261214613915,0.07975509762763977,0.15034589469432835
JFFN,REAL,6,top32_mass,9993,0.6656845643822643,0.08172490464693287,0.5646412014961243,0.6586591005325317,0.7772227048873901
JFFN,REAL,7,normalized_entropy,9993,0.8154567165094656,0.0859385542777614,0.6929586410522461,0.8404869437217712,0.895855700969696
JFFN,REAL,7,top1_mass,9993,0.0999866528230575,0.08579830892763789,0.03863372132182121,0.07036459445953369,0.19774087965488477
JFFN,REAL,7,top32_mass,9993,0.603828240929692,0.10428103433889385,0.478990364074707,0.5891830325126648,0.7591274619102478
JFFN,REAL,8,normalized_entropy,9993,0.7973890883224952,0.06984960748038917,0.7074405908584595,0.8111618757247925,0.8718103885650635
JFFN,REAL,8,top1_mass,9993,0.10021175390835801,0.07046968126700898,0.043787721544504166,0.07867710292339325,0.18268915414810186
JFFN,REAL,8,top32_mass,9993,0.6396343179332665,0.09148526968235735,0.5217447519302368,0.6356383562088013,0.7619101524353028
JFFN,REAL,9,normalized_entropy,9993,0.8605836079331307,0.04814020166219056,0.7956364274024963,0.8683587908744812,0.9144114494323731
JFFN,REAL,9,top1_mass,9993,0.06351972864559585,0.03906123574582428,0.030789922550320627,0.05244388058781624,0.10859863907098771
JFFN,REAL,9,top32_mass,9993,0.5385154441236125,0.08447866394747008,0.43182145357131957,0.5326663255691528,0.653838837146759
JFFN,REAL,10,normalized_entropy,9993,0.7890682596738281,0.07880115112827078,0.6852946519851685,0.8015089631080627,0.8773409724235535
JFFN,REAL,10,top1_mass,9993,0.11304020918614958,0.07831819157371067,0.04452178254723549,0.08933614194393158,0.2113027662038803
JFFN,REAL,10,top32_mass,9993,0.6456808514164624,0.09926841063322518,0.5139044761657715,0.6483424305915833,0.7746610403060913
JFFN,REAL,11,normalized_entropy,9993,0.7952345637907486,0.09131582786879947,0.6669588565826416,0.8120254278182983,0.8974774241447449
JFFN,REAL,11,top1_mass,9993,0.11792168742904854,0.08794677381201021,0.03939591199159622,0.09133030474185944,0.23186194002628327
JFFN,REAL,11,top32_mass,9993,0.6236657056706596,0.11617348019590665,0.46872290372848513,0.6251290440559387,0.7776551961898804
JFFN,REAL,12,normalized_entropy,9993,0.7822210405677643,0.07367917855932173,0.6860676169395447,0.788112998008728,0.869830083847046
JFFN,REAL,12,top1_mass,9993,0.11175648833731357,0.06790425157849934,0.045857197046279906,0.09474524110555649,0.19650307297706607
JFFN,REAL,12,top32_mass,9993,0.6608971158066967,0.09981584050052773,0.5281259059906006,0.6692725419998169,0.7844102263450623
JFFN,REAL,13,normalized_entropy,9993,0.753915140149377,0.09704341781262944,0.6203471183776855,0.7665942907333374,0.8694037556648254
JFFN,REAL,13,top1_mass,9993,0.13490851155173655,0.0980809453082851,0.045587464421987536,0.10496993362903595,0.2663105666637422
JFFN,REAL,13,top32_mass,9993,0.6873928227785363,0.11331151645488091,0.5292093992233277,0.6984278559684753,0.8294523000717163
JFFN,REAL,14,normalized_entropy,9993,0.7778851831984045,0.07750962423323234,0.672955322265625,0.788801372051239,0.8672994375228884
JFFN,REAL,14,top1_mass,9993,0.13124682822815623,0.08030799521586597,0.05317622870206833,0.11068278551101685,0.23593955338001255
JFFN,REAL,14,top32_mass,9993,0.6537037154319085,0.0923544312158297,0.5328329086303711,0.6563582420349121,0.7719281673431397
JFFN,REAL,15,normalized_entropy,9993,0.7771256027619641,0.08196150188922859,0.6629303097724915,0.7898868918418884,0.8735270142555237
JFFN,REAL,15,top1_mass,9993,0.11239558180133723,0.0720742959207674,0.04525281563401222,0.09267756342887878,0.20599871277809167
JFFN,REAL,15,top32_mass,9993,0.6688766823502784,0.10490072411596166,0.523991858959198,0.6742310523986816,0.8039947152137757
JFFN,REAL,16,normalized_entropy,9993,0.7620721747689594,0.08723369172686082,0.6424831032752991,0.7727239727973938,0.867577624320984
JFFN,REAL,16,top1_mass,9993,0.11097283260690835,0.07234679837110893,0.04361449331045151,0.09051228314638138,0.20630791187286385
JFFN,REAL,16,top32_mass,9993,0.6900645175173895,0.11440709702167577,0.528769850730896,0.6987968683242798,0.8371457815170288
JFFN,REAL,17,normalized_entropy,9993,0.7546079664524761,0.07869956096279762,0.6485412120819092,0.7620435357093811,0.8506466627120972
JFFN,REAL,17,top1_mass,9993,0.11547467215338036,0.07213250556794051,0.047276683151721954,0.09587113559246063,0.2086811661720276
JFFN,REAL,17,top32_mass,9993,0.7016928349065671,0.09997011597780127,0.5632187843322755,0.7115482091903687,0.8255930423736573
JFFN,REAL,18,normalized_entropy,9993,0.7041192895553974,0.09694189703618988,0.5714991688728333,0.7132028341293335,0.823851752281189
JFFN,REAL,18,top1_mass,9993,0.15734707709503618,0.0972874262022584,0.061400781571865085,0.13085666298866272,0.2883357644081117
JFFN,REAL,18,top32_mass,9993,0.7571708566163331,0.09899542866132333,0.6137734055519104,0.7749119997024536,0.8713870644569398
JFFN,REAL,19,normalized_entropy,9993,0.7249506443938752,0.08061748353848835,0.6206411719322205,0.7287435531616211,0.8274669289588928
JFFN,REAL,19,top1_mass,9993,0.14563514573156033,0.08078709861491544,0.06263448894023896,0.1268368363380432,0.25435167551040655
JFFN,REAL,19,top32_mass,9993,0.7327854957002473,0.09037101541588079,0.6051648497581482,0.7450273633003235,0.8402206897735596
JFFN,REAL,20,normalized_entropy,9993,0.7314863614458395,0.08277943456567863,0.6208133697509766,0.7392275333404541,0.83332759141922
JFFN,REAL,20,top1_mass,9993,0.11959023051352326,0.07366345101481825,0.05050237700343132,0.09955120831727982,0.21633255481719987
JFFN,REAL,20,top32_mass,9993,0.7370210400807968,0.10152025883299821,0.5935957908630372,0.7489452362060547,0.8595793008804321
JFFN,REAL,21,normalized_entropy,9993,0.7800569863072699,0.0726009648684267,0.6806740522384643,0.7902864813804626,0.8654885649681091
JFFN,REAL,21,top1_mass,9993,0.1009344487383635,0.06150166363324832,0.043678656220436096,0.08456351608037949,0.1802971184253693
JFFN,REAL,21,top32_mass,9993,0.6641443020992304,0.0998902266049581,0.5283591032028199,0.6656714677810669,0.7957020998001099
JFFN,REAL,22,normalized_entropy,9993,0.7508036014519093,0.07354418723513086,0.652039635181427,0.7595136761665344,0.8390611767768861
JFFN,REAL,22,top1_mass,9993,0.11546094555314192,0.06604487850922543,0.05352741181850434,0.0980021134018898,0.19870192110538487
JFFN,REAL,22,top32_mass,9993,0.7099521760257959,0.09175553955614722,0.584948456287384,0.7147678732872009,0.8279604911804199
JFFN,REAL,23,normalized_entropy,9993,0.724463289968366,0.09502876417954403,0.5957026362419129,0.7375420331954956,0.8354608058929444
JFFN,REAL,23,top1_mass,9993,0.14773300040002926,0.09237921879663853,0.060689477622509,0.12174776941537857,0.26706495881080633
JFFN,REAL,23,top32_mass,9993,0.7302755993979836,0.10030589312886339,0.5932538390159607,0.7382851243019104,0.8555383086204529
JFFN,REAL,24,normalized_entropy,9993,0.7284372341706804,0.10551833769817634,0.5810834884643554,0.747979462146759,0.8456284403800964
JFFN,REAL,24,top1_mass,9993,0.1490125485336063,0.10196413946066213,0.05655136927962303,0.11908546090126038,0.28419240713119515
JFFN,REAL,24,top32_mass,9993,0.7212548117600415,0.10858207162618223,0.5754142642021179,0.7232844829559326,0.8653011322021484
JFFN,REAL,25,normalized_entropy,9993,0.6788573986797091,0.10026326060138152,0.5418833494186401,0.6898313760757446,0.7999407529830933
JFFN,REAL,25,top1_mass,9993,0.15558917668243494,0.09891036860954146,0.06263637840747834,0.1282728910446167,0.2842180073261261
JFFN,REAL,25,top32_mass,9993,0.7917165108346419,0.10002184270439707,0.6485364079475403,0.8061177134513855,0.9121293544769288
JFFN,REAL,26,normalized_entropy,9993,0.6850209334621221,0.09615731401709729,0.5535276055335998,0.6914960741996765,0.8049070596694947
JFFN,REAL,26,top1_mass,9993,0.15395271669475688,0.09040378229392983,0.0656081646680832,0.13038067519664764,0.27564195394516006
JFFN,REAL,26,top32_mass,9993,0.7869825759986661,0.10082107545393863,0.6435271739959717,0.8023908138275146,0.9046618819236756
JFFN,REAL,27,normalized_entropy,9993,0.7030199168464878,0.09307804323941835,0.5866480112075806,0.7125952243804932,0.8128198027610779
JFFN,REAL,27,top1_mass,9993,0.14646534319867496,0.09170801539598478,0.06344553977251052,0.12223565578460693,0.25878262519836437
JFFN,REAL,27,top32_mass,9993,0.7654974115607045,0.09795047228820342,0.6285452604293823,0.7770211696624756,0.8827245473861695
JFFN,REAL,28,normalized_entropy,9993,0.7223508911438262,0.11859491628324974,0.5619218587875366,0.7380180358886719,0.8602856993675232
JFFN,REAL,28,top1_mass,9993,0.1615545624542941,0.11499921422568053,0.05671671107411384,0.12874004244804382,0.30883551239967366
JFFN,REAL,28,top32_mass,9993,0.7174972847341167,0.12344203649864259,0.5433721423149109,0.7300100326538086,0.8715840935707092
JFFN,REAL,29,normalized_entropy,9993,0.6653134914521972,0.10005044796314895,0.5325936913490296,0.668580949306488,0.7946937561035158
JFFN,REAL,29,top1_mass,9993,0.1718528753352123,0.09774277858884593,0.07235446572303772,0.1481688767671585,0.30085754990577696
JFFN,REAL,29,top32_mass,9993,0.8007451443686256,0.09550548991337948,0.6611370801925659,0.8220662474632263,0.9066891074180603
JFFN,REAL,30,normalized_entropy,9993,0.6888254782100894,0.09571368175594641,0.560291075706482,0.6974524259567261,0.8071480035781861
JFFN,REAL,30,top1_mass,9993,0.15216127428275847,0.09105828056107641,0.06429144740104675,0.12816745042800903,0.2730475425720216
JFFN,REAL,30,top32_mass,9993,0.7812624940473277,0.09733357703041934,0.6417460322380066,0.7960153818130493,0.8947440505027772
JFFN,REAL,31,normalized_entropy,9993,0.7365735950268844,0.08171514261352347,0.6292436361312866,0.7420032620429993,0.8371576547622682
JFFN,REAL,31,top1_mass,9993,0.13290929546033395,0.07421864887307027,0.06032693758606911,0.11516556143760681,0.23033254444599155
JFFN,REAL,31,top32_mass,9993,0.7258243875843285,0.09708769166212348,0.592017674446106,0.7378674149513245,0.842327618598938
JFFN,REAL,32,normalized_entropy,9993,0.8156307074569862,0.0633491746718485,0.7331802725791932,0.8231843709945679,0.890918517112732
JFFN,REAL,32,top1_mass,9993,0.09316428284225378,0.055159990781331124,0.04229137748479843,0.07886114716529846,0.16129065155982972
JFFN,REAL,32,top32_mass,9993,0.6135826746610792,0.09379202291905812,0.4876244723796844,0.6164635419845581,0.7324184060096741
JFFN_MATCH_WRITE,HALL,1,normalized_entropy,1766,0.9112327679367325,0.05016230944957858,0.8431662023067474,0.9250426590442657,0.9598500430583954
JFFN_MATCH_WRITE,HALL,1,top1_mass,1766,0.05730101207982103,0.035653153902294815,0.028319546952843666,0.047420645132660866,0.09650757163763046
JFFN_MATCH_WRITE,HALL,1,top32_mass,1766,0.43429009984263206,0.10124091147477143,0.32354770600795746,0.41518568992614746,0.577758401632309
JFFN_MATCH_WRITE,HALL,2,normalized_entropy,1766,0.8125301590052223,0.04081023837592031,0.7607202231884003,0.8164826035499573,0.8616252243518829
JFFN_MATCH_WRITE,HALL,2,top1_mass,1766,0.10072426417988059,0.041195960477924155,0.06054186075925827,0.09187323972582817,0.15167899429798126
JFFN_MATCH_WRITE,HALL,2,top32_mass,1766,0.6174143120089581,0.05923246191305614,0.5421713590621948,0.6179724633693695,0.6937079131603241
JFFN_MATCH_WRITE,HALL,3,normalized_entropy,1766,0.7375817470851598,0.06949712746885366,0.6411003172397614,0.7455417513847351,0.8191309869289398
JFFN_MATCH_WRITE,HALL,3,top1_mass,1766,0.15440860136052423,0.07325067054483989,0.07525969296693802,0.14093226194381714,0.24892769008874893
JFFN_MATCH_WRITE,HALL,3,top32_mass,1766,0.7101118183554501,0.07262204858296539,0.6146630644798279,0.7112024128437042,0.8057441413402557
JFFN_MATCH_WRITE,HALL,4,normalized_entropy,1766,0.7696513096851508,0.05418869856327168,0.6956095397472382,0.7764801383018494,0.8336928188800812
JFFN_MATCH_WRITE,HALL,4,top1_mass,1766,0.12206945072813118,0.057661262307196814,0.06424159929156303,0.10816166549921036,0.2021787017583847
JFFN_MATCH_WRITE,HALL,4,top32_mass,1766,0.6852409303323329,0.06732446337958573,0.5950798094272614,0.686175137758255,0.7707863450050354
JFFN_MATCH_WRITE,HALL,5,normalized_entropy,1766,0.8028674676153695,0.052413439603067366,0.7356919050216675,0.8113580346107483,0.8616156876087189
JFFN_MATCH_WRITE,HALL,5,top1_mass,1766,0.10211287934801384,0.05475545317610822,0.050448520109057426,0.0876913033425808,0.1710195168852806
JFFN_MATCH_WRITE,HALL,5,top32_mass,1766,0.6392924765194529,0.07298824966337183,0.5463451147079468,0.638992965221405,0.7348231971263885
JFFN_MATCH_WRITE,HALL,6,normalized_entropy,1766,0.7992807458643195,0.050210865433112234,0.7337687611579895,0.805842936038971,0.8571574091911316
JFFN_MATCH_WRITE,HALL,6,top1_mass,1766,0.08808342091178063,0.043684422653001646,0.04574133828282356,0.07770232856273651,0.14273744821548462
JFFN_MATCH_WRITE,HALL,6,top32_mass,1766,0.6495709852616082,0.07898133269980585,0.5466318428516388,0.6468563675880432,0.7550085484981537
JFFN_MATCH_WRITE,HALL,7,normalized_entropy,1766,0.8458828929967815,0.0677233131384935,0.7607828080654144,0.8647255897521973,0.9069662094116211
JFFN_MATCH_WRITE,HALL,7,top1_mass,1766,0.08048120664173182,0.0688699176612003,0.03424875810742378,0.05738503485918045,0.1530924215912819
JFFN_MATCH_WRITE,HALL,7,top32_mass,1766,0.561231980642403,0.09057006432227276,0.45748406648635864,0.5480714738368988,0.6856230199337006
JFFN_MATCH_WRITE,HALL,8,normalized_entropy,1766,0.8049891646424074,0.06454633817320882,0.7236829698085785,0.8168846666812897,0.8732343316078186
JFFN_MATCH_WRITE,HALL,8,top1_mass,1766,0.09562307521110212,0.06539652110964164,0.04222278296947479,0.07635583356022835,0.1689724698662758
JFFN_MATCH_WRITE,HALL,8,top32_mass,1766,0.6313931814237738,0.08858933617405783,0.5208540260791779,0.628892183303833,0.7513217031955719
JFFN_MATCH_WRITE,HALL,9,normalized_entropy,1766,0.879620748731315,0.045025640710875184,0.8220052421092987,0.8903999626636505,0.9245169460773468
JFFN_MATCH_WRITE,HALL,9,top1_mass,1766,0.0575178080161407,0.036265439299985415,0.028042089194059372,0.046755701303482056,0.09779353067278862
JFFN_MATCH_WRITE,HALL,9,top32_mass,1766,0.5025299380481716,0.08178363253107207,0.4058881998062134,0.49096980690956116,0.6127935647964478
JFFN_MATCH_WRITE,HALL,10,normalized_entropy,1766,0.7941541551261094,0.07903478853258508,0.685232013463974,0.8092112243175507,0.881352037191391
JFFN_MATCH_WRITE,HALL,10,top1_mass,1766,0.11848797205633073,0.0807311464065744,0.043846143409609795,0.09399665147066116,0.23171786218881607
JFFN_MATCH_WRITE,HALL,10,top32_mass,1766,0.6324185205714213,0.10008098222547904,0.5026689171791077,0.6301631331443787,0.7624490261077881
JFFN_MATCH_WRITE,HALL,11,normalized_entropy,1766,0.8013994135679772,0.08830259023514542,0.675579696893692,0.8158054351806641,0.9008299708366394
JFFN_MATCH_WRITE,HALL,11,top1_mass,1766,0.11793388562363447,0.08816621599017758,0.038916658610105515,0.09080661833286285,0.2302963063120842
JFFN_MATCH_WRITE,HALL,11,top32_mass,1766,0.6142323990336631,0.11190711078299329,0.46209512650966644,0.615058571100235,0.763300895690918
JFFN_MATCH_WRITE,HALL,12,normalized_entropy,1766,0.7818979619245972,0.07615845717822256,0.6820766627788544,0.7870026230812073,0.8755208551883698
JFFN_MATCH_WRITE,HALL,12,top1_mass,1766,0.11925263213898696,0.0719992946677589,0.04846965707838535,0.10259091854095459,0.2104436233639717
JFFN_MATCH_WRITE,HALL,12,top32_mass,1766,0.6570963798299652,0.10167861691894513,0.51981320977211,0.6676845848560333,0.7827973663806915
JFFN_MATCH_WRITE,HALL,13,normalized_entropy,1766,0.7366483848740263,0.09507845712253717,0.6072917878627777,0.7463457882404327,0.8543268144130707
