method,layer,metric,count,mean,std,q10,median,q90
JFFN,31,top1_agreement,16510,0.049848576620230164,0.21763201976999438,0.0,0.0,0.0
JFFN,31,top32_overlap,16510,0.33660660205935794,0.20744269665583184,0.09375,0.3125,0.625
JFFN,31,total_variation,16510,0.6367469786279928,0.15297788733463613,0.41270180940628054,0.6669725477695465,0.8100280702114105
JFFN,32,cosine,16510,0.4227596525180699,0.22308103277206162,0.15892058312892915,0.3809947818517685,0.7600004374980927
JFFN,32,js,16510,0.18743109470944083,0.08503570960144688,0.07447758466005326,0.18626826256513596,0.30032244622707366
JFFN,32,top1_agreement,16510,0.07250151423379769,0.25931649517067773,0.0,0.0,0.0
JFFN,32,top32_overlap,16510,0.41895252877044215,0.17771462261182114,0.1875,0.40625,0.65625
JFFN,32,total_variation,16510,0.4844130183492806,0.12783074569214883,0.3059880554676056,0.49647220969200134,0.6434230089187623
JFFN_MATCH_WRITE,1,cosine,16510,0.9081772209314921,0.07095786345363538,0.8127702593803405,0.9269627928733826,0.9772080063819886
JFFN_MATCH_WRITE,1,js,16510,0.028825748605858976,0.022593151516313897,0.007804819662123918,0.02228732779622078,0.05992558710277081
JFFN_MATCH_WRITE,1,top1_agreement,16510,0.5145972138098123,0.4997868759271201,0.0,1.0,1.0
JFFN_MATCH_WRITE,1,top32_overlap,16510,0.7269495760145367,0.1060794399784028,0.59375,0.71875,0.875
JFFN_MATCH_WRITE,1,total_variation,16510,0.17990137490741165,0.07278362736852577,0.09805457815527917,0.16789313405752182,0.28189000189304353
JFFN_MATCH_WRITE,2,cosine,16510,0.8930137717998222,0.08955101724750564,0.7721016645431519,0.9198569059371948,0.9755551815032959
JFFN_MATCH_WRITE,2,js,16510,0.03676080235011023,0.020838916380116514,0.016176140494644643,0.032105086371302605,0.06323218941688538
JFFN_MATCH_WRITE,2,top1_agreement,16510,0.5088431253785585,0.4999217930172069,0.0,1.0,1.0
JFFN_MATCH_WRITE,2,top32_overlap,16510,0.7410338431253786,0.08713673365156037,0.625,0.75,0.84375
JFFN_MATCH_WRITE,2,total_variation,16510,0.20671066254566903,0.06265666128293178,0.13469739407300949,0.19821412861347198,0.29092948138713837
JFFN_MATCH_WRITE,3,cosine,16510,0.7562281564971277,0.20779314587270928,0.4222497284412384,0.8277328014373779,0.9582140803337097
JFFN_MATCH_WRITE,3,js,16510,0.08993738917942734,0.06708408298993544,0.027565014734864238,0.06855620071291924,0.18593329042196274
JFFN_MATCH_WRITE,3,top1_agreement,16510,0.4576620230163537,0.4982042710625154,0.0,0.0,1.0
JFFN_MATCH_WRITE,3,top32_overlap,16510,0.6898640975166566,0.11432357165438298,0.53125,0.6875,0.8125
JFFN_MATCH_WRITE,3,total_variation,16510,0.32754405964750327,0.1296000408780236,0.1829643115401268,0.3006599396467209,0.5169798016548157
JFFN_MATCH_WRITE,4,cosine,16510,0.7767321614502308,0.15382502107627533,0.5568622052669525,0.8158160746097565,0.9363810300827027
