model,group,classifier,seed,AUROC,HALL_AUPR
llava_1_5_7b,visual,three_hidden,43,0.9039821580538194,0.7010061633726841
llava_1_5_7b,visual,three_hidden,44,0.8992306638886443,0.6948434125369325
llava_1_5_7b,visual,three_hidden,45,0.9052097700306169,0.7023758038146202
llava_1_5_7b,visual,one_hidden,43,0.8942566344846475,0.668258753599836
llava_1_5_7b,visual,one_hidden,44,0.8849125998963133,0.6610957016799691
llava_1_5_7b,visual,one_hidden,45,0.8970493294597529,0.6803162440098175
llava_1_5_7b,visual,xgb,43,0.900084123211159,0.6853454745627777
llava_1_5_7b,visual,xgb,44,0.900084123211159,0.6853454745627777
llava_1_5_7b,visual,xgb,45,0.900084123211159,0.6853454745627777
llava_1_5_7b,visual_prompt_sum,three_hidden,43,0.8923932075397873,0.6833680919284807
llava_1_5_7b,visual_prompt_sum,three_hidden,44,0.8945623147577545,0.6819504986775217
llava_1_5_7b,visual_prompt_sum,three_hidden,45,0.8900382467157713,0.6766668959119801
llava_1_5_7b,visual_prompt_sum,one_hidden,43,0.8875659046668818,0.6764150571326492
llava_1_5_7b,visual_prompt_sum,one_hidden,44,0.8873213604483963,0.6777891497504767
llava_1_5_7b,visual_prompt_sum,one_hidden,45,0.8761554714323444,0.6611043934819003
llava_1_5_7b,visual_prompt_sum,xgb,43,0.8938311275444828,0.662331333795435
llava_1_5_7b,visual_prompt_sum,xgb,44,0.8938311275444828,0.662331333795435
llava_1_5_7b,visual_prompt_sum,xgb,45,0.8938311275444828,0.662331333795435
llava_1_5_7b,generation,three_hidden,43,0.8766372235427611,0.6362180100689407
llava_1_5_7b,generation,three_hidden,44,0.8722452093787598,0.6327307891101575
llava_1_5_7b,generation,three_hidden,45,0.8724212812160695,0.64442690297802
llava_1_5_7b,generation,one_hidden,43,0.870579863250873,0.6481580796597769
llava_1_5_7b,generation,one_hidden,44,0.8624658860815213,0.6355278794085024
llava_1_5_7b,generation,one_hidden,45,0.8663541391554419,0.6408948445773538
llava_1_5_7b,generation,xgb,43,0.8795497451849242,0.6496486189584562
llava_1_5_7b,generation,xgb,44,0.8795497451849242,0.6496486189584562
llava_1_5_7b,generation,xgb,45,0.8795497451849242,0.6496486189584562
llava_1_5_7b,vp_generation,three_hidden,43,0.8994580900118359,0.7214911000665517
llava_1_5_7b,vp_generation,three_hidden,44,0.9018570687951797,0.718892011781913
llava_1_5_7b,vp_generation,three_hidden,45,0.8996586162709941,0.7133791363859755
llava_1_5_7b,vp_generation,one_hidden,43,0.8987635844313369,0.7161271936391549
llava_1_5_7b,vp_generation,one_hidden,44,0.9001477047079652,0.7137852082817453
llava_1_5_7b,vp_generation,one_hidden,45,0.8923907620976025,0.7104873159983927
llava_1_5_7b,vp_generation,xgb,43,0.9077554753450519,0.7016482969946517
llava_1_5_7b,vp_generation,xgb,44,0.9077554753450519,0.7016482969946517
llava_1_5_7b,vp_generation,xgb,45,0.9077554753450519,0.7016482969946517
