feature,label,layer,n,mean,std,sem,ci95_low,ci95_high
s,REAL,10,11976,0.7139458093361689,0.0651560255953017,0.0005953861003569847,0.7127788525794693,0.7151127660928686
s,HALL,10,3487,0.6858529684056106,0.050029811243745975,0.0008472330532960331,0.6841923916211504,0.6875135451900708
s,REAL,11,11976,0.7478900868482963,0.06718321131787844,0.0006139102228926501,0.7466868228114267,0.7490933508851658
s,HALL,11,3487,0.7286568714959046,0.051772288547242085,0.0008767411471592613,0.7269384588474724,0.7303752841443368
s,REAL,12,11976,0.7159806891663638,0.11175322992623499,0.0010211844439584165,0.7139791676562053,0.7179822106765223
s,HALL,12,3487,0.6914237311090137,0.12858516179310578,0.0021775336849418113,0.6871557650865278,0.6956916971314996
s,REAL,13,11976,0.6772849197607081,0.09305657239631934,0.0008503371598470724,0.6756182589274079,0.6789515805940084
s,HALL,13,3487,0.659253862292506,0.07664715457689912,0.0012979861643343078,0.6567098094104108,0.6617979151746013
s,REAL,14,11976,0.5825000377241261,0.07678808157598266,0.0007016781030719442,0.5811247486421051,0.5838753268061471
s,HALL,14,3487,0.5810851966510846,0.06566959195368945,0.0011120859247012236,0.5789055082386702,0.583264885063499
s,REAL,15,11976,0.5882272753334475,0.08636476612002567,0.00078918842637561,0.5866804660177514,0.5897740846491437
s,HALL,15,3487,0.5673944217737541,0.11929653202171484,0.002020234787214394,0.5634347615908138,0.5713540819566943
s,REAL,16,11976,0.4735420200881674,0.05871262823903419,0.0005365072907618941,0.47249046579827414,0.4745935743780607
s,HALL,16,3487,0.45061293814426373,0.040421543252266656,0.0006845212215913878,0.4492712765499446,0.4519545997385829
s,REAL,17,11976,0.5762418995355676,0.0733742449928042,0.0006704829705888911,0.5749277529132134,0.5775560461579218
s,HALL,17,3487,0.5433587036964919,0.05575877321815517,0.000944250527980236,0.5415079726616506,0.5452094347313331
s,REAL,18,11976,0.4796308922514807,0.05970034410752579,0.0005455328919066688,0.47856164778334365,0.48070013671961775
s,HALL,18,3487,0.4865729521552984,0.04987957307261386,0.0008446888353330725,0.4849173620380456,0.4882285422725512
s,REAL,19,11976,0.4989767720724992,0.08140176711548996,0.0007438372774006917,0.49751885100879384,0.5004346931362046
s,HALL,19,3487,0.44689041208598684,0.05510737278128182,0.0009332193454246638,0.4450613021689545,0.4487195220030192
s,REAL,20,11976,0.3462157142370362,0.039148603898812334,0.0003577341373537502,0.3455145553278228,0.3469168731462495
s,HALL,20,3487,0.344814124714518,0.03595281756794325,0.0006088452993412314,0.3436207879278092,0.3460074615012268
s,REAL,21,11976,0.426306568840164,0.07703792207756925,0.000703961108528336,0.42492680506744845,0.4276863326128795
s,HALL,21,3487,0.422872439364427,0.053303688333042165,0.0009026747352357601,0.4211031968833649,0.42464168184548906
s,REAL,22,11976,0.31128048504476913,0.045471266256761865,0.00041550968843716247,0.3104660860554323,0.31209488403410596
s,HALL,22,3487,0.3040544916214627,0.03572696413258951,0.0006050205698274644,0.3028686513046009,0.3052403319383245
s,REAL,23,11976,0.29332858096228376,0.08106064876383025,0.000740720188485288,0.2918767693928526,0.2947803925317149
s,HALL,23,3487,0.2739973182036537,0.04881035945860706,0.0008265821686817185,0.27237721715303753,0.27561741925426986
s,REAL,24,11976,0.2638399327085487,0.04949680043651093,0.00045229442285330484,0.26295343563975626,0.2647264297773412
s,HALL,24,3487,0.2513915030934731,0.03992515086973549,0.000676115032892498,0.2500663176290038,0.2527166885579424
s,REAL,25,11976,0.26821695043691096,0.07235520974367841,0.0006611711775880138,0.26692105492883844,0.2695128459449835
s,HALL,25,3487,0.26012421713232275,0.05844397885241211,0.0009897233153380656,0.25818435943426016,0.26206407483038535
s,REAL,26,11976,0.31009336440520996,0.1317846498581729,0.0012042285889768275,0.3077330763708154,0.31245365243960455
s,HALL,26,3487,0.28500959983109947,0.08589662720049365,0.0014546219528262275,0.28215854080356007,0.2878606588586389
s,REAL,27,11976,0.22849120800405162,0.06547514799344817,0.0005983021935108111,0.22731853570477042,0.22966388030333282
s,HALL,27,3487,0.2310084374057963,0.0576797293130787,0.0009767810824054864,0.22909394648428155,0.23292292832731104
s,REAL,28,11976,0.2639561793757584,0.05082122765018801,0.00046439684234180607,0.26304596156476845,0.2648663971867483
s,HALL,28,3487,0.27589255263257034,0.04504441193403095,0.0007628074883365451,0.2743974499554307,0.27738765530971
s,REAL,29,11976,0.22934207148133276,0.0840187283172105,0.0007677506808110782,0.22783728014694304,0.23084686281572248
s,HALL,29,3487,0.21084047783009124,0.030323128174363223,0.0005135089625560844,0.2098340002634813,0.21184695539670118
s,REAL,30,11976,0.2234917913694818,0.0510219812751316,0.00046623129919818484,0.22257797802305335,0.22440560471591026
s,HALL,30,3487,0.22337550464574196,0.037977545841783394,0.0006431331903984823,0.22211496359256094,0.22463604569892298
s,REAL,31,11976,0.40985881599536045,0.0811029176282115,0.0007411064351002485,0.408406247382564,0.4113113846081569
s,HALL,31,3487,0.44690333256791237,0.07146022169585226,0.0012101477161610644,0.4445314430442367,0.44927522209158804
s,REAL,32,11976,1.8666921443515565,0.2818368981886107,0.0025753837840183634,1.8616443921348804,1.8717398965682326
s,HALL,32,3487,1.9064247546477684,0.2561624695140366,0.004337999800336228,1.8979222750391094,1.9149272342564274
s_times_risk,REAL,1,11976,0.35033853092643324,0.12222219050711308,0.0011168482533772874,0.3481495083498138,0.3525275535030527
s_times_risk,HALL,1,3487,0.3180334424294995,0.09546334865724569,0.0016166302120688588,0.3148648472138445,0.3212020376451545
s_times_risk,REAL,2,11976,0.2890472544587989,0.08574388391085433,0.0007835148968144974,0.2875115652610425,0.29058294365655535
s_times_risk,HALL,2,3487,0.3124018279044478,0.07708325265184114,0.00130537129520697,0.30984330016584216,0.31496035564305347
s_times_risk,REAL,3,11976,0.24249658676744024,0.05726896580838,0.0005233153175412153,0.24147088874505945,0.24352228478982102
s_times_risk,HALL,3,3487,0.24246804897038035,0.05079122635336674,0.0008601272863965104,0.2407821994890432,0.2441538984517175
s_times_risk,REAL,4,11976,0.364915525795159,0.07961495681415219,0.0007275096698207122,0.3634896068423104,0.3663414447480076
s_times_risk,HALL,4,3487,0.343855015014744,0.0728875183829462,0.001234318363623123,0.3414357510220427,0.34627427900744534
s_times_risk,REAL,5,11976,0.32747029934984273,0.07357598930606915,0.0006723264802082482,0.32615253944863454,0.3287880592510509
s_times_risk,HALL,5,3487,0.31409706798808634,0.06270117244784246,0.001061817033836347,0.3120159066017671,0.3161782293744056
s_times_risk,REAL,6,11976,0.3375813654264959,0.08194115739584158,0.0007487661458001199,0.3361137837807277,0.33904894707226413
s_times_risk,HALL,6,3487,0.32820557367461506,0.07803544086132096,0.001321496187625606,0.32561544114686886,0.33079570620236126
s_times_risk,REAL,7,11976,0.31115933344372826,0.06798513476884771,0.0006212380804759683,0.30994170680599537,0.31237696008146115
s_times_risk,HALL,7,3487,0.3153483217669176,0.06851931614790677,0.001160344762184248,0.3130740460330365,0.31762259750079874
s_times_risk,REAL,8,11976,0.31039387945293556,0.08504330974221125,0.0007771131539446972,0.30887073767120393,0.3119170212346672
s_times_risk,HALL,8,3487,0.34720616949631894,0.08044548317862416,0.0013623092041111856,0.34453604345626104,0.34987629553637684
s_times_risk,REAL,9,11976,0.2895202208602765,0.07245553179685552,0.0006620879056338882,0.2882225285652341,0.2908179131553189
s_times_risk,HALL,9,3487,0.3215587131031646,0.06532830991299972,0.0011063064620532449,0.3193903524375402,0.32372707376878895
s_times_risk,REAL,10,11976,0.2740208838762107,0.05899723190772275,0.0005391079568844759,0.27296423228071715,0.27507753547170427
s_times_risk,HALL,10,3487,0.28704174824223533,0.054892850020280104,0.0009295864959437916,0.2852197587101855,0.28886373777428515
s_times_risk,REAL,11,11976,0.3011355815631379,0.06487449971701088,0.0005928135586266734,0.29997366698822964,0.3022974961380462
s_times_risk,HALL,11,3487,0.3025712550502641,0.04921558312173762,0.000833444454843648,0.30093770391877056,0.30420480618175766
s_times_risk,REAL,12,11976,0.2540079361392694,0.054198762206234236,0.0004952602522838994,0.25303722604479295,0.2549786462337459
s_times_risk,HALL,12,3487,0.25254228214565305,0.05142377122346772,0.0008708391581449648,0.2508354373956889,0.2542491268956172
s_times_risk,REAL,13,11976,0.2735962285072298,0.053011170014112936,0.0004844082109320633,0.27264678841380297,0.27454566860065666
s_times_risk,HALL,13,3487,0.27132109761588513,0.04350994038575368,0.0007368218813009928,0.2698769267285352,0.27276526850323507
s_times_risk,REAL,14,11976,0.19298285888427086,0.04325567906043296,0.0003952639811710911,0.19220814148117552,0.1937575762873662
s_times_risk,HALL,14,3487,0.19464147966948012,0.04010069485269567,0.0006790877937519484,0.1933104675937263,0.19597249174523393
s_times_risk,REAL,15,11976,0.2376018122147144,0.05551535030692453,0.0005072910391203348,0.23660752177803857,0.23859610265139025
s_times_risk,HALL,15,3487,0.2465000472853886,0.062313147128569724,0.0010552459941335997,0.24443176513688675,0.24856832943389046
s_times_risk,REAL,16,11976,0.1709287231486308,0.03418034366324737,0.00031233491202983793,0.17031654672105231,0.1715408995762093
s_times_risk,HALL,16,3487,0.1671215164856272,0.03028460621994382,0.0005128566100436458,0.16611631752994166,0.16812671544131275
s_times_risk,REAL,17,11976,0.207813385409927,0.04418116859799603,0.00040372096733094976,0.20702209231395835,0.20860467850589565
s_times_risk,HALL,17,3487,0.19736119919967474,0.03510843634250335,0.0005945460712212229,0.19619588890008113,0.19852650949926834
s_times_risk,REAL,18,11976,0.16445442895966775,0.03673788580727463,0.00033570535290186116,0.1637964464679801,0.16511241145135538
s_times_risk,HALL,18,3487,0.17120103511541596,0.03119601837556981,0.0005282909777581284,0.17016558479901003,0.17223648543182188
s_times_risk,REAL,19,11976,0.1736900289829151,0.041271062526533155,0.0003771288495692672,0.17295085643775934,0.17442920152807087
s_times_risk,HALL,19,3487,0.1637125835324773,0.030622385836818297,0.0005185767606704684,0.1626961730815632,0.16472899398339141
s_times_risk,REAL,20,11976,0.11491335442948541,0.028309383840616327,0.0002586869517343455,0.1144063280040861,0.11542038085488474
s_times_risk,HALL,20,3487,0.12533169464644334,0.021052910406840503,0.0003565218640912823,0.12463291179282443,0.12603047750006224
s_times_risk,REAL,21,11976,0.1111264530016867,0.031246964136036937,0.0002855301248805927,0.11056681395692075,0.11168609204645266
s_times_risk,HALL,21,3487,0.13022408109550357,0.02672894511642522,0.0004526430386083432,0.12933690073983123,0.1311112614511759
s_times_risk,REAL,22,11976,0.08200649991112033,0.02281729201503236,0.00020850103101617486,0.08159783789032862,0.08241516193191203
s_times_risk,HALL,22,3487,0.09202562064490091,0.020515914189808488,0.00034742806714793835,0.09134466163329096,0.09270657965651087
s_times_risk,REAL,23,11976,0.08024418201909071,0.02547744081865982,0.00023280907632879837,0.07978787622948627,0.08070048780869515
s_times_risk,HALL,23,3487,0.08410506107175901,0.02195412528075678,0.00037178354528340023,0.08337636532300355,0.08483375682051447
s_times_risk,REAL,24,11976,0.07271688282766622,0.023301616774871022,0.00021292671885443778,0.07229954645871152,0.07313421919662093
s_times_risk,HALL,24,3487,0.07735246231184927,0.021972424477031533,0.000372093434198575,0.07662315918082006,0.07808176544287847
s_times_risk,REAL,25,11976,0.06917860418677568,0.023338300445144174,0.00021326192879382805,0.06876061080633979,0.06959659756721158
s_times_risk,HALL,25,3487,0.07492546894292983,0.0222221846728516,0.0003763230142836468,0.07418787583493387,0.07566306205092578
s_times_risk,REAL,26,11976,0.10124179737831533,0.05032368289616202,0.00045985035215696015,0.10034049068808769,0.10214310406854298
s_times_risk,HALL,26,3487,0.10525456880485563,0.039055568167127644,0.0006613890287380058,0.10395824630852914,0.10655089130118213
s_times_risk,REAL,27,11976,0.07182876181551713,0.025321997268123942,0.00023138865621364214,0.07137524004933839,0.07228228358169587
s_times_risk,HALL,27,3487,0.07406730642411372,0.022778023585082973,0.00038573590405962816,0.07331126405215685,0.07482334879607058
s_times_risk,REAL,28,11976,0.10506521252079748,0.03102207215915232,0.0002834750953434848,0.10450960133392424,0.10562082370767072
s_times_risk,HALL,28,3487,0.11640012417664869,0.028684334786126142,0.00048575671061827565,0.11544804102383686,0.11735220732946051
s_times_risk,REAL,29,11976,0.09713714862828383,0.041994188014198186,0.0003837366630483121,0.09638502476870914,0.09788927248785853
s_times_risk,HALL,29,3487,0.08398222930116164,0.019956169953684277,0.00033794904241354754,0.08331984917803109,0.0846446094242922
s_times_risk,REAL,30,11976,0.07313523905394685,0.024376945146312976,0.00022275291005972544,0.07269864335022978,0.07357183475766392
s_times_risk,HALL,30,3487,0.06997464087094384,0.01929395768350724,0.00032673476617215314,0.06933424072924642,0.07061504101264125
s_times_risk,REAL,31,11976,0.14524822766875814,0.04995466205968944,0.00045647829447280136,0.14435353021159145,0.14614292512592483
s_times_risk,HALL,31,3487,0.17330369016501207,0.04763876816168666,0.000806741780580534,0.17172247627507423,0.1748849040549499
s_times_risk,REAL,32,11976,0.6902695091114035,0.1682297612225374,0.0015372586124328574,0.6872564822310351,0.6932825359917719
s_times_risk,HALL,32,3487,0.7044730776269763,0.1719939600877036,0.002912642769000991,0.6987642977997344,0.7101818574542182
