model,model_label,rank,feature_set,threshold_mode,threshold_mean,threshold_std,num_seeds,seeds,headline_positive_class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,accuracy_mean,accuracy_std,auc_mean,auc_std,aupr_mean,aupr_std,real_positive_precision_mean,real_positive_precision_std,real_positive_recall_mean,real_positive_recall_std,real_positive_f1_mean,real_positive_f1_std,real_positive_auc_mean,real_positive_auc_std,real_positive_aupr_mean,real_positive_aupr_std,hallucination_positive_precision_mean,hallucination_positive_precision_std,hallucination_positive_recall_mean,hallucination_positive_recall_std,hallucination_positive_f1_mean,hallucination_positive_f1_std,hallucination_positive_auc_mean,hallucination_positive_auc_std,hallucination_positive_aupr_mean,hallucination_positive_aupr_std
internvl_2_5_8b,internvl_2_5_8b,1,hpre_raw_logit_gauss_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8974235664770354,0.0043209863637622605,0.929116865869854,0.003756211321044074,0.9129779556053883,0.0008578995233627792,0.8506229875402491,0.001888665485542738,0.8514216147029399,0.004260223572516697,0.9654549376531191,0.001878871394363196,0.8974235664770354,0.0043209863637622605,0.929116865869854,0.003756211321044074,0.9129779556053883,0.0008578995233627792,0.8514216147029399,0.004260223572516697,0.9654549376531191,0.001878871394363196,0.5284739809331104,0.006534596650899502,0.42806076854334224,0.02890252301840255,0.4725851663833736,0.019350901808151123,0.8514216147029398,0.00426022357251675,0.5104983167861366,0.008794020773922537
internvl_2_5_8b,internvl_2_5_8b,2,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8872864465922214,0.00917857247591218,0.950199203187251,0.01661188172595204,0.9174888794646833,0.0027233494494650814,0.8559428811423772,0.002721856656198185,0.8481974692828329,0.005539351736463313,0.9650196890969006,0.0019023742378731939,0.8872864465922214,0.00917857247591218,0.950199203187251,0.01661188172595204,0.9174888794646833,0.0027233494494650814,0.8481974692828329,0.005539351736463313,0.9650196890969006,0.0019023742378731939,0.5760700079997992,0.04141427693570021,0.3485254691689008,0.07217059914055393,0.4261630149734989,0.05020371712887816,0.8481974692828329,0.005539351736463325,0.5128843155685568,0.009167762545724885
internvl_2_5_8b,internvl_2_5_8b,3,hpre_raw_logit_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8893117846544141,0.005730262803910335,0.9438911022576363,0.000846450782468921,0.9157773832479311,0.002766338523371066,0.8535629287414253,0.005338282504532424,0.8473109349910456,0.005607777866112402,0.9654695482281407,0.002195388796712352,0.8893117846544141,0.005730262803910335,0.9438911022576363,0.000846450782468921,0.9157773832479311,0.002766338523371066,0.8473109349910456,0.005607777866112402,0.9654695482281407,0.002195388796712352,0.5473838134895858,0.022834762114749347,0.3672922252010724,0.03721298090019127,0.43922294207347096,0.033937205496284296,0.8473109349910457,0.005607777866112403,0.5040568617818674,0.010235490007741672
internvl_2_5_8b,internvl_2_5_8b,4,hpre_raw_logit_gauss_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8892776284736404,0.01336024295837922,0.9453851261620185,0.024180610379221267,0.9160969815514649,0.0041406453792604955,0.8541229175416492,0.004190572461737594,0.8471671847017649,0.0029736567644972362,0.9648675483369167,0.0014007959099891015,0.8892776284736404,0.01336024295837922,0.9453851261620185,0.024180610379221267,0.9160969815514649,0.0041406453792604955,0.8471671847017649,0.0029736567644972362,0.9648675483369167,0.0014007959099891015,0.5721192818505578,0.05654263417628358,0.36282394995531725,0.10342488835874392,0.42832578860587606,0.06863052278866166,0.8471671847017649,0.0029736567644972393,0.5083235690171107,0.006271378780418336
internvl_2_5_8b,internvl_2_5_8b,5,hpre_softmax_prob_gauss_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8933032073464543,0.010072897868610648,0.9377490039840638,0.019240560030260014,0.9147562458568504,0.0037611183635307887,0.8527229455410893,0.004148266103886057,0.8404872467235616,0.008607104183624713,0.9616321089693627,0.0023874250167195397,0.8933032073464543,0.010072897868610648,0.9377490039840638,0.019240560030260014,0.9147562458568504,0.0037611183635307887,0.8404872467235616,0.008607104183624713,0.9616321089693627,0.0023874250167195397,0.5497917945266048,0.035786852934111886,0.3949955317247542,0.07712403578334733,0.4519725548891467,0.044442003841435575,0.8404872467235615,0.008607104183624696,0.4900707895509022,0.008266598792002368
internvl_2_5_8b,internvl_2_5_8b,6,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8891132797979117,0.016926212532581846,0.9433930942895087,0.031186416702048227,0.9148266657377735,0.006244350928734173,0.8521629567408652,0.006849855703611935,0.8404796809188625,0.0051642248132275324,0.9629450370112155,0.0019154316166884794,0.8891132797979117,0.016926212532581846,0.9433930942895087,0.031186416702048227,0.9148266657377735,0.006244350928734173,0.8404796809188625,0.0051642248132275324,0.9629450370112155,0.0019154316166884794,0.5623602576332852,0.04792899628909809,0.36103663985701523,0.1257547625610324,0.42148720450345306,0.06840939384439655,0.8404796809188625,0.005164224813227483,0.49130006941691456,0.006184398075084248
internvl_2_5_8b,internvl_2_5_8b,7,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8877292678225744,0.002167674847619874,0.950199203187251,0.003726750385233006,0.9178941349250848,0.001054872934773064,0.8566428671426571,0.0016205847546955476,0.8399376132645467,0.0060262805046189406,0.9629923510593316,0.0015310809638216052,0.8877292678225744,0.002167674847619874,0.950199203187251,0.003726750385233006,0.9178941349250848,0.001054872934773064,0.8399376132645467,0.0060262805046189406,0.9629923510593316,0.0015310809638216052,0.5687368024132731,0.010637014967435535,0.352993744414656,0.01613536200649488,0.43529739645148147,0.011176840321223808,0.8399376132645467,0.006026280504618939,0.49409318171536337,0.007314630541971539
internvl_2_5_8b,internvl_2_5_8b,8,hpre_softmax_prob_gauss_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8821140440404577,0.0039314174963219215,0.959827357237716,0.005755290778007869,0.9193071129524402,0.0010577013289990273,0.8579028419431611,0.0016205847546955476,0.8389427099466299,0.005945337587775732,0.9614775302612727,0.001864913969814973,0.8821140440404577,0.0039314174963219215,0.959827357237716,0.005755290778007869,0.9193071129524402,0.0010577013289990273,0.8389427099466299,0.005945337587775732,0.9614775302612727,0.001864913969814973,0.5895951783204874,0.014241640203205208,0.30920464700625555,0.029880703301698817,0.4045130410433415,0.023442508862148412,0.8389427099466299,0.005945337587775683,0.49318260077803183,0.004725407587954679
internvl_2_5_8b,internvl_2_5_8b,9,ads+cgc,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8920789532909975,0.013822119654574336,0.9080345285524568,0.04616605195588733,0.8989914180899635,0.0159834877870864,0.8289234215315693,0.021234395772827756,0.8040688007576486,0.0007571142729413206,0.948674580205454,0.0008686273995591205,0.8920789532909975,0.013822119654574336,0.9080345285524568,0.04616605195588733,0.8989914180899635,0.0159834877870864,0.8040688007576486,0.0007571142729413206,0.948674580205454,0.0008686273995591205,0.47409937331812335,0.06625669250285032,0.4030384271671135,0.11303235072879034,0.4174644986980753,0.03795077688558717,0.8040688007576486,0.0007571142729413449,0.4360521277227152,0.015468724658520039
internvl_2_5_8b,internvl_2_5_8b,10,hpre_softmax_prob_gauss_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8643411382142129,0.0031110214481424605,0.9663014608233732,0.012132965945963869,0.9124223340716177,0.0037177588556411806,0.8436231275374494,0.005271782271808161,0.7851057788506385,0.0011021563337111416,0.9493946305940849,0.0004800550315697412,0.8643411382142129,0.0031110214481424605,0.9663014608233732,0.012132965945963869,0.9124223340716177,0.0037177588556411806,0.7851057788506385,0.0011021563337111416,0.9493946305940849,0.0004800550315697412,0.5136783476675262,0.04234038386031756,0.1831992850759607,0.031671215633010466,0.2666393696424497,0.026184707554640554,0.7851057788506385,0.0011021563337110956,0.39571287929638177,0.0027713556863282894
internvl_2_5_8b,internvl_2_5_8b,11,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8652899513525281,0.006345212032863608,0.9659694555112882,0.014332096742463054,0.9127502581387509,0.002941406486387238,0.8443231135377293,0.003434927662434629,0.784601985267153,0.00432795777973571,0.9473977579769876,0.0012794325983288743,0.8652899513525281,0.006345212032863608,0.9659694555112882,0.014332096742463054,0.9127502581387509,0.002941406486387238,0.784601985267153,0.00432795777973571,0.9473977579769876,0.0012794325983288743,0.5203198214682941,0.03622077792339223,0.18945487042001788,0.05556493854051766,0.270973636559309,0.05243778279862607,0.7846019852671531,0.004327957779735743,0.3993751516482169,0.006014510168152204
internvl_2_5_8b,internvl_2_5_8b,12,hpre_softmax_prob_gauss_risk_cosine_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8591988350519347,0.0036217886791575973,0.9731075697211157,0.00869258131579418,0.9125739767278495,0.0019922792108878233,0.8427831443371132,0.002619107788585998,0.772988252530539,0.00029843800487019506,0.9469785918040765,0.00024877589406776146,0.8591988350519347,0.0036217886791575973,0.9731075697211157,0.00869258131579418,0.9125739767278495,0.0019922792108878233,0.772988252530539,0.00029843800487019506,0.9469785918040765,0.00024877589406776146,0.4998997776775555,0.030925878068481186,0.14119749776586235,0.03285929635540703,0.21740059434968353,0.03632412246663613,0.772988252530539,0.00029843800487023236,0.3743533895087676,0.0042702774804454805
internvl_2_5_8b,internvl_2_5_8b,13,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8610221027609847,0.0035463174463478677,0.9714475431606906,0.010920905845550142,0.9128540374086483,0.0028873808147268543,0.8436231275374492,0.0038998707201971772,0.7727436990198279,0.004853181391592749,0.9451515486866403,0.0017331995719375532,0.8610221027609847,0.0035463174463478677,0.9714475431606906,0.010920905845550142,0.9128540374086483,0.0028873808147268543,0.7727436990198279,0.004853181391592749,0.9451515486866403,0.0017331995719375532,0.5141291674544652,0.03896075876250471,0.1554959785522788,0.03419325553120463,0.23514131557549042,0.03392009279970326,0.7727436990198276,0.00485318139159265,0.37663119272940687,0.006014993700619793
internvl_2_5_8b,internvl_2_5_8b,14,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8612714803612248,0.0007047354603457603,0.9697875166002655,0.00023476320756525462,0.912313739028177,0.0003584620030003101,0.8427831443371132,0.0007138484549339053,0.7646629745539736,0.0072686599892395985,0.9422495979688471,0.0025657963532362206,0.8612714803612248,0.0007047354603457603,0.9697875166002655,0.00023476320756525462,0.912313739028177,0.0003584620030003101,0.7646629745539736,0.0072686599892395985,0.9422495979688471,0.0025657963532362206,0.49432847412080444,0.007088287647378154,0.15907059874888294,0.005055276362370316,0.24067496784947484,0.006596706936514933,0.7646629745539736,0.007268659989239636,0.3747208934934065,0.00579965719565164
