model,group,classifier,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,43,fixed_0.5,0.5,0.8968100505083534,0.7024020493148386,0.6519886363636364,0.6473906911142454,0.6496815286624203
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,43,train_f1,0.45923787355422974,0.8968100505083534,0.7024020493148386,0.6905901116427432,0.610719322990127,0.6482035928143712
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,44,fixed_0.5,0.5,0.8975890609798516,0.702000609726185,0.6583941605839416,0.6361071932299013,0.6470588235294118
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,44,train_f1,0.41685599088668823,0.8975890609798516,0.702000609726185,0.7232824427480916,0.5345557122708039,0.6147607461476075
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,45,fixed_0.5,0.5,0.8965820192113474,0.703874598125184,0.6558988764044944,0.6586741889985895,0.657283603096411
llava_1_5_7b,gated_visual_prompt_sum,fixed_three_hidden,45,train_f1,0.44323623180389404,0.8965820192113474,0.703874598125184,0.6977491961414791,0.61212976022567,0.6521412471825695
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,43,fixed_0.5,0.5,0.8892416107343707,0.6942949090644159,0.6697530864197531,0.61212976022567,0.6396462785556374
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,43,train_f1,0.45391425490379333,0.8892416107343707,0.6942949090644159,0.7007168458781362,0.5514809590973202,0.6172059984214681
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,44,fixed_0.5,0.5,0.8853809945752859,0.6835318173659043,0.7283372365339579,0.4386459802538787,0.5475352112676056
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,44,train_f1,0.5531376004219055,0.8853809945752859,0.6835318173659043,0.708984375,0.5119887165021156,0.5945945945945946
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,45,fixed_0.5,0.5,0.877816316738944,0.6740912378250228,0.7037037037037037,0.5091678420310296,0.5908346972176759
llava_1_5_7b,gated_visual_prompt_sum,searched_one_hidden,45,train_f1,0.48359131813049316,0.877816316738944,0.6740912378250228,0.7082494969818913,0.49647390691114246,0.5837479270315091
llava_1_5_7b,gated_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8877160003310505,0.6687305849770144,0.6166883963494133,0.6671368124118476,0.6409214092140921
llava_1_5_7b,gated_generation,fixed_three_hidden,43,train_f1,0.44397974014282227,0.8877160003310505,0.6687305849770144,0.6451127819548872,0.6050775740479548,0.6244541484716157
llava_1_5_7b,gated_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8835509566028661,0.6698182890196951,0.6132075471698113,0.6417489421720733,0.6271536871123363
llava_1_5_7b,gated_generation,fixed_three_hidden,44,train_f1,0.4120635986328125,0.8835509566028661,0.6698182890196951,0.6512396694214876,0.5557122708039492,0.5996955859969558
llava_1_5_7b,gated_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8755608904332768,0.6465936481987116,0.6923076923076923,0.3427362482369535,0.45849056603773586
llava_1_5_7b,gated_generation,fixed_three_hidden,45,train_f1,0.5792966485023499,0.8755608904332768,0.6465936481987116,0.6439267886855241,0.5458392101551481,0.5908396946564886
llava_1_5_7b,gated_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8703902518356809,0.6427540701496838,0.6611909650924025,0.4541607898448519,0.5384615384615384
llava_1_5_7b,gated_generation,searched_one_hidden,43,train_f1,0.5113968253135681,0.8703902518356809,0.6427540701496838,0.6518375241779497,0.47531734837799716,0.5497553017944535
llava_1_5_7b,gated_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8736041041003384,0.6457938325976501,0.6005154639175257,0.6572637517630465,0.6276094276094276
llava_1_5_7b,gated_generation,searched_one_hidden,44,train_f1,0.3926001191139221,0.8736041041003384,0.6457938325976501,0.6629834254143646,0.5077574047954866,0.5750798722044729
llava_1_5_7b,gated_generation,searched_one_hidden,45,fixed_0.5,0.5,0.872369609794465,0.654760169585546,0.657088122605364,0.4837799717912553,0.5572705117790414
llava_1_5_7b,gated_generation,searched_one_hidden,45,train_f1,0.5084582567214966,0.872369609794465,0.654760169585546,0.6519337016574586,0.4992947813822285,0.5654952076677316
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.9076617937034422,0.724611302330118,0.6386554621848739,0.7503526093088858,0.6900129701686122
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,43,train_f1,0.40168246626853943,0.9076617937034422,0.724611302330118,0.6894049346879536,0.6699576868829337,0.6795422031473534
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.9059420094418847,0.7227742310338997,0.7011308562197092,0.61212976022567,0.6536144578313253
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,44,train_f1,0.5504188537597656,0.9059420094418847,0.7227742310338997,0.6835066864784547,0.6488011283497884,0.6657018813314037
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.9004921193194018,0.7110273452850822,0.6230859835100118,0.7461212976022567,0.6790757381258024
llava_1_5_7b,gated_vp_generation,fixed_three_hidden,45,train_f1,0.35733872652053833,0.9004921193194018,0.7110273452850822,0.6761453396524486,0.6036671368124118,0.6378539493293591
llava_1_5_7b,gated_vp_generation,searched_one_hidden,43,fixed_0.5,0.5,0.9018961901989371,0.7214733948213403,0.7198515769944341,0.5472496473906912,0.6217948717948718
llava_1_5_7b,gated_vp_generation,searched_one_hidden,43,train_f1,0.5506541728973389,0.9018961901989371,0.7214733948213403,0.6913183279742765,0.6064880112834978,0.6461307287753568
llava_1_5_7b,gated_vp_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8929259945839674,0.704483412658259,0.7881040892193308,0.29901269393511987,0.4335378323108384
llava_1_5_7b,gated_vp_generation,searched_one_hidden,44,train_f1,0.653157651424408,0.8929259945839674,0.704483412658259,0.6893382352941176,0.5289139633286318,0.5985634477254589
llava_1_5_7b,gated_vp_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8932194257199626,0.709638240951859,0.7282608695652174,0.47249647390691113,0.5731394354148845
llava_1_5_7b,gated_vp_generation,searched_one_hidden,45,train_f1,0.564357578754425,0.8932194257199626,0.709638240951859,0.6934046345811051,0.5486600846262342,0.6125984251968504
qwen3_vl_8b,attention_visual,fixed_three_hidden,43,fixed_0.5,0.5,0.877922026802997,0.5915830464030257,0.5824175824175825,0.5135658914728682,0.5458290422245108
qwen3_vl_8b,attention_visual,fixed_three_hidden,43,train_f1,0.4583045244216919,0.877922026802997,0.5915830464030257,0.6099476439790575,0.45155038759689925,0.5189309576837416
qwen3_vl_8b,attention_visual,fixed_three_hidden,44,fixed_0.5,0.5,0.8738781917701648,0.609221176907315,0.5782608695652174,0.5155038759689923,0.5450819672131147
qwen3_vl_8b,attention_visual,fixed_three_hidden,44,train_f1,0.49285784363746643,0.8738781917701648,0.609221176907315,0.5865168539325842,0.5058139534883721,0.5431841831425598
qwen3_vl_8b,attention_visual,fixed_three_hidden,45,fixed_0.5,0.5,0.8736921884792186,0.5863805580381992,0.6504854368932039,0.38953488372093026,0.48727272727272725
qwen3_vl_8b,attention_visual,fixed_three_hidden,45,train_f1,0.5372068285942078,0.8736921884792186,0.5863805580381992,0.6331521739130435,0.45155038759689925,0.5271493212669683
qwen3_vl_8b,attention_visual,searched_one_hidden,43,fixed_0.5,0.5,0.8665098373358772,0.5792843778232554,0.5935334872979214,0.49806201550387597,0.541622760800843
qwen3_vl_8b,attention_visual,searched_one_hidden,43,train_f1,0.4163697361946106,0.8665098373358772,0.5792843778232554,0.6656151419558359,0.40891472868217055,0.5066026410564226
qwen3_vl_8b,attention_visual,searched_one_hidden,44,fixed_0.5,0.5,0.8655667003170546,0.5757895157951634,0.6106870229007634,0.46511627906976744,0.528052805280528
qwen3_vl_8b,attention_visual,searched_one_hidden,44,train_f1,0.403812050819397,0.8655667003170546,0.5757895157951634,0.7030075187969925,0.3624031007751938,0.4782608695652174
qwen3_vl_8b,attention_visual,searched_one_hidden,45,fixed_0.5,0.5,0.874406873323269,0.581566449418738,0.6701388888888888,0.374031007751938,0.48009950248756217
qwen3_vl_8b,attention_visual,searched_one_hidden,45,train_f1,0.5250129699707031,0.874406873323269,0.581566449418738,0.6540880503144654,0.40310077519379844,0.4988009592326139
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,43,fixed_0.5,0.5,0.8803666966124246,0.6262358798603991,0.6544502617801047,0.4844961240310077,0.5567928730512249
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,43,train_f1,0.538597047328949,0.8803666966124246,0.6262358798603991,0.6474654377880185,0.5445736434108527,0.5915789473684211
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,44,fixed_0.5,0.5,0.888774662801503,0.6302652850834383,0.6602739726027397,0.46705426356589147,0.547105561861521
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,44,train_f1,0.5483555197715759,0.888774662801503,0.6302652850834383,0.6466512702078522,0.5426356589147286,0.5900948366701791
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,45,fixed_0.5,0.5,0.8625975938429051,0.5893153205429356,0.6463768115942029,0.4321705426356589,0.5180023228803716
qwen3_vl_8b,attention_visual_prompt_sum,fixed_three_hidden,45,train_f1,0.5294572710990906,0.8625975938429051,0.5893153205429356,0.6233766233766234,0.46511627906976744,0.532741398446171
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,43,fixed_0.5,0.5,0.828663956112485,0.5218753631820119,0.625,0.31007751937984496,0.41450777202072536
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,43,train_f1,0.48573046922683716,0.828663956112485,0.5218753631820119,0.6382978723404256,0.29069767441860467,0.3994673768308921
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,44,fixed_0.5,0.5,0.8252356298951282,0.5150893953437267,0.5759493670886076,0.35271317829457366,0.4375
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,44,train_f1,0.44598808884620667,0.8252356298951282,0.5150893953437267,0.6483050847457628,0.29651162790697677,0.40691489361702127
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,45,fixed_0.5,0.5,0.8238270987499962,0.5125279900564068,0.5658682634730539,0.36627906976744184,0.4447058823529412
qwen3_vl_8b,attention_visual_prompt_sum,searched_one_hidden,45,train_f1,0.41136953234672546,0.8238270987499962,0.5125279900564068,0.6620370370370371,0.2771317829457364,0.3907103825136612
qwen3_vl_8b,attention_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8735297250238485,0.5935749217517897,0.5452830188679245,0.560077519379845,0.5525812619502868
qwen3_vl_8b,attention_generation,fixed_three_hidden,43,train_f1,0.4476037323474884,0.8735297250238485,0.5935749217517897,0.5833333333333334,0.501937984496124,0.5395833333333333
qwen3_vl_8b,attention_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8639659914978745,0.5828528727656525,0.4405594405594406,0.7325581395348837,0.5502183406113537
qwen3_vl_8b,attention_generation,fixed_three_hidden,44,train_f1,0.24626481533050537,0.8639659914978745,0.5828528727656525,0.6045918367346939,0.45930232558139533,0.5220264317180616
qwen3_vl_8b,attention_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.855986373136494,0.5511565677051626,0.6940298507462687,0.18023255813953487,0.28615384615384615
qwen3_vl_8b,attention_generation,fixed_three_hidden,45,train_f1,0.6998801231384277,0.855986373136494,0.5511565677051626,0.6130030959752322,0.38372093023255816,0.4719904648390942
qwen3_vl_8b,attention_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8311124849113514,0.49765174368777354,0.5764705882352941,0.28488372093023256,0.38132295719844356
qwen3_vl_8b,attention_generation,searched_one_hidden,43,train_f1,0.42758315801620483,0.8311124849113514,0.49765174368777354,0.6235955056179775,0.21511627906976744,0.31988472622478387
qwen3_vl_8b,attention_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8374431570855676,0.5151970609687341,0.6014760147601476,0.31589147286821706,0.4142312579415502
qwen3_vl_8b,attention_generation,searched_one_hidden,44,train_f1,0.440279483795166,0.8374431570855676,0.5151970609687341,0.6382978723404256,0.23255813953488372,0.3409090909090909
qwen3_vl_8b,attention_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8307138513023318,0.49967311083589816,0.5366876310272537,0.49612403100775193,0.5156092648539778
qwen3_vl_8b,attention_generation,searched_one_hidden,45,train_f1,0.3618670403957367,0.8307138513023318,0.49967311083589816,0.6017699115044248,0.26356589147286824,0.3665768194070081
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8925429659884108,0.6298080310404739,0.6016042780748663,0.436046511627907,0.5056179775280899
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,43,train_f1,0.591458797454834,0.8925429659884108,0.6298080310404739,0.5821782178217821,0.5697674418604651,0.5759059745347699
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8917557321429123,0.6407779189007705,0.7148148148148148,0.374031007751938,0.4910941475826972
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,44,train_f1,0.7078732252120972,0.8917557321429123,0.6407779189007705,0.6347438752783965,0.5523255813953488,0.5906735751295337
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8943717410834191,0.6534587334703792,0.6003787878787878,0.6143410852713178,0.60727969348659
qwen3_vl_8b,attention_vp_generation,fixed_three_hidden,45,train_f1,0.3991446793079376,0.8943717410834191,0.6534587334703792,0.6407322654462243,0.5426356589147286,0.5876180482686254
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8575322843056443,0.5604230330167448,0.6306068601583114,0.4631782945736434,0.5340782122905028
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,43,train_f1,0.4754956066608429,0.8575322843056443,0.5604230330167448,0.6379310344827587,0.43023255813953487,0.5138888888888888
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8566115294255662,0.5608829364232947,0.5679513184584178,0.5426356589147286,0.5550049554013875
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,44,train_f1,0.391610711812973,0.8566115294255662,0.5608829364232947,0.6447761194029851,0.4186046511627907,0.5076380728554641
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8582099228510832,0.5600127185687915,0.686046511627907,0.22868217054263565,0.3430232558139535
qwen3_vl_8b,attention_vp_generation,searched_one_hidden,45,train_f1,0.6317460536956787,0.8582099228510832,0.5600127185687915,0.6317365269461078,0.40891472868217055,0.4964705882352941
qwen3_vl_8b,gated_visual,fixed_three_hidden,43,fixed_0.5,0.5,0.8808915191760903,0.5931813772604522,0.5805825242718446,0.5794573643410853,0.5800193986420951
qwen3_vl_8b,gated_visual,fixed_three_hidden,43,train_f1,0.4216851592063904,0.8808915191760903,0.5931813772604522,0.6456043956043956,0.45542635658914726,0.5340909090909091
qwen3_vl_8b,gated_visual,fixed_three_hidden,44,fixed_0.5,0.5,0.8734791722622014,0.5933440572745945,0.6533333333333333,0.3798449612403101,0.4803921568627451
qwen3_vl_8b,gated_visual,fixed_three_hidden,44,train_f1,0.5557376742362976,0.8734791722622014,0.5933440572745945,0.6505681818181818,0.4437984496124031,0.5276497695852534
qwen3_vl_8b,gated_visual,fixed_three_hidden,45,fixed_0.5,0.5,0.8779548282132261,0.6026122685077431,0.5164179104477612,0.6705426356589147,0.5834738617200674
qwen3_vl_8b,gated_visual,fixed_three_hidden,45,train_f1,0.4004872739315033,0.8779548282132261,0.6026122685077431,0.6131386861313869,0.4883720930232558,0.5436893203883495
qwen3_vl_8b,gated_visual,searched_one_hidden,43,fixed_0.5,0.5,0.8704004704879924,0.5817315409979874,0.6125290023201856,0.5116279069767442,0.5575501583949314
qwen3_vl_8b,gated_visual,searched_one_hidden,43,train_f1,0.4189494550228119,0.8704004704879924,0.5817315409979874,0.647239263803681,0.40891472868217055,0.501187648456057
qwen3_vl_8b,gated_visual,searched_one_hidden,44,fixed_0.5,0.5,0.8715056850632411,0.58561890902365,0.6018306636155606,0.5096899224806202,0.5519412381951732
qwen3_vl_8b,gated_visual,searched_one_hidden,44,train_f1,0.42894428968429565,0.8715056850632411,0.58561890902365,0.6355685131195336,0.42248062015503873,0.5075669383003493
qwen3_vl_8b,gated_visual,searched_one_hidden,45,fixed_0.5,0.5,0.8718734467567508,0.5824813496360696,0.6728110599078341,0.28294573643410853,0.39836289222373805
qwen3_vl_8b,gated_visual,searched_one_hidden,45,train_f1,0.5749132037162781,0.8718734467567508,0.5824813496360696,0.6503267973856209,0.3856589147286822,0.48418491484184917
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,43,fixed_0.5,0.5,0.8859591441070145,0.6300218879791899,0.5363036303630363,0.6298449612403101,0.5793226381461676
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,43,train_f1,0.3745054602622986,0.8859591441070145,0.6300218879791899,0.6552706552706553,0.44573643410852715,0.5305651672433679
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,44,fixed_0.5,0.5,0.8840751854630323,0.6307782298703825,0.6253041362530414,0.49806201550387597,0.5544768069039914
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,44,train_f1,0.4968230128288269,0.8840751854630323,0.6307782298703825,0.624390243902439,0.49612403100775193,0.5529157667386609
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,45,fixed_0.5,0.5,0.8804627854494488,0.6105769639058519,0.5833333333333334,0.5562015503875969,0.5694444444444444
qwen3_vl_8b,gated_visual_prompt_sum,fixed_three_hidden,45,train_f1,0.4155588448047638,0.8804627854494488,0.6105769639058519,0.653179190751445,0.437984496124031,0.5243619489559165
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,43,fixed_0.5,0.5,0.86925203523103,0.6038131420251208,0.6645367412140575,0.40310077519379844,0.5018094089264173
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,43,train_f1,0.47045987844467163,0.86925203523103,0.6038131420251208,0.6877192982456141,0.3798449612403101,0.4893882646691635
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,44,fixed_0.5,0.5,0.853027685933829,0.5797064404159481,0.6689895470383276,0.37209302325581395,0.47820672478206727
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,44,train_f1,0.46992480754852295,0.853027685933829,0.5797064404159481,0.6774193548387096,0.32558139534883723,0.4397905759162304
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,45,fixed_0.5,0.5,0.855209944461424,0.5808148531389442,0.7136752136752137,0.3236434108527132,0.44533333333333336
qwen3_vl_8b,gated_visual_prompt_sum,searched_one_hidden,45,train_f1,0.48990362882614136,0.855209944461424,0.5808148531389442,0.7232142857142857,0.313953488372093,0.43783783783783786
qwen3_vl_8b,gated_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8558636572723428,0.5602193922223502,0.4945904173106646,0.6201550387596899,0.5503009458297506
qwen3_vl_8b,gated_generation,fixed_three_hidden,43,train_f1,0.3275721073150635,0.8558636572723428,0.5602193922223502,0.5948275862068966,0.4011627906976744,0.4791666666666667
qwen3_vl_8b,gated_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8768905189260279,0.6164644937383904,0.6115107913669064,0.4941860465116279,0.5466237942122186
qwen3_vl_8b,gated_generation,fixed_three_hidden,44,train_f1,0.49581530690193176,0.8768905189260279,0.6164644937383904,0.6111111111111112,0.4903100775193798,0.5440860215053763
qwen3_vl_8b,gated_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8651792577774073,0.5727088984490465,0.6711409395973155,0.3875968992248062,0.4914004914004914
qwen3_vl_8b,gated_generation,fixed_three_hidden,45,train_f1,0.5491040349006653,0.8651792577774073,0.5727088984490465,0.6475644699140402,0.437984496124031,0.522543352601156
qwen3_vl_8b,gated_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8330076346247056,0.5131445012300677,0.5480769230769231,0.4418604651162791,0.4892703862660944
qwen3_vl_8b,gated_generation,searched_one_hidden,43,train_f1,0.38079702854156494,0.8330076346247056,0.5131445012300677,0.6135265700483091,0.24612403100775193,0.35131396957123096
qwen3_vl_8b,gated_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8319147688156607,0.5081485412674966,0.6051502145922747,0.27325581395348836,0.376502002670227
qwen3_vl_8b,gated_generation,searched_one_hidden,44,train_f1,0.44880592823028564,0.8319147688156607,0.5081485412674966,0.6470588235294118,0.2131782945736434,0.3206997084548105
qwen3_vl_8b,gated_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8341336877429233,0.5173848035665934,0.5714285714285714,0.40310077519379844,0.4727272727272727
qwen3_vl_8b,gated_generation,searched_one_hidden,45,train_f1,0.3894478380680084,0.8341336877429233,0.5173848035665934,0.654054054054054,0.23449612403100775,0.34522111269614836
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8958088287503975,0.65138629376183,0.49555273189326554,0.7558139534883721,0.5986185725249424
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,43,train_f1,0.2047407031059265,0.8958088287503975,0.65138629376183,0.6292906178489702,0.5329457364341085,0.577124868835257
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.89656557657933,0.6749955520262947,0.7389937106918238,0.45542635658914726,0.5635491606714629
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,44,train_f1,0.7139877080917358,0.89656557657933,0.6749955520262947,0.6784140969162996,0.5968992248062015,0.6350515463917525
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8975816484985446,0.6659381180704115,0.5339943342776204,0.7306201550387597,0.6170212765957447
qwen3_vl_8b,gated_vp_generation,fixed_three_hidden,45,train_f1,0.2744137644767761,0.8975816484985446,0.6659381180704115,0.6598639455782312,0.563953488372093,0.6081504702194357
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8779073626431299,0.6266741455020591,0.7641921397379913,0.3391472868217054,0.4697986577181208
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,43,train_f1,0.600886881351471,0.8779073626431299,0.6266741455020591,0.6814159292035398,0.4476744186046512,0.5403508771929825
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8821946999095452,0.6270435386567105,0.8111111111111111,0.14147286821705427,0.24092409240924093
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,44,train_f1,0.7094563841819763,0.8821946999095452,0.6270435386567105,0.7250996015936255,0.35271317829457366,0.4745762711864407
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,45,fixed_0.5,0.5,0.885572473365255,0.6364814153477634,0.7602040816326531,0.28875968992248063,0.41853932584269665
qwen3_vl_8b,gated_vp_generation,searched_one_hidden,45,train_f1,0.6451852321624756,0.885572473365255,0.6364814153477634,0.6985074626865672,0.45348837209302323,0.5499412455934195
internvl_2_5_8b,attention_visual,fixed_three_hidden,43,fixed_0.5,0.5,0.8546637845401237,0.5193564975800148,0.5614754098360656,0.3672922252010724,0.44408427876823336
internvl_2_5_8b,attention_visual,fixed_three_hidden,43,train_f1,0.49485325813293457,0.8546637845401237,0.5193564975800148,0.5726872246696035,0.3485254691689008,0.43333333333333335
internvl_2_5_8b,attention_visual,fixed_three_hidden,44,fixed_0.5,0.5,0.8528192858592439,0.5303954162335449,0.618421052631579,0.2520107238605898,0.3580952380952381
internvl_2_5_8b,attention_visual,fixed_three_hidden,44,train_f1,0.5691064596176147,0.8528192858592439,0.5303954162335449,0.5584905660377358,0.3967828418230563,0.46394984326018807
internvl_2_5_8b,attention_visual,fixed_three_hidden,45,fixed_0.5,0.5,0.8498425867575276,0.52070489634207,0.5507246376811594,0.30563002680965146,0.3931034482758621
internvl_2_5_8b,attention_visual,fixed_three_hidden,45,train_f1,0.5379565954208374,0.8498425867575276,0.52070489634207,0.5111940298507462,0.3672922252010724,0.42745709828393136
internvl_2_5_8b,attention_visual,searched_one_hidden,43,fixed_0.5,0.5,0.8459720100829925,0.5231312341494538,0.5534351145038168,0.38873994638069703,0.4566929133858268
internvl_2_5_8b,attention_visual,searched_one_hidden,43,train_f1,0.3984007239341736,0.8459720100829925,0.5231312341494538,0.6108108108108108,0.30294906166219837,0.4050179211469534
internvl_2_5_8b,attention_visual,searched_one_hidden,44,fixed_0.5,0.5,0.8410186332418317,0.5207810413496565,0.5761316872427984,0.3753351206434316,0.45454545454545453
internvl_2_5_8b,attention_visual,searched_one_hidden,44,train_f1,0.49618470668792725,0.8410186332418317,0.5207810413496565,0.5805084745762712,0.3672922252010724,0.44991789819376027
internvl_2_5_8b,attention_visual,searched_one_hidden,45,fixed_0.5,0.5,0.8490401664120995,0.5272236100303449,0.5898617511520737,0.34316353887399464,0.43389830508474575
internvl_2_5_8b,attention_visual,searched_one_hidden,45,train_f1,0.4081481993198395,0.8490401664120995,0.5272236100303449,0.626984126984127,0.21179624664879357,0.3166332665330661
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,43,fixed_0.5,0.5,0.8499053384317956,0.5253241932705163,0.47186147186147187,0.5844504021447721,0.5221556886227545
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,43,train_f1,0.4429331421852112,0.8499053384317956,0.5253241932705163,0.5517241379310345,0.4289544235924933,0.48265460030165913
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,44,fixed_0.5,0.5,0.8399031220960662,0.495996926923232,0.6574074074074074,0.1903485254691689,0.29521829521829523
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,44,train_f1,0.5185065865516663,0.8399031220960662,0.495996926923232,0.6666666666666666,0.21447721179624665,0.32454361054766734
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,45,fixed_0.5,0.5,0.8566050810164169,0.5249824327773968,0.572463768115942,0.42359249329758714,0.4869029275808937
internvl_2_5_8b,attention_visual_prompt_sum,fixed_three_hidden,45,train_f1,0.4715104103088379,0.8566050810164169,0.5249824327773968,0.6028708133971292,0.3378016085790885,0.4329896907216495
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,43,fixed_0.5,0.5,0.809692196362005,0.4414583012843734,0.6896551724137931,0.05361930294906166,0.09950248756218906
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,43,train_f1,0.5561378598213196,0.809692196362005,0.4414583012843734,0.6724137931034483,0.10455764075067024,0.18097447795823665
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,44,fixed_0.5,0.5,0.8195388686540701,0.46802671995250694,0.6517857142857143,0.19571045576407506,0.30103092783505153
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,44,train_f1,0.4440862834453583,0.8195388686540701,0.46802671995250694,0.6862745098039216,0.0938337801608579,0.1650943396226415
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,45,fixed_0.5,0.5,0.8271258131014816,0.48738174560812014,0.6357615894039735,0.257372654155496,0.366412213740458
internvl_2_5_8b,attention_visual_prompt_sum,searched_one_hidden,45,train_f1,0.45931804180145264,0.8271258131014816,0.48738174560812014,0.64,0.17158176943699732,0.27061310782241016
internvl_2_5_8b,attention_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8517878886598378,0.5134053117008675,0.565068493150685,0.44235924932975873,0.49624060150375937
