model,metric,label,layer,n_mentions,mean,q25,median,q75
qwen3_vl_8b,spearman,HALL,28,2593,0.9946853660081253,0.9934999277769753,0.9950906121179124,0.9963602101533134
qwen3_vl_8b,spearman,HALL,29,2593,0.9971729575653645,0.9965218506368109,0.9974737541708488,0.9980926989335519
qwen3_vl_8b,spearman,HALL,30,2593,0.9964640733397463,0.9957550639451549,0.9970030778119757,0.9978479760886232
qwen3_vl_8b,spearman,HALL,31,2593,0.9984321171897489,0.9982173154586946,0.9987297636640408,0.999055100612229
qwen3_vl_8b,spearman,HALL,32,2593,0.9992813804227751,0.9991505710332854,0.9993620543169368,0.9995049236361664
qwen3_vl_8b,spearman,HALL,33,2593,0.9993680288538016,0.9992653509894888,0.9994419860496514,0.9995582547306684
qwen3_vl_8b,spearman,HALL,34,2593,0.9994900879985221,0.9993968821875798,0.9995524837153795,0.9996586203482754
qwen3_vl_8b,spearman,HALL,35,2593,0.9868051859896331,0.9828673651929466,0.9884577650385704,0.9924950277225303
qwen3_vl_8b,spearman,HALL,36,2593,0.817984119190088,0.781231821115795,0.8279714219046879,0.8613333208332551
qwen3_vl_8b,js,REAL,1,12280,0.0023214182213493633,0.001359715373932841,0.0019583606271066905,0.002746584063446426
qwen3_vl_8b,js,REAL,2,12280,0.008722615693758476,0.003404431557670056,0.005238819982653096,0.010074610083016137
qwen3_vl_8b,js,REAL,3,12280,0.005022660104298986,0.002744759651658429,0.003685594474630298,0.0052798204945522925
qwen3_vl_8b,js,REAL,4,12280,0.004221807335627763,0.0019649781075798947,0.0028217877923440975,0.004891268396695982
qwen3_vl_8b,js,REAL,5,12280,0.003524769416160341,0.0019327030095990863,0.0027577825279852036,0.004179567770325066
qwen3_vl_8b,js,REAL,6,12280,0.0016879793843429748,0.0011490571781500587,0.0015380128453446205,0.002051937393579549
qwen3_vl_8b,js,REAL,7,12280,0.0011385042810398362,0.0005173760677736608,0.0007521408680200357,0.0012367562921156057
qwen3_vl_8b,js,REAL,8,12280,0.000942240050757187,0.00042215325229675096,0.0006657535404810356,0.001128759790168765
qwen3_vl_8b,js,REAL,9,12280,0.0009577470194556973,0.00048624090163933284,0.0007494747782293225,0.0011670477995458462
qwen3_vl_8b,js,REAL,10,12280,0.0065117587772779055,0.002328910701497532,0.00463483557155313,0.0088437563050057
qwen3_vl_8b,js,REAL,11,12280,0.0015814201576869764,0.0005380639085611582,0.0009864474372477002,0.0019394610216228634
qwen3_vl_8b,js,REAL,12,12280,0.0024037920776983817,0.0008576815549041668,0.0017046970001905052,0.0033282786749352575
qwen3_vl_8b,js,REAL,13,12280,0.0009756167048361387,0.0005077434583561099,0.0007116349790716463,0.0010523211289168231
qwen3_vl_8b,js,REAL,14,12280,0.0009687635098837075,0.0005839088446784299,0.000823381105235954,0.0011853439421075146
qwen3_vl_8b,js,REAL,15,12280,0.0011730744485013737,0.0005562985799143498,0.0008423234183101778,0.0013758892050528887
qwen3_vl_8b,js,REAL,16,12280,0.0014444698842668354,0.001001355832079036,0.0013191876495284164,0.001719166295741641
qwen3_vl_8b,js,REAL,17,12280,0.0009328433011751594,0.0006289706228955105,0.0008129405957360671,0.0010712108859066744
qwen3_vl_8b,js,REAL,18,12280,0.001284046180192784,0.0008737864123131203,0.0011446250268542066,0.0015222579556340562
qwen3_vl_8b,js,REAL,19,12280,0.0013974346112797036,0.0007993691015759974,0.0011403004631368838,0.0017280363128095904
qwen3_vl_8b,js,REAL,20,12280,0.0012339065951817193,0.0007125861269417103,0.000984695967971145,0.001426672614631952
qwen3_vl_8b,js,REAL,21,12280,0.0015696779820622015,0.001022285626369888,0.0014013702435935545,0.001961723177687708
qwen3_vl_8b,js,REAL,22,12280,0.0012265616466976053,0.0005755347842221845,0.0008831180342646356,0.0014767106396742465
qwen3_vl_8b,js,REAL,23,12280,0.000939616388414884,0.000567991366820261,0.0007505291866518928,0.0010748440410545909
qwen3_vl_8b,js,REAL,24,12280,0.0021821510701179013,0.0013281470147495072,0.001920777996615612,0.0027436707490393715
qwen3_vl_8b,js,REAL,25,12280,0.0033325605799095835,0.002147579942070806,0.00293610782214243,0.004021345551683597
qwen3_vl_8b,js,REAL,26,12280,0.0008840689712497787,0.0004414869953744211,0.0006641601720595331,0.0010505712826321463
qwen3_vl_8b,js,REAL,27,12280,0.0012211608267707582,0.000502198747812755,0.0008169190770261023,0.0013877723480610622
qwen3_vl_8b,js,REAL,28,12280,0.0028232808262964506,0.001986335717883901,0.0026503116827540697,0.0034687732044536602
qwen3_vl_8b,js,REAL,29,12280,0.0020575151120104437,0.0011976308450477068,0.0017629397056401856,0.002532967409143472
qwen3_vl_8b,js,REAL,30,12280,0.007365090730146982,0.003185016496094955,0.005878925541690078,0.009768157065188266
qwen3_vl_8b,js,REAL,31,12280,0.0041830584944468315,0.0012612022937475206,0.0023196197704910405,0.0050338947457555724
qwen3_vl_8b,js,REAL,32,12280,0.002204088560984535,0.0004620720766097617,0.0011614890557120367,0.002840843030545494
qwen3_vl_8b,js,REAL,33,12280,0.0008813700533909454,0.0002589175185212359,0.00047213118748952486,0.0009355632380673149
qwen3_vl_8b,js,REAL,34,12280,0.001330401114885441,0.00017205493646042317,0.0003342552857717737,0.0011844637622578434
qwen3_vl_8b,js,REAL,35,12280,0.004369328972376679,0.0018943469701073747,0.003235521736023546,0.0055635276736840985
qwen3_vl_8b,js,REAL,36,12280,0.09990674421757774,0.08430564314132549,0.10079448616137814,0.11645878596850358
qwen3_vl_8b,js,HALL,1,2593,0.002237749461919291,0.0012502180021390589,0.0017870163656410068,0.002580663056983061
qwen3_vl_8b,js,HALL,2,2593,0.008382202487082806,0.003300291152433946,0.004841741466031457,0.009302914104771923
qwen3_vl_8b,js,HALL,3,2593,0.005046183162940216,0.002665766742688509,0.003501336537166442,0.004959002278578282
qwen3_vl_8b,js,HALL,4,2593,0.004150750871573179,0.00196424012320848,0.00287084967399904,0.004563305248141855
qwen3_vl_8b,js,HALL,5,2593,0.003352200279138812,0.0017642135166543744,0.0025682508239854057,0.003999275460493957
qwen3_vl_8b,js,HALL,6,2593,0.0017666305047248324,0.001142723267268339,0.0015745465597017047,0.0021967042164724804
qwen3_vl_8b,js,HALL,7,2593,0.0010750699850039765,0.0005557233644261526,0.0007965190693919312,0.0012302995259279117
qwen3_vl_8b,js,HALL,8,2593,0.0009368689642557826,0.0004749437009280927,0.0007058667109507095,0.00111577649233104
qwen3_vl_8b,js,HALL,9,2593,0.000861189555507537,0.0004560440317633532,0.000682519767987233,0.0010250509590482423
qwen3_vl_8b,js,HALL,10,2593,0.006588137609877541,0.002963580980982752,0.005060444300568777,0.008689592594784232
qwen3_vl_8b,js,HALL,11,2593,0.0013626785204377814,0.0005658641154619364,0.0008851191852435676,0.0016476046611762203
qwen3_vl_8b,js,HALL,12,2593,0.002482500589795528,0.0010870762974431198,0.0019374799367094977,0.003294681766572661
qwen3_vl_8b,js,HALL,13,2593,0.0009595822147215896,0.0004971621828306573,0.0006855481320069614,0.0009934001814386972
qwen3_vl_8b,js,HALL,14,2593,0.0008793953003250771,0.0005411866918984506,0.0007469993990407288,0.0010588105553442197
qwen3_vl_8b,js,HALL,15,2593,0.0010706638498066785,0.0006100131948909612,0.0008732323887376893,0.0013236175113085296
qwen3_vl_8b,js,HALL,16,2593,0.001466364906515721,0.0009731433029500163,0.001306301616803738,0.0017925589977549998
qwen3_vl_8b,js,HALL,17,2593,0.0009438617692708113,0.0006262876835524863,0.0008148342944794096,0.0011023294200762403
qwen3_vl_8b,js,HALL,18,2593,0.0013364708391451741,0.0008607912459605007,0.0011655828979142573,0.0015795104862837655
qwen3_vl_8b,js,HALL,19,2593,0.0013776390621006462,0.0007592414685844828,0.0011050842220027253,0.0016692775985021105
qwen3_vl_8b,js,HALL,20,2593,0.0011345504170032726,0.0006042524557130979,0.0008690470095647383,0.0013228283717448908
qwen3_vl_8b,js,HALL,21,2593,0.0014627087980738037,0.0008610479459510347,0.0012742266656380116,0.0018313884897340916
qwen3_vl_8b,js,HALL,22,2593,0.0008677173666562407,0.00044823859661666075,0.0006722647856500584,0.0010497758190181686
qwen3_vl_8b,js,HALL,23,2593,0.0012293546337496994,0.000638697686557752,0.0009284401869730718,0.0014705672821469775
qwen3_vl_8b,js,HALL,24,2593,0.0017109228282325122,0.0009338715681585317,0.0014030257666767672,0.002045600275020411
qwen3_vl_8b,js,HALL,25,2593,0.004036368250149591,0.0024934141119416914,0.003510730912286195,0.005009946659813282
qwen3_vl_8b,js,HALL,26,2593,0.0008656177820618883,0.00038124582378328524,0.0005820910126460668,0.0009386550239833262
qwen3_vl_8b,js,HALL,27,2593,0.001336854878228241,0.0005711971184863655,0.0009188309070789595,0.0016297054929754
qwen3_vl_8b,js,HALL,28,2593,0.0029025615369750084,0.0018644782609560642,0.0026784639859666246,0.0036276441643644693
qwen3_vl_8b,js,HALL,29,2593,0.0018028796973447647,0.0009870890377555908,0.001415320299205049,0.002069060444405634
qwen3_vl_8b,js,HALL,30,2593,0.006933926949980352,0.0031810919428062355,0.005526914090919044,0.009219451810106475
qwen3_vl_8b,js,HALL,31,2593,0.003028791148071941,0.0011207159033920773,0.0018842788525252562,0.003359853127676757
qwen3_vl_8b,js,HALL,32,2593,0.0011818797698513242,0.000285194737946698,0.000503205222474326,0.0012628933466301443
qwen3_vl_8b,js,HALL,33,2593,0.0007402066651621267,0.0002536491877280649,0.00045030223855139183,0.0008783082110014528
qwen3_vl_8b,js,HALL,34,2593,0.0011658683037197941,0.0001459269601752118,0.00026172264715374925,0.0007415471339601021
qwen3_vl_8b,js,HALL,35,2593,0.005352597260919395,0.001877670107914172,0.0035102702966377268,0.007134759654131632
qwen3_vl_8b,js,HALL,36,2593,0.10239776535011579,0.08571941752886264,0.10319521062008416,0.12057769824352434
qwen3_vl_8b,top1_agreement,REAL,1,12280,0.9082247557003257,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,2,12280,0.781514657980456,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,3,12280,0.8647394136807818,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,4,12280,0.8665309446254071,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,5,12280,0.8358306188925081,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,6,12280,0.8795602605863192,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,7,12280,0.9271172638436482,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,8,12280,0.9033387622149837,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,9,12280,0.9368078175895765,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,10,12280,0.7833876221498371,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,11,12280,0.9041530944625407,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,12,12280,0.8895765472312703,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,13,12280,0.9144951140065146,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,14,12280,0.9277687296416938,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,15,12280,0.9355048859934854,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,16,12280,0.9136807817589576,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,17,12280,0.8947068403908794,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,18,12280,0.9181596091205212,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,19,12280,0.8990228013029316,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,20,12280,0.9052931596091205,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,21,12280,0.911156351791531,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,22,12280,0.910342019543974,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,23,12280,0.9364820846905537,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,24,12280,0.907084690553746,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,25,12280,0.8546416938110749,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,26,12280,0.9358306188925082,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,27,12280,0.9044788273615635,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,28,12280,0.891042345276873,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,29,12280,0.9139250814332247,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,30,12280,0.7966612377850163,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,31,12280,0.8385993485342019,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,32,12280,0.8886807817589577,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,33,12280,0.9341205211726384,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,34,12280,0.9131921824104234,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,35,12280,0.8791530944625408,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,REAL,36,12280,0.18754071661237784,0.0,0.0,0.0
qwen3_vl_8b,top1_agreement,HALL,1,2593,0.9074431160817585,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,2,2593,0.7751639028152719,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,3,2593,0.8750482067103741,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,4,2593,0.8553798688777478,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,5,2593,0.8549942151947552,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,6,2593,0.8337832626301581,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,7,2593,0.9255688391824142,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,8,2593,0.9105283455457,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,9,2593,0.9298110296953336,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,10,2593,0.7836482838411107,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,11,2593,0.9182414192055535,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,12,2593,0.9086000771307366,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,13,2593,0.9109139992286927,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,14,2593,0.9379097570381797,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,15,2593,0.9379097570381797,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,16,2593,0.9112996529116854,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,17,2593,0.911685306594678,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,18,2593,0.9321249517932896,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,19,2593,0.9282684149633629,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,20,2593,0.9247975318164289,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,21,2593,0.932896259159275,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,22,2593,0.9282684149633629,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,23,2593,0.9371384496721944,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,24,2593,0.9240262244504435,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,25,2593,0.8819899730042422,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,26,2593,0.9475510991129965,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,27,2593,0.9166988044735828,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,28,2593,0.9051291939838025,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,29,2593,0.9294253760123409,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,30,2593,0.8318549942151947,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,31,2593,0.8912456613960663,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,32,2593,0.9255688391824142,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,33,2593,0.9506363285769379,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,34,2593,0.931739298110297,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,35,2593,0.8877747782491323,1.0,1.0,1.0
qwen3_vl_8b,top1_agreement,HALL,36,2593,0.2221365214037794,0.0,0.0,0.0
qwen3_vl_8b,top32_overlap,REAL,1,12280,0.9429636604234528,0.9375,0.9375,0.96875
qwen3_vl_8b,top32_overlap,REAL,2,12280,0.8523641083061889,0.8125,0.875,0.90625
qwen3_vl_8b,top32_overlap,REAL,3,12280,0.9073747964169381,0.875,0.90625,0.9375
qwen3_vl_8b,top32_overlap,REAL,4,12280,0.9074994910423453,0.875,0.90625,0.9375
qwen3_vl_8b,top32_overlap,REAL,5,12280,0.9238930171009772,0.90625,0.9375,0.96875
qwen3_vl_8b,top32_overlap,REAL,6,12280,0.9523183021172639,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,7,12280,0.9668643118892508,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,8,12280,0.9647877646579804,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,9,12280,0.9693887418566776,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,10,12280,0.9180807206840391,0.875,0.9375,0.96875
qwen3_vl_8b,top32_overlap,REAL,11,12280,0.9580033591205211,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,12,12280,0.9554051302931597,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,13,12280,0.965339983713355,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,14,12280,0.9718342833876221,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,15,12280,0.9683351995114007,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,16,12280,0.9690502850162866,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,17,12280,0.9680171009771987,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,18,12280,0.9732415513029316,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,19,12280,0.9717070439739414,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,20,12280,0.9709766897394136,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,21,12280,0.9739413680781759,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,22,12280,0.975847414495114,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,23,12280,0.9645510993485342,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,24,12280,0.9660703379478828,0.9375,0.96875,0.96875
qwen3_vl_8b,top32_overlap,REAL,25,12280,0.9458443607491857,0.9375,0.9375,0.96875
qwen3_vl_8b,top32_overlap,REAL,26,12280,0.9750737988599348,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,27,12280,0.9736487174267101,0.96875,0.96875,1.0
qwen3_vl_8b,top32_overlap,REAL,28,12280,0.9464271172638437,0.9375,0.9375,0.96875
qwen3_vl_8b,top32_overlap,REAL,29,12280,0.965029519543974,0.9375,0.96875,0.96875
