feature_set,variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
E_JS,AE32_cosine,45,train_f1,0.4900156855583191,0.8768198994192992,0.970738697630027,0.9036468330134357,0.9374751095181203,0.9202501954652071,0.6172391687506863,0.6279620853080569,0.5135658914728682,0.5650319829424307
E_JS,AE32,43,fixed_0.5,0.5,0.8714555182005377,0.9691219543048925,0.8830601092896175,0.965352449223417,0.9223744292237442,0.5923465306884845,0.6914893617021277,0.37790697674418605,0.48872180451127817
E_JS,AE32,43,train_f1,0.6410830020904541,0.8714555182005377,0.9691219543048925,0.8985451761102603,0.9346873755475906,0.9162600039039626,0.5923465306884845,0.6048192771084338,0.48643410852713176,0.5392051557465092
E_JS,AE32,44,fixed_0.5,0.5,0.8522763406901108,0.9646754653959959,0.8873873873873874,0.9414575866188769,0.9136231884057971,0.5660732338184112,0.5950413223140496,0.4186046511627907,0.49146757679180886
E_JS,AE32,44,train_f1,0.49908876419067383,0.8522763406901108,0.9646754653959959,0.8870967741935484,0.9418558343289526,0.9136565578520378,0.5660732338184112,0.5955678670360111,0.4166666666666667,0.4903078677309008
E_JS,AE32,45,fixed_0.5,0.5,0.8719471534550305,0.969218439281761,0.895888344021124,0.9458383114297093,0.9201859744285161,0.5954803696898786,0.6382978723404256,0.46511627906976744,0.5381165919282511
E_JS,AE32,45,train_f1,0.5355477333068848,0.8719471534550305,0.969218439281761,0.8986615678776291,0.9358821186778176,0.9168942645337496,0.5954803696898786,0.6092233009708737,0.48643410852713176,0.540948275862069
G_JS,AE32_cosine,43,fixed_0.5,0.5,0.881045878753639,0.9721921808073329,0.9108949416342412,0.9322978892871366,0.9214721511513482,0.6155349668134891,0.6280087527352297,0.5562015503875969,0.5899280575539568
G_JS,AE32_cosine,43,train_f1,0.43798327445983887,0.881045878753639,0.9721921808073329,0.9015897047691143,0.948626045400239,0.9245099941781486,0.6155349668134891,0.6649350649350649,0.49612403100775193,0.5682574916759157
G_JS,AE32_cosine,44,fixed_0.5,0.5,0.880627564298482,0.9720860618677978,0.8911111111111111,0.9581839904420549,0.9234312032239493,0.609698071666096,0.6788990825688074,0.43023255813953487,0.5266903914590747
G_JS,AE32_cosine,44,train_f1,0.5399144887924194,0.880627564298482,0.9720860618677978,0.8963574915508825,0.9506172839506173,0.9226903749516815,0.609698071666096,0.6593406593406593,0.46511627906976744,0.5454545454545454
G_JS,AE32_cosine,45,fixed_0.5,0.5,0.8771243736860141,0.9713687324542245,0.8968373493975904,0.948626045400239,0.9220050319334236,0.5984721873240483,0.6522911051212938,0.4689922480620155,0.5456595264937993
