seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.7873905204696235,0.9450284799112969,0.8696778970751573,0.9354838709677419,0.9013814274750576,0.432437833809283,0.5030674846625767,0.3178294573643411,0.38954869358669836
43,train_f1,0.5099554061889648,0.7873905204696235,0.9450284799112969,0.8719193427931292,0.9299084030266827,0.8999807284640586,0.432437833809283,0.49570200573065903,0.33527131782945735,0.4
44,fixed_0.5,0.5,0.7944401223762732,0.9492279371680583,0.8728170083523159,0.9155714854639586,0.8936831875607386,0.4331198537680909,0.46055979643765904,0.3507751937984496,0.39823982398239827
44,train_f1,0.47369617223739624,0.7944401223762732,0.9492279371680583,0.8673091178650852,0.931899641577061,0.8984449990401229,0.4331198537680909,0.48024316109422494,0.3062015503875969,0.3739644970414201
45,fixed_0.5,0.5,0.7933187000453819,0.946931019525657,0.8661302121433797,0.9430505774591796,0.9029551954242135,0.4382854555315344,0.5119453924914675,0.29069767441860467,0.37082818294190356
45,train_f1,0.5366734862327576,0.7933187000453819,0.946931019525657,0.8726999624483665,0.9255276782158502,0.8983378430614611,0.4382854555315344,0.48626373626373626,0.3430232558139535,0.4022727272727273
