feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
E_JS,top32,43,fixed_0.5,0.5,0.8714555182005377,0.9691219543048925,0.8830601092896175,0.965352449223417,0.9223744292237442,0.5923465306884845,0.6914893617021277,0.37790697674418605,0.48872180451127817
E_JS,top32,43,train_f1,0.6410830020904541,0.8714555182005377,0.9691219543048925,0.8985451761102603,0.9346873755475906,0.9162600039039626,0.5923465306884845,0.6048192771084338,0.48643410852713176,0.5392051557465092
E_JS,top32,44,fixed_0.5,0.5,0.8522763406901108,0.9646754653959959,0.8873873873873874,0.9414575866188769,0.9136231884057971,0.5660732338184112,0.5950413223140496,0.4186046511627907,0.49146757679180886
E_JS,top32,44,train_f1,0.49908876419067383,0.8522763406901108,0.9646754653959959,0.8870967741935484,0.9418558343289526,0.9136565578520378,0.5660732338184112,0.5955678670360111,0.4166666666666667,0.4903078677309008
E_JS,top32,45,fixed_0.5,0.5,0.8719471534550305,0.969218439281761,0.895888344021124,0.9458383114297093,0.9201859744285161,0.5954803696898786,0.6382978723404256,0.46511627906976744,0.5381165919282511
E_JS,top32,45,train_f1,0.5355477333068848,0.8719471534550305,0.969218439281761,0.8986615678776291,0.9358821186778176,0.9168942645337496,0.5954803696898786,0.6092233009708737,0.48643410852713176,0.540948275862069
E_JS,full,43,fixed_0.5,0.5,0.8473476393789806,0.9627649046328319,0.8909574468085106,0.9338908801274393,0.9119191133579623,0.563011756674228,0.579746835443038,0.4437984496124031,0.5027442371020856
E_JS,full,43,train_f1,0.46087566018104553,0.8473476393789806,0.9627649046328319,0.8849590469099032,0.9466348068498606,0.914758514527612,0.563011756674228,0.6070381231671554,0.4011627906976744,0.4830805134189031
E_JS,full,44,fixed_0.5,0.5,0.8406368567450504,0.9616782709428596,0.9138817480719794,0.8494623655913979,0.8804953560371517,0.5423443785668122,0.45454545454545453,0.6104651162790697,0.5210918114143921
E_JS,full,44,train_f1,0.3303995132446289,0.8406368567450504,0.9616782709428596,0.8824867323730099,0.927120669056153,0.9042532530588464,0.5423443785668122,0.5295629820051414,0.3992248062015504,0.4552486187845304
E_JS,full,45,fixed_0.5,0.5,0.8462794711023435,0.9621381453145367,0.8677773839064161,0.974910394265233,0.9182295573893473,0.5638416452837656,0.6941747572815534,0.2771317829457364,0.3961218836565097
E_JS,full,45,train_f1,0.6765619516372681,0.8462794711023435,0.9621381453145367,0.8878890138732658,0.9430505774591796,0.9146388567014291,0.5638416452837656,0.6027777777777777,0.42054263565891475,0.4954337899543379
G_JS,top32,43,fixed_0.5,0.5,0.8855771041525813,0.9731929614772228,0.9229843561973526,0.9163679808841099,0.919664268585132,0.6370827237444516,0.6067415730337079,0.627906976744186,0.6171428571428571
G_JS,top32,43,train_f1,0.3839462101459503,0.8855771041525813,0.9731929614772228,0.9057750759878419,0.9494225408203902,0.927085358740035,0.6370827237444516,0.6784810126582278,0.5193798449612403,0.5883644346871569
