feature_set,seed,threshold_rule,auroc,real_aupr,hall_aupr,precision,recall,f1,decision_threshold
G_JS,43,fixed_0.5,0.8775577381999822,0.9709206632279961,0.6183851013247019,0.9107489328676756,0.9346873755475906,0.922562893081761,0.5
G_JS,43,train_f1,0.8775577381999822,0.9709206632279961,0.6183851013247019,0.9097948122338366,0.9358821186778176,0.922654102866117,0.4941181242465973
G_JS,44,fixed_0.5,0.8791866176420647,0.9709179377858446,0.6177506352897457,0.9071290944123314,0.9374751095181203,0.9220524872698785,0.5
G_JS,44,train_f1,0.8791866176420647,0.9709179377858446,0.6177506352897457,0.9089500193723363,0.9342891278375149,0.9214454045561665,0.5212610960006714
G_JS,45,fixed_0.5,0.8802277729926308,0.9717594948721991,0.6065301473003302,0.9096622152395916,0.9223416965352449,0.9159580779118054,0.5
G_JS,45,train_f1,0.8802277729926308,0.9717594948721991,0.6065301473003302,0.9052023121387284,0.9354838709677419,0.9200940070505288,0.46013110876083374
H_JS,43,fixed_0.5,0.8902611455332969,0.9749324199384226,0.6246261744248863,0.915743670886076,0.9219434488251692,0.9188331018059138,0.5
H_JS,43,train_f1,0.8902611455332969,0.9749324199384226,0.6246261744248863,0.906958861976163,0.9394663480684986,0.922926447574335,0.4359631836414337
H_JS,44,fixed_0.5,0.8906848625736681,0.9746014464629176,0.6350447511569045,0.9278392783927839,0.9012345679012346,0.9143434343434343,0.5
H_JS,44,train_f1,0.8906848625736681,0.9746014464629176,0.6350447511569045,0.9065492148602068,0.942652329749104,0.9242483404919953,0.36787858605384827
H_JS,45,fixed_0.5,0.8883231610371729,0.9735056747747424,0.6303123585805744,0.9204138479904497,0.921146953405018,0.92078025477707,0.5
H_JS,45,train_f1,0.8883231610371729,0.9735056747747424,0.6303123585805744,0.9120836560805577,0.937873357228196,0.9247987433732574,0.4274946451187134
C_OT,43,fixed_0.5,0.8304309873764738,0.9540565712044802,0.5299534891399605,0.8654119318181818,0.9705296694544007,0.9149615168012014,0.5
C_OT,43,train_f1,0.8304309873764738,0.9540565712044802,0.5299534891399605,0.8840960240060015,0.9386698526483472,0.9105659648445046,0.6762241125106812
C_OT,44,fixed_0.5,0.8448886913086296,0.9616983069260214,0.5664955714542576,0.905683192261185,0.8948626045400239,0.9002403846153846,0.5
C_OT,44,train_f1,0.8448886913086296,0.9616983069260214,0.5664955714542576,0.8887206661619985,0.9350856232576663,0.9113137977876965,0.37677448987960815
C_OT,45,fixed_0.5,0.8563869362402329,0.9645294211254427,0.5734368193873928,0.8905603610379842,0.9430505774591796,0.9160541586073501,0.5
C_OT,45,train_f1,0.8563869362402329,0.9645294211254427,0.5734368193873928,0.896551724137931,0.931899641577061,0.9138840070298769,0.5455860495567322
D_OT,43,fixed_0.5,0.8550162231916003,0.9611061857792624,0.5939233981173386,0.911705143782908,0.8964555953803266,0.9040160642570281,0.5
D_OT,43,train_f1,0.8550162231916003,0.9611061857792624,0.5939233981173386,0.8996913580246914,0.9287136598964556,0.9139721732314325,0.43432414531707764
D_OT,44,fixed_0.5,0.8469783340896954,0.9610269433569434,0.5659490110842824,0.8776847469967237,0.9601752289924332,0.9170787371624192,0.5
D_OT,44,train_f1,0.8469783340896954,0.9610269433569434,0.5659490110842824,0.8925430210325048,0.929510155316607,0.9106515801794772,0.6280664801597595
D_OT,45,fixed_0.5,0.8488746414998811,0.9602771826390573,0.5585864555482181,0.9016393442622951,0.9199522102747909,0.9107037256061502,0.5
D_OT,45,train_f1,0.8488746414998811,0.9602771826390573,0.5585864555482181,0.891156462585034,0.9390681003584229,0.9144851657940664,0.4157681465148926
E_OT,43,fixed_0.5,0.8395659871758063,0.9593148690241301,0.5480015516760395,0.8860377358490567,0.9350856232576663,0.9099011819414842,0.5
E_OT,43,train_f1,0.8395659871758063,0.9593148690241301,0.5480015516760395,0.8961447678992919,0.9072082835523696,0.9016425885612508,0.5972822308540344
E_OT,44,fixed_0.5,0.8438633578147624,0.9613122522502413,0.5383855806596738,0.8946547015216543,0.9131819992035046,0.9038234134804888,0.5
E_OT,44,train_f1,0.8438633578147624,0.9613122522502413,0.5383855806596738,0.8870356330553449,0.931899641577061,0.9089143523014177,0.43889757990837097
E_OT,45,fixed_0.5,0.844207579672696,0.9623666807493765,0.5424803324211915,0.8661946902654867,0.9745121465551573,0.9171664167916042,0.5
E_OT,45,train_f1,0.844207579672696,0.9623666807493765,0.5424803324211915,0.8877394636015326,0.9227399442453206,0.9049013864479594,0.6536355018615723
G_OT,43,fixed_0.5,0.8882969199089895,0.9739886222764815,0.6354483592810044,0.9192399049881235,0.9247311827956989,0.9219773674806433,0.5
G_OT,43,train_f1,0.8882969199089895,0.9739886222764815,0.6354483592810044,0.9150352388410337,0.9307048984468339,0.9228035538005923,0.4807932674884796
G_OT,44,fixed_0.5,0.8879577147373263,0.9733388433876445,0.6353746456046523,0.9073652239939256,0.9518120270808443,0.9290573372206026,0.5
G_OT,44,train_f1,0.8879577147373263,0.9733388433876445,0.6353746456046523,0.9125240847784201,0.9430505774591796,0.927536231884058,0.5538261532783508
G_OT,45,fixed_0.5,0.8788555163482229,0.9716150458545753,0.6080442096368538,0.8946179902145277,0.9466348068498606,0.919891640866873,0.5
G_OT,45,train_f1,0.8788555163482229,0.9716150458545753,0.6080442096368538,0.8962906888720666,0.9430505774591796,0.9190762662526684,0.5160905718803406
H_OT,43,fixed_0.5,0.8880128982863,0.974094099224475,0.6243615207548262,0.9058192955589587,0.9422540820390283,0.9236775326956861,0.5
H_OT,43,train_f1,0.8880128982863,0.974094099224475,0.6243615207548262,0.8980127484064492,0.9538032656312226,0.925067593665508,0.4552260637283325
H_OT,44,fixed_0.5,0.8924823798542229,0.9753442145461269,0.6393785104595313,0.9221774193548387,0.9107925129430505,0.9164496092967341,0.5
H_OT,44,train_f1,0.8924823798542229,0.9753442145461269,0.6393785104595313,0.9149940968122786,0.9259259259259259,0.9204275534441805,0.4534930884838104
H_OT,45,fixed_0.5,0.8865542002784647,0.973452638326233,0.6282295924009969,0.8954005934718101,0.9613699721226603,0.9272133666218552,0.5
H_OT,45,train_f1,0.8865542002784647,0.973452638326233,0.6282295924009969,0.9024849397590361,0.954599761051374,0.9278111089607122,0.543103814125061
