seed,threshold_rule,decision_threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.8477208036577046,0.962415554917477,0.8739161849710982,0.9633612106730386,0.9164614510323925,0.5566531296355152,0.6447876447876448,0.3236434108527132,0.4309677419354839
43,train_f1,0.5644026398658752,0.8477208036577046,0.962415554917477,0.8862185505069471,0.9398645957785743,0.9122535755701585,0.5566531296355152,0.5851648351648352,0.4127906976744186,0.48409090909090907
44,fixed_0.5,0.5,0.8464569846165245,0.9612790671887386,0.8883078072469182,0.9470330545599362,0.9167309175019275,0.5613507719093285,0.62,0.42054263565891475,0.5011547344110855
44,train_f1,0.5980978608131409,0.8464569846165245,0.9612790671887386,0.8999607689289918,0.9135802469135802,0.9067193675889328,0.5613507719093285,0.5460251046025104,0.5058139534883721,0.5251509054325956
45,fixed_0.5,0.5,0.8453575585254338,0.9605867516719984,0.8671875,0.972520908004779,0.9168387460108879,0.5574108903031347,0.6729857819905213,0.2751937984496124,0.390646492434663
45,train_f1,0.5670990943908691,0.8453575585254338,0.9605867516719984,0.8777533039647577,0.9522102747909199,0.9134670487106017,0.5574108903031347,0.6039603960396039,0.3546511627906977,0.4468864468864469
