model,model_label,rank,feature_set,threshold_mode,threshold_mean,threshold_std,num_seeds,seeds,headline_positive_class,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,accuracy_mean,accuracy_std,auc_mean,auc_std,aupr_mean,aupr_std,real_positive_precision_mean,real_positive_precision_std,real_positive_recall_mean,real_positive_recall_std,real_positive_f1_mean,real_positive_f1_std,real_positive_auc_mean,real_positive_auc_std,real_positive_aupr_mean,real_positive_aupr_std,hallucination_positive_precision_mean,hallucination_positive_precision_std,hallucination_positive_recall_mean,hallucination_positive_recall_std,hallucination_positive_f1_mean,hallucination_positive_f1_std,hallucination_positive_auc_mean,hallucination_positive_auc_std,hallucination_positive_aupr_mean,hallucination_positive_aupr_std
qwen3_vl_8b,qwen3_vl_8b,1,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9038866676534748,0.020869391388751723,0.9196867118014072,0.04342219212528102,0.910603292284156,0.011414827026396627,0.8508974782512939,0.01401685685641613,0.8633601301559959,0.007300557678662297,0.9665126984804924,0.0017054971601790482,0.9038866676534748,0.020869391388751723,0.9196867118014072,0.04342219212528102,0.910603292284156,0.011414827026396627,0.8633601301559959,0.007300557678662297,0.9665126984804924,0.0017054971601790482,0.601255931926035,0.08381841136252073,0.5161498708010336,0.1389985145149792,0.5318489868001722,0.05806459608887763,0.8633601301559958,0.00730055767866233,0.5866437165244186,0.011983243508601225
qwen3_vl_8b,qwen3_vl_8b,2,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9176360920399643,0.023265693803554824,0.869640249568565,0.064037714430306,0.8908322813681032,0.022357387068828723,0.8251293910362295,0.02805317241311946,0.8617681683795434,0.006353754679363905,0.9660105804200828,0.0017001150153197477,0.9176360920399643,0.023265693803554824,0.869640249568565,0.064037714430306,0.8908322813681032,0.022357387068828723,0.8617681683795434,0.006353754679363905,0.9660105804200828,0.0017001150153197477,0.5220855073186271,0.08762733649041361,0.6085271317829457,0.1510219313231044,0.5369148960854717,0.032465091749107215,0.8617681683795434,0.006353754679363823,0.5850816403874362,0.009962116588538576
qwen3_vl_8b,qwen3_vl_8b,3,hpre_softmax_prob_gauss_risk_sqrt_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9109667303598767,0.025563281724103847,0.8830479224744457,0.0889709113265289,0.8929764438099385,0.03633952846751783,0.8285431119920714,0.046020951388004765,0.8586457313916958,0.004245319273411446,0.9648790924788438,0.0011537005415424857,0.9109667303598767,0.025563281724103847,0.8830479224744457,0.0889709113265289,0.8929764438099385,0.03633952846751783,0.8586457313916958,0.004245319273411446,0.9648790924788438,0.0011537005415424857,0.5546814307636669,0.10869788405800282,0.5633074935400516,0.1640038264986426,0.5267285991671596,0.013723497752504355,0.8586457313916956,0.004245319273411424,0.5773960950711284,0.012664922461420633
qwen3_vl_8b,qwen3_vl_8b,4,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.917634614789587,0.0021015851290697948,0.8855701579715918,0.009848526213190715,0.901276738793157,0.00412104599676251,0.8391146349520978,0.005632292413850654,0.8581242532855436,0.0025050763622085893,0.9644417697168804,0.0015829586940136824,0.917634614789587,0.0021015851290697948,0.8855701579715918,0.009848526213190715,0.901276738793157,0.00412104599676251,0.8581242532855436,0.0025050763622085893,0.9644417697168804,0.0015829586940136824,0.524821048656747,0.014924781929242327,0.6130490956072351,0.014955861631511946,0.5651230835094023,0.002688533605287488,0.8581242532855436,0.002505076362208486,0.5940133339833303,0.0032992657783207815
qwen3_vl_8b,qwen3_vl_8b,5,hpre_raw_logit_gauss_risk_sqrt_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9078606604812535,0.009322054012673452,0.8976503385105535,0.03491128258044546,0.9021793536487946,0.013309580300593267,0.8391146349520978,0.01785371410718887,0.8575466911995488,0.003669392428337075,0.9645427364931809,0.0009668962917006171,0.9078606604812535,0.009322054012673452,0.8976503385105535,0.03491128258044546,0.9021793536487946,0.013309580300593267,0.8575466911995488,0.003669392428337075,0.9645427364931809,0.0009668962917006171,0.5389513173032968,0.055920168240427684,0.5542635658914729,0.06539561103278432,0.5399603851845244,0.0034955216150764096,0.857546691199549,0.0036693924283370295,0.5940647069034853,0.002010249404549419
qwen3_vl_8b,qwen3_vl_8b,6,hpre_raw_logit_gauss_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8990034242959521,0.006425116432584638,0.9236691889021639,0.016327616473141404,0.9110322426861867,0.004905070144084651,0.8504569981279594,0.006531519712074399,0.8544682466913024,0.002153747145517911,0.9643728571250697,0.0006597703093679901,0.8990034242959521,0.006425116432584638,0.9236691889021639,0.016327616473141404,0.9110322426861867,0.004905070144084651,0.8544682466913024,0.002153747145517911,0.9643728571250697,0.0006597703093679901,0.5754944930548064,0.0343869401443207,0.4941860465116279,0.044050974473468514,0.5290205779869965,0.013476832417119911,0.8544682466913024,0.0021537471455179116,0.5831646801840944,9.5624427379797e-05
qwen3_vl_8b,qwen3_vl_8b,7,hpre_raw_logit_gauss_source_hpre_cos_risk_cosine_matched_state+hpre_raw_logit_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8853916642871843,0.006063150177141941,0.9524757732643038,0.015078583709522751,0.9175922238975106,0.0039016040642857533,0.858165400286312,0.005077476878492918,0.8540842772421501,0.0027485073196999487,0.9639731948648865,0.0005960454203312683,0.8853916642871843,0.006063150177141941,0.9524757732643038,0.015078583709522751,0.9175922238975106,0.0039016040642857533,0.8540842772421501,0.0027485073196999487,0.9639731948648865,0.0005960454203312683,0.6419067198365047,0.04652082557901961,0.3992248062015504,0.04511801056908067,0.4882780387985723,0.020714740864568044,0.8540842772421501,0.0027485073196999374,0.5804083026639302,0.010671858080795392
qwen3_vl_8b,qwen3_vl_8b,8,hpre_softmax_prob_gauss_risk_cosine_matched_state+hpre_softmax_prob_gauss_ev_target_dist_mass_x_cosine,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.9016828823546961,0.010890986938838113,0.917429974777645,0.0234872380773625,0.909171182627989,0.0061692291606196825,0.8481444774804537,0.007697382278295891,0.8526624968999451,0.002542897858228897,0.9635104638199046,0.000517988476130366,0.9016828823546961,0.010890986938838113,0.917429974777645,0.0234872380773625,0.909171182627989,0.0061692291606196825,0.8526624968999451,0.002542897858228897,0.9635104638199046,0.000517988476130366,0.5682932932932933,0.042076005753041726,0.5109819121447029,0.07354701520142536,0.5317139909235152,0.028112115914786472,0.8526624968999452,0.002542897858228897,0.566521297679341,0.00616402646626134
qwen3_vl_8b,qwen3_vl_8b,9,hpre_softmax_prob_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8745976637249461,0.00653192442369671,0.9422540820390282,0.01268154785192405,0.9070676011271003,0.002367937554586544,0.8398854751679331,0.0024475400034019313,0.8246001829675526,0.003016661295049125,0.9564860888333233,0.0012846879054647373,0.8745976637249461,0.00653192442369671,0.9422540820390282,0.01268154785192405,0.9070676011271003,0.002367937554586544,0.8246001829675526,0.003016661295049125,0.9564860888333233,0.0012846879054647373,0.5527848868103229,0.02315624054387944,0.3417312661498708,0.04852276991786544,0.4189495647510569,0.03301622677547843,0.8246001829675526,0.003016661295049136,0.5160558125343792,0.005365369195814717
qwen3_vl_8b,qwen3_vl_8b,10,hpre_raw_logit_gauss_source_hpre_cos_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8675685666366166,0.00338942546943075,0.9555290057082172,0.0036257799771001282,0.9094134237799177,0.00028876069213797453,0.8420878757846052,0.001078951544007574,0.8244532841029187,0.003146105530036045,0.9574767602958852,0.0009607345451853377,0.8675685666366166,0.00338942546943075,0.9555290057082172,0.0036257799771001282,0.9094134237799177,0.00028876069213797453,0.8244532841029187,0.003146105530036045,0.9574767602958852,0.0009607345451853377,0.5727047725152397,0.0017209346245988621,0.2900516795865633,0.02370017613416555,0.3844958390724467,0.021223999467903185,0.8244532841029187,0.003146105530036045,0.5128349857385918,0.006936118589700282
qwen3_vl_8b,qwen3_vl_8b,11,hpre_raw_logit_gauss_risk_sqrt_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8658005864114168,0.004345395065000457,0.9621664675428115,0.007945016863106363,0.9114035781391271,0.0011850256889328328,0.8448408765554455,0.0010901326876567947,0.8241888146933852,0.002409843407960996,0.957560468318594,0.0004190818838447047,0.8658005864114168,0.004345395065000457,0.9621664675428115,0.007945016863106363,0.9114035781391271,0.0011850256889328328,0.8241888146933852,0.002409843407960996,0.957560468318594,0.0004190818838447047,0.6018501747906783,0.024531856199018678,0.2739018087855297,0.03335485954373537,0.37432877218208466,0.02831752587095111,0.8241888146933852,0.0024098434079609945,0.5152263856538503,0.002846423976150087
qwen3_vl_8b,qwen3_vl_8b,12,hpre_softmax_prob_gauss_source_hpre_cos_risk_cosine_matched_state,fixed_0.5,0.5,0.0,3,"43,44,45",real,0.8619783779102441,0.002413215702030196,0.9649542015133413,0.002276175255473551,0.9105606911178873,0.0015657024411745732,0.8427485959696068,0.0028418649709424063,0.8223942559714003,0.005721279810724164,0.9553846139511585,0.0019206585631184182,0.8619783779102441,0.002413215702030196,0.9649542015133413,0.002276175255473551,0.9105606911178873,0.0015657024411745732,0.8223942559714003,0.005721279810724164,0.9553846139511585,0.0019206585631184182,0.592510515105689,0.018304621887264397,0.24806201550387597,0.015584416126375728,0.34952025404288795,0.01753870896697218,0.8223942559714003,0.005721279810724341,0.5040567330083668,0.008630371014049258
