model,source_mode,label,layer,n_samples,n_tokens,n_visual_mean,n_visual_min,n_visual_max,token_mean,token_std,max_row_sum_error,p50_mean,p50_std,p50_sem,p90_mean,p90_std,p90_sem,p99_mean,p99_std,p99_sem,pmax_mean,pmax_std,pmax_sem,relative_p50_mean,relative_p50_std,relative_p50_sem,relative_p90_mean,relative_p90_std,relative_p90_sem,relative_p99_mean,relative_p99_std,relative_p99_sem,relative_pmax_mean,relative_pmax_std,relative_pmax_sem,top1_mass_mean,top1_mass_std,top1_mass_sem,top5_mass_mean,top5_mass_std,top5_mass_sem,top10_mass_mean,top10_mass_std,top10_mass_sem,top32_mass_mean,top32_mass_std,top32_mass_sem,normalized_entropy_mean,normalized_entropy_std,normalized_entropy_sem,effective_token_fraction_mean,effective_token_fraction_std,effective_token_fraction_sem,mass_above_uniform_mean,mass_above_uniform_std,mass_above_uniform_sem,fraction_above_uniform_mean,fraction_above_uniform_std,fraction_above_uniform_sem
qwen3_vl_8b,hmid_cos,real,8,12280,3311637,269.6772801,70,400,0.003708135886,0.001131857022,1.525040716e-07,0.003846510834,0.001019858644,9.203241067e-06,0.004760972512,0.001285427734,1.159974607e-05,0.005879019734,0.002201039589,1.986226037e-05,0.00667071049,0.003453477701,3.116430691e-05,0.9909436557,0.03509936585,0.0003167379391,1.226279586,0.06890838198,0.000621831716,1.517066472,0.4270185475,0.003853430722,1.728372722,0.8388495993,0.007569808938,0.00667071049,0.003453477701,3.116430691e-05,0.03034340989,0.0120296419,0.0001085559209,0.05734083341,0.01910571544,0.0001724106629,0.1647455621,0.04292343049,0.0003873425797,0.9963549903,0.004338463638,3.915045182e-05,0.9801590595,0.02054372111,0.0001853872778,0.5533176437,0.05879060302,0.0005305285149,0.4812192164,0.06148478912,0.0005548409471
qwen3_vl_8b,hmid_cos,real,9,12280,3311637,269.6772801,70,400,0.003708135886,0.001324187343,1.608859748e-07,0.003798010977,0.001008599127,9.101634775e-06,0.00509134476,0.001420388286,1.281763495e-05,0.006694697806,0.002409589009,2.174421783e-05,0.007787030755,0.003736665851,3.371980696e-05,0.9786144854,0.04253581629,0.0003838447352,1.311241115,0.1118006626,0.001008893198,1.726276717,0.4310573592,0.003889877105,2.015546894,0.8459823403,0.007634175048,0.007787030755,0.003736665851,3.371980696e-05,0.0347546983,0.01277225894,0.0001152573238,0.06482177866,0.02057794115,0.0001856960807,0.1807413873,0.04642467802,0.0004189379632,0.9933976787,0.005531381741,4.991538766e-05,0.9643388781,0.02787888581,0.0002515800677,0.556293923,0.07625258041,0.0006881060266,0.4588195401,0.06772240878,0.0006111294512
qwen3_vl_8b,hmid_cos,real,10,12280,3311637,269.6772801,70,400,0.003708135886,0.001113138667,1.539010555e-07,0.003833269928,0.001009394877,9.108815654e-06,0.004762662438,0.001310931067,1.182988907e-05,0.005937668551,0.002064540645,1.863048899e-05,0.006770999243,0.002853829815,2.575306283e-05,0.9877288871,0.03259441898,0.0002941332085,1.225919296,0.06929417281,0.0006253131063,1.531356536,0.3632885082,0.003278328557,1.753449473,0.6368859828,0.005747282003,0.006770999243,0.002853829815,2.575306283e-05,0.03068283663,0.01072134821,9.674983167e-05,0.05786830485,0.01800919653,0.0001625156368,0.1654494347,0.04248962605,0.0003834279128,0.9965482663,0.00293036173,2.644368959e-05,0.9810968244,0.01521505657,0.0001373012174,0.5432364348,0.05879037329,0.0005305264418,0.4712514808,0.06218247695,0.0005611369072
qwen3_vl_8b,hmid_cos,real,11,12280,3311637,269.6772801,70,400,0.003708135886,0.001371516077,1.741573215e-07,0.003898639874,0.001004016057,9.06027699e-06,0.005274053637,0.001521506317,1.37301277e-05,0.006265892946,0.001922176142,1.73457866e-05,0.006782040462,0.002101334549,1.896251851e-05,1.00544407,0.02895252753,0.0002612686491,1.356114534,0.1214251334,0.001095744769,1.610174855,0.201756489,0.001820657809,1.745385591,0.2576927516,0.002325428654,0.006782040462,0.002101334549,1.896251851e-05,0.03190409568,0.00935148276,8.438811657e-05,0.06140600695,0.01741230644,0.0001571292792,0.1800822975,0.04711830047,0.0004251972371,0.9919884335,0.005076340539,4.580907949e-05,0.9568058318,0.0262619434,0.0002369887213,0.6202317214,0.05454011699,0.0004921719762,0.5072366693,0.03941379307,0.0003556714855
qwen3_vl_8b,hmid_cos,real,12,12280,3311637,269.6772801,70,400,0.003708135886,0.001408671979,1.455191523e-07,0.003908382573,0.001005394873,9.072719474e-06,0.005307960141,0.00158192556,1.427535312e-05,0.006258651909,0.001997776112,1.802800345e-05,0.006765488558,0.002226714159,2.009394861e-05,1.008084186,0.03258056474,0.0002940081873,1.363743608,0.1403356151,0.001266393635,1.606723237,0.2257553338,0.002037224247,1.739117646,0.3054635688,0.002756514225,0.006765488558,0.002226714159,2.009394861e-05,0.03186100027,0.009782129279,8.827428624e-05,0.06141127341,0.01820421794,0.000164275517,0.1806970572,0.04912323785,0.0004432898641,0.9912241368,0.006567625781,5.926649113e-05,0.9530323522,0.03335030857,0.0003009543834,0.6252596682,0.06277111881,0.0005664488325,0.5092342435,0.04284578392,0.0003866418942
qwen3_vl_8b,hmid_cos,real,13,12280,3311637,269.6772801,70,400,0.003708135886,0.001507469188,1.499429345e-07,0.003869150632,0.001002681516,9.04823404e-06,0.005483603712,0.001679509398,1.515595318e-05,0.006639081752,0.002283997436,2.061087496e-05,0.007154980121,0.002491490832,2.248330282e-05,0.9977216332,0.03507492189,0.000316517356,1.408904582,0.1722155463,0.00155407928,1.704018502,0.3004497635,0.002711269466,1.838451629,0.348175109,0.003141944699,0.007154980121,0.002491490832,2.248330282e-05,0.03375058099,0.01108757276,0.0001000546552,0.06494033231,0.02047228813,0.000184742664,0.188887804,0.05318398682,0.0004799342088,0.9894871199,0.008026882112,7.243487272e-05,0.9441878417,0.04014815708,0.0003622984127,0.6263597608,0.05383361796,0.0004857965036,0.5006446787,0.03934784966,0.0003550764097
qwen3_vl_8b,hmid_cos,real,14,12280,3311637,269.6772801,70,400,0.003708135886,0.00137587641,1.518492354e-07,0.003831882554,0.001012036647,9.132655077e-06,0.005273993009,0.001530943814,1.381529201e-05,0.00648996952,0.002087276944,1.883566217e-05,0.00716495142,0.00266999992,2.409417526e-05,0.9873596213,0.03265833377,0.0002947099779,1.357005469,0.1431845629,0.001292102642,1.670679813,0.2916291613,0.002631672034,1.847506039,0.4702816172,0.004243838218,0.00716495142,0.00266999992,2.409417526e-05,0.03321651153,0.01037971736,9.366694255e-05,0.063412357,0.0187349474,0.0001690648388,0.1828566277,0.04845468488,0.0004372568181,0.9921285957,0.006046016779,5.455947275e-05,0.9577062574,0.03114202582,0.0002810267604,0.5899769932,0.05896531816,0.0005321051507,0.4810971686,0.04539133349,0.0004096130251
qwen3_vl_8b,hmid_cos,real,15,12280,3311637,269.6772801,70,400,0.003708135886,0.001290333205,1.440639608e-07,0.003846021503,0.001012085551,9.133096396e-06,0.005134417636,0.001448478788,1.307112465e-05,0.006198272201,0.001872913015,1.690123437e-05,0.00685308201,0.003736345454,3.371691568e-05,0.9910151915,0.02661992094,0.0002402191234,1.321230544,0.1125333964,0.001015505415,1.595940772,0.2281293907,0.002058647822,1.766164563,0.6402963452,0.005778057236,0.00685308201,0.003736345454,3.371691568e-05,0.03173967649,0.009723028631,8.774095987e-05,0.06074390604,0.01721402653,0.0001553399941,0.1766018684,0.04525028209,0.0004083401722,0.9937478469,0.00458245175,4.135220931e-05,0.96612651,0.02280563754,0.0002057988929,0.5842930171,0.05044236752,0.0004551937377,0.4857218807,0.04180720331,0.0003772697055
qwen3_vl_8b,hmid_cos,real,16,12280,3311637,269.6772801,70,400,0.003708135886,0.001473425655,1.514563337e-07,0.003766423848,0.000997157037,8.998380946e-06,0.005346742745,0.001584005973,1.429412684e-05,0.006957376268,0.002575788884,2.324401148e-05,0.008527775651,0.004934544241,4.452950461e-05,0.9707047959,0.04277476752,0.0003860010397,1.375976661,0.1701126038,0.001535102251,1.790588431,0.4435057188,0.004002211548,2.205180916,1.132807842,0.01022249868,0.008527775651,0.004934544241,4.452950461e-05,0.03656681876,0.01389500088,0.0001253889875,0.06811277217,0.02297522978,0.0002073292994,0.1898962957,0.05309966583,0.0004791732932,0.9910806011,0.007882240415,7.112962084e-05,0.952482233,0.03962408126,0.0003575691336,0.5762235233,0.05540470736,0.0004999740708,0.462408645,0.04851843658,0.0004378321158
qwen3_vl_8b,hmid_cos,real,17,12280,3311637,269.6772801,70,400,0.003708135886,0.001777674908,1.874286681e-07,0.003755299299,0.001013825504,9.148797793e-06,0.005201480302,0.00149429172,1.348454219e-05,0.006955179236,0.002859794666,2.580688986e-05,0.01180029518,0.01703113634,0.0001536895866,0.9673405671,0.05647380349,0.0005096216327,1.338807488,0.13191917,0.001190443332,1.79122531,0.5290082919,0.004773789842,3.099751832,4.588745364,0.04140900312,0.01180029518,0.01703113634,0.0001536895866,0.03995431661,0.024785188,0.0002236624274,0.07089803286,0.03203674289,0.0002891007194,0.1895236088,0.05630094949,0.000508061792,0.9908866628,0.01214641513,0.0001096096868,0.9524457903,0.05367099041,0.0004843289468,0.565258991,0.05211295806,0.0004702692068,0.4575770765,0.06270870178,0.000565885579
qwen3_vl_8b,hmid_cos,real,18,12280,3311637,269.6772801,70,400,0.003708135886,0.001302104468,1.490116119e-07,0.003802191421,0.001009298852,9.107949119e-06,0.005065013751,0.001419519487,1.280979488e-05,0.006318227959,0.00207428066,1.871838324e-05,0.007997071536,0.005917819458,5.340261551e-05,0.9794109938,0.03052333726,0.0002754436926,1.304258092,0.112885761,0.001018685165,1.627994663,0.3019126296,0.002724470422,2.079312421,1.496305718,0.01350271659,0.007997071536,0.005917819458,5.340261551e-05,0.03349755527,0.01245279776,0.0001123744946,0.06255232349,0.01958239505,0.0001767122368,0.1772347075,0.04599525942,0.0004150628743,0.9941548157,0.005184540494,4.678547978e-05,0.9683800017,0.02586963947,0.0002334485565,0.560105747,0.04366046889,0.0003939936406,0.4671401058,0.04196266972,0.0003786726399
qwen3_vl_8b,hmid_cos,real,19,12280,3311637,269.6772801,70,400,0.003708135886,0.001484200569,1.634762157e-07,0.003736054248,0.001014133391,9.151576171e-06,0.005477052452,0.001545332864,1.394513931e-05,0.007176015799,0.002345073329,2.116202601e-05,0.008212626117,0.003348492766,3.021691908e-05,0.9617057121,0.03792542942,0.0003422404384,1.411618534,0.1557885865,0.001405841805,1.850866269,0.3699263681,0.003338228843,2.124021635,0.7408867194,0.006685788388,0.008212626117,0.003348492766,3.021691908e-05,0.03703914592,0.01168520582,0.0001054477173,0.06977079775,0.02058532339,0.0001857626982,0.1952488983,0.05029086428,0.000453826567,0.9906399119,0.00618538864,5.581716943e-05,0.9497895851,0.03189619431,0.000287832404,0.5744895137,0.0340432868,0.0003072078438,0.4540093723,0.03829811105,0.0003456035308
qwen3_vl_8b,hmid_cos,real,20,12280,3311637,269.6772801,70,400,0.003708135886,0.001640872885,1.412117854e-07,0.003659503219,0.001000127787,9.025189103e-06,0.005747688144,0.001599264985,1.443182471e-05,0.007890104841,0.00248839173,2.245533642e-05,0.009171561297,0.003041628718,2.744776689e-05,0.9417529655,0.0412429298,0.000372177681,1.48242177,0.1653964331,0.001492543358,2.038632271,0.4112454101,0.003711093363,2.378104183,0.5893511053,0.005318325559,0.009171561297,0.003041628718,2.744776689e-05,0.04094127971,0.01228942869,0.0001109002463,0.07632081191,0.02166904245,0.000195542218,0.2088149041,0.05182703889,0.0004676890619,0.9878118237,0.006902792922,6.229105145e-05,0.9350593932,0.03547591936,0.0003201359716,0.5763285753,0.03546833977,0.0003200675731,0.43673025,0.03419669019,0.0003085921615
qwen3_vl_8b,hmid_cos,real,21,12280,3311637,269.6772801,70,400,0.003708135886,0.001133531451,1.45402737e-07,0.003829509312,0.001012441188,9.136305676e-06,0.004907837906,0.001308293167,1.180608457e-05,0.005907807789,0.001647185006,1.48642567e-05,0.006569616402,0.001929264036,1.740974801e-05,0.9862894232,0.01742230821,0.0001572195355,1.26488025,0.06758294085,0.0006098708876,1.523894836,0.1664279754,0.001501852032,1.698892813,0.2800454588,0.002527140287,0.006569616402,0.001929264036,1.740974801e-05,0.03030906251,0.008061224299,7.274477785e-05,0.05786497632,0.01476787652,0.0001332658485,0.1684642828,0.04018340871,0.0003626165246,0.996012179,0.002010111973,1.81393227e-05,0.9781013445,0.01078134346,9.729123091e-05,0.554495812,0.03348643971,0.0003021828357,0.4737286825,0.03150554627,0.0002843071821
qwen3_vl_8b,hmid_cos,real,22,12280,3311637,269.6772801,70,400,0.003708135886,0.001156394002,1.518055797e-07,0.003823620902,0.00100671141,9.084599951e-06,0.00483324605,0.001298226201,1.171523991e-05,0.006139084052,0.002229122364,2.011568034e-05,0.007266698316,0.003709559932,3.347520217e-05,0.9852220745,0.02518198034,0.0002272430958,1.244984787,0.06627461569,0.0005980645143,1.578092868,0.3495251799,0.003154127788,1.869120907,0.7461719234,0.006733482259,0.007266698316,0.003709559932,3.347520217e-05,0.03194917371,0.01167701153,0.0001053737718,0.0594954729,0.0184075162,0.0001661100878,0.1686232167,0.04292602014,0.0003873659488,0.9960150245,0.002965124429,2.675738943e-05,0.9782241388,0.01541745795,0.0001391276947,0.5488154337,0.03819387608,0.0003446629106,0.4715958353,0.04325897626,0.0003903705568
qwen3_vl_8b,hmid_cos,real,23,12280,3311637,269.6772801,70,400,0.003708135886,0.001413491036,1.490116119e-07,0.003709827231,0.000998109818,9.006978875e-06,0.005266240322,0.001504374549,1.357553e-05,0.007218051182,0.00262644312,2.370111712e-05,0.009027131004,0.004037862108,3.643781281e-05,0.9553291011,0.03908828965,0.0003527341309,1.355523808,0.1306012436,0.001178550316,1.859696321,0.4423421049,0.003991711055,2.343219804,0.9001886313,0.008123334567,0.009027131004,0.004037862108,3.643781281e-05,0.03822966518,0.01339319281,0.0001208606533,0.0698653256,0.02150631385,0.0001940737492,0.1901548837,0.04886052762,0.0004409191576,0.9923177182,0.005463610568,4.930381816e-05,0.9586233461,0.02801880923,0.0002528427417,0.5437873694,0.04408437564,0.0003978189904,0.4362642135,0.04524372997,0.0004082810456
qwen3_vl_8b,hmid_cos,real,24,12280,3311637,269.6772801,70,400,0.003708135886,0.003470604302,1.477310434e-07,0.002387734413,0.001130906001,1.020533641e-05,0.008964682082,0.002483452454,2.241076421e-05,0.01309586169,0.004069882338,3.672676451e-05,0.01585199217,0.005247833347,4.735663676e-05,0.6064775312,0.1751598467,0.001580648753,2.321106776,0.3700139746,0.003339019407,3.403755374,0.8041591171,0.007256760779,4.14169267,1.194031627,0.01077498432,0.01585199217,0.005247833347,4.735663676e-05,0.06881389395,0.02029980318,0.0001831861536,0.1262014828,0.034928276,0.0003151940181,0.3352236678,0.08107501016,0.000731623806,0.9358160141,0.02612148407,0.0002357212112,0.7066938295,0.1002378882,0.0009045503063,0.737188952,0.07897601754,0.0007126824211,0.3756691806,0.05908817478,0.0005332138132
qwen3_vl_8b,hmid_cos,real,25,12280,3311637,269.6772801,70,400,0.003708135886,0.003937625534,1.593361958e-07,0.002096852831,0.00110866687,1.000464969e-05,0.009744149906,0.002603368872,2.349289428e-05,0.01491955345,0.004340600463,3.91697346e-05,0.01840918312,0.005737170747,5.177243505e-05,0.5294041977,0.1728272511,0.001559599326,2.52958847,0.4106042366,0.003705307391,3.890244764,0.8850066473,0.007986331797,4.821509811,1.317335311,0.0118876812,0.01840918312,0.005737170747,5.177243505e-05,0.07878848272,0.02153365794,0.0001943205033,0.1434520007,0.03723540446,0.0003360136283,0.3730254705,0.08477296353,0.0007649942701,0.9184046943,0.02747063489,0.0002478959967,0.6420495222,0.09907194872,0.0008940288265,0.764854391,0.06917935001,0.0006242769412,0.3558571949,0.06217658142,0.0005610837057
qwen3_vl_8b,hmid_cos,real,26,12280,3311637,269.6772801,70,400,0.003708135886,0.003004677874,1.408625394e-07,0.002886180079,0.001125187389,1.015373144e-05,0.008178056779,0.002083567227,1.880218555e-05,0.01161860213,0.003192969624,2.881347266e-05,0.01383735325,0.004050862628,3.655512997e-05,0.7342463185,0.1310356405,0.00118247033,2.120524553,0.2818412922,0.002543345952,3.023134514,0.5878722755,0.005304980546,3.613815068,0.8652823478,0.00780833901,0.01383735325,0.004050862628,3.655512997e-05,0.06075691666,0.01575335801,0.000142158869,0.1122427605,0.02758129364,0.0002488945853,0.3021773949,0.06573615086,0.0005932053883,0.9506587667,0.01744175308,0.0001573950068,0.7631004638,0.07353179564,0.000663553567,0.7050794456,0.06074319263,0.0005481487538,0.3927218568,0.05365950773,0.0004842253266
qwen3_vl_8b,hmid_cos,real,27,12280,3311637,269.6772801,70,400,0.003708135886,0.002268707998,1.462176442e-07,0.003553152771,0.001031997352,9.312781203e-06,0.006824617498,0.001813150462,1.636193495e-05,0.00949655304,0.00262279774,2.366822109e-05,0.01121187396,0.003255935514,2.938167912e-05,0.9129339128,0.06882211957,0.0006210532809,1.762610042,0.1877562996,0.001694319596,2.459282201,0.3903938515,0.003522928149,2.913934293,0.6048818558,0.00545847561,0.01121187396,0.003255935514,2.938167912e-05,0.04948915077,0.01275306678,0.000115084133,0.09191863288,0.02261643189,0.0002040914944,0.2497065876,0.05523695378,0.0004984602565,0.972120579,0.0104062103,9.390601583e-05,0.857564435,0.04881562154,0.0004405139235,0.6692520865,0.03849627111,0.0003473917343,0.4468498786,0.03614114887,0.0003261390265
qwen3_vl_8b,hmid_cos,real,28,12280,3311637,269.6772801,70,400,0.003708135886,0.002105569878,1.714652171e-07,0.003749733367,0.001031401659,9.307405644e-06,0.00633650087,0.001681579352,1.517463252e-05,0.009300198597,0.002786021446,2.514115768e-05,0.01131538006,0.003518827826,3.175402879e-05,0.9647776286,0.04798050645,0.0004329778149,1.635277717,0.1487454386,0.001342284184,2.403900672,0.4306607253,0.003886297866,2.939375076,0.6791872915,0.006129010532,0.01131538006,0.003518827826,3.175402879e-05,0.04888334932,0.01338257634,0.00012076485,0.08906899229,0.02265110231,0.0002044043615,0.2357351182,0.05197118761,0.0004689898651,0.9761381015,0.008370193065,7.55329231e-05,0.8764880149,0.0401905942,0.0003626813667,0.671475257,0.04351025956,0.0003926381463,0.4730585069,0.03819381846,0.0003446623907
qwen3_vl_8b,hmid_cos,real,29,12280,3311637,269.6772801,70,400,0.003708135886,0.002293693219,1.426669769e-07,0.003648550948,0.0009945340435,8.974710958e-06,0.006570334092,0.001796429699,1.621104618e-05,0.01033546635,0.003174429654,2.864616731e-05,0.01319622278,0.004458131739,4.023034107e-05,0.9391805314,0.0477332766,0.0004307468039,1.693560834,0.1561838504,0.00140940868,2.6705872,0.4997602898,0.00450985482,3.431419205,0.9355395864,0.008442342857,0.01319622278,0.004458131739,4.023034107e-05,0.0550787274,0.01531118799,0.0001381687108,0.09841892291,0.02471407648,0.0002230207145,0.2518840675,0.05448673096,0.0004916902188,0.9720811661,0.00929544861,8.388246239e-05,0.8571596219,0.04368727429,0.0003942355335,0.6670420392,0.04350986078,0.0003926345477,0.4534541577,0.03540548762,0.0003195003929
qwen3_vl_8b,hmid_cos,real,30,12280,3311637,269.6772801,70,400,0.003708135886,0.002540635618,1.725566108e-07,0.003454590022,0.0009188145088,8.291415155e-06,0.006836750581,0.002018572719,1.821567278e-05,0.0118825678,0.003896389293,3.516115704e-05,0.01506592865,0.005171923699,4.667162537e-05,0.8913192625,0.06463759794,0.0005832920073,1.757425572,0.1863913105,0.001682001886,3.065157996,0.6471782927,0.005840160177,3.90839047,1.041415957,0.009397775029,0.01506592865,0.005171923699,4.667162537e-05,0.06312291604,0.01879008675,0.0001695624182,0.1121303839,0.03098923009,0.0002796479263,0.2750585409,0.06295805104,0.0005681357157,0.9672530898,0.01190625936,0.0001074425124,0.8352040692,0.05375646095,0.0004851002359,0.6436023573,0.049570405,0.0004473251165,0.4157822677,0.04714010722,0.000425394022
qwen3_vl_8b,hmid_cos,real,31,12280,3311637,269.6772801,70,400,0.003708135886,0.00281902299,1.502630766e-07,0.003322893917,0.0008871835194,8.00597597e-06,0.007076144625,0.002110567924,1.904584082e-05,0.01332037725,0.004781284917,4.314648696e-05,0.0175091176,0.006678432679,6.026641656e-05,0.8581650653,0.07482116588,0.0006751888905,1.818424748,0.2070148573,0.001868109513,3.425699885,0.8012003492,0.007230060751,4.529987184,1.34538236,0.01214077878,0.0175091176,0.006678432679,6.026641656e-05,0.07142999576,0.02296506754,0.000207237595,0.1245812909,0.03639203632,0.0003284030439,0.2949357293,0.06930628899,0.0006254224431,0.9611407498,0.01474497316,0.0001330591678,0.8082508781,0.06424482385,0.0005797475997,0.6476294397,0.05445746959,0.0004914261631,0.3991259806,0.0496742953,0.0004482626264
qwen3_vl_8b,hmid_cos,real,32,12280,3311637,269.6772801,70,400,0.003708135886,0.002222788642,1.657899702e-07,0.003563579325,0.000933654769,8.425334197e-06,0.006477241351,0.001977923903,1.78488564e-05,0.009960319112,0.003940474434,3.555898294e-05,0.01220496766,0.005211261878,4.702661451e-05,0.9203030623,0.06767941536,0.000610741477,1.665200085,0.2115353047,0.001908902193,2.555870047,0.6777362821,0.006115916572,3.145486457,1.038021101,0.009367139726,0.01220496766,0.005211261878,4.702661451e-05,0.05235534173,0.01955974988,0.000176507886,0.09490174506,0.03239496192,0.0002923333009,0.2456192906,0.06720324421,0.0006064444915,0.9749283109,0.01321115442,0.0001192179323,0.872097516,0.06186197275,0.0005582446658,0.6441235283,0.04282454655,0.0003864502475,0.4434489378,0.04281495712,0.0003863637121
qwen3_vl_8b,hmid_cos,real,33,12280,3311637,269.6772801,70,400,0.003708135886,0.002110879461,1.488660928e-07,0.003708657732,0.0009366060777,8.451966913e-06,0.00638895706,0.001969100212,1.776923109e-05,0.009011292508,0.00339897662,3.06724872e-05,0.0105672704,0.00419679728,3.787204951e-05,0.9586453736,0.05870507402,0.0005297566982,1.640228044,0.1898277899,0.001713012799,2.308828045,0.5286645507,0.004770687909,2.715354749,0.7555979385,0.006818542958,0.0105672704,0.00419679728,3.787204951e-05,0.04679989111,0.01667268107,0.0001504548733,0.08660803693,0.02868946683,0.0002588947799,0.2334025265,0.06406462905,0.0005781215154,0.9761759572,0.01138140658,0.0001027062221,0.8776146743,0.05394365643,0.0004867894946,0.6705081854,0.03797810759,0.0003427158081,0.4738271804,0.04031941792,0.0003638438766
qwen3_vl_8b,hmid_cos,real,34,12280,3311637,269.6772801,70,400,0.003708135886,0.003435728114,1.406187948e-07,0.003106895177,0.0007859151034,7.092126143e-06,0.008204940557,0.002530624429,2.283644581e-05,0.01487735213,0.005728899743,5.169779721e-05,0.01898000432,0.007596108805,6.85475589e-05,0.8062470665,0.09305413609,0.000839723869,2.104260391,0.2039345871,0.001840313044,3.805934549,0.89813666,0.008104817504,4.875905861,1.371970008,0.01238070667,0.01898000432,0.007596108805,6.85475589e-05,0.0789349482,0.02722278177,0.0002456593613,0.1394301316,0.0435164954,0.0003926944187,0.3355207802,0.07993407879,0.0007213280003,0.9376193015,0.01697216449,0.0001531574224,0.7098466617,0.06269158233,0.0005657310925,0.7332532858,0.03214819243,0.000290106444,0.4075343839,0.04016782869,0.00036247593
qwen3_vl_8b,hmid_cos,real,35,12280,3311637,269.6772801,70,400,0.003708135886,0.004825568536,1.443445399e-07,0.002347704223,0.0006303234189,5.68806119e-06,0.009410019139,0.002845150572,2.567474104e-05,0.02181681553,0.008009002993,7.22735309e-05,0.03232184422,0.01386910003,0.0001251552572,0.610625734,0.09740337815,0.0008789715857,2.416350247,0.2301956459,0.002077293783,5.598926364,1.280734389,0.01155739316,8.409259349,3.218818451,0.02904673341,0.03232184422,0.01386910003,0.0001251552572,0.1209274963,0.0377453515,0.0003406154088,0.2030830772,0.05524444028,0.0004985278149,0.4392130052,0.0849484053,0.000766577463,0.8950499124,0.02082573656,0.0001879321953,0.5610976133,0.05939560135,0.0005359880416,0.768779443,0.02643364318,0.0002385381462,0.3458430016,0.03825288806,0.0003451954369
qwen3_vl_8b,hmid_cos,real,36,12280,3311637,269.6772801,70,400,0.003708135886,0.02323080458,2.91326387e-07,0.0002810933973,0.0002753262533,2.484554007e-06,0.004629367816,0.003015636102,2.721320859e-05,0.06601726296,0.03026108191,0.0002730770909,0.2847763436,0.1710240685,0.001543327342,0.07198691925,0.06169742357,0.0005567597681,1.18138965,0.6144875275,0.005545157536,16.98751952,6.297790075,0.05683148402,76.01985156,47.65823264,0.4300696045,0.2847763436,0.1710240685,0.001543327342,0.5909241252,0.1687579634,0.001522877928,0.7207873239,0.1377809487,0.001243340234,0.8900285943,0.07402968113,0.0006680465036,0.5460851025,0.1354750512,0.001222531732,0.1015302214,0.06792698404,0.0006129755457,0.8900570005,0.04822460027,0.0004351805263,0.108996736,0.0377844966,0.0003409686555
qwen3_vl_8b,hpre_cos,hall,1,2593,700851,270.2857694,70,400,0.003699787829,0.001459478098,1.604203135e-07,0.003703516563,0.0009852475128,1.934835686e-05,0.005351356983,0.001404202195,2.757581706e-05,0.007529647555,0.00261304399,5.131513345e-05,0.009263206151,0.00390714305,7.672873775e-05,0.955404498,0.03396777768,0.0006670615004,1.382373645,0.08731650051,0.001714727304,1.946544286,0.447281929,0.008783752574,2.409280783,0.863713727,0.0169616682,0.009263206151,0.00390714305,7.672873775e-05,0.03971310207,0.01322490943,0.00025971166,0.07259330733,0.02118253614,0.0004159840679,0.1955365031,0.0460092546,0.0009035328332,0.9915668981,0.004384119605,8.609563537e-05,0.9543477251,0.02267500301,0.0004452932327,0.5571331628,0.03005475252,0.0005902172495,0.4402364394,0.0387177209,0.0007603412045
qwen3_vl_8b,hpre_cos,hall,2,2593,700851,270.2857694,70,400,0.003699787829,0.003056826166,1.270673238e-07,0.003050213538,0.0009516613751,1.868879003e-05,0.007204327242,0.002028716042,3.984006194e-05,0.01435690535,0.005522348578,0.0001084482524,0.02067066192,0.009952456878,0.0001954470169,0.7848219162,0.09948541661,0.001953701296,1.862181398,0.2420049742,0.004752509943,3.730274853,1.19502472,0.02346797575,5.392794237,2.379526602,0.04672930329,0.02067066192,0.009952456878,0.0001954470169,0.07937562426,0.02989135104,0.0005870083601,0.1351490166,0.04476565952,0.0008791110295,0.3107225615,0.07860845859,0.001543718192,0.958844242,0.02110631806,0.0004144872922,0.800326375,0.09077999346,0.001782743611,0.623298472,0.04457267613,0.0008753212086,0.3651200389,0.04118866559,0.0008088657823
qwen3_vl_8b,hpre_cos,hall,3,2593,700851,270.2857694,70,400,0.003699787829,0.004311746254,1.513399184e-07,0.002698710036,0.001010557737,1.984540074e-05,0.007342572144,0.002095980511,4.11610061e-05,0.02040295269,0.01096089201,0.0002152507339,0.02918343013,0.02093957854,0.0004112128504,0.69338936,0.1599396706,0.003140905997,1.900718041,0.2893273478,0.005681829896,5.303891402,2.553498877,0.05014578251,7.569123608,5.01519245,0.09848868631,0.02918343013,0.02093957854,0.0004112128504,0.1118385386,0.06089481507,0.00119585647,0.1843900904,0.08547168925,0.001678498776,0.3769810839,0.1200547888,0.002357644009,0.9352972815,0.04793443014,0.0009413395598,0.718303842,0.154042956,0.003025105921,0.6202128671,0.06054322448,0.00118895191,0.314117441,0.06053722504,0.001188834093
