model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
internvl_2_5_8b,all,amp_mean,1,161,161,-0.10536872590272812,-0.13982795377960322,0.33540372670807456
internvl_2_5_8b,all,amp_mean,2,161,161,0.00965233870187878,0.030652536424794152,0.546583850931677
internvl_2_5_8b,all,amp_mean,3,161,161,0.01274692060931661,0.012452201341288105,0.5590062111801242
internvl_2_5_8b,all,amp_mean,4,161,161,-0.004302196847635471,-0.00433999528724982,0.4720496894409938
internvl_2_5_8b,all,amp_mean,5,161,161,-0.007561554989395029,-0.009994963287960124,0.453416149068323
internvl_2_5_8b,all,amp_mean,6,161,161,0.006892186126521742,0.0013283197515673306,0.5031055900621118
internvl_2_5_8b,all,amp_mean,7,161,161,-0.0052437911236193,-0.003749907967047439,0.4658385093167702
internvl_2_5_8b,all,amp_mean,8,161,161,0.0020678325131165483,0.0022793371793566886,0.5217391304347826
internvl_2_5_8b,all,amp_mean,9,161,161,-0.016755919617713562,-0.017133712070050322,0.32919254658385094
internvl_2_5_8b,all,amp_mean,10,161,161,-0.008911983026633572,-0.012507333296236989,0.422360248447205
internvl_2_5_8b,all,amp_mean,11,161,161,-0.016938526282899866,-0.019434841807068226,0.3105590062111801
internvl_2_5_8b,all,amp_mean,12,161,161,-0.01173758437970311,-0.011078258457629886,0.40372670807453415
internvl_2_5_8b,all,amp_mean,13,161,161,-0.009108982312067828,-0.010074132009542547,0.39751552795031053
internvl_2_5_8b,all,amp_mean,14,161,161,-0.002507887494255338,0.0012118244548577906,0.5093167701863354
internvl_2_5_8b,all,amp_mean,15,161,161,-0.002321744970671078,-0.003120432358366787,0.45962732919254656
internvl_2_5_8b,all,amp_mean,16,161,161,0.009240843407788584,0.008577470641910556,0.5900621118012422
internvl_2_5_8b,all,amp_mean,17,161,161,0.004259414570664665,0.0022406506526954084,0.5403726708074534
internvl_2_5_8b,all,amp_mean,18,161,161,0.006454965770744319,0.005118800491032693,0.5527950310559007
internvl_2_5_8b,all,amp_mean,19,161,161,0.009399955751933529,0.009394952072855622,0.6086956521739131
internvl_2_5_8b,all,amp_mean,20,161,161,0.018390830035886197,0.01781033964113027,0.7267080745341615
