source,layer,metric,count,mean,std
new_jffn_entropy_matched,14,js,29173,0.00450486697020538,0.0025038444778479677
new_jffn_entropy_matched,14,raw_cosine,29173,0.9802494139460963,0.010943686788467159
new_jffn_entropy_matched,14,top32_overlap,29173,0.35891063654749256,0.19918596914535217
new_jffn_entropy_matched,14,tv,29173,0.07084354181202104,0.02107773202586658
new_jffn_entropy_matched,15,centered_cosine,29173,0.6239517324931348,0.21241973462665942
new_jffn_entropy_matched,15,js,29173,0.007052424326515536,0.004213319158652296
new_jffn_entropy_matched,15,raw_cosine,29173,0.9678457006017823,0.01892718781374196
new_jffn_entropy_matched,15,top32_overlap,29173,0.3041500274226168,0.21659834076153137
new_jffn_entropy_matched,15,tv,29173,0.08729184352571981,0.027796994394595917
new_jffn_entropy_matched,16,centered_cosine,29173,0.6484662843108023,0.1900876907872679
new_jffn_entropy_matched,16,js,29173,0.004903352757376013,0.0028929741030860033
new_jffn_entropy_matched,16,raw_cosine,29173,0.9782727977754941,0.012658454225344888
new_jffn_entropy_matched,16,top32_overlap,29173,0.30606639701093474,0.2028986259784756
new_jffn_entropy_matched,16,tv,29173,0.07361818748745179,0.023385887323901886
new_jffn_entropy_matched,17,centered_cosine,29173,0.7753403271981884,0.12998554097751647
new_jffn_entropy_matched,17,js,29173,0.002918170082198434,0.0016558650835297485
new_jffn_entropy_matched,17,raw_cosine,29173,0.9873798683628451,0.007225762573941927
new_jffn_entropy_matched,17,top32_overlap,29173,0.38143146059712746,0.19290885896155932
new_jffn_entropy_matched,17,tv,29173,0.057559954452374384,0.017659414451294105
new_jffn_entropy_matched,18,centered_cosine,29173,0.6320717471228706,0.20623947870807632
new_jffn_entropy_matched,18,js,29173,0.00495616744941349,0.002831706815247395
new_jffn_entropy_matched,18,raw_cosine,29173,0.9777807846348184,0.01258580384697088
new_jffn_entropy_matched,18,top32_overlap,29173,0.3143628097898742,0.21039107948250646
new_jffn_entropy_matched,18,tv,29173,0.0730150657561442,0.02284057586152369
new_jffn_entropy_matched,19,centered_cosine,29173,0.6853887738679579,0.15383337293275787
new_jffn_entropy_matched,19,js,29173,0.0044577798494714015,0.002178057509277092
new_jffn_entropy_matched,19,raw_cosine,29173,0.9787794466116421,0.010285599088783015
new_jffn_entropy_matched,19,top32_overlap,29173,0.3199855174305008,0.2012635380091184
new_jffn_entropy_matched,19,tv,29173,0.06698835277485199,0.018193820825640153
new_jffn_entropy_matched,20,centered_cosine,29173,0.6536925086515406,0.19249665641214678
new_jffn_entropy_matched,20,js,29173,0.008051483653277486,0.004502354491099457
new_jffn_entropy_matched,20,raw_cosine,29173,0.9637125244103194,0.02034743061686467
new_jffn_entropy_matched,20,top32_overlap,29173,0.3069137130223152,0.2155762652002721
new_jffn_entropy_matched,20,tv,29173,0.0950320382725325,0.02968475164753189
new_jffn_entropy_matched,21,centered_cosine,29173,0.7062060359796918,0.172732226811647
new_jffn_entropy_matched,21,js,29173,0.008050940235405663,0.004622100017393519
new_jffn_entropy_matched,21,raw_cosine,29173,0.9650522339917331,0.01988006878630371
new_jffn_entropy_matched,21,top32_overlap,29173,0.31747784766736364,0.21891503766879924
new_jffn_entropy_matched,21,tv,29173,0.0962818407535035,0.0316079782574067
new_jffn_entropy_matched,22,centered_cosine,29173,0.7028613818868418,0.1789608263957008
new_jffn_entropy_matched,22,js,29173,0.010509295121354439,0.006266273189400251
new_jffn_entropy_matched,22,raw_cosine,29173,0.9533724719388735,0.027587957312290384
new_jffn_entropy_matched,22,top32_overlap,29173,0.3415829705549652,0.2293128094006778
new_jffn_entropy_matched,22,tv,29173,0.10916531798042069,0.03744892770101817
new_jffn_entropy_matched,23,centered_cosine,29173,0.6989160390068976,0.1769241457261575
new_jffn_entropy_matched,23,js,29173,0.011358781430268812,0.0064366650306435635
new_jffn_entropy_matched,23,raw_cosine,29173,0.9484048306143117,0.029382685701296592
new_jffn_entropy_matched,23,top32_overlap,29173,0.37541026805607924,0.2239045386834996
new_jffn_entropy_matched,23,tv,29173,0.11316273272931637,0.03635442899743118
new_jffn_entropy_matched,24,centered_cosine,29173,0.6793864092102935,0.1858506053465142
new_jffn_entropy_matched,24,js,29173,0.011788540665788935,0.006686389418662555
new_jffn_entropy_matched,24,raw_cosine,29173,0.9449560662469559,0.0314465314849692
new_jffn_entropy_matched,24,top32_overlap,29173,0.4151109330545367,0.2180577902364006
new_jffn_entropy_matched,24,tv,29173,0.11339912414949195,0.03627778905456028
new_jffn_entropy_matched,25,centered_cosine,29173,0.6788136928298036,0.19377168611733803
new_jffn_entropy_matched,25,js,29173,0.007436561440169913,0.00431060410229345
new_jffn_entropy_matched,25,raw_cosine,29173,0.9678720323291586,0.0187145071930601
new_jffn_entropy_matched,25,top32_overlap,29173,0.37181747677647137,0.22414753648362376
new_jffn_entropy_matched,25,tv,29173,0.09211214074866707,0.030527325680767513
new_jffn_entropy_matched,26,centered_cosine,29173,0.670490443285561,0.19154434462112335
new_jffn_entropy_matched,26,js,29173,0.013977776673967952,0.008188215246930891
new_jffn_entropy_matched,26,raw_cosine,29173,0.9331447612849865,0.03950502203027083
new_jffn_entropy_matched,26,top32_overlap,29173,0.4102841240187845,0.21818910967191762
new_jffn_entropy_matched,26,tv,29173,0.12253065958414293,0.04064815692234188
new_jffn_entropy_matched,27,centered_cosine,29173,0.6110826246324685,0.22147575241231082
new_jffn_entropy_matched,27,js,29173,0.0061197195967330545,0.003523297704287129
new_jffn_entropy_matched,27,raw_cosine,29173,0.9729208796077362,0.015656352348856973
new_jffn_entropy_matched,27,top32_overlap,29173,0.3887327323209817,0.21803797134600714
new_jffn_entropy_matched,27,tv,29173,0.08213292048593496,0.026202476200212592
new_jffn_entropy_matched,28,centered_cosine,29173,0.7767297473792262,0.09360660083128287
