signal,split,layer,label,n,mean,median,p10,p90
Q_positive,test,25,HALL,183,10.793614387512207,9.864484786987305,4.924515724182129,17.47687530517578
Q_positive,test,26,HALL,183,7.975423812866211,7.099515914916992,3.204681634902954,13.48166275024414
Q_positive,test,27,HALL,183,19.791738510131836,18.64874267578125,9.560741424560547,31.575231552124023
Q_positive,test,28,HALL,183,45.66529083251953,46.27984619140625,18.289199829101562,75.03961944580078
Q_positive,test,1,REAL,1549,1.9099973440170288,1.6541556119918823,0.7161777019500732,3.500743865966797
Q_positive,test,2,REAL,1549,0.3817923665046692,0.34113845229148865,0.15791954100131989,0.6564825177192688
Q_positive,test,3,REAL,1549,0.4242652654647827,0.2669069170951843,0.12423878163099289,0.9031479954719543
Q_positive,test,4,REAL,1549,0.7846489548683167,0.5439932942390442,0.2042073756456375,1.5975885391235352
Q_positive,test,5,REAL,1549,1.401299238204956,1.1233906745910645,0.33071690797805786,2.84552264213562
Q_positive,test,6,REAL,1549,2.4237239360809326,2.1023826599121094,0.8747822642326355,4.516108512878418
Q_positive,test,7,REAL,1549,1.979878306388855,1.6833059787750244,0.5182408690452576,3.83479642868042
Q_positive,test,8,REAL,1549,2.893449306488037,2.8869428634643555,0.7649186849594116,4.979211807250977
Q_positive,test,9,REAL,1549,5.697826862335205,5.267046928405762,1.9496971368789673,9.677932739257812
Q_positive,test,10,REAL,1549,11.263010025024414,11.088773727416992,4.896411895751953,17.667770385742188
Q_positive,test,11,REAL,1549,3.3923215866088867,3.3704636096954346,1.9329955577850342,4.716341972351074
Q_positive,test,12,REAL,1549,5.116014003753662,4.9373016357421875,2.8438591957092285,7.72837495803833
Q_positive,test,13,REAL,1549,5.421439170837402,5.474367141723633,3.3114359378814697,7.4197587966918945
Q_positive,test,14,REAL,1549,5.852370738983154,5.828596591949463,3.1681904792785645,8.684304237365723
Q_positive,test,15,REAL,1549,9.486281394958496,8.89723014831543,5.578774452209473,14.640242576599121
Q_positive,test,16,REAL,1549,3.965848684310913,3.5158772468566895,2.132544994354248,6.285874843597412
Q_positive,test,17,REAL,1549,8.211079597473145,7.9322004318237305,4.819128036499023,12.290544509887695
Q_positive,test,18,REAL,1549,4.391719341278076,4.0974016189575195,2.042330503463745,6.952509880065918
Q_positive,test,19,REAL,1549,5.240115642547607,4.960992813110352,2.945223093032837,7.616110801696777
Q_positive,test,20,REAL,1549,13.25246524810791,13.423116683959961,8.692808151245117,17.73210334777832
Q_positive,test,21,REAL,1549,9.940439224243164,10.008341789245605,5.3030171394348145,14.472267150878906
Q_positive,test,22,REAL,1549,20.00897216796875,19.47750473022461,12.298990249633789,28.324899673461914
Q_positive,test,23,REAL,1549,20.381587982177734,20.256744384765625,11.3414945602417,28.88318634033203
Q_positive,test,24,REAL,1549,22.384885787963867,20.654741287231445,8.575718879699707,38.087772369384766
Q_positive,test,25,REAL,1549,11.66419506072998,11.52403450012207,5.781286239624023,17.06220054626465
