model,split,metric,region,label,n,layer,mean,median,q25,q75
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,19,0.4724573569984808,0.46936002373695374,0.4102203845977783,0.5329968929290771
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,20,0.4233005156181842,0.4226986765861511,0.38702714443206787,0.45934364199638367
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,21,0.3954752893131056,0.38913896679878235,0.3362952172756195,0.4509196877479553
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,22,0.43861712857571483,0.4397227168083191,0.38130173087120056,0.4916583299636841
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,23,0.4247024266419643,0.4240904748439789,0.3875776529312134,0.4609321355819702
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,24,0.4301785478224017,0.428387314081192,0.37843000888824463,0.48353832960128784
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,25,0.2812339543012053,0.2778668701648712,0.23499609529972076,0.3239656388759613
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,26,0.2956159142171986,0.29359740018844604,0.2634808123111725,0.32673192024230957
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,27,0.22723999314035254,0.22804023325443268,0.1908552497625351,0.26258882880210876
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,28,0.22085545624915257,0.21922467648983002,0.19290409982204437,0.24672016501426697
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,29,0.26810362914260555,0.2646353542804718,0.23372721672058105,0.2967875301837921
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,30,0.10878806876814101,0.10467103123664856,0.08158926665782928,0.1317359209060669
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,31,0.18316102984550126,0.18323777616024017,0.15978239476680756,0.20653143525123596
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,32,0.14318958508298268,0.14042703807353973,0.12079684436321259,0.16356921195983887
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,33,0.1412766105318276,0.14156560599803925,0.12474431842565536,0.15785904228687286
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,34,0.09248283122418216,0.08960159122943878,0.07327976077795029,0.10721562802791595
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,35,0.1941114109463283,0.19412392377853394,0.17346802353858948,0.2149914652109146
qwen3_vl_8b,train,raw_attention,generated_text,0,2077,36,0.3759819570216756,0.3791237473487854,0.35023653507232666,0.4056001901626587
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,1,0.9227790003216295,0.9496287107467651,0.8863670825958252,0.9754573106765747
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,2,0.812866449377434,0.860482394695282,0.7134769558906555,0.9194275736808777
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,3,0.6956372584116863,0.7518062591552734,0.5600141882896423,0.8240877985954285
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,4,0.5387612001375333,0.6223149299621582,0.31854793429374695,0.7131041288375854
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,5,0.5123208074486602,0.5935306549072266,0.31241968274116516,0.670650064945221
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,6,0.5979505245255307,0.667192280292511,0.4395962059497833,0.7344863414764404
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,7,0.7283562615091279,0.7761118412017822,0.616411566734314,0.8450725078582764
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,8,0.2777960380854474,0.27924999594688416,0.2416350543498993,0.31308507919311523
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,9,0.3076379726285187,0.3154171407222748,0.23331376910209656,0.37851014733314514
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,10,0.25332809084192587,0.25301069021224976,0.19628606736660004,0.30689844489097595
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,11,0.314517173988937,0.3156818449497223,0.2544630467891693,0.37364661693573
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,12,0.3766311486018559,0.384418249130249,0.2941174805164337,0.45696449279785156
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,13,0.35621926204942733,0.3589998185634613,0.29239484667778015,0.4160630404949188
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,14,0.28779481220119063,0.28751006722450256,0.22262148559093475,0.34376323223114014
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,15,0.4467486476020201,0.45889797806739807,0.3872290849685669,0.5104337334632874
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,16,0.42693726025916057,0.4355124235153198,0.36337757110595703,0.4905243515968323
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,17,0.3948027017474943,0.4085094928741455,0.3071471154689789,0.4818151593208313
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,18,0.39606670275054456,0.4061896800994873,0.32043203711509705,0.47104567289352417
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,19,0.39334574457853255,0.3911604881286621,0.3023666739463806,0.47285374999046326
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,20,0.37500655048120984,0.38228878378868103,0.3131294250488281,0.4339682161808014
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,21,0.33378389037513284,0.33157801628112793,0.2601374387741089,0.40042173862457275
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,22,0.36926924747617285,0.3664035201072693,0.285465270280838,0.44074001908302307
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,23,0.394891116375725,0.4015319347381592,0.3393628001213074,0.448913037776947
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,24,0.376890960233838,0.37558063864707947,0.30830463767051697,0.4403787851333618
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,25,0.2335341723847626,0.22828538715839386,0.16533972322940826,0.2878318727016449
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,26,0.2814732212701038,0.27979379892349243,0.24037279188632965,0.3199060559272766
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,27,0.19308996839607637,0.18897980451583862,0.1455770879983902,0.23359408974647522
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,28,0.20268946347384653,0.20021416246891022,0.1646507829427719,0.2376813441514969
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,29,0.25915495211376555,0.2517676055431366,0.21598191559314728,0.2933780550956726
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,30,0.0950583293383823,0.08528374880552292,0.05512205883860588,0.12138331681489944
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,31,0.17505697737122733,0.17325082421302795,0.14714576303958893,0.2012314796447754
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,32,0.13962075958837444,0.1328863650560379,0.1069909855723381,0.16627833247184753
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,33,0.13868218777520694,0.13879813253879547,0.12195159494876862,0.15560178458690643
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,34,0.08503270351616533,0.07974322140216827,0.06121835857629776,0.10099340975284576
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,35,0.18162381451713086,0.18100371956825256,0.15313321352005005,0.2082621455192566
qwen3_vl_8b,train,raw_attention,generated_text,1,9769,36,0.34383836212104757,0.34859734773635864,0.30506375432014465,0.38369715213775635
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,1,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,2,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,3,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,4,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,5,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,6,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,7,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,8,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,9,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,10,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,11,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,12,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,13,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,14,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,15,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,16,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,17,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,18,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,19,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,20,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,21,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,22,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,23,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,24,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,25,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,26,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,27,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,28,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,29,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,30,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,31,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,32,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,33,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,34,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,35,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,0,2077,36,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,1,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,2,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,3,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,4,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,5,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,6,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,7,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,8,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,9,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,10,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,11,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,12,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,13,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,14,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,15,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,16,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,17,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,18,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,19,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,20,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,21,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,22,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,23,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,24,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,25,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,26,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,27,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,28,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,29,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,30,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,31,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,32,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,33,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,34,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,35,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,BOS,1,9769,36,0.0,0.0,0.0,0.0
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,1,0.011801947095525775,0.009461053647100925,0.006020683795213699,0.015297985635697842
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,2,0.005883330660304938,0.0045175873674452305,0.0031642101239413023,0.00688702380284667
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,3,0.018393096929599007,0.016339629888534546,0.011543765664100647,0.023082852363586426
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,4,0.010351890069925795,0.0070032645016908646,0.004623889923095703,0.012147581204771996
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,5,0.006506587116339871,0.004794589709490538,0.002935803961008787,0.008070859126746655
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,6,0.011512479955486533,0.008925119414925575,0.005915576592087746,0.014108305796980858
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,7,0.012556066821606406,0.009527478367090225,0.005661832634359598,0.016115518286824226
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,8,0.00557744751697147,0.00457051582634449,0.0030793154146522284,0.006982693914324045
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,9,0.0348342470275431,0.03161833807826042,0.021586589515209198,0.04463430866599083
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,10,0.04966008539318762,0.04361312463879585,0.028062686324119568,0.06637579947710037
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,11,0.03253726709139034,0.030394626781344414,0.021056806668639183,0.040840595960617065
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,12,0.04614713255985926,0.04146195948123932,0.0296760406345129,0.057077549397945404
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,13,0.04143440175790754,0.03710411489009857,0.02727596089243889,0.051349274814128876
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,14,0.11059139853076122,0.10678635537624359,0.07592683285474777,0.1423615664243698
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,15,0.07590726662793079,0.07266661524772644,0.05025229603052139,0.0979616716504097
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,16,0.10836640717802487,0.10753607749938965,0.0796932652592659,0.1356641799211502
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,17,0.07913830684323975,0.07549310475587845,0.052672479301691055,0.10090254992246628
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,18,0.12806458114975947,0.12827852368354797,0.09308336675167084,0.16039440035820007
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,19,0.19702207601683452,0.1980721801519394,0.14648181200027466,0.24737952649593353
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,20,0.10558591160737606,0.1028691902756691,0.06802764534950256,0.1394767165184021
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,21,0.1402193735665061,0.1401635855436325,0.09493611752986908,0.1847517490386963
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,22,0.16697083803113025,0.1667206585407257,0.11189457029104233,0.21880067884922028
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,23,0.06642556274542921,0.06382293999195099,0.04647308960556984,0.083238884806633
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,24,0.13435285382078613,0.1319957971572876,0.09473532438278198,0.17526081204414368
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,25,0.14952527039509927,0.1458885669708252,0.10672654211521149,0.18987643718719482
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,26,0.05427403504353556,0.05080094560980797,0.034692928194999695,0.06951756030321121
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,27,0.11348699875822543,0.11231188476085663,0.07806922495365143,0.1465589851140976
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,28,0.06551506350778284,0.06273076683282852,0.042253006249666214,0.08577103167772293
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,29,0.09982110170282506,0.09230982512235641,0.05644072964787483,0.13704431056976318
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,30,0.09559080413272304,0.09051822870969772,0.06018907576799393,0.1270439326763153
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,31,0.04358736201722267,0.04069216176867485,0.02515929378569126,0.058245185762643814
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,32,0.0762103492169106,0.07340670377016068,0.04571560397744179,0.10215877741575241
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,33,0.05819589112046568,0.05306388810276985,0.03164586424827576,0.08078388124704361
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,34,0.08596989032483965,0.08225913345813751,0.05243506282567978,0.11493834108114243
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,35,0.05355661119669353,0.050079043954610825,0.03367829695343971,0.07057633250951767
qwen3_vl_8b,train,attention_x_gate,visual,0,2077,36,0.018139084748951578,0.015548894181847572,0.011609388515353203,0.02195085771381855
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,1,0.01822164097499308,0.015237031504511833,0.008482777513563633,0.025481905788183212
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,2,0.010302040257621731,0.007844807580113411,0.004390917718410492,0.014570380561053753
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,3,0.02692611719926287,0.02325829491019249,0.01512974128127098,0.034224625676870346
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,4,0.015932897239728183,0.011288185603916645,0.006290898658335209,0.0206099022179842
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,5,0.011019991733519325,0.008418167009949684,0.0047114016488194466,0.013923506252467632
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,6,0.02134546042183755,0.016212349757552147,0.009131343103945255,0.028072915971279144
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,7,0.024320219326939285,0.018123963847756386,0.00929919071495533,0.03516241908073425
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,8,0.009191310029472209,0.007634475361555815,0.0046944087371230125,0.012335316278040409
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,9,0.05143907265815827,0.045900218188762665,0.030281847342848778,0.06943369656801224
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,10,0.06752331066262314,0.06412243098020554,0.03944137319922447,0.09013178199529648
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,11,0.04688116076842525,0.042682647705078125,0.030935656279325485,0.05965011939406395
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,12,0.06733679380232585,0.06114722788333893,0.04192532226443291,0.0894310474395752
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,13,0.06694495360455566,0.06130170822143555,0.0430363193154335,0.08656127750873566
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,14,0.13517454254845848,0.13183054327964783,0.1020548865199089,0.16665135324001312
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,15,0.10464543897869466,0.1026144027709961,0.0752955973148346,0.132754847407341
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,16,0.13802772230255236,0.13728828728199005,0.10572957992553711,0.17139139771461487
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,17,0.11524688550047535,0.10981068015098572,0.08031754940748215,0.14722435176372528
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,18,0.1598612317561452,0.1611562818288803,0.12606452405452728,0.19513295590877533
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,19,0.23285710094222997,0.23464196920394897,0.19082722067832947,0.27797406911849976
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,20,0.1323034829939712,0.13165481388568878,0.101638562977314,0.16231170296669006
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,21,0.17232885193125472,0.1751164048910141,0.13630403578281403,0.21117155253887177
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,22,0.2146043703283675,0.2187819629907608,0.1607343852519989,0.26939594745635986
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,23,0.08034751088511854,0.07910193502902985,0.06046004593372345,0.0989905372262001
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,24,0.15671983437573755,0.15755362808704376,0.11750200390815735,0.19748611748218536
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,25,0.17370195719259493,0.17451541125774384,0.13273470103740692,0.21604830026626587
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,26,0.0737313365039935,0.07090757042169571,0.04937354847788811,0.09544841200113297
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,27,0.13911469504586577,0.14029504358768463,0.1041124165058136,0.17364494502544403
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,28,0.09048904601050002,0.08739317208528519,0.061105307191610336,0.11770082265138626
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,29,0.13395405661145315,0.13071584701538086,0.08918977528810501,0.17652085423469543
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,30,0.11309331668074554,0.1083245575428009,0.07871009409427643,0.14421916007995605
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,31,0.0531417153789301,0.049537282437086105,0.033564113080501556,0.06921244412660599
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,32,0.09493428534694753,0.09109426289796829,0.06390930712223053,0.12360672652721405
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,33,0.06102684963732065,0.058801792562007904,0.04037177562713623,0.07967134565114975
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,34,0.09503902880671218,0.09005248546600342,0.06472291052341461,0.12190432101488113
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,35,0.06543025700297979,0.061213620007038116,0.04328412562608719,0.08381135016679764
qwen3_vl_8b,train,attention_x_gate,visual,1,9769,36,0.026018805283725518,0.021709589287638664,0.014720864593982697,0.03300360217690468
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,1,0.008748599754471098,0.004740688018500805,0.0026182245928794146,0.010078894905745983
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,2,0.04126386777024768,0.031737517565488815,0.022422781214118004,0.04802659526467323
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,3,0.06398581402070487,0.054275453090667725,0.03498834744095802,0.08032524585723877
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,4,0.10526335082045134,0.08464634418487549,0.05060839653015137,0.14603213965892792
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,5,0.1147950524818484,0.093793123960495,0.059327948838472366,0.15424786508083344
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,6,0.09720118172452406,0.08389604836702347,0.05422190576791763,0.12620215117931366
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,7,0.05692689268068232,0.048811230808496475,0.03245633468031883,0.07098981738090515
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,8,0.3435101096392394,0.572346568107605,0.0027150926180183887,0.6700599193572998
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,9,0.29345161425820554,0.4685699939727783,0.0034863229375332594,0.5655406713485718
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,10,0.32068430301981615,0.5222638249397278,0.002004428068175912,0.6244799494743347
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,11,0.2988068990971665,0.4656222462654114,0.0054465606808662415,0.5729251503944397
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,12,0.2466585401679747,0.36643993854522705,0.00510270893573761,0.46956339478492737
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,13,0.26655085100707154,0.4159005582332611,0.0066355150192976,0.5110657811164856
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,14,0.25081459903687636,0.38999807834625244,0.002799122827127576,0.48296043276786804
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,15,0.18874751747874266,0.2774801254272461,0.0034085046499967575,0.364477276802063
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,16,0.1700932933641305,0.23474763333797455,0.00413941964507103,0.3251293897628784
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,17,0.20364771823393837,0.2943562865257263,0.008450035937130451,0.3853614926338196
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,18,0.1773904470343075,0.23227791488170624,0.00739755155518651,0.3384326696395874
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,19,0.11121698648610646,0.12782128155231476,0.0042493524961173534,0.20613984763622284
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,20,0.21351753293114437,0.28488874435424805,0.006504984572529793,0.40905240178108215
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,21,0.20262406833446636,0.25180453062057495,0.0013455766020342708,0.39191076159477234
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,22,0.16416643475246798,0.2172083556652069,0.0013885052176192403,0.3106973469257355
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,23,0.23979073789007252,0.35490354895591736,0.005007283762097359,0.4642393887042999
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,24,0.1902900221783584,0.26591041684150696,0.000984539627097547,0.3652068078517914
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,25,0.25499704872398915,0.3609234392642975,0.005544052459299564,0.4886164963245392
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,26,0.3137784616096586,0.4809795022010803,0.002845605369657278,0.6119712591171265
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,27,0.3087363336435365,0.4509771764278412,0.004325839690864086,0.5952617526054382
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,28,0.3480721967823207,0.505231499671936,0.005950368475168943,0.6742894649505615
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,29,0.304676641996198,0.4152013957500458,0.006861410103738308,0.5927788615226746
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,30,0.38951547242526935,0.5490443706512451,0.008763359859585762,0.75484699010849
