model,split,label,layer,n,mean,median,q25,q75
qwen2_5_vl_7b,train,1,22,6252,0.11761476844549179,0.11477557569742203,0.09987440332770348,0.132031612098217
qwen2_5_vl_7b,train,1,23,6252,0.16082140803337097,0.1562885344028473,0.13086607679724693,0.1856798604130745
qwen2_5_vl_7b,train,1,24,6252,0.16992151737213135,0.1676321029663086,0.14162677526474,0.19505466893315315
qwen2_5_vl_7b,train,1,25,6252,0.1451592743396759,0.14198017120361328,0.12151805125176907,0.1650155931711197
qwen2_5_vl_7b,train,1,26,6252,0.16767868399620056,0.1646847128868103,0.14259875193238258,0.18922174721956253
qwen2_5_vl_7b,train,1,27,6252,0.1792604625225067,0.17719006538391113,0.15509400516748428,0.20093673467636108
qwen2_5_vl_7b,train,1,28,6252,0.250277578830719,0.24796372652053833,0.21436677128076553,0.2840592637658119
qwen2_5_vl_7b,test,0,1,183,0.17430518567562103,0.17239059507846832,0.149897500872612,0.19478389620780945
qwen2_5_vl_7b,test,0,2,183,0.14726576209068298,0.14971624314785004,0.11524244770407677,0.1732746735215187
qwen2_5_vl_7b,test,0,3,183,0.17506736516952515,0.1746753454208374,0.149457685649395,0.19924629479646683
qwen2_5_vl_7b,test,0,4,183,0.17142388224601746,0.17035138607025146,0.1467834636569023,0.19204633682966232
qwen2_5_vl_7b,test,0,5,183,0.12183617800474167,0.11679936200380325,0.10258761420845985,0.13554541021585464
qwen2_5_vl_7b,test,0,6,183,0.12860722839832306,0.12470060586929321,0.10675730183720589,0.14736126363277435
qwen2_5_vl_7b,test,0,7,183,0.0963219702243805,0.09376426786184311,0.07944365590810776,0.1136084608733654
qwen2_5_vl_7b,test,0,8,183,0.08582925796508789,0.0851544514298439,0.07166516408324242,0.09586195275187492
qwen2_5_vl_7b,test,0,9,183,0.08971059322357178,0.08346903324127197,0.06752851605415344,0.10551466792821884
qwen2_5_vl_7b,test,0,10,183,0.12734897434711456,0.12277166545391083,0.10525694862008095,0.14611373096704483
qwen2_5_vl_7b,test,0,11,183,0.09766698628664017,0.09428654611110687,0.08168850094079971,0.11367374658584595
qwen2_5_vl_7b,test,0,12,183,0.09574268013238907,0.09258408844470978,0.07760684192180634,0.10792496055364609
qwen2_5_vl_7b,test,0,13,183,0.10097105801105499,0.09534163028001785,0.08127360418438911,0.11715489625930786
qwen2_5_vl_7b,test,0,14,183,0.09548335522413254,0.0920444205403328,0.07989552617073059,0.10767486318945885
qwen2_5_vl_7b,test,0,15,183,0.11736629158258438,0.10913559794425964,0.09249196946620941,0.1393924430012703
qwen2_5_vl_7b,test,0,16,183,0.12325108796358109,0.11707243323326111,0.09968581795692444,0.1409914642572403
qwen2_5_vl_7b,test,0,17,183,0.12505507469177246,0.12123697251081467,0.10052807629108429,0.14368154853582382
qwen2_5_vl_7b,test,0,18,183,0.1173359826207161,0.11556113511323929,0.0996413305401802,0.13539190590381622
qwen2_5_vl_7b,test,0,19,183,0.10696061700582504,0.10222375392913818,0.08982951194047928,0.12273372709751129
qwen2_5_vl_7b,test,0,20,183,0.15782099962234497,0.15402677655220032,0.12877348810434341,0.18551257997751236
qwen2_5_vl_7b,test,0,21,183,0.14103643596172333,0.13608627021312714,0.11730873584747314,0.15834961086511612
qwen2_5_vl_7b,test,0,22,183,0.1272093802690506,0.12396613508462906,0.10107727721333504,0.14744601398706436
qwen2_5_vl_7b,test,0,23,183,0.17596520483493805,0.17545320093631744,0.13991423696279526,0.20301412791013718
qwen2_5_vl_7b,test,0,24,183,0.15735909342765808,0.15179428458213806,0.12766792625188828,0.18048501014709473
qwen2_5_vl_7b,test,0,25,183,0.15072306990623474,0.15106622874736786,0.127292200922966,0.175141841173172
qwen2_5_vl_7b,test,0,26,183,0.16772966086864471,0.16613994538784027,0.1384895145893097,0.191890187561512
qwen2_5_vl_7b,test,0,27,183,0.17130210995674133,0.168533593416214,0.14510478079319,0.19816076010465622
qwen2_5_vl_7b,test,0,28,183,0.2651144862174988,0.26581236720085144,0.2253723442554474,0.29983706772327423
qwen2_5_vl_7b,test,1,1,1549,0.16598494350910187,0.16177378594875336,0.1428416520357132,0.1864444613456726
qwen2_5_vl_7b,test,1,2,1549,0.163051038980484,0.16608580946922302,0.1367284208536148,0.1904633343219757
qwen2_5_vl_7b,test,1,3,1549,0.17088797688484192,0.16845391690731049,0.14724640548229218,0.19170710444450378
qwen2_5_vl_7b,test,1,4,1549,0.1646742969751358,0.16391101479530334,0.14460347592830658,0.18279068171977997
qwen2_5_vl_7b,test,1,5,1549,0.12216856330633163,0.11851102858781815,0.10384638607501984,0.1375458836555481
qwen2_5_vl_7b,test,1,6,1549,0.12472918629646301,0.12310183793306351,0.10783429443836212,0.1408373862504959
qwen2_5_vl_7b,test,1,7,1549,0.08943325281143188,0.08631159365177155,0.07589001953601837,0.10182636231184006
qwen2_5_vl_7b,test,1,8,1549,0.08120908588171005,0.07909256219863892,0.06620129942893982,0.09278177469968796
qwen2_5_vl_7b,test,1,9,1549,0.0870547816157341,0.0812528133392334,0.06536612659692764,0.10419763624668121
qwen2_5_vl_7b,test,1,10,1549,0.1176287829875946,0.11314336210489273,0.09344466775655746,0.13695235550403595
qwen2_5_vl_7b,test,1,11,1549,0.09761527925729752,0.09523739665746689,0.08256261050701141,0.10944481939077377
qwen2_5_vl_7b,test,1,12,1549,0.0919150859117508,0.08638308197259903,0.0722743347287178,0.10670080035924911
qwen2_5_vl_7b,test,1,13,1549,0.09829993546009064,0.09334471821784973,0.0792790874838829,0.11267680674791336
qwen2_5_vl_7b,test,1,14,1549,0.09202955663204193,0.0874178558588028,0.07559338957071304,0.10228337347507477
qwen2_5_vl_7b,test,1,15,1549,0.10509733855724335,0.09806817770004272,0.08303176611661911,0.12155123800039291
qwen2_5_vl_7b,test,1,16,1549,0.11419351398944855,0.1094592958688736,0.09107157588005066,0.13198734819889069
qwen2_5_vl_7b,test,1,17,1549,0.11680975556373596,0.11212804168462753,0.09504781663417816,0.13293355703353882
qwen2_5_vl_7b,test,1,18,1549,0.12254086881875992,0.11960280686616898,0.10179705917835236,0.13905444741249084
qwen2_5_vl_7b,test,1,19,1549,0.10562204569578171,0.10263952612876892,0.08815065026283264,0.11832765489816666
qwen2_5_vl_7b,test,1,20,1549,0.14201411604881287,0.1365838199853897,0.11402618139982224,0.16534145176410675
qwen2_5_vl_7b,test,1,21,1549,0.12915517389774323,0.1266084611415863,0.10808371007442474,0.14622260630130768
qwen2_5_vl_7b,test,1,22,1549,0.11779934912919998,0.11597669869661331,0.1012558713555336,0.13285157084465027
qwen2_5_vl_7b,test,1,23,1549,0.16127371788024902,0.15636704862117767,0.13337580859661102,0.1844206601381302
qwen2_5_vl_7b,test,1,24,1549,0.1728847175836563,0.17027468979358673,0.14405684173107147,0.1986832469701767
qwen2_5_vl_7b,test,1,25,1549,0.14449843764305115,0.14135326445102692,0.12047567963600159,0.16535502672195435
qwen2_5_vl_7b,test,1,26,1549,0.16805411875247955,0.16405615210533142,0.14474542438983917,0.1892181932926178
qwen2_5_vl_7b,test,1,27,1549,0.17955106496810913,0.17722052335739136,0.1539599746465683,0.2006295770406723
qwen2_5_vl_7b,test,1,28,1549,0.24962328374385834,0.24503926932811737,0.21465180814266205,0.2814847230911255
