model,experiment,group,classifier,auc,auc_std,hall_aupr,hall_aupr_std,status,source
qwen2_5_vl_7b,old_strength,raw_prompt,fixed_three_hidden,0.8153906216008683,0.0018970522077485876,0.3383065489695675,0.010330432890107655,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,raw_generation,fixed_three_hidden,0.8004976475803769,0.0031449419920955243,0.3230350904986082,0.009721677969800384,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,raw_visual,fixed_three_hidden,0.8439095203321726,0.003006835524176037,0.37306854401641765,0.015726672742489057,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,raw_concat,fixed_three_hidden,0.8553588248367534,0.001458443092575756,0.4203866968047834,0.012796736377232304,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,raw_visual_prompt_sum,fixed_three_hidden,0.8316488339030647,0.0028247074629657786,0.3517369400201605,0.006382675319354789,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,log1p_prompt,fixed_three_hidden,0.8245733483380193,0.000844001250073388,0.35144679699304476,0.01039169361712118,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,log1p_generation,fixed_three_hidden,0.8097474015199889,0.0024899039658365318,0.337134218488854,0.009831609808369465,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,log1p_visual,fixed_three_hidden,0.8477418300307736,0.004142926627097189,0.38485446515262894,0.009364536985040502,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,log1p_concat,fixed_three_hidden,0.8561678549296157,0.0010319855704241444,0.42017980360207136,0.0030850382706880983,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,log1p_visual_prompt_sum,fixed_three_hidden,0.8352483122668012,0.0036544811739871405,0.3515248381797371,0.005529390154636208,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,F_E,fixed_three_hidden,0.874488623602277,0.0008451358710269548,0.43982126471102706,0.016776119232432937,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,F_C,fixed_three_hidden,0.8718157669146674,0.0030618829650429593,0.4556788070614475,0.0020380960147070447,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_strength,share_concat,fixed_three_hidden,0.8577312350291216,0.001095120824996052,0.4266091512324722,0.01119687243243626,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,raw_prompt,fixed_three_hidden,0.8888814293202332,0.0003534739704229534,0.7042218190134601,0.0029321687687594283,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,raw_generation,fixed_three_hidden,0.8778537431954746,0.0006949699730353231,0.6406119996586518,0.00048436475324946246,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,raw_visual,fixed_three_hidden,0.8842064018918494,0.0007531201186760617,0.6821849435211789,0.0024706346833154786,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,raw_concat,fixed_three_hidden,0.9005197068621023,0.0011242897508486186,0.7089901579623757,0.005586479851363411,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,raw_visual_prompt_sum,fixed_three_hidden,0.8891686870200997,0.0016045148310056862,0.6974086750660632,0.0031351239214307963,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,log1p_prompt,fixed_three_hidden,0.8905545269710672,0.0014139795010303256,0.706170166650527,0.0038980239806749774,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,log1p_generation,fixed_three_hidden,0.8789484670489953,0.0018292247816983857,0.6360416230759459,0.002608029790930555,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,log1p_visual,fixed_three_hidden,0.889435205832971,0.0009531586998288802,0.6882422996484387,0.0012331607972003926,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,log1p_concat,fixed_three_hidden,0.8997367415330841,0.003076881887280514,0.703385529003285,0.006262016104811836,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,log1p_visual_prompt_sum,fixed_three_hidden,0.8935257824878522,0.0015768157582321093,0.7009691676555873,0.0017571426887528952,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,F_E,fixed_three_hidden,0.9001515192729853,0.00272196496534372,0.708153265166643,0.006193537416397996,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,F_C,fixed_three_hidden,0.9010108808740968,0.0008056630844659982,0.712237436485016,0.0025072604849356514,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
llava_1_5_7b,old_strength,share_concat,fixed_three_hidden,0.8960658620750191,0.0008362564845918748,0.6877815985492841,0.0027128593638305865,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,raw_prompt,fixed_three_hidden,0.8408506447599554,0.0018398215545074998,0.5312521505854386,0.008945687692963864,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,raw_generation,fixed_three_hidden,0.8577059388303866,0.0024139156555164657,0.5522448375067673,0.005270758194457394,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,raw_visual,fixed_three_hidden,0.8639870873068061,0.0027491718345327328,0.5570425151434918,0.00640476507257428,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,raw_concat,fixed_three_hidden,0.9020212872148079,0.0011076010658584686,0.6635123438224694,0.006251691405685851,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,raw_visual_prompt_sum,fixed_three_hidden,0.8603075408769888,0.0038210466606773547,0.5685732601675824,0.00874313128259825,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,log1p_prompt,fixed_three_hidden,0.858956637307475,0.0024843591574752796,0.5611654082979215,0.011436601881234822,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,log1p_generation,fixed_three_hidden,0.8568078233550157,0.008011678357301965,0.5559350166902569,0.024437120137194002,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,log1p_visual,fixed_three_hidden,0.8690557413015805,0.006638296291099877,0.5695693297419201,0.016247171912540888,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,log1p_concat,fixed_three_hidden,0.9014105378196401,0.003231230385050744,0.6573992479553453,0.007522350259446642,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,log1p_visual_prompt_sum,fixed_three_hidden,0.8631246031672527,0.007044900872043282,0.5857019702964129,0.008383663246759345,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,F_E,fixed_three_hidden,0.8865496981241195,0.0030478083329301894,0.6283199927748971,0.003527532443769331,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,F_C,fixed_three_hidden,0.886070926167756,0.0032251772805136966,0.6262662611335135,0.0077036437926857595,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen3_vl_8b,old_strength,share_concat,fixed_three_hidden,0.8940385816618764,0.0040547511176446316,0.6471133478208343,0.010601076689027052,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,raw_prompt,fixed_three_hidden,0.8512863203130285,0.0019277602273959549,0.5107032019144162,0.0028604988465553605,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,raw_generation,fixed_three_hidden,0.8330438300417633,0.003575263163470793,0.4667609707340357,0.01371208708831712,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,raw_visual,fixed_three_hidden,0.8384671768689319,0.0011947981833488604,0.5050527762411816,0.0037402273203771363,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,raw_concat,fixed_three_hidden,0.8704044412163677,0.0012239324031541646,0.5707139999792389,0.006295144037339804,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,raw_visual_prompt_sum,fixed_three_hidden,0.8446159508525328,0.0025321733045613436,0.5008952897337756,0.0019052175965840472,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,log1p_prompt,fixed_three_hidden,0.8543765064852297,0.0027911884921429974,0.5148779813107925,0.011302066855631641,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,log1p_generation,fixed_three_hidden,0.837458254559955,0.00262892418094157,0.4796359443105933,0.002712678515609877,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,log1p_visual,fixed_three_hidden,0.8472274886156891,0.0026881875122135817,0.5184300785296013,0.0025548079671009424,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,log1p_concat,fixed_three_hidden,0.8678658912161897,0.002627307099547048,0.5502904877738554,0.0097125331919768,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,log1p_visual_prompt_sum,fixed_three_hidden,0.8430266868184099,0.0058521736897120865,0.496073980934517,0.014068426528112701,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,F_E,fixed_three_hidden,0.8582539813934611,0.005868731996798687,0.5303403431153165,0.012005098836062829,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,F_C,fixed_three_hidden,0.8489498218030468,0.005999741104978822,0.5089028840219793,0.007019219831781086,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
internvl_2_5_8b,old_strength,share_concat,fixed_three_hidden,0.8647443292068545,0.0013163595531530685,0.5197238451353047,0.017782607456289012,see source numerical limits,outputs/ffn_source_composition_v1/source_strength_detection/detection.csv
qwen2_5_vl_7b,old_fusion,attention_raw_prompt,fixed_three_hidden,0.8291229666945359,0.004372034507769138,0.3635226046386964,0.011687096276405094,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_raw_generation,fixed_three_hidden,0.8044910577480505,0.00401363450057256,0.35174003565070944,0.016184348036221548,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_raw_visual,fixed_three_hidden,0.8506275274840928,0.00432000117487901,0.38084815390893895,0.005184327208824722,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_raw_concat,fixed_three_hidden,0.8548578846920453,0.005276077111424402,0.43824275296488485,0.009541689601490376,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_raw_visual_prompt_sum,fixed_three_hidden,0.8387437220793484,0.0006771136365591096,0.36773242975372783,0.01203189331617073,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_log1p_prompt,fixed_three_hidden,0.8436684575864798,0.0011487466939483233,0.38824773079022307,0.007101750739038686,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_log1p_generation,fixed_three_hidden,0.8212702007641101,0.010447601951057414,0.37788593746987825,0.020023491589794436,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_log1p_visual,fixed_three_hidden,0.8459738405763869,0.0030540601125790957,0.38984017248394504,0.008280805982995416,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_log1p_concat,fixed_three_hidden,0.8540541462204301,0.004223067480987431,0.4090050749726331,0.015778867941167826,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,attention_log1p_visual_prompt_sum,fixed_three_hidden,0.8443840023706463,0.010688809752285762,0.3982246902200766,0.0120301922917699,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_raw_prompt,fixed_three_hidden,0.8398143934449748,0.004316972646434004,0.3816276778985162,0.011534379413455417,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_raw_generation,fixed_three_hidden,0.8049520167544487,0.0042145095765495225,0.35420814707387355,0.013828243101488382,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_raw_visual,fixed_three_hidden,0.8539771237333916,0.0016834030912114147,0.38310702966016447,0.0034608649382055845,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_raw_concat,fixed_three_hidden,0.8630928232680818,0.003980150096713394,0.4527801758955186,0.005277808497269027,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_raw_visual_prompt_sum,fixed_three_hidden,0.8468616570300364,0.001520619680655304,0.3857279087672925,0.006712495780147136,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_log1p_prompt,fixed_three_hidden,0.848466194183685,0.00472262767949375,0.3956827676009435,0.01227646356788225,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_log1p_generation,fixed_three_hidden,0.8358321544777111,0.0023436009919968618,0.3984150243443471,0.005038607130463792,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_log1p_visual,fixed_three_hidden,0.8484420879091158,0.005683298177282312,0.4002302582702002,0.007170832440213759,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_log1p_concat,fixed_three_hidden,0.8679587629835807,0.00661112200715978,0.4444860731979703,0.009278869726826181,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_fusion,gated_log1p_visual_prompt_sum,fixed_three_hidden,0.8591023528899896,0.006517740858127912,0.4255207367685901,0.01185779620565712,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_raw_prompt,fixed_three_hidden,0.8996511815667372,0.00025919947045373277,0.7120278448950351,0.0008116376762313488,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_raw_generation,fixed_three_hidden,0.8836519501595351,0.0012188070601231982,0.6528662017249228,0.0037015093520815184,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_raw_visual,fixed_three_hidden,0.8894765871470218,0.0007064824483685382,0.6879770629494232,0.00144697672115299,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_raw_concat,fixed_three_hidden,0.9008651299054943,0.0003889345143572723,0.7066921913675096,0.008218680890471704,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_raw_visual_prompt_sum,fixed_three_hidden,0.8968096646685955,0.0008639287782656196,0.7088732699031851,0.003985843630198726,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_log1p_prompt,fixed_three_hidden,0.8976643961926105,0.0018999772488665725,0.7061370360021629,0.00526455787573131,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_log1p_generation,fixed_three_hidden,0.8876822393522215,0.0008793969500936231,0.6626435341691116,0.0004930154699052903,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_log1p_visual,fixed_three_hidden,0.893161453296316,0.002474485845011108,0.6852701425204234,0.010390828832629817,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_log1p_concat,fixed_three_hidden,0.9012465325063245,0.0016642812264511802,0.7022679442520078,0.009992887945617283,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,attention_log1p_visual_prompt_sum,fixed_three_hidden,0.897377717252381,0.0010218744643341376,0.7032499820631749,0.0025083863327096598,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_raw_prompt,fixed_three_hidden,0.8916399906703947,0.002063450806868408,0.705622457809511,0.005040965222796207,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_raw_generation,fixed_three_hidden,0.8806221434594663,0.0009157101739180772,0.6487776366435006,0.001993823025006949,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_raw_visual,fixed_three_hidden,0.8911962749486401,0.0006071944102752302,0.6949217742306363,0.0024316730384016188,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_raw_concat,fixed_three_hidden,0.9048154538083252,0.0022134714717569393,0.7219361212517027,0.002524358096310071,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_raw_visual_prompt_sum,fixed_three_hidden,0.8912827030544426,0.001754679488963858,0.6939632370559533,0.005338883015530874,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_log1p_prompt,fixed_three_hidden,0.8931758258273031,0.001857294432378646,0.706173288270537,0.004134544821453707,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_log1p_generation,fixed_three_hidden,0.8852537639150698,0.0012538897846819928,0.6681367628559366,0.0041541476536363356,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_log1p_visual,fixed_three_hidden,0.8937814013275589,0.00018518243425589225,0.688623029379043,0.0036634429969340998,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_log1p_concat,fixed_three_hidden,0.9029640017293339,0.0007323071020656957,0.7125830563836141,0.007269712550212629,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
llava_1_5_7b,old_fusion,gated_log1p_visual_prompt_sum,fixed_three_hidden,0.8967304710582562,0.0007996873278439884,0.7039362761818837,0.005339628121044588,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_raw_prompt,fixed_three_hidden,0.8641824808053865,0.006249694169727981,0.5767539471108913,0.014350113532751068,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_raw_generation,fixed_three_hidden,0.8632947846015001,0.0026523199708991907,0.5720979829986629,0.009298852886597707,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_raw_visual,fixed_three_hidden,0.8656287014140366,0.00223615518439325,0.562544947450211,0.0034671574524355263,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_raw_concat,fixed_three_hidden,0.9009928665293895,0.005155070107224962,0.6567334719557297,0.013792493997362595,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_raw_visual_prompt_sum,fixed_three_hidden,0.8700466011564619,0.0016153704285107504,0.5924793760956305,0.010033369669883888,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_log1p_prompt,fixed_three_hidden,0.8799238132578413,0.008790651884314412,0.6160469298664629,0.019154506891306645,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_log1p_generation,fixed_three_hidden,0.8752137880149049,0.0011712172598286406,0.5991126839222484,0.018142211198142424,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_log1p_visual,fixed_three_hidden,0.8730904433927412,0.00464228015685351,0.5919764476328186,0.0030015454897101288,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_log1p_concat,fixed_three_hidden,0.9008325898347015,0.0013631505834505897,0.6694089250206158,0.007531422771800988,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,attention_log1p_visual_prompt_sum,fixed_three_hidden,0.8514947666957893,0.01977333186818628,0.5775304314347378,0.030639277604065897,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_raw_prompt,fixed_three_hidden,0.8550290864897295,0.017426145520231907,0.5751829769185998,0.020580820751123798,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_raw_generation,fixed_three_hidden,0.8646954691347734,0.0042695186022753155,0.5800248683340815,0.013485322094857057,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_raw_visual,fixed_three_hidden,0.8672866519098911,0.001503364123533266,0.569541377374238,0.0019415669867114225,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_raw_concat,fixed_three_hidden,0.9052497177792391,0.001214392372923927,0.6663075521440543,0.004469363361180333,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_raw_visual_prompt_sum,fixed_three_hidden,0.8699147523506391,0.0008908115456471068,0.5966633990538474,0.003609250256375627,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_log1p_prompt,fixed_three_hidden,0.8739751810380579,0.007486571387489107,0.6244448924012489,0.010413462501894948,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_log1p_generation,fixed_three_hidden,0.8632159325839691,0.012368257114493233,0.5773011986006259,0.037993152993214006,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_log1p_visual,fixed_three_hidden,0.8767858116792572,0.0031312729869820617,0.5942450260190731,0.003924696595539185,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_log1p_concat,fixed_three_hidden,0.9087818508124973,0.0036571853407447005,0.6897207296963902,0.001796223145775752,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen3_vl_8b,old_fusion,gated_log1p_visual_prompt_sum,fixed_three_hidden,0.8798852233634541,0.0019428682485835968,0.626268987487225,0.004161957607119985,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_raw_prompt,fixed_three_hidden,0.8765610035283352,0.002846123883416433,0.5629477105099171,0.012712649693332459,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_raw_generation,fixed_three_hidden,0.8358142497035984,0.0029702659870959034,0.47868268160050137,0.010713512524880486,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_raw_visual,fixed_three_hidden,0.8388570383345971,0.002335027356124167,0.4998182185110007,0.008655356868839514,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_raw_concat,fixed_three_hidden,0.8733299598745322,0.002745959784496132,0.5810860799956402,0.0056192584011828285,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_raw_visual_prompt_sum,fixed_three_hidden,0.8551390950941542,0.002554121655067477,0.5260330240349903,0.004999685820086933,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_log1p_prompt,fixed_three_hidden,0.8519392047538176,0.016825551573395266,0.5193563673755262,0.0411924035640405,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_log1p_generation,fixed_three_hidden,0.851740713642303,0.004062790882826313,0.5153104096934642,0.010807569646016556,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_log1p_visual,fixed_three_hidden,0.8494727524219475,0.005419081701749898,0.5167734063706394,0.008115751379070979,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_log1p_concat,fixed_three_hidden,0.8693928486233796,0.002055232545374237,0.5459241402114225,0.013254503739081287,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,attention_log1p_visual_prompt_sum,fixed_three_hidden,0.8458663113408743,0.007560455557747185,0.5137057397698231,0.0125066736560109,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_raw_prompt,fixed_three_hidden,0.8828239321534239,0.0018431547942615067,0.596716808361271,0.008804662174538732,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_raw_generation,fixed_three_hidden,0.8366449305548138,0.005091840058453427,0.488255369953097,0.013504534990221648,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
