model,group,seed,threshold_rule,threshold,auc,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
internvl_2_5_8b,full/schedule_on/val_epoch_transfer,ensemble,train_f1,0.5378057956695557,0.8562532710979139,0.9688459694878035,0.896437054631829,0.9397410358565738,0.9175784099197666,0.518676864445467,0.5615942028985508,0.4155495978552279,0.4776579352850539
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,43,fixed_0.5,0.5,0.8663442305453544,0.9814287538191263,0.9166163141993958,0.9793415106520336,0.9469413233458177,0.4364004199570495,0.5844155844155844,0.2459016393442623,0.34615384615384615
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,43,train_f1,0.46184828877449036,0.8663442305453544,0.9814287538191263,0.9136690647482014,0.9838605551969012,0.9474665837737022,0.4364004199570495,0.609375,0.21311475409836064,0.3157894736842105
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,44,fixed_0.5,0.5,0.8632045352721833,0.980935878038725,0.9132007233273056,0.9780503550677857,0.9445137157107232,0.40720387364509786,0.5342465753424658,0.21311475409836064,0.3046875
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,44,train_f1,0.53866046667099,0.8632045352721833,0.980935878038725,0.9162112932604736,0.974176888315042,0.9443053817271589,0.40720387364509786,0.5294117647058824,0.2459016393442623,0.3358208955223881
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,45,fixed_0.5,0.5,0.8748284632779124,0.9829854174657423,0.9151113786875377,0.9812782440284055,0.9470404984423676,0.4382735881512367,0.5915492957746479,0.22950819672131148,0.33070866141732286
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,45,train_f1,0.551507294178009,0.8748284632779124,0.9829854174657423,0.9175257731958762,0.9767591994835377,0.9462163852407754,0.4382735881512367,0.5662650602409639,0.2568306010928962,0.3533834586466165
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,ensemble,fixed_0.5,0.5,0.8765182543294281,0.983167773676507,0.9146121467227901,0.9819238218205294,0.9470734744707348,0.4445261782044652,0.5942028985507246,0.22404371584699453,0.3253968253968254
qwen2_5_vl_7b,full/schedule_on/val_epoch_transfer,ensemble,train_f1,0.54677814245224,0.8765182543294281,0.983167773676507,0.9165154264972777,0.9780503550677857,0.9462835727670206,0.4445261782044652,0.569620253164557,0.2459016393442623,0.3435114503816794
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,43,fixed_0.5,0.5,0.8902379915966646,0.974842437918316,0.9120750293083235,0.929510155316607,0.9207100591715977,0.6458287825731758,0.6217948717948718,0.563953488372093,0.5914634146341463
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,43,train_f1,0.5634652376174927,0.8902379915966646,0.974842437918316,0.9175340272217775,0.9127837514934289,0.9151527250948293,0.6458287825731758,0.5860113421550095,0.6007751937984496,0.5933014354066986
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,44,fixed_0.5,0.5,0.887170094992884,0.9734622835000769,0.9071017274472168,0.9410593389088012,0.9237685691946833,0.6447832034750806,0.6492890995260664,0.5310077519379846,0.5842217484008528
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,44,train_f1,0.5442255139350891,0.887170094992884,0.9734622835000769,0.9128225175918686,0.9299084030266827,0.921286249753403,0.6447832034750806,0.6247334754797441,0.5678294573643411,0.5949238578680203
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,45,fixed_0.5,0.5,0.8842102500933877,0.9727827393751203,0.8990963855421686,0.951015531660693,0.9243274627443391,0.6332891818881763,0.6684636118598383,0.4806201550387597,0.5591882750845547
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,45,train_f1,0.6047283411026001,0.8842102500933877,0.9727827393751203,0.9133858267716536,0.9239346873755476,0.9186299742625222,0.6332891818881763,0.6078028747433265,0.5736434108527132,0.5902293120638086
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,ensemble,fixed_0.5,0.5,0.8987192785850785,0.9767887306842686,0.905595736581652,0.9474313022700119,0.926041261191125,0.6711735369716578,0.67,0.5193798449612403,0.5851528384279476
qwen3_vl_8b,full/schedule_on/val_epoch_transfer,ensemble,train_f1,0.5836696624755859,0.8987192785850785,0.9767887306842686,0.918769716088328,0.9279171644763042,0.9233207846245294,0.6711735369716578,0.6313645621181263,0.6007751937984496,0.6156901688182721
llava_1_5_7b,inner/schedule_off/max_val_auc,43,fixed_0.5,0.5,0.8942131560168142,0.9672065177172511,0.8947801068639539,0.8933114485022569,0.8940451745379877,0.6853847022895768,0.635343618513324,0.6389280677009873,0.6371308016877637
llava_1_5_7b,inner/schedule_off/max_val_auc,43,train_f1,0.5240728855133057,0.8942131560168142,0.9672065177172511,0.8987921699291962,0.885514977431268,0.892104175279041,0.6853847022895768,0.625503355704698,0.6572637517630465,0.640990371389271
llava_1_5_7b,inner/schedule_off/max_val_auc,44,fixed_0.5,0.5,0.8961572096377369,0.96669144023208,0.8847800700661737,0.9327041444398851,0.9081102676787854,0.6973096958402754,0.7157712305025996,0.5825105782792666,0.6423017107309487
llava_1_5_7b,inner/schedule_off/max_val_auc,44,train_f1,0.5083399415016174,0.8961572096377369,0.96669144023208,0.8866744822196171,0.9310627821091506,0.9083266613290633,0.6973096958402754,0.7137989778534923,0.5909732016925247,0.6466049382716049
llava_1_5_7b,inner/schedule_off/max_val_auc,45,fixed_0.5,0.5,0.8959575375629475,0.9666725221141833,0.886785009861933,0.9224456298727944,0.9042638777152051,0.6928899785933772,0.690671031096563,0.5952045133991537,0.6393939393939394
llava_1_5_7b,inner/schedule_off/max_val_auc,45,train_f1,0.5188660621643066,0.8959575375629475,0.9666725221141833,0.8920431827269092,0.9154698399671728,0.9036046982584042,0.6928899785933772,0.6806201550387597,0.6191819464033851,0.6484490398818316
llava_1_5_7b,inner/schedule_off/max_val_auc,ensemble,fixed_0.5,0.5,0.901579608677459,0.9692033782950239,0.8931419457735247,0.9191629052113254,0.9059656218402427,0.7097164829526741,0.6912225705329154,0.6220028208744711,0.6547884187082406
llava_1_5_7b,inner/schedule_off/max_val_auc,ensemble,train_f1,0.4744924306869507,0.901579608677459,0.9692033782950239,0.8857254290171607,0.9318834632745179,0.9082183563287343,0.7097164829526741,0.7147766323024055,0.5867418899858956,0.6444616576297444
internvl_2_5_8b,inner/schedule_off/max_val_auc,43,fixed_0.5,0.5,0.843373823739893,0.9658985103530067,0.8966012446146482,0.9327689243027888,0.9143275567488406,0.4901438621161951,0.5376712328767124,0.42091152815013405,0.47218045112781953
internvl_2_5_8b,inner/schedule_off/max_val_auc,43,train_f1,0.515714168548584,0.843373823739893,0.9658985103530067,0.8986975397973951,0.9277888446215139,0.9130115167851017,0.4901438621161951,0.5292207792207793,0.43699731903485256,0.4787077826725404
internvl_2_5_8b,inner/schedule_off/max_val_auc,44,fixed_0.5,0.5,0.848619596680303,0.9660152673139222,0.8948365703458077,0.9407370517928287,0.9172129157562515,0.49914119182753686,0.5592592592592592,0.40482573726541554,0.46967340590979784
internvl_2_5_8b,inner/schedule_off/max_val_auc,44,train_f1,0.6009505987167358,0.848619596680303,0.9660152673139222,0.9057899901864573,0.9193227091633466,0.9125061789421651,0.49914119182753686,0.5276967930029155,0.48525469168900803,0.505586592178771
internvl_2_5_8b,inner/schedule_off/max_val_auc,45,fixed_0.5,0.5,0.8472450679854309,0.9658786377841964,0.8957528957528957,0.9243027888446215,0.9098039215686274,0.47219242155080526,0.5080906148867314,0.42091152815013405,0.4604105571847507
internvl_2_5_8b,inner/schedule_off/max_val_auc,45,train_f1,0.509658694267273,0.8472450679854309,0.9658786377841964,0.8994169096209913,0.921812749003984,0.9104771273979341,0.47219242155080526,0.5139318885448917,0.4450402144772118,0.47701149425287354
internvl_2_5_8b,inner/schedule_off/max_val_auc,ensemble,fixed_0.5,0.5,0.8568507471454664,0.9690511359124026,0.8958333333333334,0.9422310756972112,0.9184466019417475,0.5066868334568534,0.5687732342007435,0.4101876675603217,0.4766355140186916
internvl_2_5_8b,inner/schedule_off/max_val_auc,ensemble,train_f1,0.5717751383781433,0.8568507471454664,0.9690511359124026,0.9085545722713865,0.9203187250996016,0.9143988124690747,0.5066868334568534,0.5389048991354467,0.5013404825737265,0.5194444444444445
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,43,fixed_0.5,0.5,0.8626930118849812,0.9808217145334424,0.9168689320388349,0.9754680438992899,0.945261182358461,0.4296291263906885,0.5476190476190477,0.25136612021857924,0.3445692883895131
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,43,train_f1,0.5728548765182495,0.8626930118849812,0.9808217145334424,0.922791846819024,0.9644932214331827,0.9431818181818182,0.4296291263906885,0.5132743362831859,0.31693989071038253,0.3918918918918919
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,44,fixed_0.5,0.5,0.8561807900037748,0.9800027475371962,0.9080597014925373,0.9819238218205294,0.9435483870967742,0.3895584268501608,0.5087719298245614,0.15846994535519127,0.24166666666666667
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,44,train_f1,0.5645119547843933,0.8561807900037748,0.9800027475371962,0.9172245891661595,0.972885732730794,0.9442355889724311,0.3895584268501608,0.5280898876404494,0.2568306010928962,0.34558823529411764
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,45,fixed_0.5,0.5,0.8619274906779272,0.9806887923080487,0.9112854556427278,0.9748224661071659,0.941983780411728,0.4127543288357829,0.48,0.19672131147540983,0.27906976744186046
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,45,train_f1,0.5467666387557983,0.8619274906779272,0.9806887923080487,0.9203431372549019,0.9696578437701743,0.9443571204023892,0.4127543288357829,0.53,0.2896174863387978,0.3745583038869258
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,ensemble,fixed_0.5,0.5,0.8718157669146672,0.9824137772917934,0.9134615384615384,0.9812782440284055,0.9461562402738873,0.4306993641872997,0.5735294117647058,0.21311475409836064,0.3107569721115538
qwen2_5_vl_7b,inner/schedule_off/max_val_auc,ensemble,train_f1,0.5498673319816589,0.8718157669146672,0.9824137772917934,0.9190997566909975,0.9754680438992899,0.946445349201378,0.4306993641872997,0.5681818181818182,0.273224043715847,0.36900369003690037
qwen3_vl_8b,inner/schedule_off/max_val_auc,43,fixed_0.5,0.5,0.8845946054414839,0.9726123695596933,0.9106583072100314,0.9255276782158502,0.9180327868852459,0.6380272952687296,0.6063157894736843,0.5581395348837209,0.5812310797174571
qwen3_vl_8b,inner/schedule_off/max_val_auc,43,train_f1,0.5162662267684937,0.8845946054414839,0.9726123695596933,0.9128205128205128,0.9215452011150936,0.917162108600872,0.6380272952687296,0.5995934959349594,0.5717054263565892,0.5853174603174603
qwen3_vl_8b,inner/schedule_off/max_val_auc,44,fixed_0.5,0.5,0.8842503835835502,0.9728464228550047,0.908984375,0.9267224213460773,0.9177676986787616,0.6273447588110751,0.6059957173447538,0.5484496124031008,0.5757884028484231
qwen3_vl_8b,inner/schedule_off/max_val_auc,44,train_f1,0.4579732418060303,0.8842503835835502,0.9728464228550047,0.9013761467889908,0.9390681003584229,0.919836161497952,0.6273447588110751,0.6277372262773723,0.5,0.5566343042071198
qwen3_vl_8b,inner/schedule_off/max_val_auc,45,fixed_0.5,0.5,0.8835850938043154,0.9725297124100001,0.8987960872836719,0.9514137793707687,0.9243567421164636,0.631350757982357,0.6693766937669376,0.4786821705426357,0.5581920903954802
qwen3_vl_8b,inner/schedule_off/max_val_auc,45,train_f1,0.6227610111236572,0.8835850938043154,0.9725297124100001,0.9109616145627226,0.9167662285941856,0.9138547042477173,0.631350757982357,0.582,0.563953488372093,0.5728346456692913
qwen3_vl_8b,inner/schedule_off/max_val_auc,ensemble,fixed_0.5,0.5,0.8943400973700215,0.9751583843788953,0.9080854309687262,0.9482277976901633,0.927722579388272,0.6603396828602242,0.6790123456790124,0.5329457364341085,0.5971769815418024
qwen3_vl_8b,inner/schedule_off/max_val_auc,ensemble,train_f1,0.5418166518211365,0.8943400973700215,0.9751583843788953,0.9124172829894901,0.9334926324173636,0.9228346456692913,0.6603396828602242,0.6353711790393013,0.563953488372093,0.5975359342915811
llava_1_5_7b,inner/schedule_off/min_train_loss,43,fixed_0.5,0.5,0.8806444257054935,0.9620728247457405,0.8951545530492899,0.8793598686910136,0.887186917822397,0.6547043520815546,0.6090425531914894,0.6459802538787024,0.6269678302532512
llava_1_5_7b,inner/schedule_off/min_train_loss,43,train_f1,0.4258439540863037,0.8806444257054935,0.9620728247457405,0.8887530562347188,0.8949528108329914,0.8918421590676753,0.6547043520815546,0.630057803468208,0.614950634696756,0.622412562455389
llava_1_5_7b,inner/schedule_off/min_train_loss,44,fixed_0.5,0.5,0.8765641702641401,0.9609745410844076,0.8814102564102564,0.9027492819039803,0.8919521589296574,0.6584854460220357,0.6353846153846154,0.5825105782792666,0.6077998528329654
llava_1_5_7b,inner/schedule_off/min_train_loss,44,train_f1,0.5207794904708862,0.8765641702641401,0.9609745410844076,0.8844140153040677,0.9011079195732458,0.8926829268292683,0.6584854460220357,0.6365007541478129,0.5952045133991537,0.6151603498542274
llava_1_5_7b,inner/schedule_off/min_train_loss,45,fixed_0.5,0.5,0.8776285092367144,0.9608948658270899,0.888080808080808,0.901928600738613,0.8949511400651465,0.6472686830885885,0.6438152011922503,0.609308885754584,0.6260869565217392
llava_1_5_7b,inner/schedule_off/min_train_loss,45,train_f1,0.47089245915412903,0.8776285092367144,0.9608948658270899,0.8852327447833066,0.9052113254000821,0.895110570095354,0.6472686830885885,0.6467889908256881,0.5966149506346967,0.6206896551724138
llava_1_5_7b,inner/schedule_off/min_train_loss,ensemble,fixed_0.5,0.5,0.8918419777837328,0.9658396993961669,0.8957403651115619,0.9060320065654494,0.9008567931456548,0.697297111394134,0.6637298091042585,0.6375176304654443,0.6503597122302158
llava_1_5_7b,inner/schedule_off/min_train_loss,ensemble,train_f1,0.44837066531181335,0.8918419777837328,0.9658396993961669,0.8881814564265818,0.9158801805498564,0.9018181818181819,0.697297111394134,0.6761453396524486,0.6036671368124118,0.6378539493293591
internvl_2_5_8b,inner/schedule_off/min_train_loss,43,fixed_0.5,0.5,0.8272359623169521,0.960210187215929,0.8942495126705653,0.9138446215139442,0.9039408866995073,0.459930384296831,0.47416413373860183,0.41823056300268097,0.4444444444444444
internvl_2_5_8b,inner/schedule_off/min_train_loss,43,train_f1,0.35750991106033325,0.8272359623169521,0.960210187215929,0.8915950334288443,0.9297808764940239,0.9102876645538761,0.459930384296831,0.5087108013937283,0.3914209115281501,0.44242424242424244
internvl_2_5_8b,inner/schedule_off/min_train_loss,44,fixed_0.5,0.5,0.8291024908409259,0.9603391384806694,0.887774594078319,0.9257968127490039,0.9063871282301317,0.46133877781831195,0.4808362369337979,0.3699731903485255,0.41818181818181815
internvl_2_5_8b,inner/schedule_off/min_train_loss,44,train_f1,0.6022865772247314,0.8291024908409259,0.9603391384806694,0.8920619554695063,0.9178286852589641,0.9047619047619048,0.46133877781831195,0.47619047619047616,0.40214477211796246,0.436046511627907
internvl_2_5_8b,inner/schedule_off/min_train_loss,45,fixed_0.5,0.5,0.83724952735973,0.9619235975409126,0.8968523002421307,0.9223107569721115,0.909403388165971,0.4588439322317589,0.5063291139240507,0.4289544235924933,0.4644412191582003
internvl_2_5_8b,inner/schedule_off/min_train_loss,45,train_f1,0.47442445158958435,0.83724952735973,0.9619235975409126,0.8973988439306358,0.9277888446215139,0.9123408423114594,0.4588439322317589,0.5245901639344263,0.4289544235924933,0.471976401179941
internvl_2_5_8b,inner/schedule_off/min_train_loss,ensemble,fixed_0.5,0.5,0.844478653749613,0.9662170328000905,0.8968330134357005,0.9307768924302788,0.9134897360703812,0.4721370802624016,0.531986531986532,0.42359249329758714,0.4716417910447761
internvl_2_5_8b,inner/schedule_off/min_train_loss,ensemble,train_f1,0.4877893924713135,0.844478653749613,0.9662170328000905,0.8948877209746775,0.9327689243027888,0.9134357473786882,0.4721370802624016,0.53125,0.4101876675603217,0.4629349470499244
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,43,fixed_0.5,0.5,0.8466241220318415,0.9749592293501836,0.9247512437810945,0.959974176888315,0.9420335761799177,0.4351211773914473,0.5,0.33879781420765026,0.40390879478827363
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,43,train_f1,0.675652027130127,0.8466241220318415,0.9749592293501836,0.9283469516027656,0.9535183989670756,0.9407643312101911,0.4351211773914473,0.48936170212765956,0.3770491803278688,0.42592592592592593
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,44,fixed_0.5,0.5,0.8443840023706464,0.9767793804541954,0.9186691312384473,0.9625564880568108,0.9401008827238335,0.3822029018498179,0.46788990825688076,0.2786885245901639,0.3493150684931507
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,44,train_f1,0.7415891289710999,0.8443840023706464,0.9767793804541954,0.9235145385587863,0.9431891542930924,0.93324816352603,0.3822029018498179,0.41333333333333333,0.33879781420765026,0.37237237237237236
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,45,fixed_0.5,0.5,0.8477318347461962,0.9760096230311988,0.9246448424953675,0.9664299548095545,0.9450757575757576,0.42846617750726207,0.5398230088495575,0.3333333333333333,0.41216216216216217
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,45,train_f1,0.5484249591827393,0.8477318347461962,0.9760096230311988,0.9256505576208178,0.9644932214331827,0.9446727790072715,0.42846617750726207,0.5338983050847458,0.3442622950819672,0.4186046511627907
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,ensemble,fixed_0.5,0.5,0.8680534242081088,0.9817188016426046,0.9206349206349206,0.973531310522918,0.9463445246313147,0.4490957181049089,0.5638297872340425,0.2896174863387978,0.38267148014440433
qwen2_5_vl_7b,inner/schedule_off/min_train_loss,ensemble,train_f1,0.744097888469696,0.8680534242081088,0.9817188016426046,0.9374597034171502,0.9386701097482246,0.9380645161290323,0.4490957181049089,0.47513812154696133,0.46994535519125685,0.4725274725274725
qwen3_vl_8b,inner/schedule_off/min_train_loss,43,fixed_0.5,0.5,0.8772293381987472,0.9706269945021501,0.9053323029366306,0.9330943847072879,0.9190037262208276,0.6177723607143939,0.6173120728929385,0.5251937984496124,0.5675392670157068
qwen3_vl_8b,inner/schedule_off/min_train_loss,43,train_f1,0.4074765741825104,0.8772293381987472,0.9706269945021501,0.8994285714285715,0.94026284348865,0.919392523364486,0.6177723607143939,0.6268656716417911,0.4883720930232558,0.5490196078431373
qwen3_vl_8b,inner/schedule_off/min_train_loss,44,fixed_0.5,0.5,0.8782419370274667,0.9692318781726211,0.904304381245196,0.9370768618080446,0.9203989829845491,0.6296312486408187,0.6282352941176471,0.5174418604651163,0.5674814027630181
qwen3_vl_8b,inner/schedule_off/min_train_loss,44,train_f1,0.5237951874732971,0.8782419370274667,0.9692318781726211,0.9052023121387284,0.9354838709677419,0.9200940070505288,0.6296312486408187,0.625,0.5232558139534884,0.569620253164557
qwen3_vl_8b,inner/schedule_off/min_train_loss,45,fixed_0.5,0.5,0.8651182857442754,0.9670222577663173,0.9018691588785047,0.9223416965352449,0.9119905493207324,0.5899552931729559,0.5751633986928104,0.5116279069767442,0.5415384615384615
qwen3_vl_8b,inner/schedule_off/min_train_loss,45,train_f1,0.4753873944282532,0.8651182857442754,0.9670222577663173,0.9012010848508331,0.9263241736360016,0.9135899450117831,0.5899552931729559,0.5852017937219731,0.5058139534883721,0.5426195426195426
qwen3_vl_8b,inner/schedule_off/min_train_loss,ensemble,fixed_0.5,0.5,0.8890432484664377,0.9735987512992098,0.9063455657492355,0.9442453205894066,0.9249073532280085,0.6553664408262231,0.6593673965936739,0.5251937984496124,0.5846817691477886
qwen3_vl_8b,inner/schedule_off/min_train_loss,ensemble,train_f1,0.41926872730255127,0.8890432484664377,0.9735987512992098,0.8989520958083832,0.9565909996017523,0.9268763264518619,0.6553664408262231,0.6929577464788732,0.47674418604651164,0.5648679678530425
llava_1_5_7b,inner/schedule_on/max_val_auc,43,fixed_0.5,0.5,0.8942131560168142,0.9672065177172511,0.8947801068639539,0.8933114485022569,0.8940451745379877,0.6853847022895768,0.635343618513324,0.6389280677009873,0.6371308016877637
llava_1_5_7b,inner/schedule_on/max_val_auc,43,train_f1,0.5240728855133057,0.8942131560168142,0.9672065177172511,0.8987921699291962,0.885514977431268,0.892104175279041,0.6853847022895768,0.625503355704698,0.6572637517630465,0.640990371389271
llava_1_5_7b,inner/schedule_on/max_val_auc,44,fixed_0.5,0.5,0.8961572096377369,0.96669144023208,0.8847800700661737,0.9327041444398851,0.9081102676787854,0.6973096958402754,0.7157712305025996,0.5825105782792666,0.6423017107309487
llava_1_5_7b,inner/schedule_on/max_val_auc,44,train_f1,0.5083399415016174,0.8961572096377369,0.96669144023208,0.8866744822196171,0.9310627821091506,0.9083266613290633,0.6973096958402754,0.7137989778534923,0.5909732016925247,0.6466049382716049
llava_1_5_7b,inner/schedule_on/max_val_auc,45,fixed_0.5,0.5,0.8959575375629475,0.9666725221141833,0.886785009861933,0.9224456298727944,0.9042638777152051,0.6928899785933772,0.690671031096563,0.5952045133991537,0.6393939393939394
llava_1_5_7b,inner/schedule_on/max_val_auc,45,train_f1,0.5188660621643066,0.8959575375629475,0.9666725221141833,0.8920431827269092,0.9154698399671728,0.9036046982584042,0.6928899785933772,0.6806201550387597,0.6191819464033851,0.6484490398818316
llava_1_5_7b,inner/schedule_on/max_val_auc,ensemble,fixed_0.5,0.5,0.901579608677459,0.9692033782950239,0.8931419457735247,0.9191629052113254,0.9059656218402427,0.7097164829526741,0.6912225705329154,0.6220028208744711,0.6547884187082406
llava_1_5_7b,inner/schedule_on/max_val_auc,ensemble,train_f1,0.4744924306869507,0.901579608677459,0.9692033782950239,0.8857254290171607,0.9318834632745179,0.9082183563287343,0.7097164829526741,0.7147766323024055,0.5867418899858956,0.6444616576297444
internvl_2_5_8b,inner/schedule_on/max_val_auc,43,fixed_0.5,0.5,0.843373823739893,0.9658985103530067,0.8966012446146482,0.9327689243027888,0.9143275567488406,0.4901438621161951,0.5376712328767124,0.42091152815013405,0.47218045112781953
internvl_2_5_8b,inner/schedule_on/max_val_auc,43,train_f1,0.515714168548584,0.843373823739893,0.9658985103530067,0.8986975397973951,0.9277888446215139,0.9130115167851017,0.4901438621161951,0.5292207792207793,0.43699731903485256,0.4787077826725404
internvl_2_5_8b,inner/schedule_on/max_val_auc,44,fixed_0.5,0.5,0.848619596680303,0.9660152673139222,0.8948365703458077,0.9407370517928287,0.9172129157562515,0.49914119182753686,0.5592592592592592,0.40482573726541554,0.46967340590979784
internvl_2_5_8b,inner/schedule_on/max_val_auc,44,train_f1,0.6009505987167358,0.848619596680303,0.9660152673139222,0.9057899901864573,0.9193227091633466,0.9125061789421651,0.49914119182753686,0.5276967930029155,0.48525469168900803,0.505586592178771
internvl_2_5_8b,inner/schedule_on/max_val_auc,45,fixed_0.5,0.5,0.8472450679854309,0.9658786377841964,0.8957528957528957,0.9243027888446215,0.9098039215686274,0.47219242155080526,0.5080906148867314,0.42091152815013405,0.4604105571847507
internvl_2_5_8b,inner/schedule_on/max_val_auc,45,train_f1,0.509658694267273,0.8472450679854309,0.9658786377841964,0.8994169096209913,0.921812749003984,0.9104771273979341,0.47219242155080526,0.5139318885448917,0.4450402144772118,0.47701149425287354
internvl_2_5_8b,inner/schedule_on/max_val_auc,ensemble,fixed_0.5,0.5,0.8568507471454664,0.9690511359124026,0.8958333333333334,0.9422310756972112,0.9184466019417475,0.5066868334568534,0.5687732342007435,0.4101876675603217,0.4766355140186916
internvl_2_5_8b,inner/schedule_on/max_val_auc,ensemble,train_f1,0.5717751383781433,0.8568507471454664,0.9690511359124026,0.9085545722713865,0.9203187250996016,0.9143988124690747,0.5066868334568534,0.5389048991354467,0.5013404825737265,0.5194444444444445
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,43,fixed_0.5,0.5,0.8626930118849812,0.9808217145334424,0.9168689320388349,0.9754680438992899,0.945261182358461,0.4296291263906885,0.5476190476190477,0.25136612021857924,0.3445692883895131
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,43,train_f1,0.5728548765182495,0.8626930118849812,0.9808217145334424,0.922791846819024,0.9644932214331827,0.9431818181818182,0.4296291263906885,0.5132743362831859,0.31693989071038253,0.3918918918918919
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,44,fixed_0.5,0.5,0.8561807900037748,0.9800027475371962,0.9080597014925373,0.9819238218205294,0.9435483870967742,0.3895584268501608,0.5087719298245614,0.15846994535519127,0.24166666666666667
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,44,train_f1,0.5645119547843933,0.8561807900037748,0.9800027475371962,0.9172245891661595,0.972885732730794,0.9442355889724311,0.3895584268501608,0.5280898876404494,0.2568306010928962,0.34558823529411764
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,45,fixed_0.5,0.5,0.8619274906779272,0.9806887923080487,0.9112854556427278,0.9748224661071659,0.941983780411728,0.4127543288357829,0.48,0.19672131147540983,0.27906976744186046
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,45,train_f1,0.5467666387557983,0.8619274906779272,0.9806887923080487,0.9203431372549019,0.9696578437701743,0.9443571204023892,0.4127543288357829,0.53,0.2896174863387978,0.3745583038869258
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,ensemble,fixed_0.5,0.5,0.8718157669146672,0.9824137772917934,0.9134615384615384,0.9812782440284055,0.9461562402738873,0.4306993641872997,0.5735294117647058,0.21311475409836064,0.3107569721115538
qwen2_5_vl_7b,inner/schedule_on/max_val_auc,ensemble,train_f1,0.5498673319816589,0.8718157669146672,0.9824137772917934,0.9190997566909975,0.9754680438992899,0.946445349201378,0.4306993641872997,0.5681818181818182,0.273224043715847,0.36900369003690037
qwen3_vl_8b,inner/schedule_on/max_val_auc,43,fixed_0.5,0.5,0.8845946054414839,0.9726123695596933,0.9106583072100314,0.9255276782158502,0.9180327868852459,0.6380272952687296,0.6063157894736843,0.5581395348837209,0.5812310797174571
qwen3_vl_8b,inner/schedule_on/max_val_auc,43,train_f1,0.5162662267684937,0.8845946054414839,0.9726123695596933,0.9128205128205128,0.9215452011150936,0.917162108600872,0.6380272952687296,0.5995934959349594,0.5717054263565892,0.5853174603174603
qwen3_vl_8b,inner/schedule_on/max_val_auc,44,fixed_0.5,0.5,0.8842503835835502,0.9728464228550047,0.908984375,0.9267224213460773,0.9177676986787616,0.6273447588110751,0.6059957173447538,0.5484496124031008,0.5757884028484231
qwen3_vl_8b,inner/schedule_on/max_val_auc,44,train_f1,0.4579732418060303,0.8842503835835502,0.9728464228550047,0.9013761467889908,0.9390681003584229,0.919836161497952,0.6273447588110751,0.6277372262773723,0.5,0.5566343042071198
qwen3_vl_8b,inner/schedule_on/max_val_auc,45,fixed_0.5,0.5,0.8835850938043154,0.9725297124100001,0.8987960872836719,0.9514137793707687,0.9243567421164636,0.631350757982357,0.6693766937669376,0.4786821705426357,0.5581920903954802
qwen3_vl_8b,inner/schedule_on/max_val_auc,45,train_f1,0.6227610111236572,0.8835850938043154,0.9725297124100001,0.9109616145627226,0.9167662285941856,0.9138547042477173,0.631350757982357,0.582,0.563953488372093,0.5728346456692913
qwen3_vl_8b,inner/schedule_on/max_val_auc,ensemble,fixed_0.5,0.5,0.8943400973700215,0.9751583843788953,0.9080854309687262,0.9482277976901633,0.927722579388272,0.6603396828602242,0.6790123456790124,0.5329457364341085,0.5971769815418024
qwen3_vl_8b,inner/schedule_on/max_val_auc,ensemble,train_f1,0.5418166518211365,0.8943400973700215,0.9751583843788953,0.9124172829894901,0.9334926324173636,0.9228346456692913,0.6603396828602242,0.6353711790393013,0.563953488372093,0.5975359342915811
