feature,label,layer,n,mean,std,sem,ci95_low,ci95_high
s,REAL,13,9993,0.7835472078995221,0.1127802233887062,0.0011281971720235433,0.781335941442356,0.7857584743566883
s,HALL,13,1766,0.7301137533254018,0.10592504814640928,0.0025205964511043812,0.7251733842812372,0.7350541223695665
s,REAL,14,9993,0.6052793414012025,0.057014001163737796,0.0005703396654658275,0.6041614756568895,0.6063972071455156
s,HALL,14,1766,0.5950059149064132,0.06285550313620876,0.001495711929425059,0.5920743195247401,0.5979375102880863
s,REAL,15,9993,0.5984382910209769,0.06141618877781129,0.000614376957356953,0.5972341121845572,0.5996424698573966
s,HALL,15,1766,0.6066705880524214,0.06595112327851518,0.0015693754233880714,0.6035946122225807,0.609746563882262
s,REAL,16,9993,0.629930876938774,0.07917801502764879,0.0007920574189036082,0.628378444397723,0.6314833094798251
s,HALL,16,1766,0.6258915514935184,0.08434178910165983,0.0020070004027337753,0.6219578307041602,0.6298252722828765
s,REAL,17,9993,0.6317648736281545,0.059199299502307054,0.0005922003014135345,0.6306041610373839,0.632925586218925
s,HALL,17,1766,0.6154254535181471,0.06620254381068598,0.001575358235878735,0.6123377513758248,0.6185131556604695
s,REAL,18,9993,0.4744667147929206,0.05366207845948922,0.0005368087005311238,0.47341456973987955,0.4755188598459616
s,HALL,18,1766,0.47672885705296075,0.06585875121300637,0.001567177334224299,0.4736571894778811,0.4798005246280404
s,REAL,19,9993,0.5673364269283695,0.06625355442534196,0.0006627675535058736,0.566037402523498,0.568635451333241
s,HALL,19,1766,0.5507069771449131,0.07111950580165022,0.0016923624493439874,0.5473899467441989,0.5540240075456273
s,REAL,20,9993,0.6538005009626084,0.1277409671573211,0.001277856999819295,0.6512959012429627,0.6563051006822542
s,HALL,20,1766,0.6454153758550689,0.16626279067494576,0.003956395653903559,0.637660840373418,0.6531699113367199
s,REAL,21,9993,0.43824765415422123,0.0482201010651545,0.00048236986966142633,0.4373022092096848,0.43919309909875764
s,HALL,21,1766,0.4610607088422181,0.06015066455349397,0.0014313474882309656,0.4582552677652854,0.4638661499191508
s,REAL,22,9993,0.4165505555541406,0.09556820044091059,0.0009560166688197173,0.41467676288325395,0.4184243482250273
s,HALL,22,1766,0.4155622328023003,0.09668885928517512,0.002300811751708464,0.41105264176895173,0.4200718238356489
s,REAL,23,9993,0.32381944565769194,0.058679597590914845,0.0005870014623874129,0.3226689227914126,0.32496996852397125
s,HALL,23,1766,0.35276719260357514,0.08004399517911508,0.001904729936037636,0.3490339219289414,0.3565004632782089
s,REAL,24,9993,0.3378569052021484,0.06718768598538262,0.0006721121402842089,0.3365395654071913,0.33917424499710547
s,HALL,24,1766,0.36501837142090293,0.08009115014289171,0.001905852037338766,0.36128290142771896,0.3687538414140869
s,REAL,25,9993,0.36200074245058167,0.12056189055720727,0.0012060410938508034,0.3596369019066341,0.36436458299452923
s,HALL,25,1766,0.35786406462959364,0.09829692559756383,0.002339077358484918,0.3532794730069632,0.36244865625222406
s,REAL,26,9993,0.2924063313127244,0.05091113358889525,0.0005092896184603254,0.2914081236605422,0.29340453896490665
s,HALL,26,1766,0.3016693315986599,0.051997880402081115,0.0012373435282774395,0.2992441382832361,0.3040945249140837
s,REAL,27,9993,0.29675794947610223,0.08801662839638119,0.0008804745039881545,0.29503221944828545,0.298483679503919
s,HALL,27,1766,0.31404112006874074,0.12088994380336082,0.0028767016740344886,0.30840278478763317,0.3196794553498483
s,REAL,28,9993,0.2800541104890319,0.05776589017407383,0.0005778611885631265,0.27892150255944814,0.28118671841861564
s,HALL,28,1766,0.29172507152045707,0.07495105588067974,0.0017835381599094577,0.28822933672703455,0.2952208063138796
s,REAL,29,9993,0.30550300739619823,0.05273918150310684,0.0005275764991311397,0.3044689574579012,0.30653705733449527
s,HALL,29,1766,0.30328538441779523,0.05437336718812948,0.0012938707016640664,0.3007493978425337,0.3058213709930568
s,REAL,30,9993,0.35808511894618644,0.09146114488194582,0.0009149317309844937,0.3562918527534568,0.35987838513891607
s,HALL,30,1766,0.3353740542722045,0.06951158183251648,0.0016541002297730107,0.3321320178218494,0.3386160907225596
s,REAL,31,9993,0.2986566695820566,0.0669096916747988,0.0006693312236871709,0.29734478038362977,0.29996855878048345
s,HALL,31,1766,0.30616309164705796,0.07535511992173134,0.0017931532831094567,0.3026485112121634,0.3096776720819525
s,REAL,32,9993,0.698621682507324,0.21919621534711592,0.0021927297432330147,0.6943239322105873,0.7029194328040608
s,HALL,32,1766,0.7886353246150444,0.3068781464103301,0.007302483976162252,0.7743224560217664,0.8029481932083223
s_times_risk,REAL,1,9993,0.6429057056232459,0.1511996695661089,0.0015125261724961295,0.6399411543251535,0.6458702569213383
s_times_risk,HALL,1,1766,0.6187755002272088,0.16144748631518013,0.0038418104892743547,0.6112455516682311,0.6263054487861865
s_times_risk,REAL,2,9993,0.3109680804324546,0.07460548275031116,0.000746316083860329,0.30950530090808837,0.31243085995682085
s_times_risk,HALL,2,1766,0.3094158487970332,0.07827042328271613,0.0018625259521257043,0.3057652979308668,0.3130663996631996
s_times_risk,REAL,3,9993,0.36136629710764806,0.06127105724559782,0.0006129251338076205,0.3601649638453851,0.362567630369911
s_times_risk,HALL,3,1766,0.367089023288352,0.061811228430519345,0.0014708623290406381,0.36420613312343236,0.3699719134532717
s_times_risk,REAL,4,9993,0.330642828429102,0.06529554685932985,0.000653184123057905,0.3293625875479085,0.33192306931029547
s_times_risk,HALL,4,1766,0.32568702695728835,0.0617618684306907,0.0014696877566182341,0.3228064389543166,0.3285676149602601
s_times_risk,REAL,5,9993,0.3170997908013272,0.08171156530540126,0.000817401793765221,0.3154976832855474,0.31870189831710705
s_times_risk,HALL,5,1766,0.309767762057711,0.06950482750002615,0.001653939503421665,0.3065260406310045,0.3130094834844175
s_times_risk,REAL,6,9993,0.28993189460723284,0.06527473911539551,0.0006529759727532013,0.28865206170063656,0.2912117275138291
s_times_risk,HALL,6,1766,0.28360827346907197,0.05488553874033377,0.001306058355287394,0.2810483990927087,0.28616814784543526
s_times_risk,REAL,7,9993,0.21346494362740906,0.04754628335913313,0.0004756293330003788,0.21253271013472833,0.2143971771200898
s_times_risk,HALL,7,1766,0.2090297453780474,0.04371345403863185,0.0010402070052684229,0.20699093964772128,0.2110685511083735
s_times_risk,REAL,8,9993,0.22288886736155772,0.04717799258585473,0.000471945135572759,0.22196385489583512,0.22381387982728032
s_times_risk,HALL,8,1766,0.2283018220549329,0.046468298426143945,0.0011057613864843753,0.22613452973742354,0.23046911437244227
s_times_risk,REAL,9,9993,0.19577817495080618,0.04132372865858161,0.00041338199561279353,0.1949679462394051,0.19658840366220726
s_times_risk,HALL,9,1766,0.18482948699175028,0.04278360327804181,0.0010180802414083735,0.18283404971858988,0.18682492426491068
s_times_risk,REAL,10,9993,0.18387694675861196,0.045317319432485854,0.00045333188826205095,0.18298841625761836,0.18476547725960557
s_times_risk,HALL,10,1766,0.18429846546506154,0.04635526578269685,0.0011030716574267317,0.18213644501650514,0.18646048591361794
s_times_risk,REAL,11,9993,0.17934364710816939,0.04362749520411828,0.0004364277284867115,0.17848824876033542,0.18019904545600335
s_times_risk,HALL,11,1766,0.18060771606246587,0.04423168377493407,0.001052538819669627,0.17854473997591339,0.18267069214901835
s_times_risk,REAL,12,9993,0.1730779572947807,0.041353765496625526,0.00041368246917739075,0.17226713965519302,0.17388877493436838
s_times_risk,HALL,12,1766,0.17497289476500633,0.04332831557672895,0.0010310422358654917,0.17295205198270996,0.1769937375473027
s_times_risk,REAL,13,9993,0.17834161037599122,0.050642571368916325,0.0005066030557989951,0.1773486683866252,0.17933455236535725
s_times_risk,HALL,13,1766,0.1884172177100438,0.05387380233982059,0.0012819830376433387,0.18590453095626286,0.19092990446382474
s_times_risk,REAL,14,9993,0.15464690325482167,0.03855203139367673,0.0003856553169273511,0.15389101883364406,0.15540278767599927
s_times_risk,HALL,14,1766,0.1624743980635063,0.039788108367068385,0.0009467993312362615,0.16061867137428323,0.16433012475272937
s_times_risk,REAL,15,9993,0.13976795432823896,0.037116379057688276,0.0003712937661447397,0.13904021854659526,0.14049569010988266
s_times_risk,HALL,15,1766,0.15116374952758696,0.03856957780542338,0.000917803131914272,0.149364855389035,0.15296264366613893
s_times_risk,REAL,16,9993,0.12870069575334506,0.03848611291711175,0.00038499590132583743,0.12794610378674642,0.1294552877199437
s_times_risk,HALL,16,1766,0.1472788841937197,0.038802257274682665,0.0009233399813632253,0.14546913783024779,0.14908863055719163
s_times_risk,REAL,17,9993,0.12882573994536975,0.031955738348121106,0.00031966928731837224,0.12819918814222575,0.12945229174851375
s_times_risk,HALL,17,1766,0.13930245965828914,0.03157665637311536,0.0007513993090832046,0.13782971701248606,0.1407752023040922
s_times_risk,REAL,18,9993,0.11269167771218662,0.036170615668844205,0.00036183282034558343,0.11198248538430927,0.11340087004006397
s_times_risk,HALL,18,1766,0.12451221770475095,0.03452186160088783,0.0008214835240522306,0.12290210999760857,0.12612232541189333
s_times_risk,REAL,19,9993,0.10856874895726736,0.03278738463015166,0.00032798866242970693,0.10792589117890512,0.10921160673562959
s_times_risk,HALL,19,1766,0.11553361529478062,0.027677996475242404,0.0006586266507308689,0.11424270705934812,0.11682452353021312
s_times_risk,REAL,20,9993,0.12571865791374948,0.03829148178427842,0.0003830489084306958,0.12496788205322532,0.12646943377427364
s_times_risk,HALL,20,1766,0.1367420327416194,0.038703701836329686,0.0009209947524254372,0.13493688302686555,0.13854718245637324
s_times_risk,REAL,21,9993,0.08583435871994652,0.027842948188642705,0.000278526983396367,0.08528844583248964,0.0863802716074034
s_times_risk,HALL,21,1766,0.09929100755129604,0.02854290217137392,0.0006792079793812535,0.09795975991170879,0.10062225519088329
s_times_risk,REAL,22,9993,0.08051628854029186,0.025371761713202438,0.00025380646494584477,0.080018827868998,0.08101374921158572
s_times_risk,HALL,22,1766,0.08890892966467959,0.025072244248086958,0.0005966200722004819,0.08773955432316664,0.09007830500619253
s_times_risk,REAL,23,9993,0.07030387710991277,0.022685141730254117,0.0002269308570068755,0.0698590926301793,0.07074866158964625
s_times_risk,HALL,23,1766,0.08088953932378092,0.022919545073620807,0.0005453943612434777,0.0798205663757437,0.08195851227181813
s_times_risk,REAL,24,9993,0.07310153065957811,0.022890820558850243,0.0002289883655468923,0.0726527134631062,0.07355034785605002
s_times_risk,HALL,24,1766,0.08483042085431473,0.0229741793785573,0.0005466944412296688,0.08375889974950458,0.08590194195912489
s_times_risk,REAL,25,9993,0.09108530674090581,0.034475455444356935,0.00034487528192325,0.09040935118833625,0.09176126229347538
s_times_risk,HALL,25,1766,0.09671096673334441,0.03255187068395628,0.0007746055457003852,0.09519273986377165,0.09822919360291717
s_times_risk,REAL,26,9993,0.0839222051476506,0.02484271216102069,0.00024851411677789863,0.08343511747876592,0.08440929281653528
s_times_risk,HALL,26,1766,0.08675274770656265,0.02417823405109669,0.000575346171747115,0.0856250692099383,0.08788042620318699
s_times_risk,REAL,27,9993,0.07456654018667395,0.02660140689291354,0.0002661072227618766,0.07404497003006068,0.07508811034328723
s_times_risk,HALL,27,1766,0.08595110652472567,0.04249950799414442,0.0010113198992900724,0.08396891952211713,0.0879332935273342
s_times_risk,REAL,28,9993,0.07076929845747189,0.023421249937466384,0.00023429451681111175,0.0703100812045221,0.07122851571042167
s_times_risk,HALL,28,1766,0.07593044051784487,0.023114503357455,0.00055003359593768,0.07485237466980701,0.07700850636588272
s_times_risk,REAL,29,9993,0.08107494290354826,0.024426982709930937,0.00024435536644957357,0.0805960063853071,0.08155387942178942
s_times_risk,HALL,29,1766,0.08656280352770945,0.02279843076748538,0.0005425123206349053,0.08549947937926504,0.08762612767615387
s_times_risk,REAL,30,9993,0.1026090209362183,0.03688333628306151,0.00036896252232029473,0.10188585439247053,0.10333218747996609
s_times_risk,HALL,30,1766,0.10077709739232522,0.030520392040487808,0.0007262644030827923,0.09935361916228296,0.10220057562236749
s_times_risk,REAL,31,9993,0.10347410340455217,0.025687408874804758,0.00025696404190727375,0.10297045388241391,0.10397775292669043
s_times_risk,HALL,31,1766,0.10529839351461064,0.025018097967289987,0.0005953316052551687,0.1041315435683105,0.10646524346091077
s_times_risk,REAL,32,9993,0.20143899002820656,0.055388192858737056,0.0005540758890975861,0.2003530012855753,0.20252497877083783
s_times_risk,HALL,32,1766,0.22757484864270566,0.07683520587623707,0.0018283734644503236,0.22399123665238302,0.2311584606330283
