label,layer,metric,count,mean,std,q10,median,q90
HALL,1,direction_cosine,3487,-0.10052438847723828,0.2527746091145941,-0.35560265779495237,-0.20440427958965302,0.27220137715339665
HALL,1,gain_cv,3487,0.14074838081129581,0.03733519007488617,0.09441961348056793,0.13721053302288055,0.18721336126327515
HALL,1,gain_mean,3487,1.1365242163533975,0.17578639625402365,0.9337740659713745,1.1146907806396484,1.376202988624573
HALL,1,input_norm,3487,0.4353228648395363,0.06875830421716132,0.36299227476119994,0.421476274728775,0.531070876121521
HALL,1,response_norm,3487,0.5200455087985697,0.15432913002246362,0.3623772382736206,0.483805388212204,0.7339845061302185
HALL,1,sensitivity,3487,1.1789170129612998,0.19825599069824124,0.9439720988273621,1.1631419658660889,1.4479267358779908
HALL,2,direction_cosine,3487,-0.11762865269591362,0.03253770013330422,-0.15615342259407045,-0.11834877729415894,-0.07751256525516509
HALL,2,gain_cv,3487,0.13480679278673535,0.02855132990883692,0.11220049560070038,0.1292428821325302,0.15661517083644866
HALL,2,gain_mean,3487,0.7857765379148942,0.105836425688162,0.6903323054313659,0.7648906111717224,0.9370947360992432
HALL,2,input_norm,3487,0.39737345848754924,0.07063424835874405,0.3289650797843933,0.3822478950023651,0.48367221355438234
HALL,2,response_norm,3487,0.33238915375593847,0.05601120461104847,0.27645193338394164,0.32029014825820923,0.40642139315605164
HALL,2,sensitivity,3487,0.8470594365548226,0.1401315031819863,0.726903772354126,0.8132097125053406,1.048356032371521
HALL,3,direction_cosine,3487,-0.16762319020339367,0.049271153138753646,-0.23517542779445647,-0.1615382432937622,-0.10930341482162476
HALL,3,gain_cv,3487,0.11407436583653746,0.015735528450288267,0.09326952993869782,0.11464453488588333,0.13362807929515838
HALL,3,gain_mean,3487,0.5458043639609285,0.050561181938409666,0.4787797451019287,0.5443640947341919,0.609587025642395
HALL,3,input_norm,3487,0.49452629002093723,0.09296483147440407,0.3785640597343445,0.4892446994781494,0.6163485884666443
HALL,3,response_norm,3487,0.2534401358255077,0.048539467917624805,0.1940341591835022,0.24991661310195923,0.3141000986099243
HALL,3,sensitivity,3487,0.5150164794043275,0.052396147103757285,0.44632555842399596,0.5115839838981628,0.5793807983398438
