layer,metric,count,mean,std,q10,median,q90
25,top1_overlap,14951,0.8559962544311417,0.3510935300329498,0.0,1.0,1.0
25,top32_overlap,14951,0.9513180556484516,0.04535520939157665,0.90625,0.96875,1.0
25,top5_overlap,14951,0.8992843343311628,0.138458582055686,0.800000011920929,1.0,1.0
26,pearson,14951,0.9830609842787044,0.03435877080916042,0.9450342655181885,0.9973305463790894,0.9995143413543701
26,spearman,14951,0.9888575786484116,0.0070591458472816105,0.979452908039093,0.9909419417381287,0.9953571557998657
26,top16_overlap,14951,0.9340094308073038,0.08150552396070075,0.8125,0.9375,1.0
26,top1_overlap,14951,0.8602100193966958,0.34676900369876196,0.0,1.0,1.0
26,top32_overlap,14951,0.9515960470871514,0.05406679636113827,0.90625,0.96875,1.0
26,top5_overlap,14951,0.8971841401136421,0.15265939534260609,0.800000011920929,1.0,1.0
27,pearson,14951,0.9860303179371454,0.02764070973360642,0.9615041017532349,0.9963682293891907,0.999363362789154
27,spearman,14951,0.9899764056748255,0.0072124535972894485,0.9827413558959961,0.9918466210365295,0.9958329796791077
27,top16_overlap,14951,0.9386913918801418,0.06749365345557426,0.875,0.9375,1.0
27,top1_overlap,14951,0.8578690388602769,0.3491844083363712,0.0,1.0,1.0
27,top32_overlap,14951,0.9549298541903551,0.043936164441781556,0.90625,0.96875,1.0
27,top5_overlap,14951,0.9037255085947425,0.13599231989414787,0.800000011920929,1.0,1.0
28,pearson,14951,0.9970005027514766,0.003988271169302114,0.9944745898246765,0.9977006912231445,0.9993347525596619
28,spearman,14951,0.9857986614772862,0.006314300655513039,0.9775881767272949,0.9869844913482666,0.9925425052642822
28,top16_overlap,14951,0.9534521102267407,0.0498833058761304,0.875,0.9375,1.0
28,top1_overlap,14951,0.9315095980201993,0.2525855633571444,1.0,1.0,1.0
28,top32_overlap,14951,0.944234499364591,0.04460436161401142,0.875,0.96875,1.0
28,top5_overlap,14951,0.9518961970927396,0.08912648761190661,0.800000011920929,1.0,1.0
29,pearson,14951,0.9924161446930916,0.008672059791392439,0.9824669361114502,0.9952316284179688,0.9990232586860657
29,spearman,14951,0.9848053271687076,0.009595023238923073,0.9720572829246521,0.9868687987327576,0.9947672486305237
29,top16_overlap,14951,0.9477877733930841,0.047922236384403925,0.875,0.9375,1.0
29,top1_overlap,14951,0.8905758812119591,0.3121705960136246,0.0,1.0,1.0
29,top32_overlap,14951,0.9599734131496221,0.031709289943795356,0.9375,0.96875,1.0
29,top5_overlap,14951,0.9170089006547537,0.10949950797279778,0.800000011920929,1.0,1.0
30,pearson,14951,0.992118522284637,0.016351230260137507,0.9840518832206726,0.9970660209655762,0.9992182850837708
30,spearman,14951,0.9903188374606864,0.006957608422986022,0.9812506437301636,0.9923571944236755,0.9966585636138916
30,top16_overlap,14951,0.9446608922480102,0.06009548937483537,0.875,0.9375,1.0
