method,layer,metric,count,mean,std,q10,median,q90
ATTN,1,bbox_mass,11418,0.2511647112853144,0.27484019816927,0.006424711970612407,0.13481664657592773,0.6987591326236726
ATTN,1,patch_aupr,11418,0.31022573608281423,0.2977239321488554,0.01985516641288996,0.20253463089466095,0.8141197204589845
ATTN,1,patch_auroc,11418,0.5494301330579915,0.21719631094440783,0.26115685105323794,0.5572977662086487,0.8275150537490845
ATTN,1,top1_pointing,11418,0.20292520581537923,0.4021772826256665,0.0,0.0,1.0
ATTN,1,top32_box_recall,11418,0.034929025080030526,0.06413104019795865,0.0,0.008771929889917374,0.08888889104127884
ATTN,1,uniform_enrichment,11418,1.0022896313013725,0.195276683420106,0.8231393039226532,1.0013002753257751,1.2104222893714904
ATTN,2,bbox_mass,11418,0.24846624064114087,0.27364270224897796,0.006003201566636563,0.13167309015989304,0.6988725841045385
ATTN,2,patch_aupr,11418,0.30749244953062466,0.2869959724146083,0.024450194276869296,0.20399024337530136,0.7786526679992678
ATTN,2,patch_auroc,11418,0.5607358496999122,0.1834696674775767,0.3381752610206604,0.5681210458278656,0.7781474590301514
ATTN,2,top1_pointing,11418,0.2398843930635838,0.4270127293513623,0.0,0.0,1.0
ATTN,2,top32_box_recall,11418,0.04849594544347625,0.06847309343001215,0.0,0.03846153989434242,0.09501239508390431
ATTN,2,uniform_enrichment,11418,1.0010095592356538,0.28339866673020897,0.7344979822635651,0.9889297187328339,1.29609591960907
ATTN,3,bbox_mass,11418,0.21611316892497012,0.29693116170162354,0.0014244789606891572,0.05165369249880314,0.7477497279644013
ATTN,3,patch_aupr,11418,0.3236569482555414,0.2914782147593263,0.026411106064915656,0.22707653045654297,0.8010301113128666
ATTN,3,patch_auroc,11418,0.5922485422356066,0.19210462852807123,0.3429339498281479,0.6103807389736176,0.8149758815765381
ATTN,3,top1_pointing,11418,0.2348922753547031,0.42393147362916267,0.0,0.0,1.0
ATTN,3,top32_box_recall,11418,0.06409655744687048,0.08460503920851285,0.0,0.05000000074505806,0.12727272510528564
ATTN,3,uniform_enrichment,11418,0.6956311855937034,0.9114552577567363,0.1255965769290924,0.4705781787633896,1.356204533576966
ATTN,4,bbox_mass,11418,0.21873245062103133,0.29926580402757336,0.0011612350819632411,0.05310112610459328,0.7593868732452393
ATTN,4,patch_aupr,11418,0.3388238283360096,0.29326218196491244,0.02817574180662632,0.24966979026794434,0.8111001729965213
ATTN,4,patch_auroc,11418,0.618158737884958,0.1955499030529879,0.3603903591632843,0.6429627239704132,0.8403629124164582
ATTN,4,top1_pointing,11418,0.23392888421790156,0.42332748711425433,0.0,0.0,1.0
ATTN,4,top32_box_recall,11418,0.07553284724444372,0.10055617989487924,0.0,0.0555555559694767,0.1666666716337204
ATTN,4,uniform_enrichment,11418,0.7092004158400912,1.032709869983973,0.10193339958786965,0.4664502292871475,1.3832876443862927
ATTN,5,bbox_mass,11418,0.2266785230707,0.2915867669550165,0.0018582910764962436,0.07781727984547615,0.7390888333320624
ATTN,5,patch_aupr,11418,0.351607443571392,0.28970196170049,0.033203992247581485,0.27445268630981445,0.8134017646312716
ATTN,5,patch_auroc,11418,0.6399713891052149,0.19339154583551094,0.3863518446683884,0.6668899357318878,0.8558759748935699
ATTN,5,top1_pointing,11418,0.22683482221054477,0.4187848918517182,0.0,0.0,1.0
ATTN,5,top32_box_recall,11418,0.09342078974884527,0.12354811970493812,0.0,0.05882352963089943,0.2142857164144516
ATTN,5,uniform_enrichment,11418,0.8441829789941486,1.0304284543784492,0.156113463640213,0.6518615782260895,1.550739860534668
ATTN,6,bbox_mass,11418,0.24389301276875955,0.28569407147436177,0.003005624166689813,0.1147226020693779,0.7360607862472535
ATTN,6,patch_aupr,11418,0.360619564993091,0.2886002612915043,0.035784615948796276,0.29242029786109924,0.8183289885520937
ATTN,6,patch_auroc,11418,0.6524799141189793,0.1855344102816808,0.41427887678146363,0.6780024468898773,0.8575213432312012
ATTN,6,top1_pointing,11418,0.2255211070239972,0.4179250379083167,0.0,0.0,1.0
ATTN,6,top32_box_recall,11418,0.10235711043506611,0.1260650532249641,0.0,0.06516290456056595,0.22857142984867096
ATTN,6,uniform_enrichment,11418,1.0430899746291877,1.096903239768609,0.2521564900875092,0.8748988211154938,1.862388074398041
ATTN,7,bbox_mass,11418,0.2827817187992844,0.2887843639507958,0.004046246595680714,0.1789354383945465,0.7487379014492036
ATTN,7,patch_aupr,11418,0.37863372143325447,0.2852535356285905,0.041050451993942264,0.3258756697177887,0.8147514581680302
ATTN,7,patch_auroc,11418,0.6653333449170821,0.17847894399087694,0.45028226375579833,0.6827989220619202,0.8739614844322204
ATTN,7,top1_pointing,11418,0.22867402347171134,0.41997882620552496,0.0,0.0,1.0
ATTN,7,top32_box_recall,11418,0.12478422415976208,0.15206396604612324,0.0,0.07355400547385216,0.2916666567325592
ATTN,7,uniform_enrichment,11418,1.638311830644373,2.6187303062314173,0.3072809338569641,1.054108440876007,3.0108458042144783
ATTN,8,bbox_mass,11418,0.2918052757822789,0.2897617322440849,0.0076490620151162154,0.19141794741153717,0.7657048940658571
ATTN,8,patch_aupr,11418,0.4008636548409022,0.2865648414564052,0.05577700734138489,0.35529568791389465,0.8309952557086946
ATTN,8,patch_auroc,11418,0.7034214110217922,0.16834168923180276,0.5142173290252685,0.7197449207305908,0.8954511284828187
ATTN,8,top1_pointing,11418,0.22814853739709232,0.41963887126988114,0.0,0.0,1.0
ATTN,8,top32_box_recall,11418,0.14358126821610107,0.16568555066139734,0.020408162847161293,0.0833333358168602,0.3333333432674408
ATTN,8,uniform_enrichment,11418,1.6946585394218916,2.279782305017543,0.5222310900688172,1.1494725346565247,3.0386999368667627
ATTN,9,bbox_mass,11418,0.30514348609910313,0.2909924141283641,0.010884510818868876,0.20762696862220764,0.7730672180652621
ATTN,9,patch_aupr,11418,0.39974076169721434,0.2825313002107439,0.06330711394548416,0.3474159985780716,0.8241763889789582
ATTN,9,patch_auroc,11418,0.7029965223297855,0.16450464049939556,0.5234832286834716,0.7134875953197479,0.896139830350876
ATTN,9,top1_pointing,11418,0.2630933613592573,0.44031266682659104,0.0,0.0,1.0
ATTN,9,top32_box_recall,11418,0.14842063229164654,0.16777899763993798,0.035269264131784446,0.08695652335882187,0.3333333432674408
ATTN,9,uniform_enrichment,11418,2.0160844959155506,3.366530070846342,0.6686458647251129,1.2266053557395935,3.480112838745118
ATTN,10,bbox_mass,11418,0.32291494277910143,0.28913407334469554,0.01583241131156683,0.24077755212783813,0.7849243819713594
ATTN,10,patch_aupr,11418,0.4251791869903469,0.2812087975846528,0.07974287196993828,0.38686583936214447,0.8422059059143067
ATTN,10,patch_auroc,11418,0.7254503872137883,0.16298362821438586,0.5481904566287994,0.7384347915649414,0.9121235966682436
ATTN,10,top1_pointing,11418,0.23804519180241723,0.42588693154658736,0.0,0.0,1.0
ATTN,10,top32_box_recall,11418,0.17393847161968903,0.182591992741982,0.04995844885706902,0.10159425809979439,0.41524389386177285
ATTN,10,uniform_enrichment,11418,2.3970650794892525,3.8356506662255767,0.8426014721393585,1.4138368964195251,4.251777887344368
ATTN,11,bbox_mass,11418,0.3477425184635818,0.2859515383396822,0.023185447789728645,0.282750204205513,0.7901666760444652
ATTN,11,patch_aupr,11418,0.4376443053207385,0.2708497615679882,0.09260776937007904,0.41398201882839203,0.8340985953807837
ATTN,11,patch_auroc,11418,0.7248372786447868,0.1651630716705124,0.5438185393810272,0.7370920479297638,0.9180700719356539
ATTN,11,top1_pointing,11418,0.30320546505517604,0.4596432431961232,0.0,0.0,1.0
ATTN,11,top32_box_recall,11418,0.18993923460237125,0.1930326350960795,0.05324074253439903,0.11182167381048203,0.4615384638309479
ATTN,11,uniform_enrichment,11418,3.209643273651378,6.526529096023819,0.9413605391979217,1.6174376606941223,6.198309612274173
ATTN,12,bbox_mass,11418,0.3607173218674902,0.2883648217887122,0.02618391774594784,0.3002333492040634,0.8077285826206216
