method,label,layer,metric,count,mean,std,q10,median,q90
JFFN,HALL,8,normalized_entropy,3487,0.8334065501724781,0.03573649640144133,0.7933757901191711,0.8386046290397644,0.8700902700424195
JFFN,HALL,8,top1_mass,3487,0.0553329692609183,0.02727271696151938,0.030858179181814195,0.0491584837436676,0.08453354388475419
JFFN,HALL,8,top32_mass,3487,0.4470134728150413,0.06883664446525735,0.3671515345573425,0.43928349018096924,0.5311990857124329
JFFN,HALL,9,normalized_entropy,3487,0.8408067012058824,0.04365201622383656,0.7883209824562073,0.8503125309944153,0.8825613379478454
JFFN,HALL,9,top1_mass,3487,0.05497148497538133,0.03300865287870798,0.030804678052663802,0.04679301008582115,0.08292745351791382
JFFN,HALL,9,top32_mass,3487,0.4402939181017404,0.0772278314975404,0.35710384845733645,0.42705515027046204,0.5435323357582093
JFFN,HALL,10,normalized_entropy,3487,0.8251481270649934,0.050748195832902736,0.7647492408752441,0.8355071544647217,0.8757956743240356
JFFN,HALL,10,top1_mass,3487,0.0559468858963205,0.03527311894422742,0.028629563003778457,0.046194933354854584,0.09170837849378587
JFFN,HALL,10,top32_mass,3487,0.4684355364493323,0.08881607160942567,0.3695640742778778,0.4544621706008911,0.5828542351722718
JFFN,HALL,11,normalized_entropy,3487,0.803998724835494,0.06641957949105994,0.7150210261344909,0.8178431987762451,0.873401141166687
JFFN,HALL,11,top1_mass,3487,0.07502751692313331,0.055636358844049674,0.029617135226726533,0.05803368240594864,0.14311826825141907
JFFN,HALL,11,top32_mass,3487,0.49874643497286536,0.10543393131853525,0.37274718880653385,0.48428234457969666,0.6492659687995911
JFFN,HALL,12,normalized_entropy,3487,0.7669823917543988,0.08105404786105741,0.6548561215400696,0.781501829624176,0.8563922047615051
JFFN,HALL,12,top1_mass,3487,0.10700388448668101,0.080132762448264,0.03860203623771668,0.08321140706539154,0.20178737640380862
JFFN,HALL,12,top32_mass,3487,0.5573585427932148,0.11012554928963929,0.4149681031703949,0.5531129240989685,0.7059190630912782
JFFN,HALL,13,normalized_entropy,3487,0.741031536715469,0.08696747753537949,0.6244135499000549,0.7574896812438965,0.8367280602455139
JFFN,HALL,13,top1_mass,3487,0.10087331480677537,0.07578746307972604,0.039042302221059796,0.07763081789016724,0.18851196169853213
JFFN,HALL,13,top32_mass,3487,0.6015642795926491,0.12024629585800711,0.4483667194843292,0.5939584374427795,0.7684605598449707
JFFN,HALL,14,normalized_entropy,3487,0.8007621514547647,0.05526895078883867,0.7275766968727112,0.8102936148643494,0.8616287231445312
JFFN,HALL,14,top1_mass,3487,0.0726153537311068,0.04893984923035215,0.03163248375058174,0.05852069705724716,0.12979968190193178
JFFN,HALL,14,top32_mass,3487,0.5038446726329285,0.09343439043165279,0.3895663321018219,0.4936884343624115,0.6329495072364807
JFFN,HALL,15,normalized_entropy,3487,0.7148972165714474,0.08243092489523356,0.6049334049224854,0.7303494811058044,0.8047758340835571
JFFN,HALL,15,top1_mass,3487,0.11132947407590221,0.08021666415476383,0.04437914118170738,0.08762411028146744,0.2079517811536789
JFFN,HALL,15,top32_mass,3487,0.6372556494613552,0.109740794841347,0.4953660607337952,0.6328615546226501,0.7859307765960694
JFFN,HALL,16,normalized_entropy,3487,0.799480923847035,0.06935270538944696,0.7043522715568542,0.8147510290145874,0.8753753066062927
JFFN,HALL,16,top1_mass,3487,0.08179854398103474,0.06345542588434779,0.03055473379790783,0.06121263653039932,0.1599050223827362
JFFN,HALL,16,top32_mass,3487,0.49621683784771486,0.1096270782120992,0.3618896007537842,0.4822330176830292,0.6496081233024598
JFFN,HALL,17,normalized_entropy,3487,0.8207351539550006,0.049360381673033166,0.7569569706916809,0.831547200679779,0.8699213385581971
JFFN,HALL,17,top1_mass,3487,0.05239677957999209,0.03465777660771962,0.025716699287295343,0.04225235804915428,0.08904582560062409
JFFN,HALL,17,top32_mass,3487,0.4603743028907404,0.09028545926765325,0.3627411961555481,0.4443700313568115,0.581220543384552
JFFN,HALL,18,normalized_entropy,3487,0.7293989960652284,0.0721727713796907,0.6307609796524047,0.7398209571838379,0.8133706688880921
JFFN,HALL,18,top1_mass,3487,0.10093391173716035,0.0693352748099571,0.040593262761831284,0.08054772764444351,0.19044483900070192
JFFN,HALL,18,top32_mass,3487,0.619453394698454,0.10592199292801042,0.47956007719039917,0.6163789629936218,0.7586631894111633
JFFN,HALL,19,normalized_entropy,3487,0.6892989014174147,0.08097931407042971,0.5807914972305298,0.6998828053474426,0.7808447122573853
JFFN,HALL,19,top1_mass,3487,0.15185141247882264,0.09788956183847901,0.05963358283042908,0.125014528632164,0.2844556212425232
JFFN,HALL,19,top32_mass,3487,0.6641167129200579,0.09163326616111256,0.5434235334396362,0.6693220138549805,0.7806353092193603
JFFN,HALL,20,normalized_entropy,3487,0.7408953323332123,0.06618490013579242,0.6525744557380676,0.7526777982711792,0.8140397191047668
JFFN,HALL,20,top1_mass,3487,0.09700408392348911,0.06297481157136973,0.04039521515369415,0.07887957245111465,0.17612128853797912
JFFN,HALL,20,top32_mass,3487,0.5925881654528379,0.10051286039865111,0.46826899647712705,0.5852899551391602,0.7277510166168213
JFFN,HALL,21,normalized_entropy,3487,0.7636596036480394,0.05723142183829689,0.6874879717826843,0.7725518345832825,0.8285261750221252
JFFN,HALL,21,top1_mass,3487,0.08362936238876584,0.054880092138579084,0.037081833183765414,0.06917209923267365,0.15131596624851226
JFFN,HALL,21,top32_mass,3487,0.5569611287985349,0.09262525869287673,0.4379328966140747,0.5528163909912109,0.6801663637161255
JFFN,HALL,22,normalized_entropy,3487,0.714948954112488,0.06281017859418553,0.6344938158988953,0.7246071100234985,0.7854773521423339
JFFN,HALL,22,top1_mass,3487,0.10122752824281686,0.06272786652946889,0.04680466949939728,0.08430138230323792,0.17202463746070862
JFFN,HALL,22,top32_mass,3487,0.6351623279097294,0.09114918486310802,0.517005717754364,0.6313294172286987,0.755118727684021
JFFN,HALL,23,normalized_entropy,3487,0.6851614259753899,0.06988170044077195,0.5926376938819885,0.6921126246452332,0.7675915718078613
JFFN,HALL,23,top1_mass,3487,0.1217048250187903,0.07268881883101266,0.05547165498137474,0.10076011717319489,0.2084595024585724
JFFN,HALL,23,top32_mass,3487,0.6810787959002409,0.09539503074015408,0.552936065196991,0.6857630610466003,0.8027692556381226
JFFN,HALL,24,normalized_entropy,3487,0.6933276747730764,0.07302611376764354,0.5989326000213623,0.7017178535461426,0.7800674915313721
JFFN,HALL,24,top1_mass,3487,0.12721343232670776,0.07656059674454503,0.05562114417552948,0.1080431118607521,0.22126366794109345
JFFN,HALL,24,top32_mass,3487,0.6727163886439332,0.0944922046050039,0.5442052960395813,0.6759918332099915,0.7942565798759461
JFFN,HALL,25,normalized_entropy,3487,0.7225721406840923,0.06541651488582366,0.6411018967628479,0.7269205451011658,0.7986558437347412
JFFN,HALL,25,top1_mass,3487,0.09737205885271648,0.05908538300871594,0.04497005194425583,0.08153411000967026,0.16863120496273043
JFFN,HALL,25,top32_mass,3487,0.6267204287317444,0.09931528398992698,0.49522199034690856,0.6283605694770813,0.7525509238243103
JFFN,HALL,26,normalized_entropy,3487,0.7385119829131362,0.07538993114302382,0.644886577129364,0.7489675879478455,0.8221118211746216
JFFN,HALL,26,top1_mass,3487,0.10513298100718957,0.07097052406505523,0.045091217011213304,0.08478300273418427,0.18943102657794952
JFFN,HALL,26,top32_mass,3487,0.6074884317907181,0.10486807539403499,0.47212485074996946,0.6033160090446472,0.7409834146499634
JFFN,HALL,27,normalized_entropy,3487,0.7620589696885797,0.06550700991769062,0.6788042783737183,0.7742395401000977,0.8318124175071716
JFFN,HALL,27,top1_mass,3487,0.09440370118349645,0.06359382314513817,0.04136730283498764,0.07520660758018494,0.17076930999755863
JFFN,HALL,27,top32_mass,3487,0.5746553600825859,0.09639156273851489,0.4557269215583801,0.5667508244514465,0.705406904220581
JFFN,HALL,28,normalized_entropy,3487,0.8439572699515431,0.062109843400699756,0.7917197465896606,0.8582093715667725,0.8909749269485474
JFFN,HALL,28,top1_mass,3487,0.07343135391083443,0.049152860087926714,0.04020796120166779,0.062294114381074905,0.11013428419828417
JFFN,HALL,28,top32_mass,3487,0.44749455994509474,0.08970339566105183,0.35900395512580874,0.4290997087955475,0.5537353277206422
JFFN,HALL,29,normalized_entropy,3487,0.7506874976730429,0.07280557919616303,0.6570104598999024,0.7624396681785583,0.8283754825592041
JFFN,HALL,29,top1_mass,3487,0.10335019711861218,0.06832762721057448,0.0464194692671299,0.08433248102664948,0.18395965695381167
JFFN,HALL,29,top32_mass,3487,0.5978425736751398,0.10151208633082776,0.47289507985115053,0.5895531177520752,0.7377903819084167
JFFN,HALL,30,normalized_entropy,3487,0.7794170686123123,0.05574389579980185,0.7067645072937012,0.790458619594574,0.8380713105201721
JFFN,HALL,30,top1_mass,3487,0.09850397718371089,0.061979672434511086,0.04843451827764511,0.081864133477211,0.16501405835151675
JFFN,HALL,30,top32_mass,3487,0.5417231583889283,0.08588084510717071,0.4369008421897888,0.5329267978668213,0.6589104175567627
JFFN,HALL,31,normalized_entropy,3487,0.8604954508046965,0.04025204912340622,0.8102319717407227,0.8691211342811584,0.9008578419685364
JFFN,HALL,31,top1_mass,3487,0.08383169379977364,0.04122584352006671,0.04543653205037117,0.07479678839445114,0.13075214922428133
JFFN,HALL,31,top32_mass,3487,0.4149264979232578,0.0694976249521617,0.33621976971626283,0.4032272696495056,0.508474612236023
JFFN,HALL,32,normalized_entropy,3487,0.9236233910107154,0.0175537431527784,0.9044637799263,0.9268157482147217,0.940652322769165
JFFN,HALL,32,top1_mass,3487,0.03137941165993608,0.013624955293483041,0.01913779079914093,0.02811984345316887,0.047254105657339104
JFFN,HALL,32,top32_mass,3487,0.2873746522619213,0.038450383143598776,0.2469688355922699,0.28131288290023804,0.332090961933136
JFFN,REAL,1,normalized_entropy,11976,0.963744493309625,0.01136597703434194,0.9499981999397278,0.9620118737220764,0.9803463220596313
JFFN,REAL,1,top1_mass,11976,0.010460770358485477,0.0027134656012812756,0.007468294585123658,0.009965536184608936,0.014003364369273186
JFFN,REAL,1,top32_mass,11976,0.19573952770451644,0.031819738308233946,0.14829541742801666,0.20145438611507416,0.23212230950593948
JFFN,REAL,2,normalized_entropy,11976,0.9543656697353683,0.013527927397939222,0.9364161789417267,0.9560819566249847,0.9702060222625732
JFFN,REAL,2,top1_mass,11976,0.0272446794863249,0.009429789757854383,0.01802066434174776,0.02524462528526783,0.038934240117669106
JFFN,REAL,2,top32_mass,11976,0.23308109897689655,0.03510264095080152,0.19040724635124207,0.23025938868522644,0.2800805866718292
JFFN,REAL,3,normalized_entropy,11976,0.7145977036190096,0.05065906608757194,0.6465224027633667,0.7155655026435852,0.7796210944652557
JFFN,REAL,3,top1_mass,11976,0.16316400053515862,0.051969677483641744,0.1028217002749443,0.15699809789657593,0.23211055248975754
JFFN,REAL,3,top32_mass,11976,0.6140089275697389,0.06367690080066958,0.5300927460193634,0.6169670820236206,0.6947644948959351
JFFN,REAL,4,normalized_entropy,11976,0.7664411785099693,0.05577690381063841,0.6903346180915833,0.7729791700839996,0.8346131443977356
JFFN,REAL,4,top1_mass,11976,0.12821823489026687,0.05451831047574889,0.06434336304664612,0.12051708996295929,0.199556402862072
JFFN,REAL,4,top32_mass,11976,0.5436287600902932,0.07614033266297814,0.4437900483608246,0.5437228381633759,0.6431736052036285
JFFN,REAL,5,normalized_entropy,11976,0.7807304530877947,0.04431543105742623,0.7214376032352448,0.7850652635097504,0.8346544504165649
JFFN,REAL,5,top1_mass,11976,0.09476678881003492,0.04165947143438859,0.04747581668198109,0.08735935389995575,0.1509559080004692
JFFN,REAL,5,top32_mass,11976,0.5359152763429967,0.07211165848199518,0.44094495475292206,0.5355898141860962,0.6301871538162231
JFFN,REAL,6,normalized_entropy,11976,0.8043661319669996,0.03195332802814852,0.7637663185596466,0.8059100806713104,0.8446404039859772
JFFN,REAL,6,top1_mass,11976,0.06250601066895446,0.0280112022803184,0.03254801034927368,0.0562814436852932,0.10133253410458565
JFFN,REAL,6,top32_mass,11976,0.49851885691792786,0.06380574186431019,0.4144614636898041,0.49974310398101807,0.5786536037921906
JFFN,REAL,7,normalized_entropy,11976,0.7808642628053346,0.047252896423601524,0.7199938297271729,0.789009690284729,0.83185213804245
JFFN,REAL,7,top1_mass,11976,0.06692961956770642,0.032974303374117005,0.03555627539753914,0.059320949018001556,0.10672140121459961
JFFN,REAL,7,top32_mass,11976,0.5453978201490127,0.08232884896185354,0.4470392018556595,0.5375702381134033,0.6528471410274506
JFFN,REAL,8,normalized_entropy,11976,0.8197100104449309,0.04737188618367956,0.762132316827774,0.8289951086044312,0.8680978119373322
JFFN,REAL,8,top1_mass,11976,0.05221182159437445,0.03181378455503615,0.025789014995098114,0.043872592970728874,0.08601130545139313
JFFN,REAL,8,top32_mass,11976,0.4637985233312041,0.08761889292667792,0.3655175268650055,0.45037850737571716,0.5803690254688263
JFFN,REAL,9,normalized_entropy,11976,0.8118534941890675,0.06010597778698586,0.7290079295635223,0.8255976438522339,0.873421311378479
JFFN,REAL,9,top1_mass,11976,0.06355649378511846,0.046378760397610734,0.02879928518086672,0.04849836602807045,0.11599366366863251
JFFN,REAL,9,top32_mass,11976,0.48555196705725323,0.09986821370382139,0.37111587822437286,0.4680585116147995,0.6302573680877686
JFFN,REAL,10,normalized_entropy,11976,0.8008465847982195,0.05859913287199583,0.7228815257549286,0.8122396767139435,0.8629957735538483
JFFN,REAL,10,top1_mass,11976,0.06028088501563735,0.03767041651506279,0.028744621202349663,0.049789486452937126,0.10362492501735687
JFFN,REAL,10,top32_mass,11976,0.5063349173697298,0.10279335772927468,0.3859311491250992,0.49150896072387695,0.6486650705337524
JFFN,REAL,11,normalized_entropy,11976,0.7848323912284497,0.06787615215379593,0.6932662129402161,0.7974339723587036,0.8588608801364899
JFFN,REAL,11,top1_mass,11976,0.07929950084609745,0.055007266073394546,0.03203615918755531,0.06336589902639389,0.1445535272359848
JFFN,REAL,11,top32_mass,11976,0.5302250887116114,0.10785550579139133,0.39630764722824097,0.5205266773700714,0.6812126040458679
JFFN,REAL,12,normalized_entropy,11976,0.7542655428842895,0.07580783809607342,0.6535114049911499,0.7657556533813477,0.8389827013015747
JFFN,REAL,12,top1_mass,11976,0.09873228103563851,0.06819748392264982,0.040411289781332016,0.07937280833721161,0.17914345115423203
JFFN,REAL,12,top32_mass,11976,0.5836835790477798,0.10551131445119452,0.44669222831726074,0.5813606977462769,0.7254263758659363
JFFN,REAL,13,normalized_entropy,11976,0.7228837453809355,0.07761977747252054,0.6207558512687683,0.7339271306991577,0.8116768896579742
JFFN,REAL,13,top1_mass,11976,0.1011033738035094,0.06605447544205906,0.043511150404810905,0.08321141824126244,0.17845725268125534
JFFN,REAL,13,top32_mass,11976,0.6355735241630194,0.10819618426143568,0.4926808327436447,0.634587436914444,0.7806975841522217
JFFN,REAL,14,normalized_entropy,11976,0.7867279269383523,0.056437902463087726,0.7130095064640045,0.7954764366149902,0.8498643934726715
JFFN,REAL,14,top1_mass,11976,0.07053849229761122,0.04651326351095625,0.03183891251683235,0.05670380964875221,0.1263207495212555
JFFN,REAL,14,top32_mass,11976,0.5314648230382818,0.09488614514408833,0.41403448581695557,0.5243459939956665,0.6589657962322235
JFFN,REAL,15,normalized_entropy,11976,0.7114789144757515,0.08052970966261255,0.6032050549983978,0.7275435030460358,0.797033429145813
JFFN,REAL,15,top1_mass,11976,0.09954869455571425,0.06970805741021469,0.043676476925611496,0.07946748286485672,0.17521101236343384
JFFN,REAL,15,top32_mass,11976,0.648835597294784,0.11146234332575007,0.507875382900238,0.6410380899906158,0.804672122001648
JFFN,REAL,16,normalized_entropy,11976,0.7794489731928788,0.06591445706879454,0.6899257004261017,0.7916242778301239,0.850797176361084
JFFN,REAL,16,top1_mass,11976,0.07892006340521558,0.057049101228781256,0.03301145136356354,0.061654407531023026,0.14544914662837982
JFFN,REAL,16,top32_mass,11976,0.5383016362253753,0.1033462743173547,0.41092848777770996,0.5294661223888397,0.6798917651176453
JFFN,REAL,17,normalized_entropy,11976,0.7846823010217888,0.057602044578596454,0.7092438042163849,0.7927855849266052,0.8509736359119415
JFFN,REAL,17,top1_mass,11976,0.060619129860352505,0.03540234927015754,0.029302731156349182,0.051390305161476135,0.10242265090346336
JFFN,REAL,17,top32_mass,11976,0.5247225413670042,0.10316830672123757,0.39754094183444977,0.5142890214920044,0.6654319763183594
JFFN,REAL,18,normalized_entropy,11976,0.7350463411418016,0.0712507908910138,0.640316516160965,0.7463232278823853,0.815022200345993
JFFN,REAL,18,top1_mass,11976,0.08339867541307065,0.056198243486375254,0.03684171475470066,0.06702377647161484,0.14998886734247208
JFFN,REAL,18,top32_mass,11976,0.6156425349882187,0.11366092167940213,0.4702460467815399,0.6106213331222534,0.7718334197998047
JFFN,REAL,19,normalized_entropy,11976,0.6882543067100073,0.07677536367078044,0.587251216173172,0.7003860771656036,0.774263322353363
JFFN,REAL,19,top1_mass,11976,0.12490021261842592,0.07975686409789523,0.05424189753830433,0.10290191322565079,0.21963954716920853
JFFN,REAL,19,top32_mass,11976,0.68109592500982,0.0952380322163977,0.5556718707084656,0.6816034913063049,0.8052680194377899
JFFN,REAL,20,normalized_entropy,11976,0.7296417799934436,0.07675030190752298,0.6243725121021271,0.7441885471343994,0.812616616487503
JFFN,REAL,20,top1_mass,11976,0.08981490765033201,0.06224116149863332,0.0384325236082077,0.07131712883710861,0.16052085906267166
JFFN,REAL,20,top32_mass,11976,0.6154963536886032,0.1186310100369864,0.46710924804210663,0.6048595607280731,0.7850978076457977
JFFN,REAL,21,normalized_entropy,11976,0.7805707007870526,0.05506724372849255,0.7056810557842255,0.7895922958850861,0.8420718610286713
JFFN,REAL,21,top1_mass,11976,0.06614293730806849,0.041270326837078174,0.03052569180727005,0.05472457408905029,0.11568675562739372
JFFN,REAL,21,top32_mass,11976,0.5286140586974307,0.09970307841170963,0.40677544474601746,0.5195755660533905,0.6668820083141327
JFFN,REAL,22,normalized_entropy,11976,0.7275180538161922,0.06858349277499724,0.6367435455322266,0.7401795387268066,0.8020168840885162
JFFN,REAL,22,top1_mass,11976,0.08612192567682382,0.05635625070471295,0.03870469518005848,0.07041715458035469,0.15035225450992584
JFFN,REAL,22,top32_mass,11976,0.6151414518390764,0.10857707618871726,0.4812150299549103,0.6048121750354767,0.7674421668052673
JFFN,REAL,23,normalized_entropy,11976,0.7182776947756488,0.07059772683475106,0.6234915554523468,0.7299132645130157,0.797622412443161
JFFN,REAL,23,top1_mass,11976,0.09702877191725294,0.06323735800265162,0.0428496990352869,0.07957745715975761,0.16958589851856232
JFFN,REAL,23,top32_mass,11976,0.6312304020211668,0.10636563792236507,0.4944037199020386,0.6259888708591461,0.7763172090053558
JFFN,REAL,24,normalized_entropy,11976,0.7278797575630342,0.07429789686480613,0.6258975267410278,0.7406548261642456,0.8112541437149048
JFFN,REAL,24,top1_mass,11976,0.09773158716876496,0.06296542471185233,0.04260006174445152,0.07972298562526703,0.17502443492412567
JFFN,REAL,24,top32_mass,11976,0.6239287649133879,0.11088603484692587,0.4816005676984787,0.6171501278877258,0.775834858417511
JFFN,REAL,25,normalized_entropy,11976,0.7383415812356479,0.06755466228224356,0.6493097543716431,0.7484551966190338,0.8161493837833405
JFFN,REAL,25,top1_mass,11976,0.08491157167672031,0.052333191046486205,0.03805912472307682,0.07103721797466278,0.14842940121889114
JFFN,REAL,25,top32_mass,11976,0.6022309163733371,0.10952318282888106,0.4627826064825058,0.5962262153625488,0.7498754560947418
JFFN,REAL,26,normalized_entropy,11976,0.76042735326535,0.07359608798524535,0.662988930940628,0.7733640372753143,0.8405940532684326
JFFN,REAL,26,top1_mass,11976,0.08442883006963971,0.056291023156255844,0.037432486191391945,0.06876831501722336,0.1487715020775795
JFFN,REAL,26,top32_mass,11976,0.5783485524510652,0.11228643498722722,0.4398487061262131,0.56802037358284,0.7332570552825928
JFFN,REAL,27,normalized_entropy,11976,0.7666539586632548,0.06411669273646768,0.6826583743095398,0.7762748897075653,0.8388658165931702
JFFN,REAL,27,top1_mass,11976,0.08999426026782549,0.054797888805588765,0.041431207209825516,0.07494588568806648,0.15540958940982819
JFFN,REAL,27,top32_mass,11976,0.5744946628246573,0.0997814701882771,0.4496568292379379,0.5677198171615601,0.70850870013237
JFFN,REAL,28,normalized_entropy,11976,0.8236873612584237,0.07214220293946412,0.7387860715389252,0.8429550230503082,0.886163204908371
JFFN,REAL,28,top1_mass,11976,0.07999101076331101,0.052609300846842635,0.0415095966309309,0.06674733012914658,0.1291174814105034
JFFN,REAL,28,top32_mass,11976,0.48306007772116716,0.10772697003841514,0.3693453520536423,0.45985445380210876,0.6302898824214935
JFFN,REAL,29,normalized_entropy,11976,0.7065091430618314,0.10294614856226247,0.5648137331008911,0.7263793647289276,0.821270227432251
JFFN,REAL,29,top1_mass,11976,0.13527595430706504,0.09107187722733091,0.05247274599969387,0.10760137811303139,0.2560153156518936
JFFN,REAL,29,top32_mass,11976,0.652262069700496,0.12453318770131439,0.4914182424545288,0.64552041888237,0.8216638565063477
JFFN,REAL,30,normalized_entropy,11976,0.7706138471672753,0.05966135727133999,0.6931698620319366,0.7800034284591675,0.8383987545967102
JFFN,REAL,30,top1_mass,11976,0.10354061226258471,0.05690704849683071,0.05079513601958752,0.08944466710090637,0.17183510959148407
JFFN,REAL,30,top32_mass,11976,0.5575415978435883,0.09478393385744599,0.43950343132019043,0.5503582656383514,0.6861337423324585
JFFN,REAL,31,normalized_entropy,11976,0.8400111190188345,0.055812308775828726,0.7668441236019135,0.8528208434581757,0.8973598182201385
JFFN,REAL,31,top1_mass,11976,0.09038947198372621,0.046447398494715575,0.04593373090028763,0.07935691997408867,0.1478046402335167
JFFN,REAL,31,top32_mass,11976,0.45056728153435405,0.09216088438990812,0.3457237035036087,0.4350351542234421,0.5780966579914093
JFFN,REAL,32,normalized_entropy,11976,0.9122118159242686,0.029438738798547578,0.8842950165271759,0.9189862906932831,0.936069905757904
JFFN,REAL,32,top1_mass,11976,0.036247547121305436,0.016160386569087144,0.020962703973054886,0.03275003097951412,0.054839273914694786
JFFN,REAL,32,top32_mass,11976,0.3107511182026359,0.062329965457373994,0.2549798935651779,0.2976129502058029,0.3743477910757065
JFFN_MATCH_WRITE,HALL,1,normalized_entropy,3487,0.9824846938684058,0.006435471373680646,0.9730254411697388,0.9841178059577942,0.9890265345573426
JFFN_MATCH_WRITE,HALL,1,top1_mass,3487,0.007136978746792726,0.0014203242923310118,0.005650873109698295,0.006874998100101948,0.008919965289533139
JFFN_MATCH_WRITE,HALL,1,top32_mass,3487,0.1400015398642037,0.02230281955996338,0.11498877704143524,0.13555563986301422,0.17276416420936586
JFFN_MATCH_WRITE,HALL,2,normalized_entropy,3487,0.9478876284073375,0.013965050939168987,0.9297020554542541,0.9497281312942505,0.9633830666542054
JFFN_MATCH_WRITE,HALL,2,top1_mass,3487,0.03059947461019085,0.010446862520954711,0.020854978635907174,0.028162579983472824,0.0434402383863926
JFFN_MATCH_WRITE,HALL,2,top32_mass,3487,0.25094686532759003,0.0346028675123273,0.21013032793998718,0.24832312762737274,0.2958606064319611
JFFN_MATCH_WRITE,HALL,3,normalized_entropy,3487,0.7134605286830402,0.051170898743344705,0.6473281383514404,0.7136282920837402,0.7808069705963134
JFFN_MATCH_WRITE,HALL,3,top1_mass,3487,0.16782967680982405,0.052440698509987727,0.10554406344890595,0.16162627935409546,0.23902977108955384
JFFN_MATCH_WRITE,HALL,3,top32_mass,3487,0.6117489476121186,0.06429020660441628,0.5263911485671997,0.6148165464401245,0.6928236842155456
JFFN_MATCH_WRITE,HALL,4,normalized_entropy,3487,0.7047681994960545,0.0566817873197913,0.6299214720726013,0.7055647969245911,0.7777979254722596
JFFN_MATCH_WRITE,HALL,4,top1_mass,3487,0.1746369243284582,0.06105866119561103,0.10256546139717103,0.16683842241764069,0.2595389246940613
JFFN_MATCH_WRITE,HALL,4,top32_mass,3487,0.621102078710684,0.06684965654917978,0.5351513147354126,0.6252769827842712,0.703388249874115
JFFN_MATCH_WRITE,HALL,5,normalized_entropy,3487,0.7415699818635486,0.046372657461698816,0.6797094941139221,0.7434201240539551,0.8008478999137878
JFFN_MATCH_WRITE,HALL,5,top1_mass,3487,0.12732015646126624,0.04519687627073802,0.07445068955421448,0.12153401225805283,0.18668367266654967
JFFN_MATCH_WRITE,HALL,5,top32_mass,3487,0.5926536451806166,0.06641803816753364,0.5045850276947021,0.5941175222396851,0.6786811947822571
JFFN_MATCH_WRITE,HALL,6,normalized_entropy,3487,0.7797897313979214,0.032355436172539075,0.7387335658073425,0.7808201909065247,0.8203449249267578
JFFN_MATCH_WRITE,HALL,6,top1_mass,3487,0.08518454024810178,0.03165784976658041,0.04782205671072006,0.08150231093168259,0.1256209969520569
JFFN_MATCH_WRITE,HALL,6,top32_mass,3487,0.5437668839275649,0.05639105118777185,0.4700606882572174,0.5445365309715271,0.6143643379211425
JFFN_MATCH_WRITE,HALL,7,normalized_entropy,3487,0.780189128943559,0.03605981531030878,0.735069215297699,0.7830861210823059,0.8236240386962891
JFFN_MATCH_WRITE,HALL,7,top1_mass,3487,0.07476843936154622,0.029593662192403433,0.043989641964435576,0.06943030655384064,0.11098444163799286
JFFN_MATCH_WRITE,HALL,7,top32_mass,3487,0.5511576118802901,0.06366840449164472,0.46930789947509766,0.549375593662262,0.6306506633758545
JFFN_MATCH_WRITE,HALL,8,normalized_entropy,3487,0.8323363953892057,0.03597647547363766,0.7919101357460022,0.837650716304779,0.8692797899246216
JFFN_MATCH_WRITE,HALL,8,top1_mass,3487,0.055790619401179485,0.027552425099873126,0.031053611263632774,0.04953426495194435,0.08528351783752441
JFFN_MATCH_WRITE,HALL,8,top32_mass,3487,0.4489057496519119,0.06910313979184447,0.36873714327812196,0.44128358364105225,0.5333762764930725
JFFN_MATCH_WRITE,HALL,9,normalized_entropy,3487,0.8449364490005804,0.042560594364852225,0.793671441078186,0.8541907072067261,0.8856542706489563
JFFN_MATCH_WRITE,HALL,9,top1_mass,3487,0.05322430284166613,0.03173809185163447,0.03003130741417408,0.04537250101566315,0.08005719035863877
JFFN_MATCH_WRITE,HALL,9,top32_mass,3487,0.43294995728317154,0.076169172450977,0.35094672441482544,0.42011892795562744,0.5353535294532776
JFFN_MATCH_WRITE,HALL,10,normalized_entropy,3487,0.8350345689107874,0.04793674210210719,0.7784489750862121,0.8447760939598083,0.8828821539878845
JFFN_MATCH_WRITE,HALL,10,top1_mass,3487,0.051982286782277703,0.0323664989472915,0.02696233280003071,0.0430535264313221,0.08445663005113603
JFFN_MATCH_WRITE,HALL,10,top32_mass,3487,0.4509571571814354,0.08621439964535818,0.3558619856834412,0.43694084882736206,0.5611695885658264
JFFN_MATCH_WRITE,HALL,11,normalized_entropy,3487,0.8127959580434438,0.06311130498412094,0.7281264305114746,0.8260268568992615,0.8787759184837342
JFFN_MATCH_WRITE,HALL,11,top1_mass,3487,0.07073953619602334,0.05199602206056468,0.028258366882801055,0.05493486300110817,0.13451615273952486
JFFN_MATCH_WRITE,HALL,11,top32_mass,3487,0.4844874624352008,0.10290536672106108,0.36186211109161376,0.47007519006729126,0.6307532787322998
JFFN_MATCH_WRITE,HALL,12,normalized_entropy,3487,0.7828295557092793,0.07506116205595108,0.6794551730155944,0.7962149977684021,0.8656306028366089
JFFN_MATCH_WRITE,HALL,12,top1_mass,3487,0.09828164829953476,0.07314520832452957,0.03602745234966278,0.07672378420829773,0.1838608115911484
JFFN_MATCH_WRITE,HALL,12,top32_mass,3487,0.5344926938222273,0.10662886321923845,0.3977500557899475,0.5292689800262451,0.6789484739303588
JFFN_MATCH_WRITE,HALL,13,normalized_entropy,3487,0.7536539029760555,0.08294996364245047,0.6431178331375123,0.7692732214927673,0.8449467062950134
