method,layer,metric,count,mean,std,q10,median,q90
JFFN,16,top1_agreement,29173,0.053748328934288554,0.22552038947966563,0.0,0.0,0.0
JFFN,16,top32_overlap,29173,0.30606746820690367,0.20289758754786286,0.0625,0.28125,0.59375
JFFN,16,total_variation,29173,0.5379229817463219,0.14311576251325464,0.33560192584991455,0.5539990663528442,0.7136661171913147
JFFN,17,cosine,29173,0.5288892762978556,0.21062057690486705,0.2499324768781662,0.5209843516349792,0.8256951570510864
JFFN,17,js,29173,0.16373135953079437,0.08456550079285517,0.05591826289892197,0.15687870979309082,0.2795164942741394
JFFN,17,top1_agreement,29173,0.09395674082199294,0.2917685241353183,0.0,0.0,0.0
JFFN,17,top32_overlap,29173,0.3814261046172831,0.19291190062189992,0.125,0.375,0.65625
JFFN,17,total_variation,29173,0.4548226969267247,0.13657893784040637,0.266069358587265,0.4607560634613037,0.6300880789756775
JFFN,18,cosine,29173,0.3721629397511236,0.23546561987446796,0.1072373703122139,0.317241370677948,0.739356255531311
JFFN,18,js,29173,0.26584065635366966,0.11958621352589745,0.09671612083911897,0.27161335945129395,0.4214755535125732
JFFN,18,top1_agreement,29173,0.07373256092962671,0.26133516867881673,0.0,0.0,0.0
JFFN,18,top32_overlap,29173,0.3143628097898742,0.21039267055507158,0.0625,0.28125,0.625
JFFN,18,total_variation,29173,0.5876301166012511,0.1584577963088284,0.35432208180427555,0.6145527958869934,0.7731011748313904
JFFN,19,cosine,29173,0.26246724866768434,0.23523008938831724,0.055599605292081834,0.17123457789421082,0.6534618258476257
JFFN,19,js,29173,0.29955487230379096,0.1152884670403353,0.12394517213106157,0.31929242610931396,0.4344006836414337
JFFN,19,top1_agreement,29173,0.057450382202721695,0.23270117272476923,0.0,0.0,0.0
JFFN,19,top32_overlap,29173,0.3199823038425942,0.20126739974891242,0.09375,0.28125,0.625
JFFN,19,total_variation,29173,0.6214513424862479,0.14791970462173157,0.39696831107139585,0.6592873334884644,0.776811134815216
JFFN,20,cosine,29173,0.35752149493364677,0.24996689512963363,0.08456508368253708,0.2901413142681122,0.7577236890792846
JFFN,20,js,29173,0.2702486358145262,0.1251289706913511,0.09300209283828735,0.2764643430709839,0.433513468503952
JFFN,20,top1_agreement,29173,0.07931991910328043,0.2702374317831071,0.0,0.0,0.0
JFFN,20,top32_overlap,29173,0.3069158554142529,0.21557445732777325,0.0625,0.25,0.625
JFFN,20,total_variation,29173,0.5941186487739583,0.16684265737906787,0.34819731712341306,0.6228339076042175,0.7900440096855164
JFFN,21,cosine,29173,0.43180055732215683,0.2409240342535312,0.148085880279541,0.38629716634750366,0.8081965208053586
JFFN,21,js,29173,0.21251592844404713,0.10399905921886046,0.06828213334083558,0.21368162333965302,0.34952324628829956
JFFN,21,top1_agreement,29173,0.09505364549412128,0.2932890212271833,0.0,0.0,0.0
JFFN,21,top32_overlap,29173,0.31747463407945703,0.21890723557863948,0.0625,0.28125,0.65625
JFFN,21,total_variation,29173,0.5226247424564147,0.15464210813893026,0.2963505864143372,0.5431315898895264,0.7089446187019348
JFFN,22,cosine,29173,0.4128010208963879,0.26052536831657913,0.11057663261890412,0.35579243302345276,0.8232582330703735
JFFN,22,js,29173,0.24587376458298751,0.123525680343852,0.0706195667386055,0.24946364760398865,0.40586321949958803
JFFN,22,top1_agreement,29173,0.10927912796078566,0.31198910261885093,0.0,0.0,1.0
JFFN,22,top32_overlap,29173,0.3415808281630275,0.2293122052277129,0.0625,0.3125,0.6875
JFFN,22,total_variation,29173,0.5635087168181869,0.17468345515783312,0.3024947762489319,0.590604305267334,0.7682705640792846
JFFN,23,cosine,29173,0.4324275114744747,0.2660979808430233,0.11933008581399919,0.3787159025669098,0.8481026172637939
JFFN,23,js,29173,0.24252998934791445,0.12231594987652034,0.06935003250837327,0.2467028945684433,0.40346772670745845
JFFN,23,top1_agreement,29173,0.13711308401604222,0.3439666934568694,0.0,0.0,1.0
JFFN,23,top32_overlap,29173,0.37540598327220376,0.2239102276157956,0.09375,0.34375,0.71875
JFFN,23,total_variation,29173,0.5581903722245372,0.17529486397906202,0.29692863225936894,0.5870835781097412,0.7649330019950866
JFFN,24,cosine,29173,0.4793298913153349,0.2652077283946827,0.1499117434024811,0.4451923966407776,0.8764050245285034
JFFN,24,js,29173,0.21906007074163109,0.1143138944138347,0.05987778455018998,0.22011181712150574,0.370758056640625
JFFN,24,top1_agreement,29173,0.17529907791451,0.3802227126262087,0.0,0.0,1.0
JFFN,24,top32_overlap,29173,0.41511307544647447,0.21805754965435417,0.15625,0.375,0.71875
JFFN,24,total_variation,29173,0.5255210603696925,0.16987315250609525,0.2746725082397461,0.5486524105072021,0.729603385925293
JFFN,25,cosine,29173,0.45678739707153476,0.2626854806682944,0.13014967143535613,0.41926494240760803,0.8527161359786987
JFFN,25,js,29173,0.22900063007814536,0.11899007521993986,0.06424806714057922,0.2304387092590332,0.38735381960868837
JFFN,25,top1_agreement,29173,0.14355739896479622,0.3506403744112456,0.0,0.0,1.0
JFFN,25,top32_overlap,29173,0.3718228327563158,0.22414395353259933,0.09375,0.34375,0.6875
JFFN,25,total_variation,29173,0.5392684330422166,0.17292439494471717,0.28522132635116576,0.5643226504325867,0.7464149832725524
JFFN,26,cosine,29173,0.49868787544960586,0.250929678938495,0.17975918352603912,0.46889206767082214,0.8712806105613708
JFFN,26,js,29173,0.19287278223035753,0.10362247949667684,0.055335255712270735,0.19000470638275146,0.3319171845912933
JFFN,26,top1_agreement,29173,0.15634319404929214,0.3631803955663873,0.0,0.0,1.0
JFFN,26,top32_overlap,29173,0.41028198162684676,0.218190069798495,0.125,0.375,0.71875
JFFN,26,total_variation,29173,0.4917499672396615,0.15996069765905185,0.2633049249649048,0.5093833208084106,0.6865248322486878
JFFN,27,cosine,29173,0.46697091034140464,0.25055446842989226,0.1600316733121872,0.42938390374183655,0.8474296808242797
JFFN,27,js,29173,0.20563061569723157,0.10561382387522773,0.060699763149023055,0.2055557668209076,0.3462848484516144
JFFN,27,top1_agreement,29173,0.13841565831419464,0.3453357262833412,0.0,0.0,1.0
JFFN,27,top32_overlap,29173,0.3887284475371062,0.2180370129494496,0.125,0.375,0.71875
JFFN,27,total_variation,29173,0.510272518732771,0.15856653815296592,0.2789240121841431,0.5314594507217407,0.7014487981796265
JFFN,28,cosine,29173,0.807902411505985,0.14084793055529346,0.6175089955329895,0.845794677734375,0.9444457411766052
JFFN,28,js,29173,0.06967748306785887,0.03993272321930593,0.03198234066367149,0.06170588359236717,0.1149982690811157
JFFN,28,top1_agreement,29173,0.4270387001679635,0.49464800487500166,0.0,0.0,1.0
JFFN,28,top32_overlap,29173,0.5957081462311041,0.13218520622514,0.40625,0.59375,0.75
JFFN,28,total_variation,29173,0.2893493585815911,0.08468093063159045,0.19649802446365355,0.27949032187461853,0.3934173822402954
JFFN,29,cosine,29173,0.5038704395556798,0.25053571140691433,0.1781272917985916,0.4840073883533478,0.867168641090393
JFFN,29,js,29173,0.19342911247266423,0.10297982995394987,0.055786122381687175,0.19001302123069763,0.33237998485565184
JFFN,29,top1_agreement,29173,0.1664895622664793,0.37251951347922085,0.0,0.0,1.0
JFFN,29,top32_overlap,29173,0.46683791519555756,0.1975510232288563,0.21875,0.46875,0.75
JFFN,29,total_variation,29173,0.4902706193023128,0.15474151632573818,0.26628496646881106,0.5068259835243225,0.6811182856559753
JFFN,30,cosine,29173,0.6497985833719936,0.20296952250457026,0.36155614256858826,0.667854905128479,0.910002613067627
JFFN,30,js,29173,0.14752534519424432,0.0798399417091522,0.04367641210556031,0.14293739199638367,0.25463310480117796
JFFN,30,top1_agreement,29173,0.42038871559318547,0.49362135629964116,0.0,0.0,1.0
JFFN,30,top32_overlap,29173,0.43826376272580814,0.20235196502658556,0.1875,0.4375,0.71875
JFFN,30,total_variation,29173,0.425636481737101,0.13567411240246305,0.23471006453037263,0.43625566363334656,0.5951868772506714
JFFN,31,cosine,29173,0.7719618682386113,0.16114996433112735,0.5353589177131653,0.8140918612480164,0.9402820706367493
JFFN,31,js,29173,0.07834120651542516,0.042552094077408446,0.03306743055582047,0.06990058720111847,0.13358558416366575
JFFN,31,top1_agreement,29173,0.5627463750728413,0.49604726832754387,0.0,1.0,1.0
JFFN,31,top32_overlap,29173,0.5334416669523189,0.14262642190619795,0.34375,0.53125,0.71875
JFFN,31,total_variation,29173,0.3028030938687905,0.08723121487705172,0.19988766610622408,0.2932980954647064,0.4179880857467651
JFFN,32,cosine,29173,0.7869978677100239,0.1651598051187183,0.5379008650779724,0.8455339670181274,0.9330013155937195
JFFN,32,js,29173,0.06013558863528134,0.047431105542095287,0.02253461517393589,0.043844111263751984,0.122491055727005
JFFN,32,top1_agreement,29173,0.4850032564357454,0.4997750470786512,0.0,0.0,1.0
JFFN,32,top32_overlap,29173,0.49743127206663695,0.1759206818373981,0.25,0.53125,0.6875
JFFN,32,total_variation,29173,0.2583725112964908,0.09512058103905251,0.1663861721754074,0.23423679172992706,0.3892222940921783
JFFN_MATCH_WRITE,1,cosine,29173,0.9557545909301993,0.029461129204379287,0.9149443626403808,0.9639243483543396,0.9849732160568238
JFFN_MATCH_WRITE,1,js,29173,0.010790220294511346,0.006327476729108225,0.0040293198078870775,0.009417202323675156,0.019393584877252575
JFFN_MATCH_WRITE,1,top1_agreement,29173,0.302060124087341,0.45915117937742594,0.0,0.0,1.0
JFFN_MATCH_WRITE,1,top32_overlap,29173,0.6864962893771638,0.1662204981697075,0.4375,0.71875,0.875
JFFN_MATCH_WRITE,1,total_variation,29173,0.11310310664793623,0.03503665723019279,0.06893481463193894,0.10976023972034454,0.1611403226852417
JFFN_MATCH_WRITE,2,cosine,29173,0.9683173806311902,0.027812745342455713,0.9345093369483948,0.9767889380455017,0.9913071870803833
JFFN_MATCH_WRITE,2,js,29173,0.007326595992113688,0.0037881704097849195,0.003185527725145221,0.006767548620700836,0.012099315039813516
JFFN_MATCH_WRITE,2,top1_agreement,29173,0.6940321530182018,0.4608161494512981,0.0,1.0,1.0
JFFN_MATCH_WRITE,2,top32_overlap,29173,0.7781799523532033,0.08602541527303038,0.65625,0.78125,0.875
JFFN_MATCH_WRITE,2,total_variation,29173,0.09200708433363573,0.024492311471906007,0.06178771480917931,0.09157960116863251,0.12262345552444458
JFFN_MATCH_WRITE,3,cosine,29173,0.9875481564209238,0.010485911318438063,0.9752104043960571,0.9903146624565125,0.99684157371521
JFFN_MATCH_WRITE,3,js,29173,0.015453333028974014,0.006803087381659729,0.007680919766426086,0.01471690833568573,0.023649307712912557
JFFN_MATCH_WRITE,3,top1_agreement,29173,0.9020327014705378,0.2972704273019794,1.0,1.0,1.0
JFFN_MATCH_WRITE,3,top32_overlap,29173,0.7977817673876529,0.07605225603107525,0.6875,0.8125,0.90625
JFFN_MATCH_WRITE,3,total_variation,29173,0.13158537879654153,0.0365700585295774,0.08762448877096177,0.12925978004932404,0.17812232971191405
JFFN_MATCH_WRITE,4,cosine,29173,0.9562610682219198,0.0598434340368737,0.8928626537322998,0.977649450302124,0.9941340208053588
JFFN_MATCH_WRITE,4,js,29173,0.03533921087926024,0.027117311354591556,0.012130117788910866,0.02614433504641056,0.07367152869701385
JFFN_MATCH_WRITE,4,top1_agreement,29173,0.8763239982175299,0.32921155563797055,0.0,1.0,1.0
JFFN_MATCH_WRITE,4,top32_overlap,29173,0.7368135776231447,0.10613458281726135,0.59375,0.75,0.875
JFFN_MATCH_WRITE,4,total_variation,29173,0.2029214111708634,0.08499195578771822,0.11475984454154968,0.1810477077960968,0.3300645887851715
JFFN_MATCH_WRITE,5,cosine,29173,0.9172499023692795,0.09268649190087731,0.7903542637825012,0.951528787612915,0.9898420333862304
JFFN_MATCH_WRITE,5,js,29173,0.03622665504983302,0.03197124498312314,0.00859635230153799,0.02524443343281746,0.08168628811836241
JFFN_MATCH_WRITE,5,top1_agreement,29173,0.7927878517807562,0.40530886228851437,0.0,1.0,1.0
JFFN_MATCH_WRITE,5,top32_overlap,29173,0.7646100418194907,0.12320035402012511,0.59375,0.78125,0.90625
JFFN_MATCH_WRITE,5,total_variation,29173,0.2041037961471842,0.09537871053356685,0.10226035416126251,0.18154789507389069,0.3458903074264526
JFFN_MATCH_WRITE,6,cosine,29173,0.8597118408657569,0.12670018430387034,0.6653335690498352,0.901161789894104,0.9814761400222778
JFFN_MATCH_WRITE,6,js,29173,0.05134356033788803,0.03805932122977407,0.013379416614770889,0.04020968824625015,0.10719269216060638
JFFN_MATCH_WRITE,6,top1_agreement,29173,0.6286634902135536,0.4831621945952175,0.0,1.0,1.0
JFFN_MATCH_WRITE,6,top32_overlap,29173,0.694132845439276,0.1427218243340647,0.5,0.71875,0.875
JFFN_MATCH_WRITE,6,total_variation,29173,0.24937027719955848,0.10311080433731411,0.12749209105968476,0.23287256062030792,0.398106187582016
JFFN_MATCH_WRITE,7,cosine,29173,0.7003243245751138,0.21338014747839976,0.37618316411972047,0.7462570071220398,0.9472609281539917
JFFN_MATCH_WRITE,7,js,29173,0.1016728292049688,0.07017570051369006,0.024568172916769982,0.0853082612156868,0.20559212565422058
JFFN_MATCH_WRITE,7,top1_agreement,29173,0.2833441881191513,0.4506220802160612,0.0,0.0,1.0
JFFN_MATCH_WRITE,7,top32_overlap,29173,0.5877245226750762,0.17806651099807758,0.34375,0.59375,0.8125
JFFN_MATCH_WRITE,7,total_variation,29173,0.3507373131050803,0.13789167677171674,0.1737028419971466,0.34054917097091675,0.5442665576934814
JFFN_MATCH_WRITE,8,cosine,29173,0.6984375158300384,0.19284495828292553,0.4264982521533966,0.7293554544448853,0.9232872009277344
JFFN_MATCH_WRITE,8,js,29173,0.09921365816958796,0.06073299393454942,0.033620819449424744,0.08679124712944031,0.1811480104923248
JFFN_MATCH_WRITE,8,top1_agreement,29173,0.27861378672059783,0.4483170134735096,0.0,0.0,1.0
JFFN_MATCH_WRITE,8,top32_overlap,29173,0.5104184519932815,0.1717370714470034,0.28125,0.53125,0.71875
JFFN_MATCH_WRITE,8,total_variation,29173,0.3488463557398761,0.11530839788344326,0.20422690510749816,0.34138187766075134,0.5037843704223632
JFFN_MATCH_WRITE,9,cosine,29173,0.6197975912100306,0.2483358699390091,0.2415877789258957,0.6605836153030396,0.9209308385848999
JFFN_MATCH_WRITE,9,js,29173,0.11924450034012596,0.08297764896662146,0.030523769557476044,0.09955361485481262,0.24224504232406613
JFFN_MATCH_WRITE,9,top1_agreement,29173,0.22335721386213278,0.416495820960881,0.0,0.0,1.0
JFFN_MATCH_WRITE,9,top32_overlap,29173,0.478425041990882,0.1992053682157738,0.1875,0.5,0.71875
JFFN_MATCH_WRITE,9,total_variation,29173,0.3744837847248645,0.14352769679971142,0.19282129406929016,0.3628145456314087,0.5787623763084412
JFFN_MATCH_WRITE,10,cosine,29173,0.5917609891511137,0.2127027360714344,0.2863468647003174,0.6122308373451233,0.8618531942367553
JFFN_MATCH_WRITE,10,js,29173,0.13119868501280899,0.07640211797755658,0.04366694390773773,0.11681650578975677,0.24192038476467131
JFFN_MATCH_WRITE,10,top1_agreement,29173,0.12641826346279095,0.33232015606316045,0.0,0.0,1.0
JFFN_MATCH_WRITE,10,top32_overlap,29173,0.447647439413156,0.1970202019714573,0.1875,0.46875,0.71875
JFFN_MATCH_WRITE,10,total_variation,29173,0.4024931741985975,0.12913228936884172,0.23614882230758666,0.3960975408554077,0.5803254127502441
JFFN_MATCH_WRITE,11,cosine,29173,0.4489783292652684,0.2358484159229222,0.1510476738214493,0.4248054623603821,0.7926467418670654
JFFN_MATCH_WRITE,11,js,29173,0.16980865209366305,0.08756196647477267,0.06076168715953827,0.15976060926914215,0.2929065346717834
JFFN_MATCH_WRITE,11,top1_agreement,29173,0.07788023172111198,0.26798302414178754,0.0,0.0,0.0
JFFN_MATCH_WRITE,11,top32_overlap,29173,0.38718164055805027,0.20281162315029008,0.125,0.375,0.65625
JFFN_MATCH_WRITE,11,total_variation,29173,0.4555309834494751,0.1321825635296061,0.2766646444797516,0.4582780599594116,0.6271517157554627
JFFN_MATCH_WRITE,12,cosine,29173,0.3267456283051575,0.2332662831096484,0.083798985183239,0.25829750299453735,0.7009534239768982
JFFN_MATCH_WRITE,12,js,29173,0.2329113570849188,0.10022740802613606,0.09196576774120331,0.23725947737693787,0.36110353469848633
JFFN_MATCH_WRITE,12,top1_agreement,29173,0.05559935556850513,0.22914638820821953,0.0,0.0,0.0
JFFN_MATCH_WRITE,12,top32_overlap,29173,0.31762567271106845,0.20075127793960013,0.09375,0.28125,0.625
JFFN_MATCH_WRITE,12,total_variation,29173,0.5417534881778218,0.13846682801219476,0.3403308391571045,0.5621399879455566,0.7047744154930115
JFFN_MATCH_WRITE,13,cosine,29173,0.3409239104937126,0.26282271732297274,0.06532922834157943,0.2578839659690857,0.7715734124183653
JFFN_MATCH_WRITE,13,js,29173,0.2575566884529706,0.12382392928927097,0.08283565938472749,0.2633843719959259,0.4203346908092499
JFFN_MATCH_WRITE,13,top1_agreement,29173,0.07513797004079115,0.26361383783659825,0.0,0.0,0.0
JFFN_MATCH_WRITE,13,top32_overlap,29173,0.33680543653378126,0.22276377440659234,0.0625,0.28125,0.6875
JFFN_MATCH_WRITE,13,total_variation,29173,0.572193812252652,0.1645586423413443,0.3273975133895874,0.5997069478034973,0.7662022948265076
JFFN_MATCH_WRITE,14,cosine,29173,0.4610441063502618,0.22567410456968134,0.17588656544685363,0.43548935651779175,0.7916949987411498
JFFN_MATCH_WRITE,14,js,29173,0.1899476462323222,0.09088411212382091,0.07058903574943542,0.18588827550411224,0.31476430892944335
JFFN_MATCH_WRITE,14,top1_agreement,29173,0.08686113872416275,0.2816314636252571,0.0,0.0,0.0
JFFN_MATCH_WRITE,14,top32_overlap,29173,0.3589127789394303,0.19918799081886698,0.125,0.34375,0.65625
JFFN_MATCH_WRITE,14,total_variation,29173,0.49016329586757196,0.13407852267093126,0.3014500498771668,0.5018984079360962,0.6587340712547303
JFFN_MATCH_WRITE,15,cosine,29173,0.32725525141179324,0.24564348077993461,0.06278934478759766,0.25674474239349365,0.7195727705955505
JFFN_MATCH_WRITE,15,js,29173,0.2809302953024932,0.1273033335703358,0.10216610729694367,0.2846338152885437,0.4501198589801788
JFFN_MATCH_WRITE,15,top1_agreement,29173,0.06101532238713879,0.2393584191565701,0.0,0.0,0.0
JFFN_MATCH_WRITE,15,top32_overlap,29173,0.30415216981455456,0.21659950517515705,0.0625,0.28125,0.625
JFFN_MATCH_WRITE,15,total_variation,29173,0.6072041448150162,0.16321456938536855,0.36676677465438845,0.6317143440246582,0.802701187133789
JFFN_MATCH_WRITE,16,cosine,29173,0.3606577672701382,0.227977047025072,0.1044879898428917,0.3087425231933594,0.7113974332809447
JFFN_MATCH_WRITE,16,js,29173,0.22469917137265952,0.10255725437313432,0.0864206463098526,0.22411958873271942,0.36184104681015017
JFFN_MATCH_WRITE,16,top1_agreement,29173,0.053748328934288554,0.22552038947966563,0.0,0.0,0.0
JFFN_MATCH_WRITE,16,top32_overlap,29173,0.30606746820690367,0.20289758754786286,0.0625,0.28125,0.59375
JFFN_MATCH_WRITE,16,total_variation,29173,0.5362782298433676,0.14283567411223563,0.3345138430595398,0.5520657896995544,0.711742615699768
JFFN_MATCH_WRITE,17,cosine,29173,0.5347280652089466,0.20898110039057163,0.2573685348033905,0.5273669958114624,0.8281181216239929
JFFN_MATCH_WRITE,17,js,29173,0.16027370307016903,0.08303908973702605,0.05462996363639831,0.1534106433391571,0.27407802939414977
