gross_strength,net_strength,kappa,completeness_relative_error,gross_degenerate,net_degenerate,token_chunk_size,jvp_backend,S,N_end,N_vec,kappa_end,kappa_vec,closure_absolute_error,closure_relative_error,gross_zero,endpoint_zero,vector_zero,endpoint_degenerate,kappa_difference,kappa_difference_upper_bound,closure_relative_lower_bound,kappa_range_pass,kappa_difference_bound_pass,closure_lower_bound_pass,finite,condition,integration_points,path_dtype,accumulation_dtype,elapsed_seconds,peak_allocated_bytes,peak_reserved_bytes,spearman,js,top32_overlap,kappa_vec_absolute,S_relative,N_vec_relative,kappa_difference_relative_upper_bound,model,case_id,layer,label,groups
2.0862135887145996,0.9427086710929871,0.4518754482269287,0.022090056911110878,False,False,256,vmap_jvp,2.0862135887145996,0.9427086710929871,0.9415314793586731,0.4518754341322395,0.4513111622184326,0.020824488252401352,0.02209005697195636,False,False,False,False,0.0005642719138069241,0.009981954084208683,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.4528504959307611,14504683520,16110321664,0.9999999372064401,3.351481871025274e-10,1.0,2.7398105760800817e-06,3.702629484038582e-05,3.095570321165737e-05,0.009981954084208685,llava_1_5_7b,563951:23:21,21,0,all_layers
2.0862908363342285,0.941561222076416,0.4513086974620819,1.6806156054371968e-05,False,False,256,vmap_jvp,2.0862908363342285,0.941561222076416,0.941560685634613,0.45130870810457596,0.4513084509775285,1.5824025467736647e-05,1.6806156728545037e-05,False,False,False,False,2.57127047487149e-07,7.584764881362687e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.05550504592247307,14892272128,16110321664,1.0,2.660254740981696e-16,1.0,2.856967196152027e-08,0.0,6.33040965473566e-08,7.584764881362687e-06,llava_1_5_7b,563951:23:21,21,0,all_layers
2.0862908363342285,0.941561222076416,0.4513086974620819,1.6806134226499125e-05,False,False,256,vmap_jvp,2.0862908363342285,0.941561222076416,0.9415606260299683,0.45130870810457596,0.4513084224078565,1.5824003639863804e-05,1.680613354590717e-05,False,False,False,False,2.8569671944866926e-07,7.58475441883634e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8579543598461896,14892272128,16110321664,1.0,0.0,1.0,0.0,0.0,0.0,7.584754418836341e-06,llava_1_5_7b,563951:23:21,21,0,all_layers
1.9032964706420898,1.0082290172576904,0.5297277569770813,0.015797102823853493,False,False,256,vmap_jvp,1.9032964706420898,1.0082290172576904,1.0043960809707642,0.5297277816721625,0.5277139407671598,0.01592709682881832,0.015797102202175124,False,False,False,False,0.002013840905002673,0.008368163906406661,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.03032393497414887,14484459008,16110321664,0.9999989953030417,2.919048447295299e-09,1.0,1.2097237245489723e-05,0.00022853763478583366,0.0002056090675973049,0.008368163906406661,llava_1_5_7b,563951:23:22,22,0,all_layers
1.9028551578521729,1.0082290172576904,0.5298506617546082,0.015833495184779167,False,False,256,vmap_jvp,1.9028551578521729,1.0082290172576904,1.0041793584823608,0.529850636869134,0.5277224355929525,0.015963789075613022,0.01583349497223693,False,False,False,False,0.0021282012761815183,0.008389387394903969,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.4525307060685009,14484459008,16110321664,0.9999989325094819,2.193405164833947e-09,1.0,3.602411452807708e-06,3.382958409658722e-06,1.0209226220189504e-05,0.008389387394903969,llava_1_5_7b,563951:23:22,22,0,all_layers
1.902861475944519,1.0041866302490234,0.5277245044708252,1.4734863725607283e-05,False,False,256,vmap_jvp,1.902861475944519,1.0041866302490234,1.0041894912719727,0.5277245048805129,0.5277260084176781,1.4796552932239138e-05,1.4734863506965644e-05,False,False,False,False,1.5035371652150076e-06,7.775948548695383e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.055288729025051,14871392256,16110321664,1.0,7.489133115616716e-16,1.0,2.958672717934263e-08,6.2647377956643e-08,1.1871193279290122e-07,7.775948548695383e-06,llava_1_5_7b,563951:23:22,22,0,all_layers
1.9028615951538086,1.0041866302490234,0.5277244448661804,1.4747453860763926e-05,False,False,256,vmap_jvp,1.9028615951538086,1.0041866302490234,1.0041896104812622,0.5277244718199564,0.5277260380044053,1.4809195818088483e-05,1.4747453682405652e-05,False,False,False,False,1.5661844489089916e-06,7.782592205236793e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8575216440949589,14871392256,16110321664,1.0,0.0,1.0,0.0,0.0,0.0,7.782592205236793e-06,llava_1_5_7b,563951:23:22,22,0,all_layers
1.7032535076141357,0.6690237522125244,0.39279165863990784,0.026411084458231926,False,False,256,vmap_jvp,1.7032535076141357,0.6690237522125244,0.6673302054405212,0.39279164799705707,0.39179734693474755,0.017669642344117165,0.026411083740572733,False,False,False,False,0.0009943010623095216,0.010374053107847843,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.030345370061695576,14462661632,16110321664,0.9999997488257605,7.080908089453342e-10,1.0,4.356639187463873e-06,0.00022758655692201607,0.00021646452590427318,0.010374053107847843,llava_1_5_7b,563951:23:23,23,0,all_layers
1.7028443813323975,0.6690237522125244,0.3928860127925873,0.026425840333104134,False,False,256,vmap_jvp,1.7028443813323975,0.6690237522125244,0.6671727299690247,0.39288602032385606,0.3917990024707911,0.01767951436340809,0.02642583959828074,False,False,False,False,0.0010870178530649754,0.010382342953485087,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.4543333931360394,14462661632,16110321664,0.9999998744128804,5.442135903789068e-10,1.0,2.7011031439316824e-06,1.2670921809561646e-05,1.9564891115574012e-05,0.010382342953485087,llava_1_5_7b,563951:23:23,23,0,all_layers
1.7028660774230957,0.6671857833862305,0.3918016850948334,2.0102983398828655e-05,False,False,256,vmap_jvp,1.7028660774230957,0.6671857833862305,0.6671858429908752,0.3918016761458223,0.39180171114836626,1.341242477792548e-05,2.0102983474636024e-05,False,False,False,False,3.500254397437175e-08,7.87638262089416e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.055489376187324524,14850250240,16110321664,1.0,5.133145792996765e-16,1.0,7.574431248880131e-09,7.000509287050633e-08,8.933740235421923e-08,7.87638262089416e-06,llava_1_5_7b,563951:23:23,23,0,all_layers
