feature_set,variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
B,AE32_cosine,45,train_f1,0.5499836206436157,0.7892417812302666,0.9660123871321146,0.9076644538322269,0.9709489993544222,0.9382407985028073,0.3173464935523462,0.4,0.16393442622950818,0.23255813953488372
B,AE32,43,fixed_0.5,0.5,0.7944416810422377,0.9681854380214338,0.9,0.9935442220787605,0.9444614912549862,0.3277977866254907,0.5454545454545454,0.06557377049180328,0.11707317073170732
B,AE32,43,train_f1,0.5828420519828796,0.7944416810422377,0.9681854380214338,0.9088729016786571,0.9786959328599096,0.9424930059061237,0.3277977866254907,0.484375,0.16939890710382513,0.25101214574898784
B,AE32,44,fixed_0.5,0.5,0.7950837310868637,0.9681466334800538,0.9027695934001179,0.9890251775338929,0.9439309919901417,0.3386013587182361,0.5142857142857142,0.09836065573770492,0.1651376146788991
B,AE32,44,train_f1,0.5848453640937805,0.7950837310868637,0.9681466334800538,0.9078787878787878,0.9670755326016786,0.936542669584245,0.3386013587182361,0.3780487804878049,0.16939890710382513,0.2339622641509434
B,AE32,45,fixed_0.5,0.5,0.7993311390743896,0.9690934593255294,0.9081693500298151,0.9832149774047773,0.9442033477991321,0.351281744959854,0.5272727272727272,0.15846994535519127,0.24369747899159663
B,AE32,45,train_f1,0.5515613555908203,0.7993311390743896,0.9690934593255294,0.9099697885196375,0.9722401549386701,0.9400749063670412,0.351281744959854,0.44155844155844154,0.18579234972677597,0.26153846153846155
F,AE32_cosine,43,fixed_0.5,0.5,0.867797662514508,0.9818148598983756,0.9033018867924528,0.9890251775338929,0.9442218798151002,0.416838047078313,0.5277777777777778,0.10382513661202186,0.1735159817351598
F,AE32_cosine,43,train_f1,0.5189260244369507,0.867797662514508,0.9818148598983756,0.9091995221027479,0.9825693996126533,0.9444616816630469,0.416838047078313,0.5344827586206896,0.16939890710382513,0.2572614107883817
F,AE32_cosine,44,fixed_0.5,0.5,0.8646826614738223,0.981255660249136,0.8992974238875878,0.9916074887023887,0.9431992631255757,0.4028290888797328,0.4583333333333333,0.060109289617486336,0.10628019323671498
F,AE32_cosine,44,train_f1,0.5499247908592224,0.8646826614738223,0.981255660249136,0.9082183563287343,0.9774047772756617,0.9415422885572139,0.4028290888797328,0.46153846153846156,0.16393442622950818,0.24193548387096775
F,AE32_cosine,45,fixed_0.5,0.5,0.8648590488487197,0.9815174468234784,0.9078947368421053,0.9799870884441575,0.942564420987271,0.4102179431544381,0.48333333333333334,0.15846994535519127,0.23868312757201646
F,AE32_cosine,45,train_f1,0.5070091485977173,0.8648590488487197,0.9815174468234784,0.9088729016786571,0.9786959328599096,0.9424930059061237,0.4102179431544381,0.484375,0.16939890710382513,0.25101214574898784
F,AE32,43,fixed_0.5,0.5,0.870097753883168,0.9823833111111959,0.9033588685916323,0.9896707553260168,0.944547134935305,0.4154198898896787,0.5428571428571428,0.10382513661202186,0.1743119266055046
F,AE32,43,train_f1,0.5124688148498535,0.870097753883168,0.9823833111111959,0.9066587395957194,0.9845061329890252,0.9439801918910554,0.4154198898896787,0.52,0.14207650273224043,0.22317596566523606
F,AE32,44,fixed_0.5,0.5,0.868369157609175,0.9819132066469916,0.9008215962441315,0.9909619109102646,0.9437442360897633,0.4088787657745631,0.5,0.07650273224043716,0.13270142180094788
F,AE32,44,train_f1,0.5571713447570801,0.868369157609175,0.9819132066469916,0.9137826350941105,0.9715945771465462,0.94180225281602,0.4088787657745631,0.4823529411764706,0.22404371584699453,0.30597014925373134
F,AE32,45,fixed_0.5,0.5,0.8696073969809538,0.9822612784615578,0.9063245823389021,0.9806326662362814,0.942015503875969,0.4197827516079793,0.4642857142857143,0.14207650273224043,0.2175732217573222
F,AE32,45,train_f1,0.556263267993927,0.8696073969809538,0.9822612784615578,0.9177409453652547,0.9651387992253067,0.9408432976714916,0.4197827516079793,0.47572815533980584,0.2677595628415301,0.34265734265734266
C_JS,AE32_cosine,43,fixed_0.5,0.5,0.812025738445745,0.9723715187313862,0.9111922141119222,0.9670755326016786,0.9383025367992484,0.34383961910108496,0.42045454545454547,0.20218579234972678,0.2730627306273063
C_JS,AE32_cosine,43,train_f1,0.5773895978927612,0.812025738445745,0.9723715187313862,0.9150124069478908,0.9522272433828276,0.9332489718443531,0.34383961910108496,0.38333333333333336,0.25136612021857924,0.30363036303630364
C_JS,AE32_cosine,44,fixed_0.5,0.5,0.8009186254484649,0.9710432016537485,0.9113691931540342,0.9625564880568108,0.9362637362637363,0.32758390644471636,0.3958333333333333,0.20765027322404372,0.2724014336917563
C_JS,AE32_cosine,44,train_f1,0.5485250353813171,0.8009186254484649,0.9710432016537485,0.9142324425108763,0.9496449322143318,0.9316022799240026,0.32758390644471636,0.36585365853658536,0.2459016393442623,0.29411764705882354
C_JS,AE32_cosine,45,fixed_0.5,0.5,0.8126378026366385,0.9730964640650287,0.9079345850999394,0.9677211103938025,0.936875,0.33745592814119274,0.38271604938271603,0.16939890710382513,0.23484848484848486
C_JS,AE32_cosine,45,train_f1,0.5254849791526794,0.8126378026366385,0.9730964640650287,0.9093692590324556,0.9586830213040671,0.933375235700817,0.33745592814119274,0.35353535353535354,0.1912568306010929,0.24822695035460993
C_JS,AE32,43,fixed_0.5,0.5,0.8008321956347652,0.9691650509549559,0.9061566049013747,0.9786959328599096,0.9410304158907511,0.3394040343198456,0.4406779661016949,0.14207650273224043,0.21487603305785125
C_JS,AE32,43,train_f1,0.6271888613700867,0.8008321956347652,0.9691650509549559,0.9191729323308271,0.947062621045836,0.9329093799682034,0.3394040343198456,0.39705882352941174,0.29508196721311475,0.3385579937304075
C_JS,AE32,44,fixed_0.5,0.5,0.8021480454514986,0.9707155870264164,0.9069767441860465,0.9819238218205294,0.9429634221946683,0.34541680335873415,0.4909090909090909,0.14754098360655737,0.226890756302521
C_JS,AE32,44,train_f1,0.5637227296829224,0.8021480454514986,0.9707155870264164,0.9132559560171044,0.9651387992253067,0.938480853735091,0.34541680335873415,0.43157894736842106,0.22404371584699453,0.2949640287769784
C_JS,AE32,45,fixed_0.5,0.5,0.811635922347222,0.9724971627751531,0.9110840438489647,0.9657843770174306,0.9376371043560012,0.3449876675265541,0.4111111111111111,0.20218579234972678,0.27106227106227104
C_JS,AE32,45,train_f1,0.5364076495170593,0.811635922347222,0.9724971627751531,0.9147479775980087,0.9489993544222078,0.9315589353612167,0.3449876675265541,0.368,0.25136612021857924,0.2987012987012987
D_JS,AE32_cosine,43,fixed_0.5,0.5,0.8298285161941248,0.9753654549740729,0.9058752997601919,0.9754680438992899,0.9393845197388871,0.35503438827016454,0.40625,0.14207650273224043,0.21052631578947367
D_JS,AE32_cosine,43,train_f1,0.608137309551239,0.8298285161941248,0.9753654549740729,0.9164588528678305,0.9489993544222078,0.9324452901998097,0.35503438827016454,0.3828125,0.2677595628415301,0.31511254019292606
D_JS,AE32_cosine,44,fixed_0.5,0.5,0.8244345902697667,0.9740016165719625,0.9033214709371293,0.9832149774047773,0.9415765069551777,0.36418102037726074,0.43478260869565216,0.1092896174863388,0.17467248908296942
D_JS,AE32_cosine,44,train_f1,0.5589089393615723,0.8244345902697667,0.9740016165719625,0.9096422073984233,0.9683666881859264,0.9380863039399625,0.36418102037726074,0.40963855421686746,0.18579234972677597,0.2556390977443609
D_JS,AE32_cosine,45,fixed_0.5,0.5,0.8288442746421982,0.9755041940912985,0.9097010372178157,0.9625564880568108,0.9353826850690088,0.34896360080671474,0.3763440860215054,0.1912568306010929,0.2536231884057971
D_JS,AE32_cosine,45,train_f1,0.5335748791694641,0.8288442746421982,0.9755041940912985,0.9123997532387416,0.9548095545513234,0.9331230283911672,0.34896360080671474,0.36936936936936937,0.22404371584699453,0.2789115646258503
D_JS,AE32,43,fixed_0.5,0.5,0.8139995131708453,0.9730324260787507,0.9055588762701734,0.9780503550677857,0.9404096834264432,0.3517524141394981,0.423728813559322,0.1366120218579235,0.2066115702479339
D_JS,AE32,43,train_f1,0.5620452761650085,0.8139995131708453,0.9730324260787507,0.9150246305418719,0.9593285990961911,0.9366530097699338,0.3517524141394981,0.4166666666666667,0.2459016393442623,0.30927835051546393
D_JS,AE32,44,fixed_0.5,0.5,0.8125866502979183,0.97259874165924,0.9042553191489362,0.9877340219496449,0.9441530391854366,0.35944007258398436,0.525,0.11475409836065574,0.18834080717488788
D_JS,AE32,44,train_f1,0.5732036828994751,0.8125866502979183,0.97259874165924,0.9109630526953362,0.9709489993544222,0.94,0.35944007258398436,0.4444444444444444,0.19672131147540983,0.2727272727272727
D_JS,AE32,45,fixed_0.5,0.5,0.8101366296605954,0.9722491288948403,0.9090361445783133,0.974176888315042,0.9404799002804612,0.3558200341718993,0.4444444444444444,0.17486338797814208,0.25098039215686274
D_JS,AE32,45,train_f1,0.4856756925582886,0.8101366296605954,0.9722491288948403,0.908273381294964,0.9780503550677857,0.9418713086726764,0.3558200341718993,0.46875,0.16393442622950818,0.242914979757085
E_JS,AE32_cosine,43,fixed_0.5,0.5,0.820631678466982,0.9736532976279398,0.9101326899879373,0.974176888315042,0.941066417212348,0.3610917126808299,0.4594594594594595,0.18579234972677597,0.26459143968871596
E_JS,AE32_cosine,43,train_f1,0.5596320629119873,0.820631678466982,0.9736532976279398,0.915181315304241,0.961265332472563,0.9376574307304786,0.3610917126808299,0.42857142857142855,0.2459016393442623,0.3125
E_JS,AE32_cosine,44,fixed_0.5,0.5,0.8156328602623939,0.972834104670512,0.9179012345679012,0.959974176888315,0.9384663931839697,0.3629180385282097,0.44642857142857145,0.273224043715847,0.3389830508474576
E_JS,AE32_cosine,44,train_f1,0.5224267840385437,0.8156328602623939,0.972834104670512,0.9203484754200373,0.9548095545513234,0.9372623574144486,0.3629180385282097,0.44,0.3005464480874317,0.35714285714285715
E_JS,AE32_cosine,45,fixed_0.5,0.5,0.8157422204348301,0.9730510380684367,0.9111519607843137,0.959974176888315,0.9349261238604213,0.3389782386662007,0.38,0.20765027322404372,0.26855123674911663
E_JS,AE32_cosine,45,train_f1,0.5185796022415161,0.8157422204348301,0.9730510380684367,0.9141975308641975,0.9561007101355713,0.9346797096875986,0.3389782386662007,0.39285714285714285,0.24043715846994534,0.2983050847457627
E_JS,AE32,43,fixed_0.5,0.5,0.8010279856209012,0.9686006292815016,0.9081632653061225,0.9767591994835377,0.9412130637636081,0.3500798084319371,0.45454545454545453,0.16393442622950818,0.24096385542168675
E_JS,AE32,43,train_f1,0.6326075792312622,0.8010279856209012,0.9686006292815016,0.9181875393329137,0.9418979987088444,0.9298916507329509,0.3500798084319371,0.3706293706293706,0.2896174863387978,0.32515337423312884
E_JS,AE32,44,fixed_0.5,0.5,0.809519273848455,0.972119420789834,0.9052693901716993,0.987088444157521,0.9444101297096974,0.35879474240607806,0.5348837209302325,0.12568306010928962,0.20353982300884957
E_JS,AE32,44,train_f1,0.5344656109809875,0.809519273848455,0.972119420789834,0.9093637454981993,0.9780503550677857,0.942457231726283,0.35879474240607806,0.48484848484848486,0.17486338797814208,0.2570281124497992
E_JS,AE32,45,fixed_0.5,0.5,0.8072809180610088,0.971201500008211,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.3459874700893297,0.49230769230769234,0.17486338797814208,0.25806451612903225
E_JS,AE32,45,train_f1,0.5731438398361206,0.8072809180610088,0.971201500008211,0.9161490683229814,0.9522272433828276,0.9338398227287116,0.3459874700893297,0.39344262295081966,0.26229508196721313,0.31475409836065577
G_JS,AE32_cosine,43,fixed_0.5,0.5,0.8688842087438751,0.9821820680096446,0.9028436018957346,0.9838605551969012,0.9416126042632067,0.4007489577621736,0.4318181818181818,0.10382513661202186,0.16740088105726872
G_JS,AE32_cosine,43,train_f1,0.5046811103820801,0.8688842087438751,0.9821820680096446,0.9047619047619048,0.9812782440284055,0.9414679467327346,0.4007489577621736,0.4423076923076923,0.12568306010928962,0.19574468085106383
G_JS,AE32_cosine,44,fixed_0.5,0.5,0.864319303481534,0.981473155512391,0.9005882352941177,0.9883795997417689,0.9424438288704217,0.38705522587346797,0.4375,0.07650273224043716,0.13023255813953488
G_JS,AE32_cosine,44,train_f1,0.4918028712272644,0.864319303481534,0.981473155512391,0.9001761597181445,0.9896707553260168,0.9428044280442804,0.38705522587346797,0.4482758620689655,0.07103825136612021,0.12264150943396226
G_JS,AE32_cosine,45,fixed_0.5,0.5,0.8705457778154071,0.9824433740229948,0.910950661853189,0.9774047772756617,0.9430084085954531,0.410775755609669,0.5,0.1912568306010929,0.2766798418972332
G_JS,AE32_cosine,45,train_f1,0.5177593231201172,0.8705457778154071,0.9824433740229948,0.913730255164034,0.9709489993544222,0.941471048513302,0.410775755609669,0.47674418604651164,0.22404371584699453,0.3048327137546468
G_JS,AE32,43,fixed_0.5,0.5,0.8742322739507598,0.9829784370987327,0.9064362336114422,0.9819238218205294,0.9426712116516889,0.42063948165993714,0.48148148148148145,0.14207650273224043,0.21940928270042195
G_JS,AE32,43,train_f1,0.4896404445171356,0.8742322739507598,0.9829784370987327,0.9051008303677343,0.9851517107811492,0.9434312210200927,0.42063948165993714,0.5,0.12568306010928962,0.20087336244541484
G_JS,AE32,44,fixed_0.5,0.5,0.880192403348538,0.9841494741072514,0.9065868263473054,0.9774047772756617,0.9406648027337683,0.41799856567137456,0.43548387096774194,0.14754098360655737,0.22040816326530613
G_JS,AE32,44,train_f1,0.5542645454406738,0.880192403348538,0.9841494741072514,0.9195046439628483,0.9586830213040671,0.938685208596713,0.41799856567137456,0.452991452991453,0.2896174863387978,0.35333333333333333
G_JS,AE32,45,fixed_0.5,0.5,0.8760278974272138,0.983511505814046,0.911178247734139,0.973531310522918,0.9413233458177278,0.41770969212321535,0.4675324675324675,0.19672131147540983,0.27692307692307694
G_JS,AE32,45,train_f1,0.534395694732666,0.8760278974272138,0.983511505814046,0.9188690842040566,0.9651387992253067,0.9414357682619647,0.41770969212321535,0.4857142857142857,0.2786885245901639,0.3541666666666667
H_JS,AE32_cosine,43,fixed_0.5,0.5,0.8805945665633037,0.983561278812749,0.9154078549848943,0.9780503550677857,0.9456928838951311,0.4438684025395364,0.5584415584415584,0.23497267759562843,0.33076923076923076
H_JS,AE32_cosine,43,train_f1,0.5493611097335815,0.8805945665633037,0.983561278812749,0.9267535692116697,0.9638476436410588,0.9449367088607595,0.4438684025395364,0.5371900826446281,0.3551912568306011,0.4276315789473684
H_JS,AE32_cosine,44,fixed_0.5,0.5,0.8765782260368933,0.983529819641292,0.9111644657863145,0.9799870884441575,0.9443234836702955,0.43741980342133385,0.5303030303030303,0.1912568306010929,0.28112449799196787
H_JS,AE32_cosine,44,train_f1,0.5281631946563721,0.8765782260368933,0.983529819641292,0.9139393939393939,0.973531310522918,0.9427946233197875,0.43741980342133385,0.5,0.22404371584699453,0.30943396226415093
H_JS,AE32_cosine,45,fixed_0.5,0.5,0.8802082782122786,0.9838960822218341,0.9118889559444779,0.9754680438992899,0.9426076107298814,0.4306394371804037,0.49333333333333335,0.20218579234972678,0.2868217054263566
H_JS,AE32_cosine,45,train_f1,0.5163517594337463,0.8802082782122786,0.9838960822218341,0.9142335766423357,0.9703034215622982,0.9414343877231444,0.4306394371804037,0.4772727272727273,0.22950819672131148,0.30996309963099633
H_JS,AE32,43,fixed_0.5,0.5,0.88384538588266,0.9842305457534388,0.9143029571514786,0.9780503550677857,0.9451029320024953,0.44601029229907585,0.5466666666666666,0.22404371584699453,0.3178294573643411
H_JS,AE32,43,train_f1,0.5182541608810425,0.88384538588266,0.9842305457534388,0.9196591600730372,0.9754680438992899,0.9467418546365914,0.44601029229907585,0.5730337078651685,0.2786885245901639,0.375
H_JS,AE32,44,fixed_0.5,0.5,0.8829810877456636,0.9842297438058956,0.9130959565479783,0.9767591994835377,0.9438552713661884,0.4528373166384887,0.52,0.21311475409836064,0.3023255813953488
H_JS,AE32,44,train_f1,0.5831611752510071,0.8829810877456636,0.9842297438058956,0.9251700680272109,0.9657843770174306,0.9450410612760581,0.4528373166384887,0.5391304347826087,0.33879781420765026,0.4161073825503356
H_JS,AE32,45,fixed_0.5,0.5,0.8804411095471429,0.9837665918842663,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.4293376435356327,0.49230769230769234,0.17486338797814208,0.25806451612903225
H_JS,AE32,45,train_f1,0.5010061264038086,0.8804411095471429,0.9837665918842663,0.9094181163767247,0.9786959328599096,0.9427860696517413,0.4293376435356327,0.49230769230769234,0.17486338797814208,0.25806451612903225
C_OT,AE32_cosine,43,fixed_0.5,0.5,0.8106869582702749,0.9728408139523455,0.9123554473524041,0.9677211103938025,0.9392230576441103,0.34149571467586154,0.43820224719101125,0.21311475409836064,0.2867647058823529
C_OT,AE32_cosine,43,train_f1,0.5527680516242981,0.8106869582702749,0.9728408139523455,0.9172885572139303,0.9522272433828276,0.9344314222363003,0.34149571467586154,0.4032258064516129,0.273224043715847,0.3257328990228013
C_OT,AE32_cosine,44,fixed_0.5,0.5,0.8123485273418071,0.972459556149495,0.9062686567164179,0.9799870884441575,0.9416873449131513,0.33960863451533096,0.45614035087719296,0.14207650273224043,0.21666666666666667
C_OT,AE32_cosine,44,train_f1,0.5593220591545105,0.8123485273418071,0.972459556149495,0.9079345850999394,0.9677211103938025,0.936875,0.33960863451533096,0.38271604938271603,0.16939890710382513,0.23484848484848486
C_OT,AE32_cosine,45,fixed_0.5,0.5,0.805539974670773,0.9715740396767287,0.9101538461538462,0.9548095545513234,0.9319470699432892,0.3219592197674952,0.34579439252336447,0.20218579234972678,0.25517241379310346
C_OT,AE32_cosine,45,train_f1,0.5558117032051086,0.805539974670773,0.9715740396767287,0.9155722326454033,0.9451258876694641,0.9301143583227446,0.3219592197674952,0.3609022556390977,0.26229508196721313,0.3037974683544304
C_OT,AE32,43,fixed_0.5,0.5,0.8084150888815982,0.9728502432043198,0.9087635054021609,0.9774047772756617,0.9418351477449456,0.3464784577867719,0.4696969696969697,0.16939890710382513,0.24899598393574296
C_OT,AE32,43,train_f1,0.5611118078231812,0.8084150888815982,0.9728502432043198,0.9124311083894673,0.9619109102646869,0.9365179132620993,0.3464784577867719,0.40404040404040403,0.2185792349726776,0.28368794326241137
C_OT,AE32,44,fixed_0.5,0.5,0.8130628962101409,0.972684921981581,0.916256157635468,0.960619754680439,0.9379136463914277,0.361380226554149,0.4351851851851852,0.2568306010928962,0.3230240549828179
C_OT,AE32,44,train_f1,0.5391892194747925,0.8130628962101409,0.972684921981581,0.9227386934673367,0.9483537766300839,0.9353709009869469,0.361380226554149,0.42857142857142855,0.32786885245901637,0.3715170278637771
C_OT,AE32,45,fixed_0.5,0.5,0.8108016100639581,0.9726394147485056,0.9058402860548271,0.9812782440284055,0.9420514409668422,0.33529574707744997,0.46296296296296297,0.1366120218579235,0.2109704641350211
C_OT,AE32,45,train_f1,0.5191341042518616,0.8108016100639581,0.9726394147485056,0.907942238267148,0.974176888315042,0.9398941139831828,0.33529574707744997,0.42857142857142855,0.16393442622950818,0.23715415019762845
D_OT,AE32_cosine,43,fixed_0.5,0.5,0.8349225835811576,0.9758167693656633,0.9138141809290954,0.9651387992253067,0.9387755102040817,0.3864111664169615,0.4375,0.22950819672131148,0.3010752688172043
D_OT,AE32_cosine,43,train_f1,0.5583030581474304,0.8349225835811576,0.9758167693656633,0.9170305676855895,0.9489993544222078,0.932741116751269,0.3864111664169615,0.3875968992248062,0.273224043715847,0.32051282051282054
D_OT,AE32_cosine,44,fixed_0.5,0.5,0.830142485721442,0.9743697272045979,0.9129909365558913,0.9754680438992899,0.9431960049937578,0.386386968853828,0.5064935064935064,0.21311475409836064,0.3
D_OT,AE32_cosine,44,train_f1,0.5619994401931763,0.830142485721442,0.9743697272045979,0.9187848729076256,0.9567462879276953,0.937381404174573,0.386386968853828,0.4369747899159664,0.28415300546448086,0.3443708609271523
D_OT,AE32_cosine,45,fixed_0.5,0.5,0.8264383508485997,0.9749734309215723,0.9164105716041795,0.9625564880568108,0.9389168765743073,0.3697106332282485,0.44761904761904764,0.2568306010928962,0.3263888888888889
D_OT,AE32_cosine,45,train_f1,0.5070306658744812,0.8264383508485997,0.9749734309215723,0.916256157635468,0.960619754680439,0.9379136463914277,0.3697106332282485,0.4351851851851852,0.2568306010928962,0.3230240549828179
D_OT,AE32,43,fixed_0.5,0.5,0.8305058437137303,0.9755009990742811,0.9159509202453988,0.9638476436410588,0.9392890846178044,0.4014168453864134,0.45098039215686275,0.25136612021857924,0.32280701754385965
D_OT,AE32,43,train_f1,0.5646758675575256,0.8305058437137303,0.9755009990742811,0.9212007504690432,0.9509360877985797,0.9358322744599746,0.4014168453864134,0.42857142857142855,0.3114754098360656,0.36075949367088606
D_OT,AE32,44,fixed_0.5,0.5,0.8252248057093066,0.9746243344730123,0.9111644657863145,0.9799870884441575,0.9443234836702955,0.38738774876870247,0.5303030303030303,0.1912568306010929,0.28112449799196787
D_OT,AE32,44,train_f1,0.5779251456260681,0.8252248057093066,0.9746243344730123,0.9175449473031618,0.9554551323434474,0.9361163820366857,0.38738774876870247,0.42016806722689076,0.273224043715847,0.33112582781456956
D_OT,AE32,45,fixed_0.5,0.5,0.8373814235872253,0.9765492642391627,0.9138872043662826,0.972885732730794,0.9424640400250156,0.39898980989373034,0.4939759036144578,0.22404371584699453,0.3082706766917293
D_OT,AE32,45,train_f1,0.5496475100517273,0.8373814235872253,0.9765492642391627,0.919802590993214,0.9625564880568108,0.9406940063091482,0.39898980989373034,0.4774774774774775,0.2896174863387978,0.36054421768707484
E_OT,AE32_cosine,43,fixed_0.5,0.5,0.8050990062335299,0.9706421029810706,0.9046483909415971,0.9799870884441575,0.9408118995971491,0.33308714537472034,0.42592592592592593,0.12568306010928962,0.1940928270042194
E_OT,AE32_cosine,43,train_f1,0.7018347382545471,0.8050990062335299,0.9706421029810706,0.9181761399125546,0.9489993544222078,0.9333333333333333,0.33308714537472034,0.3969465648854962,0.28415300546448086,0.33121019108280253
E_OT,AE32_cosine,44,fixed_0.5,0.5,0.8183033651183382,0.9727038715813869,0.905952380952381,0.9825693996126533,0.9427067203468567,0.36697343352003614,0.4807692307692308,0.1366120218579235,0.2127659574468085
E_OT,AE32_cosine,44,train_f1,0.5787261724472046,0.8183033651183382,0.9727038715813869,0.9162045594577942,0.959974176888315,0.937578814627995,0.36697343352003614,0.43119266055045874,0.2568306010928962,0.3219178082191781
E_OT,AE32_cosine,45,fixed_0.5,0.5,0.8099267286844677,0.9716437029315916,0.9050746268656716,0.9786959328599096,0.9404466501240695,0.3323548536700219,0.42105263157894735,0.13114754098360656,0.2
E_OT,AE32_cosine,45,train_f1,0.7144602537155151,0.8099267286844677,0.9716437029315916,0.9215686274509803,0.9406068431245965,0.9309904153354632,0.3323548536700219,0.39072847682119205,0.3224043715846995,0.3532934131736527
E_OT,AE32,43,fixed_0.5,0.5,0.8067323533250783,0.9717316214532088,0.9058963668850506,0.9819238218205294,0.9423791821561338,0.35196069179486517,0.4716981132075472,0.1366120218579235,0.211864406779661
E_OT,AE32,43,train_f1,0.603773832321167,0.8067323533250783,0.9717316214532088,0.9148673658235656,0.9573918657198193,0.9356466876971609,0.35196069179486517,0.40540540540540543,0.2459016393442623,0.30612244897959184
E_OT,AE32,44,fixed_0.5,0.5,0.8146521464579652,0.9726929912668032,0.9080597014925373,0.9819238218205294,0.9435483870967742,0.3670000683892519,0.5087719298245614,0.15846994535519127,0.24166666666666667
E_OT,AE32,44,train_f1,0.6223693490028381,0.8146521464579652,0.9726929912668032,0.9183929692404269,0.9444803098773402,0.9312539783577339,0.3670000683892519,0.381294964028777,0.2896174863387978,0.32919254658385094
E_OT,AE32,45,fixed_0.5,0.5,0.8090536111787262,0.9709946150259041,0.9061200237670826,0.9845061329890252,0.9436881188118812,0.3402054970162202,0.5102040816326531,0.1366120218579235,0.21551724137931033
E_OT,AE32,45,train_f1,0.5778017044067383,0.8090536111787262,0.9709946150259041,0.9108241082410824,0.9561007101355713,0.9329133858267716,0.3402054970162202,0.3584905660377358,0.20765027322404372,0.2629757785467128
