seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.7932739966204179,0.9685743848348431,0.9005847953216374,0.9941897998708844,0.9450751764344891,0.319318726653615,0.5909090909090909,0.07103825136612021,0.12682926829268293
43,train_f1,0.526358425617218,0.7932739966204179,0.9685743848348431,0.9024822695035462,0.9857972885732731,0.9423017587164455,0.319318726653615,0.45,0.09836065573770492,0.16143497757847533
44,fixed_0.5,0.5,0.7874849629762899,0.9671809330754086,0.8966918165989554,0.9974176888315042,0.9443765281173594,0.30629127042850485,0.5555555555555556,0.0273224043715847,0.052083333333333336
44,train_f1,0.574442982673645,0.7874849629762899,0.9671809330754086,0.9094202898550725,0.9722401549386701,0.9397815912636506,0.30629127042850485,0.4342105263157895,0.18032786885245902,0.2548262548262548
45,fixed_0.5,0.5,0.7904623818645556,0.9679802175016117,0.8966918165989554,0.9974176888315042,0.9443765281173594,0.3097003698790621,0.5555555555555556,0.0273224043715847,0.052083333333333336
45,train_f1,0.5464602708816528,0.7904623818645556,0.9679802175016117,0.9062126642771804,0.9793415106520336,0.9413589823146137,0.3097003698790621,0.4482758620689655,0.14207650273224043,0.2157676348547718
