feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
F,top32,44,train_f1,0.5571713447570801,0.868369157609175,0.9819132066469916,0.9137826350941105,0.9715945771465462,0.94180225281602,0.4088787657745631,0.4823529411764706,0.22404371584699453,0.30597014925373134
F,top32,45,fixed_0.5,0.5,0.8696073969809538,0.9822612784615578,0.9063245823389021,0.9806326662362814,0.942015503875969,0.4197827516079793,0.4642857142857143,0.14207650273224043,0.2175732217573222
F,top32,45,train_f1,0.556263267993927,0.8696073969809538,0.9822612784615578,0.9177409453652547,0.9651387992253067,0.9408432976714916,0.4197827516079793,0.47572815533980584,0.2677595628415301,0.34265734265734266
F,full,43,fixed_0.5,0.5,0.8671062240049106,0.9818115497734486,0.903112155020552,0.9928986442866365,0.9458794587945879,0.41931155219043076,0.6206896551724138,0.09836065573770492,0.16981132075471697
F,full,43,train_f1,0.5388975143432617,0.8671062240049106,0.9818115497734486,0.9117824773413897,0.974176888315042,0.9419475655430711,0.41931155219043076,0.4805194805194805,0.20218579234972678,0.2846153846153846
F,full,44,fixed_0.5,0.5,0.8674484155122113,0.9816492728555319,0.9024103468547913,0.9909619109102646,0.9446153846153846,0.4117871938007588,0.5483870967741935,0.09289617486338798,0.1588785046728972
F,full,44,train_f1,0.5357263684272766,0.8674484155122113,0.9816492728555319,0.9062126642771804,0.9793415106520336,0.9413589823146137,0.4117871938007588,0.4482758620689655,0.14207650273224043,0.2157676348547718
F,full,45,fixed_0.5,0.5,0.8666758388101614,0.9820252458599195,0.9077291791491912,0.9780503550677857,0.9415786202610317,0.3986485815706126,0.4603174603174603,0.15846994535519127,0.23577235772357724
F,full,45,train_f1,0.5186372399330139,0.8666758388101614,0.9820252458599195,0.9107358262967431,0.9748224661071659,0.9416900530090427,0.3986485815706126,0.47297297297297297,0.1912568306010929,0.2723735408560311
C_JS,top32,43,fixed_0.5,0.5,0.8008321956347652,0.9691650509549559,0.9061566049013747,0.9786959328599096,0.9410304158907511,0.3394040343198456,0.4406779661016949,0.14207650273224043,0.21487603305785125
C_JS,top32,43,train_f1,0.6271888613700867,0.8008321956347652,0.9691650509549559,0.9191729323308271,0.947062621045836,0.9329093799682034,0.3394040343198456,0.39705882352941174,0.29508196721311475,0.3385579937304075
C_JS,top32,44,fixed_0.5,0.5,0.8021480454514986,0.9707155870264164,0.9069767441860465,0.9819238218205294,0.9429634221946683,0.34541680335873415,0.4909090909090909,0.14754098360655737,0.226890756302521
C_JS,top32,44,train_f1,0.5637227296829224,0.8021480454514986,0.9707155870264164,0.9132559560171044,0.9651387992253067,0.938480853735091,0.34541680335873415,0.43157894736842106,0.22404371584699453,0.2949640287769784
C_JS,top32,45,fixed_0.5,0.5,0.811635922347222,0.9724971627751531,0.9110840438489647,0.9657843770174306,0.9376371043560012,0.3449876675265541,0.4111111111111111,0.20218579234972678,0.27106227106227104
C_JS,top32,45,train_f1,0.5364076495170593,0.811635922347222,0.9724971627751531,0.9147479775980087,0.9489993544222078,0.9315589353612167,0.3449876675265541,0.368,0.25136612021857924,0.2987012987012987
