seed,rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.7711620753032982,0.9646175626470477,0.8964120370370371,1.0,0.9453768690875801,0.3168240006435418,1.0,0.02185792349726776,0.0427807486631016
43,train_f1,0.5556511878967285,0.7711620753032982,0.9646175626470477,0.8990075890251021,0.9941897998708844,0.944206008583691,0.3168240006435418,0.5263157894736842,0.0546448087431694,0.09900990099009901
44,fixed_0.5,0.5,0.7751237357434906,0.9645122756748763,0.8985422740524781,0.9948353776630084,0.9442401960784313,0.31375910319689326,0.5294117647058824,0.04918032786885246,0.09
44,train_f1,0.6053231358528137,0.7751237357434906,0.9645122756748763,0.9100850546780073,0.9670755326016786,0.9377151799687011,0.31375910319689326,0.4069767441860465,0.1912568306010929,0.26022304832713755
45,fixed_0.5,0.5,0.7728095333848384,0.9650931649816927,0.8948584633160023,1.0,0.9445121951219512,0.3381343547169503,1.0,0.00546448087431694,0.010869565217391304
45,train_f1,0.5764842629432678,0.7728095333848384,0.9650931649816927,0.9078947368421053,0.9799870884441575,0.942564420987271,0.3381343547169503,0.48333333333333334,0.15846994535519127,0.23868312757201646
