seed,threshold_rule,decision_threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
43,fixed_0.5,0.5,0.7898661925374029,0.9694404890330389,0.8972721996517702,0.9980632666236281,0.9449877750611247,0.3093078147144407,0.6666666666666666,0.03278688524590164,0.0625
43,train_f1,0.557642936706543,0.7898661925374029,0.9694404890330389,0.9037212049616066,0.9877340219496449,0.9438618136952498,0.3093078147144407,0.5128205128205128,0.1092896174863388,0.18018018018018017
44,fixed_0.5,0.5,0.7837808281034477,0.9679205673837149,0.8970331588132635,0.9954809554551324,0.9436964504283966,0.29488449354781887,0.46153846153846156,0.03278688524590164,0.061224489795918366
44,train_f1,0.5531516671180725,0.7837808281034477,0.9679205673837149,0.9030339083878643,0.9799870884441575,0.939938080495356,0.29488449354781887,0.39215686274509803,0.1092896174863388,0.17094017094017094
45,fixed_0.5,0.5,0.7719275965103523,0.9648593336486195,0.9004124926340601,0.986442866365397,0.9414664202094886,0.28802446936924425,0.4,0.07650273224043716,0.12844036697247707
45,train_f1,0.5810481309890747,0.7719275965103523,0.9648593336486195,0.9053325344517675,0.9754680438992899,0.9390926041019266,0.28802446936924425,0.3968253968253968,0.1366120218579235,0.2032520325203252
