model,scope,label,layer,valid,undefined,mean,q25,median,q75
internvl_2_5_8b,validation,HALL,24,198,0,0.1451978042058486,0.05241192555303131,0.07785294608095156,0.16999774675920834
internvl_2_5_8b,validation,HALL,25,198,0,0.07986426132124658,0.03408163546238608,0.05660708451716455,0.0935021239027026
internvl_2_5_8b,validation,HALL,26,198,0,0.09212695080945583,0.03717883601210684,0.05744873996435929,0.10889211011971935
internvl_2_5_8b,validation,HALL,27,198,0,0.08564991619386984,0.03465411055348302,0.05298075639519387,0.10075707973619347
internvl_2_5_8b,validation,HALL,28,198,0,0.20082939531905,0.06297845790630582,0.10793908040602271,0.20210398461852197
internvl_2_5_8b,validation,HALL,29,198,0,0.22945206186451605,0.0916595261509461,0.13899322519922483,0.272492269630074
internvl_2_5_8b,validation,HALL,30,198,0,0.35560723757641205,0.12863643075136022,0.21527347161027044,0.36530106822509756
internvl_2_5_8b,validation,HALL,31,198,0,0.31215868199445923,0.12429921438253129,0.18388934596568357,0.3545655707688032
internvl_2_5_8b,validation,HALL,32,198,0,2.046674207595859,0.7701720226553161,1.0883390469689693,2.367932205071806
internvl_2_5_8b,test,REAL,1,988,0,0.22079715763287994,0.05575267457495207,0.11773812861086379,0.32947502003184387
internvl_2_5_8b,test,REAL,2,988,0,0.21321648223906015,0.040540098235152644,0.09262323129911543,0.3497890627011657
internvl_2_5_8b,test,REAL,3,988,0,0.03480534203979198,0.009711603907929666,0.022121760166703246,0.050923016698410116
internvl_2_5_8b,test,REAL,4,988,0,0.10851450850512415,0.026214748237809036,0.05662031670471371,0.16476192941459325
internvl_2_5_8b,test,REAL,5,988,0,0.12353858396087979,0.0397462131079877,0.08115425058746371,0.18980879057198763
internvl_2_5_8b,test,REAL,6,988,0,0.1799066906063082,0.060291768312807664,0.11932466902745593,0.25892197058419697
internvl_2_5_8b,test,REAL,7,988,0,0.22872657098118457,0.0611880600685384,0.1259311222105629,0.36473503485322
internvl_2_5_8b,test,REAL,8,988,0,0.20806758979655593,0.0716834381744652,0.1372918515971544,0.3316009753437426
internvl_2_5_8b,test,REAL,9,988,0,0.27222674638319255,0.0771263255902753,0.15386978779870747,0.43966515013639307
internvl_2_5_8b,test,REAL,10,988,0,0.19172820167014878,0.06712511355275382,0.1271859476448048,0.2943800208261134
internvl_2_5_8b,test,REAL,11,988,0,0.33578384351785834,0.10050979247505787,0.20549183076134078,0.561524043667254
internvl_2_5_8b,test,REAL,12,988,0,0.2667179787637757,0.09497512611652845,0.17652429708038214,0.4224800307070836
internvl_2_5_8b,test,REAL,13,988,0,0.3008770048340918,0.10075973085007896,0.2038933315775734,0.5036074808902211
internvl_2_5_8b,test,REAL,14,988,0,0.45460980837771375,0.12576628941558396,0.25599506582595966,0.7122967274202143
internvl_2_5_8b,test,REAL,15,988,0,0.5675021403074852,0.15618454153525835,0.2916453110779013,0.8439019171417588
internvl_2_5_8b,test,REAL,16,988,0,0.2199281569663937,0.08212449738972843,0.16321369899804292,0.331710541420258
internvl_2_5_8b,test,REAL,17,988,0,0.41575415191321846,0.1295599079940902,0.26220904681526247,0.6749807369233661
internvl_2_5_8b,test,REAL,18,988,0,0.5757182846897229,0.1421509429511622,0.3014383208536033,0.9370389078672116
internvl_2_5_8b,test,REAL,19,988,0,0.660553298304293,0.1696400210991324,0.35487561868653367,1.0206634102558547
internvl_2_5_8b,test,REAL,20,988,0,0.4890513120944281,0.12576825239108555,0.2755865736730002,0.8145704599363464
internvl_2_5_8b,test,REAL,21,988,0,0.3994980145402123,0.11318483101879115,0.2464619617988389,0.5923458053730428
internvl_2_5_8b,test,REAL,22,988,0,0.3929697604427358,0.12197692957468957,0.2610721140129497,0.5776766969822347
internvl_2_5_8b,test,REAL,23,988,0,0.18880279451327886,0.05334844329920939,0.09726639249159072,0.25085465680995883
internvl_2_5_8b,test,REAL,24,988,0,0.2961301730784594,0.0710414766259134,0.14899879142670241,0.4585458586724209
internvl_2_5_8b,test,REAL,25,988,0,0.13535102793770787,0.04394253745384477,0.08479152499090317,0.15709732993774855
internvl_2_5_8b,test,REAL,26,988,0,0.1938153329452213,0.05318484581714751,0.10722334721320115,0.2705254309201756
internvl_2_5_8b,test,REAL,27,988,0,0.17255172239163724,0.044622737168154944,0.08678814469443008,0.2186813410044124
internvl_2_5_8b,test,REAL,28,988,0,0.42765307139487846,0.0834007900166541,0.1966279356333292,0.6792200092753333
internvl_2_5_8b,test,REAL,29,988,0,0.42468014746061983,0.11688205112723687,0.25008161177966565,0.6681829560548067
internvl_2_5_8b,test,REAL,30,988,0,0.7893963047566822,0.1831896296184924,0.39268943868228234,1.2300903571562634
