signal,label,layer,mean,median,q25,q75
AE,0,28,0.5004832,0.49505875,0.4026922583580017,0.5991014838218689
AE,0,29,0.53533036,0.52854455,0.45690877735614777,0.6174872517585754
AE,0,30,0.5444947,0.5397066,0.4742673933506012,0.609820693731308
AE,0,31,0.519747,0.51409394,0.45138558745384216,0.5864963233470917
AE,0,32,0.5046654,0.50147176,0.4576493799686432,0.553457498550415
AE,1,1,0.5250725,0.534425,0.48910199105739594,0.5610907822847366
AE,1,2,0.514201,0.5167973,0.4848702475428581,0.545564204454422
AE,1,3,0.47078666,0.4553072,0.20545997470617294,0.7312587648630142
AE,1,4,0.47617632,0.47777218,0.19505513831973076,0.7472809851169586
AE,1,5,0.49234676,0.5017797,0.23799331113696098,0.7390401512384415
AE,1,6,0.5063549,0.5305637,0.29561448842287064,0.7093175053596497
AE,1,7,0.5191384,0.5394096,0.3450559824705124,0.6875566244125366
AE,1,8,0.5159341,0.52830684,0.3492538407444954,0.6813150644302368
AE,1,9,0.5267316,0.53474814,0.3870105519890785,0.66048963367939
AE,1,10,0.5344625,0.53649336,0.4171393886208534,0.6547436714172363
AE,1,11,0.5428493,0.5487026,0.44501879066228867,0.6451356410980225
AE,1,12,0.5491872,0.55107194,0.4589117765426636,0.63798688352108
AE,1,13,0.55466676,0.5614161,0.44367004185914993,0.6610472202301025
AE,1,14,0.54624736,0.5491089,0.45230283588171005,0.6346895098686218
AE,1,15,0.5754468,0.57019395,0.4777403026819229,0.6698724776506424
AE,1,16,0.5728005,0.5731429,0.4790128096938133,0.6659458130598068
AE,1,17,0.5686053,0.5682974,0.47510335594415665,0.6655299663543701
AE,1,18,0.61404675,0.6134991,0.5195439606904984,0.712356373667717
AE,1,19,0.6327224,0.6381762,0.5433738231658936,0.7352287769317627
AE,1,20,0.64539,0.64770067,0.5479788482189178,0.7562850117683411
AE,1,21,0.63558924,0.635336,0.5409714728593826,0.7372316718101501
AE,1,22,0.6534581,0.6543641,0.5526853203773499,0.7642014622688293
AE,1,23,0.6577337,0.6668315,0.5669043958187103,0.7573007941246033
AE,1,24,0.63144404,0.6381413,0.5383915901184082,0.7295922785997391
AE,1,25,0.6643322,0.67324245,0.5708894580602646,0.7672105878591537
AE,1,26,0.60082954,0.60385126,0.5224882811307907,0.680524468421936
AE,1,27,0.6486856,0.6572608,0.5660782903432846,0.735526904463768
AE,1,28,0.53950983,0.5383086,0.451444648206234,0.6241008788347244
AE,1,29,0.6100259,0.61367285,0.530031681060791,0.691887304186821
AE,1,30,0.6207521,0.62230194,0.5476880669593811,0.6966779381036758
AE,1,31,0.570746,0.57097316,0.505089059472084,0.6385036706924438
AE,1,32,0.53113663,0.52771354,0.4811631292104721,0.5808442085981369
I,0,1,0.61166847,0.5855682,0.5391185879707336,0.6555144190788269
I,0,2,0.70573664,0.68432057,0.6326543092727661,0.7449769377708435
I,0,3,0.9303194,0.9096637,0.7982451617717743,1.0365093350410461
I,0,4,0.6107777,0.5806456,0.49242767691612244,0.6853698492050171
I,0,5,0.6881273,0.63607705,0.530528724193573,0.774862140417099
I,0,6,0.8637566,0.74617463,0.6241261065006256,0.9403458535671234
I,0,7,1.1613795,0.9168008,0.7312534749507904,1.1915274858474731
I,0,8,1.268133,1.036485,0.8020628392696381,1.411294162273407
I,0,9,1.7047329,1.3544523,1.043366253376007,1.8484927415847778
I,0,10,2.1859064,1.8717262,1.4090330600738525,2.581410765647888
I,0,11,3.2732906,2.8719666,2.0912671089172363,4.03162956237793
I,0,12,7.861473,7.695427,6.431654453277588,9.092203140258789
I,0,13,4.2715654,4.04063,3.059648871421814,5.22756290435791
I,0,14,6.8044567,6.87695,5.315226078033447,8.31869125366211
I,0,15,10.609035,10.737877,7.997253656387329,13.339184761047363
I,0,16,8.290309,8.377034,6.331644296646118,10.254340171813965
I,0,17,7.2160473,6.9306774,5.3199098110198975,8.688527584075928
I,0,18,12.623118,12.788225,10.036308288574219,15.599133491516113
I,0,19,11.358599,11.575667,9.442945003509521,13.641776084899902
I,0,20,19.816683,21.052555,16.347460746765137,24.59069061279297
I,0,21,25.94386,27.865568,21.77912425994873,32.2942008972168
I,0,22,25.479183,27.215736,19.86781883239746,32.97854995727539
I,0,23,26.95682,29.163605,23.539705276489258,33.281606674194336
I,0,24,14.811924,15.526579,12.303908348083496,18.346111297607422
I,0,25,31.087328,33.01734,25.65389633178711,38.8419075012207
I,0,26,17.113876,18.131004,13.819202423095703,21.615367889404297
I,0,27,26.5981,28.38446,22.337944984436035,32.72328186035156
I,0,28,2.5158687,2.2662475,1.842180848121643,2.8674285411834717
I,0,29,13.604576,13.743088,10.557239055633545,16.75788116455078
I,0,30,18.005457,18.302423,14.831508159637451,21.75632667541504
I,0,31,5.298504,5.020737,4.0472571849823,6.238197326660156
I,0,32,12.829853,12.400179,11.150349140167236,14.049781799316406
I,1,1,0.78724945,0.827397,0.6481911391019821,0.9196885973215103
I,1,2,0.8561202,0.8432462,0.7061110287904739,0.992282971739769
I,1,3,0.98870444,0.96252847,0.843029260635376,1.106599509716034
I,1,4,0.852458,0.76980716,0.606438621878624,1.0484929084777832
I,1,5,0.988307,0.89716685,0.6617159247398376,1.1827726364135742
I,1,6,1.3962739,1.1981609,0.8052493780851364,1.7179602980613708
I,1,7,2.5590386,2.1551578,1.0669421553611755,3.7188006043434143
I,1,8,2.612214,2.315456,1.177140474319458,3.8230013251304626
I,1,9,3.5325139,2.9888525,1.5848670899868011,4.623906970024109
I,1,10,4.0439634,4.058863,2.2718783020973206,5.546052932739258
I,1,11,5.8525796,6.092065,3.7358713150024414,7.823152661323547
I,1,12,9.640249,9.076164,7.351658582687378,11.44418716430664
I,1,13,6.5686984,6.302617,4.472324728965759,8.581469058990479
I,1,14,7.4138603,7.46055,5.498921275138855,9.24254035949707
I,1,15,13.377673,13.733299,9.82982349395752,17.205646514892578
I,1,16,10.696228,11.1119,8.257141828536987,13.37105941772461
I,1,17,11.093187,10.918484,6.765576243400574,15.473659038543701
I,1,18,14.434792,14.894815,11.34102201461792,18.025119304656982
I,1,19,13.224662,13.495457,9.930387496948242,16.913774490356445
I,1,20,20.446747,21.714626,15.698631763458252,26.1150164604187
I,1,21,24.685268,26.091759,18.7417893409729,31.56372308731079
I,1,22,20.783915,20.797014,13.207558870315552,27.741876125335693
I,1,23,22.447565,23.127983,16.12405252456665,29.24564266204834
I,1,24,12.442997,12.6014385,8.35916256904602,16.424681663513184
I,1,25,26.653086,26.732262,18.90019989013672,34.5428466796875
I,1,26,15.185,15.429966,10.54265308380127,19.614070892333984
I,1,27,24.251143,25.182096,17.055758953094482,31.24762725830078
I,1,28,3.2823818,2.7547262,2.0203700065612793,3.902233898639679
I,1,29,13.098347,12.650473,8.708081245422363,16.508294105529785
I,1,30,18.270853,18.203712,13.690632343292236,22.808451175689697
I,1,31,6.6032715,6.1168547,4.40435266494751,8.238374471664429
I,1,32,15.52638,15.314439,13.100167512893677,17.480616569519043
S,0,1,0.8659626,0.80253077,0.6339981555938721,0.9863646924495697
S,0,2,0.5735438,0.5578209,0.5137978196144104,0.6202751994132996
S,0,3,0.5473011,0.5386628,0.47503720223903656,0.6086114048957825
S,0,4,0.43033168,0.40278202,0.3450970947742462,0.47603532671928406
S,0,5,0.4992764,0.4561,0.3744243234395981,0.5619969069957733
S,0,6,0.61268157,0.5100698,0.4256696105003357,0.6385838985443115
S,0,7,0.8333706,0.6130213,0.48471173644065857,0.826673150062561
S,0,8,0.91020143,0.72243696,0.5555809140205383,1.0102163553237915
S,0,9,1.0805306,0.86130226,0.6596759259700775,1.1788699626922607
S,0,10,1.4077785,1.1828928,0.8800197839736938,1.6682215332984924
S,0,11,2.1280656,1.8746412,1.344736635684967,2.6430389881134033
S,0,12,4.5986934,4.48112,3.651485800743103,5.403011322021484
S,0,13,2.6051583,2.4732237,1.8266099691390991,3.2214332818984985
S,0,14,3.6448226,3.6794677,2.8081514835357666,4.499133348464966
S,0,15,5.0592575,4.97651,3.5835736989974976,6.377246618270874
S,0,16,3.826694,3.8097749,2.8933204412460327,4.745553016662598
S,0,17,3.3300524,3.1456082,2.4297879934310913,3.967251181602478
S,0,18,5.3442826,5.3664236,4.204402923583984,6.58445930480957
S,0,19,4.4014754,4.4143496,3.563244938850403,5.286482572555542
S,0,20,6.250593,6.615987,5.181128263473511,7.712587833404541
S,0,21,9.019402,9.677795,7.799926042556763,10.983421802520752
S,0,22,7.063426,7.5555544,5.657428026199341,9.030751705169678
S,0,23,7.0334253,7.487648,6.144728660583496,8.54727840423584
S,0,24,3.524235,3.6677299,2.937227964401245,4.304910898208618
S,0,25,7.6316285,8.084132,6.256479501724243,9.492133140563965
S,0,26,4.1709266,4.2675138,3.235293388366699,5.168683290481567
S,0,27,6.0677404,6.397316,5.049481391906738,7.3964009284973145
S,0,28,0.5705634,0.5035368,0.41312429308891296,0.6279240250587463
S,0,29,2.7481515,2.7265716,2.0804333686828613,3.3930686712265015
S,0,30,3.9126854,3.8920121,3.0920130014419556,4.774524688720703
S,0,31,1.5939679,1.526607,1.2529239654541016,1.8509501814842224
S,0,32,16.003517,15.435454,14.014366149902344,17.13611888885498
S,1,1,1.1785238,1.0284109,0.7842181473970413,1.6684408783912659
S,1,2,0.6524155,0.64755166,0.5678455084562302,0.7219805121421814
S,1,3,0.5696357,0.553895,0.4736238420009613,0.6469639986753464
S,1,4,0.61947984,0.5419746,0.4192578196525574,0.7559165954589844
S,1,5,0.75000703,0.65608585,0.4770345166325569,0.9077787101268768
S,1,6,1.0511664,0.87343407,0.5447173565626144,1.3193270564079285
S,1,7,1.9609699,1.6383529,0.7173304408788681,2.890443444252014
S,1,8,1.9287087,1.6904492,0.8075623214244843,2.819119691848755
S,1,9,2.2445555,1.9296681,1.0017020106315613,2.9725563526153564
S,1,10,2.6427155,2.625055,1.443820834159851,3.6764772534370422
S,1,11,3.8255682,3.9477813,2.4053410291671753,5.164826989173889
S,1,12,5.7922716,5.4783525,4.297534704208374,7.000938892364502
S,1,13,3.934307,3.7727413,2.6309757828712463,5.188513517379761
S,1,14,3.987324,3.9403133,2.82179594039917,5.045665740966797
S,1,15,6.7880597,6.8618693,4.7411017417907715,8.896979093551636
S,1,16,4.890802,5.083324,3.6529300808906555,6.206758499145508
S,1,17,5.3458776,5.285805,3.0873435735702515,7.52417254447937
S,1,18,6.218931,6.340973,4.745393514633179,7.822154641151428
S,1,19,5.618789,5.5948105,3.873902142047882,7.388135194778442
S,1,20,6.7132516,7.114843,4.988229751586914,8.611680269241333
S,1,21,8.942455,9.393442,6.739072680473328,11.407594919204712
S,1,22,5.9789114,6.081846,3.810073971748352,8.036355972290039
S,1,23,6.170941,6.382508,4.290430784225464,8.031200408935547
S,1,24,3.0893815,3.1099558,2.008927345275879,4.0578285455703735
S,1,25,6.7440357,6.690632,4.567626714706421,8.775373458862305
S,1,26,3.8754127,3.78105,2.543596625328064,4.88969612121582
S,1,27,5.6039786,5.7393265,3.725195050239563,7.263326168060303
S,1,28,0.74042076,0.60693526,0.4513278305530548,0.851254016160965
S,1,29,2.8726668,2.6126738,1.7661755979061127,3.5357354879379272
S,1,30,3.9987547,3.8808718,2.836771786212921,5.025574564933777
S,1,31,1.9341675,1.7869872,1.3252573609352112,2.375570833683014
S,1,32,20.587694,19.122082,16.642581939697266,22.243185997009277
S_C,0,1,0.35042992,0.3088229,0.2690332680940628,0.39314591884613037
S_C,0,2,0.44664058,0.4423487,0.415948286652565,0.472163662314415
S_C,0,3,0.2736961,0.26988205,0.23787591606378555,0.304120272397995
S_C,0,4,0.21906063,0.20441404,0.17430362850427628,0.24194224923849106
S_C,0,5,0.26123714,0.23786467,0.19452279061079025,0.2932255417108536
S_C,0,6,0.32844114,0.27221036,0.22529496997594833,0.3426930457353592
S_C,0,7,0.45738772,0.33353385,0.2628902196884155,0.45041777193546295
S_C,0,8,0.4931129,0.39025903,0.29855605959892273,0.5441781580448151
S_C,0,9,0.5828892,0.4645003,0.3538927137851715,0.6329999566078186
S_C,0,10,0.76009196,0.6317879,0.46781517565250397,0.9012275338172913
S_C,0,11,1.1544791,1.002093,0.7179560959339142,1.4281450510025024
S_C,0,12,2.6456814,2.518454,2.0045779943466187,3.1281356811523438
S_C,0,13,1.3934093,1.3059458,0.9608523845672607,1.7189176082611084
S_C,0,14,1.9516666,1.9665439,1.498566210269928,2.412846565246582
S_C,0,15,2.8707259,2.7471213,1.9358646869659424,3.648285746574402
S_C,0,16,1.9754739,1.9658557,1.5049155354499817,2.428792715072632
S_C,0,17,1.8037977,1.6869899,1.298961579799652,2.1452975273132324
S_C,0,18,2.923732,2.9125688,2.2714544534683228,3.61520254611969
S_C,0,19,2.3388915,2.332064,1.8641901016235352,2.812371850013733
S_C,0,20,3.285882,3.483447,2.7313568592071533,4.055946350097656
S_C,0,21,4.815049,5.133771,4.2026526927948,5.875766277313232
S_C,0,22,3.6421387,3.9044933,2.9199392795562744,4.65230131149292
S_C,0,23,3.6445527,3.877365,3.2002254724502563,4.427876710891724
S_C,0,24,1.792455,1.8628054,1.4908980131149292,2.1898977756500244
S_C,0,25,3.914116,4.1287575,3.2000935077667236,4.869106769561768
S_C,0,26,2.1317892,2.1683605,1.6415388584136963,2.638121485710144
S_C,0,27,3.0459726,3.2022681,2.512820243835449,3.719088912010193
S_C,0,28,0.29369074,0.25938398,0.212279312312603,0.3237382471561432
S_C,0,29,1.4293786,1.4113126,1.0800093412399292,1.762296736240387
S_C,0,30,2.0199573,2.0080445,1.600975751876831,2.454820156097412
S_C,0,31,0.8494437,0.8131896,0.6720772087574005,0.9860058128833771
S_C,0,32,8.832432,8.499677,7.688830137252808,9.497296333312988
S_C,1,1,0.5414663,0.54661316,0.37312254309654236,0.6825274527072906
S_C,1,2,0.48050588,0.47956216,0.44190818071365356,0.5185332745313644
S_C,1,3,0.28492275,0.27713525,0.2374011166393757,0.3233504742383957
S_C,1,4,0.31938773,0.27701667,0.21119875460863113,0.3940423056483269
S_C,1,5,0.39785907,0.3427486,0.24771523848176003,0.4826507568359375
S_C,1,6,0.56760484,0.46773696,0.2899553030729294,0.713028609752655
S_C,1,7,1.1055647,0.8965086,0.3900504857301712,1.6259023249149323
S_C,1,8,1.0624777,0.9184361,0.43490276485681534,1.568470537662506
S_C,1,9,1.2247398,1.0363102,0.5368008762598038,1.6140415370464325
S_C,1,10,1.4510545,1.4234924,0.7707013338804245,2.0298757553100586
S_C,1,11,2.1167269,2.1660707,1.293271005153656,2.8784037828445435
S_C,1,12,3.31068,3.085299,2.369790554046631,4.032812714576721
S_C,1,13,2.1438818,2.0381904,1.4004787504673004,2.859526038169861
S_C,1,14,2.1439254,2.1098874,1.4958540797233582,2.7223238348960876
S_C,1,15,3.8273833,3.8613312,2.6043620109558105,5.063594818115234
S_C,1,16,2.5939946,2.6677952,1.909571647644043,3.3201306462287903
S_C,1,17,2.989724,2.903514,1.6656962633132935,4.244838237762451
S_C,1,18,3.4537187,3.4995656,2.603520929813385,4.36411440372467
S_C,1,19,3.0757313,3.0414433,2.067870795726776,4.077143311500549
S_C,1,20,3.522653,3.7428381,2.6136170625686646,4.523899555206299
S_C,1,21,4.8440356,5.0772905,3.63464891910553,6.164582967758179
S_C,1,22,3.1171656,3.1813803,1.9892118573188782,4.194652557373047
S_C,1,23,3.2276,3.3250914,2.218256711959839,4.185351014137268
S_C,1,24,1.5586829,1.5641155,1.0120030045509338,2.054488718509674
S_C,1,25,3.4654098,3.427796,2.336106777191162,4.489445805549622
S_C,1,26,1.9843103,1.9148781,1.2886335849761963,2.486142933368683
S_C,1,27,2.8114054,2.8657932,1.8516607284545898,3.6448399424552917
S_C,1,28,0.3822518,0.31256008,0.23241284862160683,0.4390750601887703
S_C,1,29,1.5199566,1.3600222,0.9233638346195221,1.8449003994464874
S_C,1,30,2.0823867,2.0176988,1.4872834980487823,2.602782666683197
S_C,1,31,1.0337961,0.9580822,0.715850293636322,1.2674523293972015
S_C,1,32,11.338361,10.594067,9.256975173950195,12.302354335784912
N_C,0,1,0.25643864,0.22477184,0.19529060274362564,0.2870693802833557
N_C,0,2,0.35474533,0.3493809,0.32395751774311066,0.38003185391426086
N_C,0,3,0.1327295,0.1309001,0.11460231989622116,0.14782463014125824
N_C,0,4,0.12099893,0.111562446,0.09255019575357437,0.13408220559358597
N_C,0,5,0.14224346,0.1267583,0.1030760332942009,0.15817158669233322
N_C,0,6,0.17998078,0.14025971,0.11238196864724159,0.1847105622291565
N_C,0,7,0.27457422,0.19139594,0.14756359159946442,0.2649344652891159
N_C,0,8,0.2689349,0.20623538,0.15379636734724045,0.29513634741306305
N_C,0,9,0.29137695,0.23216894,0.17222490906715393,0.32385340332984924
N_C,0,10,0.39401045,0.3137751,0.2181186079978943,0.4728734493255615
N_C,0,11,0.61897826,0.50727624,0.3406551331281662,0.7889840602874756
N_C,0,12,1.4463949,1.3211154,0.9783132970333099,1.7468370199203491
N_C,0,13,0.7531713,0.6625786,0.44156236946582794,0.9657152891159058
N_C,0,14,0.89351285,0.89383274,0.6433569192886353,1.1396414041519165
N_C,0,15,1.6230605,1.437829,0.9580148756504059,2.0853846073150635
N_C,0,16,0.8264583,0.78695154,0.5337786674499512,1.0766547918319702
N_C,0,17,0.8564448,0.7524663,0.5658473372459412,1.0095962882041931
N_C,0,18,1.5332513,1.4854369,1.1022472977638245,1.9242297410964966
N_C,0,19,1.2891101,1.2766432,1.0054969191551208,1.5597002506256104
N_C,0,20,1.3985721,1.4422016,1.109230637550354,1.717625081539154
N_C,0,21,2.3502269,2.4221072,2.0186291933059692,2.823625087738037
N_C,0,22,1.5055465,1.5870341,1.2269922494888306,1.8688308000564575
N_C,0,23,1.5153826,1.5360658,1.259043276309967,1.8171966671943665
N_C,0,24,0.761809,0.7595246,0.6075575649738312,0.9232656061649323
N_C,0,25,1.5935522,1.5880282,1.2431482672691345,1.9284284710884094
N_C,0,26,0.92569196,0.862305,0.6492769420146942,1.083911418914795
N_C,0,27,1.210265,1.1946424,0.9283466339111328,1.4432938694953918
N_C,0,28,0.14253673,0.121871166,0.10308893397450447,0.14613140374422073
N_C,0,29,0.6493267,0.6045379,0.4559880495071411,0.7950712740421295
N_C,0,30,0.7721762,0.7109437,0.5667403042316437,0.9208201766014099
N_C,0,31,0.4993211,0.48164284,0.4115723818540573,0.5603278875350952
N_C,0,32,6.7920346,6.6042104,6.0098607540130615,7.301925420761108
N_C,1,1,0.3930685,0.37896794,0.2655071094632149,0.5005777925252914
N_C,1,2,0.3641208,0.3615035,0.33298352360725403,0.3909093737602234
N_C,1,3,0.13901423,0.13448378,0.11526448279619217,0.15708555653691292
N_C,1,4,0.18499038,0.15295725,0.11262211389839649,0.23053882643580437
N_C,1,5,0.22590894,0.18057889,0.1275244988501072,0.2707323953509331
N_C,1,6,0.33835354,0.26461604,0.14915505796670914,0.43380939960479736
N_C,1,7,0.71764094,0.5464594,0.228738933801651,1.0562248826026917
N_C,1,8,0.61176914,0.50664437,0.22430454939603806,0.932486429810524
N_C,1,9,0.61848813,0.52753025,0.2689296007156372,0.8341860920190811
N_C,1,10,0.8044666,0.75443864,0.3851957842707634,1.1506593227386475
N_C,1,11,1.1848419,1.1989324,0.6822556406259537,1.632169395685196
N_C,1,12,1.7625037,1.6013585,1.1835078001022339,2.198540449142456
N_C,1,13,1.175165,1.10641,0.7072808891534805,1.5965573489665985
N_C,1,14,0.9800478,0.9491867,0.6389924883842468,1.265146404504776
N_C,1,15,2.162757,2.1729712,1.4403886795043945,2.828201651573181
N_C,1,16,1.1815264,1.2244205,0.810528889298439,1.5469957292079926
N_C,1,17,1.6516416,1.55366,0.7826167345046997,2.4023900628089905
N_C,1,18,1.9206587,1.8703761,1.3476805984973907,2.459231376647949
N_C,1,19,1.8201104,1.7727934,1.1777511239051819,2.4174633622169495
N_C,1,20,1.6630213,1.6968312,1.1540682017803192,2.146483898162842
N_C,1,21,2.614251,2.61034,1.8766463994979858,3.2878535985946655
N_C,1,22,1.4789163,1.4844553,0.9697742015123367,1.9624040126800537
N_C,1,23,1.4755523,1.4441311,0.9622582942247391,1.860877364873886
N_C,1,24,0.6894502,0.6761848,0.43405361473560333,0.8974895030260086
N_C,1,25,1.5784479,1.516608,1.0362708270549774,1.9546705484390259
N_C,1,26,0.9582136,0.835935,0.5687072426080704,1.1165578365325928
N_C,1,27,1.2136178,1.1696019,0.757877305150032,1.5312306582927704
N_C,1,28,0.18903795,0.14180931,0.112355912104249,0.19140498712658882
N_C,1,29,0.8322882,0.6527816,0.42380496859550476,0.9575187265872955
N_C,1,30,0.8832482,0.7941255,0.5689694434404373,1.0894142985343933
N_C,1,31,0.6143899,0.56426656,0.4407362937927246,0.7299462109804153
N_C,1,32,8.4499235,7.9634705,6.9622451066970825,9.131778001785278
kappa_C,0,1,0.7308247,0.7319698,0.709704726934433,0.7537739872932434
kappa_C,0,2,0.7938206,0.7979361,0.7635735273361206,0.8293983340263367
kappa_C,0,3,0.4855661,0.4810587,0.4584018290042877,0.5072537064552307
kappa_C,0,4,0.5466364,0.5445866,0.5222535729408264,0.5687799155712128
kappa_C,0,5,0.53787726,0.53638214,0.5110013782978058,0.562094658613205
kappa_C,0,6,0.5262663,0.5169881,0.48934368789196014,0.5524500906467438
kappa_C,0,7,0.58096606,0.5761974,0.549077183008194,0.6082049012184143
kappa_C,0,8,0.5302222,0.5308137,0.4960203617811203,0.5632729828357697
kappa_C,0,9,0.49652258,0.49639356,0.4681379348039627,0.5233920216560364
kappa_C,0,10,0.49734735,0.49307722,0.45363545417785645,0.5343364775180817
kappa_C,0,11,0.5147664,0.50667703,0.4625888466835022,0.5596761405467987
kappa_C,0,12,0.528961,0.52168834,0.4678400754928589,0.5839920341968536
kappa_C,0,13,0.5137766,0.5095472,0.4411536008119583,0.5788630247116089
kappa_C,0,14,0.45221233,0.44627735,0.41552451252937317,0.4833291321992874
kappa_C,0,15,0.53753126,0.5253246,0.4714242070913315,0.596055269241333
kappa_C,0,16,0.4048334,0.3966623,0.3514842540025711,0.448896661400795
kappa_C,0,17,0.46129128,0.44917056,0.4203334450721741,0.4904230237007141
kappa_C,0,18,0.51489383,0.5037193,0.46728599071502686,0.5515929162502289
kappa_C,0,19,0.5465933,0.53973347,0.5022951662540436,0.5847175717353821
kappa_C,0,20,0.42763358,0.41686,0.38245080411434174,0.46011000871658325
kappa_C,0,21,0.49064696,0.48228896,0.4422943443059921,0.528592586517334
kappa_C,0,22,0.42218325,0.40921348,0.37237490713596344,0.4586917906999588
kappa_C,0,23,0.41575697,0.40209347,0.3651876598596573,0.45248641073703766
kappa_C,0,24,0.42289308,0.4103746,0.3770650029182434,0.4569269269704819
kappa_C,0,25,0.4114506,0.39295807,0.35240812599658966,0.4493551701307297
kappa_C,0,26,0.43195498,0.41501847,0.37484143674373627,0.46852028369903564
kappa_C,0,27,0.40024844,0.38433436,0.3471122831106186,0.43480002880096436
kappa_C,0,28,0.48086643,0.46979842,0.4355178028345108,0.5129393339157104
kappa_C,0,29,0.44949108,0.43593463,0.39854131639003754,0.4871867895126343
kappa_C,0,30,0.38248557,0.37118173,0.3389003574848175,0.4117460548877716
kappa_C,0,31,0.6011748,0.5922468,0.557203859090805,0.6350041925907135
kappa_C,0,32,0.7725917,0.77420765,0.7429351806640625,0.8047533929347992
kappa_C,1,1,0.72165334,0.7248113,0.6937541663646698,0.7539430111646652
kappa_C,1,2,0.75875056,0.7575579,0.7150743901729584,0.8017975389957428
kappa_C,1,3,0.4882967,0.48467523,0.46187858283519745,0.5113703012466431
kappa_C,1,4,0.5636587,0.5580225,0.5272430926561356,0.5933782607316971
kappa_C,1,5,0.5471482,0.5386444,0.5079137682914734,0.5770294815301895
kappa_C,1,6,0.56469345,0.56106675,0.5132467895746231,0.6092164814472198
kappa_C,1,7,0.62105083,0.6169962,0.5799004882574081,0.6573488563299179
kappa_C,1,8,0.5518519,0.55140734,0.5028221905231476,0.5997022688388824
kappa_C,1,9,0.5041249,0.5050571,0.4686899557709694,0.5401872843503952
kappa_C,1,10,0.5311779,0.53244543,0.48127396404743195,0.578615665435791
kappa_C,1,11,0.54486686,0.54644537,0.49664953351020813,0.5916576087474823
kappa_C,1,12,0.522535,0.51496637,0.46855468302965164,0.5693936794996262
kappa_C,1,13,0.5322851,0.5305395,0.4748307093977928,0.5875533521175385
kappa_C,1,14,0.4486062,0.4407627,0.40521983802318573,0.4832990765571594
kappa_C,1,15,0.5554792,0.5482195,0.4955112114548683,0.6102200299501419
kappa_C,1,16,0.44447395,0.4449516,0.4014504477381706,0.48558053374290466
kappa_C,1,17,0.5258873,0.5187062,0.4661049321293831,0.5798537284135818
kappa_C,1,18,0.5442321,0.53182316,0.48173654824495316,0.5985338985919952
kappa_C,1,19,0.5795979,0.5773711,0.5249365717172623,0.6328915357589722
kappa_C,1,20,0.4678953,0.45158213,0.4059705510735512,0.5166256427764893
kappa_C,1,21,0.53347313,0.5222361,0.4736963137984276,0.5838467180728912
kappa_C,1,22,0.4792683,0.4638403,0.40788424015045166,0.5375331938266754
kappa_C,1,23,0.45083004,0.43527123,0.38623642921447754,0.49696753919124603
kappa_C,1,24,0.43903908,0.42605537,0.38429994881153107,0.48022251576185226
kappa_C,1,25,0.45831633,0.44073117,0.3792782202363014,0.5229587554931641
kappa_C,1,26,0.4672355,0.45029402,0.40564218163490295,0.5049256086349487
kappa_C,1,27,0.4298934,0.42017514,0.37601788341999054,0.47265806049108505
kappa_C,1,28,0.47840762,0.4644708,0.42868780344724655,0.5134858936071396
kappa_C,1,29,0.509077,0.48365813,0.4327705129981041,0.5623655766248703
kappa_C,1,30,0.41608733,0.4052912,0.3681003451347351,0.4504996985197067
kappa_C,1,31,0.60774666,0.60172206,0.5585656464099884,0.6521691232919693
