image_id,response_index,label,layer,strategy,region,log_probability_delta,absolute_log_probability_delta,target_logit_delta
128142,12,1,16,conditional,5,-0.05213606357574463,0.05213606357574463,-0.078125
128142,12,1,16,composition,5,-0.05213606357574463,0.05213606357574463,-0.078125
128142,12,1,16,random,3,-0.000548243522644043,0.000548243522644043,0.0
128142,12,1,24,WRITE,5,-0.010994791984558105,0.010994791984558105,-0.015625
128142,12,1,24,conditional,5,-0.010994791984558105,0.010994791984558105,-0.015625
128142,12,1,24,composition,5,-0.010994791984558105,0.010994791984558105,-0.015625
128142,12,1,24,random,3,0.0004483461380004883,0.0004483461380004883,0.0
128142,12,1,32,WRITE,0,-0.00028192996978759766,0.00028192996978759766,-0.015625
128142,12,1,32,conditional,2,-0.002223968505859375,0.002223968505859375,0.0
128142,12,1,32,composition,2,-0.002223968505859375,0.002223968505859375,0.0
128142,12,1,32,random,5,-0.006425976753234863,0.006425976753234863,-0.03125
128756,73,0,8,WRITE,6,0.00799250602722168,0.00799250602722168,0.015625
128756,73,0,8,conditional,6,0.00799250602722168,0.00799250602722168,0.015625
128756,73,0,8,composition,6,0.00799250602722168,0.00799250602722168,0.015625
128756,73,0,8,random,7,0.007464230060577393,0.007464230060577393,0.015625
128756,73,0,16,WRITE,5,0.014481723308563232,0.014481723308563232,-0.015625
128756,73,0,16,conditional,5,0.014481723308563232,0.014481723308563232,-0.015625
128756,73,0,16,composition,5,0.014481723308563232,0.014481723308563232,-0.015625
128756,73,0,16,random,7,-0.0023398995399475098,0.0023398995399475098,-0.015625
128756,73,0,24,WRITE,4,0.025001168251037598,0.025001168251037598,0.03125
128756,73,0,24,conditional,4,0.025001168251037598,0.025001168251037598,0.03125
128756,73,0,24,composition,4,0.025001168251037598,0.025001168251037598,0.03125
128756,73,0,24,random,6,-0.00025194883346557617,0.00025194883346557617,0.0
128756,73,0,32,WRITE,3,-0.002898991107940674,0.002898991107940674,-0.03125
128756,73,0,32,conditional,3,-0.002898991107940674,0.002898991107940674,-0.03125
128756,73,0,32,composition,3,-0.002898991107940674,0.002898991107940674,-0.03125
128756,73,0,32,random,5,-0.00231015682220459,0.00231015682220459,-0.015625
135483,21,1,8,WRITE,7,7.748603820800781e-07,7.748603820800781e-07,0.0
135483,21,1,8,conditional,7,7.748603820800781e-07,7.748603820800781e-07,0.0
135483,21,1,8,composition,7,7.748603820800781e-07,7.748603820800781e-07,0.0
135483,21,1,8,random,6,4.106760025024414e-05,4.106760025024414e-05,0.0
135483,21,1,16,WRITE,5,-0.0007773637771606445,0.0007773637771606445,0.0
135483,21,1,16,conditional,5,-0.0007773637771606445,0.0007773637771606445,0.0
135483,21,1,16,composition,5,-0.0007773637771606445,0.0007773637771606445,0.0
135483,21,1,16,random,0,-0.0017815828323364258,0.0017815828323364258,0.0
135483,21,1,24,WRITE,5,-0.0010702013969421387,0.0010702013969421387,0.0
135483,21,1,24,conditional,5,-0.0010702013969421387,0.0010702013969421387,0.0
135483,21,1,24,composition,5,-0.0010702013969421387,0.0010702013969421387,0.0
135483,21,1,24,random,0,-1.5616416931152344e-05,1.5616416931152344e-05,0.0
135483,21,1,32,WRITE,6,-0.001112222671508789,0.001112222671508789,0.0
135483,21,1,32,conditional,7,-0.0062787532806396484,0.0062787532806396484,0.015625
135483,21,1,32,composition,7,-0.0062787532806396484,0.0062787532806396484,0.015625
135483,21,1,32,random,3,-0.004978060722351074,0.004978060722351074,-0.015625
137315,48,1,8,WRITE,7,-0.002000153064727783,0.002000153064727783,0.0
137315,48,1,8,conditional,7,-0.002000153064727783,0.002000153064727783,0.0
137315,48,1,8,composition,7,-0.002000153064727783,0.002000153064727783,0.0
137315,48,1,8,random,7,-0.002000153064727783,0.002000153064727783,0.0
137315,48,1,16,WRITE,4,-0.016181588172912598,0.016181588172912598,-0.078125
137315,48,1,16,conditional,4,-0.016181588172912598,0.016181588172912598,-0.078125
137315,48,1,16,composition,4,-0.016181588172912598,0.016181588172912598,-0.078125
137315,48,1,16,random,0,-0.0019621551036834717,0.0019621551036834717,0.0
137315,48,1,24,WRITE,6,-0.00923830270767212,0.00923830270767212,0.0
137315,48,1,24,conditional,4,-0.11744943261146545,0.11744943261146545,-0.296875
137315,48,1,24,composition,4,-0.11744943261146545,0.11744943261146545,-0.296875
137315,48,1,24,random,1,-0.0020578503608703613,0.0020578503608703613,0.0
137315,48,1,32,WRITE,1,-0.0035895705223083496,0.0035895705223083496,-0.0625
137315,48,1,32,conditional,1,-0.0035895705223083496,0.0035895705223083496,-0.0625
137315,48,1,32,composition,1,-0.0035895705223083496,0.0035895705223083496,-0.0625
137315,48,1,32,random,7,-0.0004743337631225586,0.0004743337631225586,0.0
137408,62,0,8,WRITE,5,0.0013413429260253906,0.0013413429260253906,0.0
137408,62,0,8,conditional,5,0.0013413429260253906,0.0013413429260253906,0.0
137408,62,0,8,composition,5,0.0013413429260253906,0.0013413429260253906,0.0
137408,62,0,8,random,4,-0.0007764101028442383,0.0007764101028442383,0.0
137408,62,0,16,WRITE,4,0.054289013147354126,0.054289013147354126,0.140625
137408,62,0,16,conditional,4,0.054289013147354126,0.054289013147354126,0.140625
137408,62,0,16,composition,4,0.054289013147354126,0.054289013147354126,0.140625
137408,62,0,16,random,4,0.054289013147354126,0.054289013147354126,0.140625
137408,62,0,24,WRITE,0,0.007190406322479248,0.007190406322479248,0.015625
137408,62,0,24,conditional,0,0.007190406322479248,0.007190406322479248,0.015625
137408,62,0,24,composition,0,0.007190406322479248,0.007190406322479248,0.015625
137408,62,0,24,random,5,0.006973147392272949,0.006973147392272949,0.015625
137408,62,0,32,WRITE,5,0.01633274555206299,0.01633274555206299,0.0
137408,62,0,32,conditional,7,0.018791794776916504,0.018791794776916504,0.03125
137408,62,0,32,composition,7,0.018791794776916504,0.018791794776916504,0.03125
137408,62,0,32,random,3,0.015431642532348633,0.015431642532348633,0.046875
140203,103,0,8,WRITE,7,-0.0001672506332397461,0.0001672506332397461,0.0
140203,103,0,8,conditional,7,-0.0001672506332397461,0.0001672506332397461,0.0
140203,103,0,8,composition,7,-0.0001672506332397461,0.0001672506332397461,0.0
140203,103,0,8,random,7,-0.0001672506332397461,0.0001672506332397461,0.0
140203,103,0,16,WRITE,3,0.010794639587402344,0.010794639587402344,0.171875
140203,103,0,16,conditional,3,0.010794639587402344,0.010794639587402344,0.171875
140203,103,0,16,composition,3,0.010794639587402344,0.010794639587402344,0.171875
140203,103,0,16,random,4,0.00216066837310791,0.00216066837310791,0.0
140203,103,0,24,WRITE,3,-0.01953113079071045,0.01953113079071045,0.0
140203,103,0,24,conditional,3,-0.01953113079071045,0.01953113079071045,0.0
140203,103,0,24,composition,3,-0.01953113079071045,0.01953113079071045,0.0
140203,103,0,24,random,6,-0.009148597717285156,0.009148597717285156,-0.015625
140203,103,0,32,WRITE,7,-0.010198354721069336,0.010198354721069336,-0.03125
140203,103,0,32,conditional,7,-0.010198354721069336,0.010198354721069336,-0.03125
140203,103,0,32,composition,7,-0.010198354721069336,0.010198354721069336,-0.03125
140203,103,0,32,random,7,-0.010198354721069336,0.010198354721069336,-0.03125
146489,33,1,8,WRITE,5,-0.0002524852752685547,0.0002524852752685547,0.0
146489,33,1,8,conditional,5,-0.0002524852752685547,0.0002524852752685547,0.0
146489,33,1,8,composition,5,-0.0002524852752685547,0.0002524852752685547,0.0
146489,33,1,8,random,0,-0.00014284253120422363,0.00014284253120422363,0.0
146489,33,1,16,WRITE,5,0.002992182970046997,0.002992182970046997,0.015625
146489,33,1,16,conditional,5,0.002992182970046997,0.002992182970046997,0.015625
146489,33,1,16,composition,5,0.002992182970046997,0.002992182970046997,0.015625
146489,33,1,16,random,3,-0.004491835832595825,0.004491835832595825,-0.015625
146489,33,1,24,WRITE,0,0.010046392679214478,0.010046392679214478,0.0
146489,33,1,24,conditional,0,0.010046392679214478,0.010046392679214478,0.0
146489,33,1,24,composition,0,0.010046392679214478,0.010046392679214478,0.0
146489,33,1,24,random,0,0.010046392679214478,0.010046392679214478,0.0
146489,33,1,32,WRITE,1,-0.025808632373809814,0.025808632373809814,-0.09375
146489,33,1,32,conditional,7,0.00645899772644043,0.00645899772644043,0.0
146489,33,1,32,composition,7,0.00645899772644043,0.00645899772644043,0.0
146489,33,1,32,random,4,0.006301552057266235,0.006301552057266235,0.015625
147300,59,1,8,WRITE,5,-5.602836608886719e-06,5.602836608886719e-06,0.0
147300,59,1,8,conditional,5,-5.602836608886719e-06,5.602836608886719e-06,0.0
147300,59,1,8,composition,5,-5.602836608886719e-06,5.602836608886719e-06,0.0
147300,59,1,8,random,5,-5.602836608886719e-06,5.602836608886719e-06,0.0
147300,59,1,16,WRITE,7,0.07424142956733704,0.07424142956733704,0.0625
147300,59,1,16,conditional,7,0.07424142956733704,0.07424142956733704,0.0625
147300,59,1,16,composition,7,0.07424142956733704,0.07424142956733704,0.0625
147300,59,1,16,random,1,7.167458534240723e-05,7.167458534240723e-05,0.0
147300,59,1,24,WRITE,7,-0.053892284631729126,0.053892284631729126,-0.109375
147300,59,1,24,conditional,7,-0.053892284631729126,0.053892284631729126,-0.109375
147300,59,1,24,composition,7,-0.053892284631729126,0.053892284631729126,-0.109375
147300,59,1,24,random,4,-0.0002859830856323242,0.0002859830856323242,0.0
147300,59,1,32,WRITE,1,0.004897058010101318,0.004897058010101318,-0.015625
147300,59,1,32,conditional,0,0.008782625198364258,0.008782625198364258,-0.015625
147300,59,1,32,composition,0,0.008782625198364258,0.008782625198364258,-0.015625
147300,59,1,32,random,7,0.010835051536560059,0.010835051536560059,0.015625
154931,74,1,8,WRITE,1,-8.195638656616211e-06,8.195638656616211e-06,0.0
154931,74,1,8,conditional,6,-8.940696716308594e-08,8.940696716308594e-08,0.0
154931,74,1,8,composition,6,-8.940696716308594e-08,8.940696716308594e-08,0.0
154931,74,1,8,random,2,-1.1324882507324219e-06,1.1324882507324219e-06,0.0
154931,74,1,16,WRITE,1,0.003397613763809204,0.003397613763809204,0.0
154931,74,1,16,conditional,1,0.003397613763809204,0.003397613763809204,0.0
154931,74,1,16,composition,1,0.003397613763809204,0.003397613763809204,0.0
154931,74,1,16,random,3,0.0040368735790252686,0.0040368735790252686,0.015625
154931,74,1,24,WRITE,5,-0.00019308924674987793,0.00019308924674987793,0.0
154931,74,1,24,conditional,5,-0.00019308924674987793,0.00019308924674987793,0.0
154931,74,1,24,composition,5,-0.00019308924674987793,0.00019308924674987793,0.0
154931,74,1,24,random,4,0.0010901987552642822,0.0010901987552642822,0.015625
154931,74,1,32,WRITE,3,-0.004247397184371948,0.004247397184371948,-0.015625
154931,74,1,32,conditional,3,-0.004247397184371948,0.004247397184371948,-0.015625
154931,74,1,32,composition,3,-0.004247397184371948,0.004247397184371948,-0.015625
154931,74,1,32,random,4,0.003042936325073242,0.003042936325073242,0.03125
162530,13,0,8,WRITE,0,-0.004382491111755371,0.004382491111755371,-0.015625
162530,13,0,8,conditional,0,-0.004382491111755371,0.004382491111755371,-0.015625
162530,13,0,8,composition,0,-0.004382491111755371,0.004382491111755371,-0.015625
162530,13,0,8,random,5,0.0023688673973083496,0.0023688673973083496,0.0
162530,13,0,16,WRITE,0,0.09594470262527466,0.09594470262527466,0.21875
162530,13,0,16,conditional,0,0.09594470262527466,0.09594470262527466,0.21875
162530,13,0,16,composition,0,0.09594470262527466,0.09594470262527466,0.21875
162530,13,0,16,random,2,0.003338634967803955,0.003338634967803955,0.0
162530,13,0,24,WRITE,5,0.0022236108779907227,0.0022236108779907227,0.015625
162530,13,0,24,conditional,5,0.0022236108779907227,0.0022236108779907227,0.015625
162530,13,0,24,composition,5,0.0022236108779907227,0.0022236108779907227,0.015625
162530,13,0,24,random,3,0.0018047690391540527,0.0018047690391540527,0.0
162530,13,0,32,WRITE,5,0.01137632131576538,0.01137632131576538,-0.015625
162530,13,0,32,conditional,5,0.01137632131576538,0.01137632131576538,-0.015625
162530,13,0,32,composition,5,0.01137632131576538,0.01137632131576538,-0.015625
162530,13,0,32,random,2,0.004664719104766846,0.004664719104766846,0.0
173968,46,0,8,WRITE,7,2.652406692504883e-06,2.652406692504883e-06,0.0
173968,46,0,8,conditional,7,2.652406692504883e-06,2.652406692504883e-06,0.0
173968,46,0,8,composition,7,2.652406692504883e-06,2.652406692504883e-06,0.0
173968,46,0,8,random,6,0.0002735555171966553,0.0002735555171966553,0.0
173968,46,0,16,WRITE,7,-0.006010264158248901,0.006010264158248901,0.015625
173968,46,0,16,conditional,7,-0.006010264158248901,0.006010264158248901,0.015625
173968,46,0,16,composition,7,-0.006010264158248901,0.006010264158248901,0.015625
173968,46,0,16,random,5,-0.003991454839706421,0.003991454839706421,0.0
173968,46,0,24,WRITE,7,0.017669469118118286,0.017669469118118286,0.078125
173968,46,0,24,conditional,7,0.017669469118118286,0.017669469118118286,0.078125
173968,46,0,24,composition,7,0.017669469118118286,0.017669469118118286,0.078125
173968,46,0,24,random,6,0.006906241178512573,0.006906241178512573,0.03125
173968,46,0,32,WRITE,5,0.0057586729526519775,0.0057586729526519775,0.0
173968,46,0,32,conditional,5,0.0057586729526519775,0.0057586729526519775,0.0
173968,46,0,32,composition,4,0.005619466304779053,0.005619466304779053,0.03125
173968,46,0,32,random,4,0.005619466304779053,0.005619466304779053,0.03125
183166,48,1,8,WRITE,6,0.007363855838775635,0.007363855838775635,0.015625
183166,48,1,8,conditional,6,0.007363855838775635,0.007363855838775635,0.015625
183166,48,1,8,composition,6,0.007363855838775635,0.007363855838775635,0.015625
183166,48,1,8,random,4,0.006917417049407959,0.006917417049407959,0.015625
183166,48,1,16,WRITE,6,-0.00589752197265625,0.00589752197265625,0.0
183166,48,1,16,conditional,6,-0.00589752197265625,0.00589752197265625,0.0
183166,48,1,16,composition,6,-0.00589752197265625,0.00589752197265625,0.0
183166,48,1,16,random,0,0.0013742446899414062,0.0013742446899414062,0.015625
183166,48,1,24,WRITE,6,0.011685729026794434,0.011685729026794434,0.03125
183166,48,1,24,conditional,6,0.011685729026794434,0.011685729026794434,0.03125
183166,48,1,24,composition,6,0.011685729026794434,0.011685729026794434,0.03125
183166,48,1,24,random,7,-0.005814969539642334,0.005814969539642334,0.0
183166,48,1,32,WRITE,6,-0.0045143961906433105,0.0045143961906433105,0.0
183166,48,1,32,conditional,6,-0.0045143961906433105,0.0045143961906433105,0.0
183166,48,1,32,composition,6,-0.0045143961906433105,0.0045143961906433105,0.0
183166,48,1,32,random,7,0.002243518829345703,0.002243518829345703,0.046875
189775,24,1,8,WRITE,0,-2.682209014892578e-07,2.682209014892578e-07,0.0
189775,24,1,8,conditional,0,-2.682209014892578e-07,2.682209014892578e-07,0.0
189775,24,1,8,composition,0,-2.682209014892578e-07,2.682209014892578e-07,0.0
189775,24,1,8,random,5,5.3554773330688477e-05,5.3554773330688477e-05,0.0
189775,24,1,16,WRITE,0,0.007743865251541138,0.007743865251541138,-0.03125
189775,24,1,16,conditional,0,0.007743865251541138,0.007743865251541138,-0.03125
189775,24,1,16,composition,0,0.007743865251541138,0.007743865251541138,-0.03125
189775,24,1,16,random,7,3.5762786865234375e-07,3.5762786865234375e-07,0.0
189775,24,1,24,WRITE,0,0.007305741310119629,0.007305741310119629,0.0
189775,24,1,24,conditional,0,0.007305741310119629,0.007305741310119629,0.0
189775,24,1,24,composition,0,0.007305741310119629,0.007305741310119629,0.0
189775,24,1,24,random,5,-5.352497100830078e-05,5.352497100830078e-05,0.0
189775,24,1,32,WRITE,7,-0.011496812105178833,0.011496812105178833,-0.015625
189775,24,1,32,conditional,1,-0.007541954517364502,0.007541954517364502,-0.046875
189775,24,1,32,composition,1,-0.007541954517364502,0.007541954517364502,-0.046875
189775,24,1,32,random,5,-0.011440038681030273,0.011440038681030273,0.0
192403,82,0,8,WRITE,6,-0.0045511722564697266,0.0045511722564697266,0.0
192403,82,0,8,conditional,6,-0.0045511722564697266,0.0045511722564697266,0.0
192403,82,0,8,composition,6,-0.0045511722564697266,0.0045511722564697266,0.0
192403,82,0,8,random,4,-0.006403565406799316,0.006403565406799316,0.0
192403,82,0,16,WRITE,2,-0.013834834098815918,0.013834834098815918,-0.015625
192403,82,0,16,conditional,2,-0.013834834098815918,0.013834834098815918,-0.015625
192403,82,0,16,composition,2,-0.013834834098815918,0.013834834098815918,-0.015625
192403,82,0,16,random,5,-0.0014047622680664062,0.0014047622680664062,0.0
192403,82,0,24,WRITE,5,-0.14191973209381104,0.14191973209381104,-0.109375
192403,82,0,24,conditional,5,-0.14191973209381104,0.14191973209381104,-0.109375
192403,82,0,24,composition,5,-0.14191973209381104,0.14191973209381104,-0.109375
192403,82,0,24,random,2,-0.016541242599487305,0.016541242599487305,0.03125
192403,82,0,32,WRITE,7,-0.019359230995178223,0.019359230995178223,-0.03125
192403,82,0,32,conditional,4,-0.0039490461349487305,0.0039490461349487305,0.015625
192403,82,0,32,composition,4,-0.0039490461349487305,0.0039490461349487305,0.015625
192403,82,0,32,random,3,-0.015642642974853516,0.015642642974853516,-0.015625
195815,51,1,8,WRITE,6,-0.0010995268821716309,0.0010995268821716309,0.0
195815,51,1,8,conditional,7,0.0011633634567260742,0.0011633634567260742,0.0
195815,51,1,8,composition,7,0.0011633634567260742,0.0011633634567260742,0.0
195815,51,1,8,random,3,-0.0003612041473388672,0.0003612041473388672,0.0
195815,51,1,16,WRITE,0,-0.437045156955719,0.437045156955719,-0.90625
195815,51,1,16,conditional,0,-0.437045156955719,0.437045156955719,-0.90625
195815,51,1,16,composition,0,-0.437045156955719,0.437045156955719,-0.90625
195815,51,1,16,random,1,-0.0009109377861022949,0.0009109377861022949,0.0
195815,51,1,24,WRITE,0,-0.01534569263458252,0.01534569263458252,0.0
195815,51,1,24,conditional,0,-0.01534569263458252,0.01534569263458252,0.0
195815,51,1,24,composition,0,-0.01534569263458252,0.01534569263458252,0.0
195815,51,1,24,random,5,-0.00278627872467041,0.00278627872467041,0.0
195815,51,1,32,WRITE,1,0.01998591423034668,0.01998591423034668,0.03125
195815,51,1,32,conditional,1,0.01998591423034668,0.01998591423034668,0.03125
195815,51,1,32,composition,1,0.01998591423034668,0.01998591423034668,0.03125
195815,51,1,32,random,5,0.01877230405807495,0.01877230405807495,0.03125
208748,9,1,8,WRITE,3,1.2790784239768982e-05,1.2790784239768982e-05,0.0
208748,9,1,8,conditional,3,1.2790784239768982e-05,1.2790784239768982e-05,0.0
208748,9,1,8,composition,3,1.2790784239768982e-05,1.2790784239768982e-05,0.0
208748,9,1,8,random,2,2.6281923055648804e-05,2.6281923055648804e-05,0.0
208748,9,1,16,WRITE,3,0.0005839411169290543,0.0005839411169290543,0.046875
208748,9,1,16,conditional,3,0.0005839411169290543,0.0005839411169290543,0.046875
208748,9,1,16,composition,3,0.0005839411169290543,0.0005839411169290543,0.046875
208748,9,1,16,random,6,-1.4536082744598389e-05,1.4536082744598389e-05,0.0
208748,9,1,24,WRITE,0,0.0004196576774120331,0.0004196576774120331,0.015625
208748,9,1,24,conditional,0,0.0004196576774120331,0.0004196576774120331,0.015625
208748,9,1,24,composition,0,0.0004196576774120331,0.0004196576774120331,0.015625
208748,9,1,24,random,1,1.7210841178894043e-05,1.7210841178894043e-05,0.0
208748,9,1,32,WRITE,0,0.0007680337876081467,0.0007680337876081467,0.0
208748,9,1,32,conditional,0,0.0007680337876081467,0.0007680337876081467,0.0
208748,9,1,32,composition,0,0.0007680337876081467,0.0007680337876081467,0.0
208748,9,1,32,random,5,0.0006109364330768585,0.0006109364330768585,0.015625
209527,59,0,8,WRITE,6,-1.043081283569336e-07,1.043081283569336e-07,0.0
209527,59,0,8,conditional,6,-1.043081283569336e-07,1.043081283569336e-07,0.0
209527,59,0,8,composition,6,-1.043081283569336e-07,1.043081283569336e-07,0.0
209527,59,0,8,random,6,-1.043081283569336e-07,1.043081283569336e-07,0.0
209527,59,0,16,WRITE,6,0.00010526180267333984,0.00010526180267333984,-0.015625
209527,59,0,16,conditional,6,0.00010526180267333984,0.00010526180267333984,-0.015625
209527,59,0,16,composition,6,0.00010526180267333984,0.00010526180267333984,-0.015625
209527,59,0,16,random,0,-0.0012862756848335266,0.0012862756848335266,-0.015625
209527,59,0,24,WRITE,4,0.0015953853726387024,0.0015953853726387024,0.0
209527,59,0,24,conditional,4,0.0015953853726387024,0.0015953853726387024,0.0
209527,59,0,24,composition,4,0.0015953853726387024,0.0015953853726387024,0.0
209527,59,0,24,random,7,0.001114971935749054,0.001114971935749054,0.0
209527,59,0,32,WRITE,1,-0.0007268190383911133,0.0007268190383911133,-0.03125
209527,59,0,32,conditional,6,0.0006916746497154236,0.0006916746497154236,0.03125
209527,59,0,32,composition,6,0.0006916746497154236,0.0006916746497154236,0.03125
209527,59,0,32,random,0,-0.0008368417620658875,0.0008368417620658875,0.0
210795,80,0,8,WRITE,7,-0.0004494190216064453,0.0004494190216064453,0.0
210795,80,0,8,conditional,5,-0.005098223686218262,0.005098223686218262,-0.0078125
210795,80,0,8,composition,7,-0.0004494190216064453,0.0004494190216064453,0.0
210795,80,0,8,random,5,-0.005098223686218262,0.005098223686218262,-0.0078125
210795,80,0,16,WRITE,2,-0.20613563060760498,0.20613563060760498,-0.1953125
210795,80,0,16,conditional,2,-0.20613563060760498,0.20613563060760498,-0.1953125
210795,80,0,16,composition,2,-0.20613563060760498,0.20613563060760498,-0.1953125
210795,80,0,16,random,0,-0.03979980945587158,0.03979980945587158,-0.046875
210795,80,0,24,WRITE,4,0.03772258758544922,0.03772258758544922,0.0546875
210795,80,0,24,conditional,4,0.03772258758544922,0.03772258758544922,0.0546875
210795,80,0,24,composition,4,0.03772258758544922,0.03772258758544922,0.0546875
210795,80,0,24,random,0,0.045538902282714844,0.045538902282714844,0.03125
210795,80,0,32,WRITE,0,0.014297008514404297,0.014297008514404297,0.0234375
210795,80,0,32,conditional,4,0.014904499053955078,0.014904499053955078,0.03125
210795,80,0,32,composition,4,0.014904499053955078,0.014904499053955078,0.03125
210795,80,0,32,random,7,0.00029754638671875,0.00029754638671875,0.0234375
232612,30,1,8,WRITE,6,0.0068520307540893555,0.0068520307540893555,0.015625
232612,30,1,8,conditional,6,0.0068520307540893555,0.0068520307540893555,0.015625
232612,30,1,8,composition,6,0.0068520307540893555,0.0068520307540893555,0.015625
232612,30,1,8,random,7,-0.004949450492858887,0.004949450492858887,0.0
232612,30,1,16,WRITE,5,-0.037901997566223145,0.037901997566223145,0.015625
232612,30,1,16,conditional,5,-0.037901997566223145,0.037901997566223145,0.015625
232612,30,1,16,composition,5,-0.037901997566223145,0.037901997566223145,0.015625
232612,30,1,16,random,4,0.005464792251586914,0.005464792251586914,0.0
232612,30,1,24,WRITE,5,0.027283191680908203,0.027283191680908203,0.0625
232612,30,1,24,conditional,5,0.027283191680908203,0.027283191680908203,0.0625
232612,30,1,24,composition,5,0.027283191680908203,0.027283191680908203,0.0625
232612,30,1,24,random,6,0.006118059158325195,0.006118059158325195,0.015625
232612,30,1,32,WRITE,5,0.017404675483703613,0.017404675483703613,0.015625
232612,30,1,32,conditional,5,0.017404675483703613,0.017404675483703613,0.015625
232612,30,1,32,composition,5,0.017404675483703613,0.017404675483703613,0.015625
232612,30,1,32,random,7,0.0020645856857299805,0.0020645856857299805,0.0
239988,86,0,8,WRITE,7,-0.0014717578887939453,0.0014717578887939453,0.0
239988,86,0,8,conditional,2,-0.002016425132751465,0.002016425132751465,0.0
239988,86,0,8,composition,2,-0.002016425132751465,0.002016425132751465,0.0
239988,86,0,8,random,7,-0.0014717578887939453,0.0014717578887939453,0.0
239988,86,0,16,WRITE,2,0.06524825096130371,0.06524825096130371,0.0625
239988,86,0,16,conditional,2,0.06524825096130371,0.06524825096130371,0.0625
239988,86,0,16,composition,2,0.06524825096130371,0.06524825096130371,0.0625
239988,86,0,16,random,7,-0.0032906532287597656,0.0032906532287597656,0.0
239988,86,0,24,WRITE,2,0.001922011375427246,0.001922011375427246,0.015625
239988,86,0,24,conditional,2,0.001922011375427246,0.001922011375427246,0.015625
239988,86,0,24,composition,2,0.001922011375427246,0.001922011375427246,0.015625
239988,86,0,24,random,5,-0.006399631500244141,0.006399631500244141,0.0
239988,86,0,32,WRITE,7,-0.004515290260314941,0.004515290260314941,0.0
239988,86,0,32,conditional,4,-0.007800459861755371,0.007800459861755371,0.015625
239988,86,0,32,composition,4,-0.007800459861755371,0.007800459861755371,0.015625
239988,86,0,32,random,2,-0.007145881652832031,0.007145881652832031,-0.015625
242301,101,0,8,WRITE,5,0.0011104345321655273,0.0011104345321655273,0.0
242301,101,0,8,conditional,5,0.0011104345321655273,0.0011104345321655273,0.0
242301,101,0,8,composition,5,0.0011104345321655273,0.0011104345321655273,0.0
242301,101,0,8,random,0,-0.000544428825378418,0.000544428825378418,0.0
242301,101,0,16,WRITE,3,-0.054080843925476074,0.054080843925476074,-0.09375
242301,101,0,16,conditional,3,-0.054080843925476074,0.054080843925476074,-0.09375
242301,101,0,16,composition,3,-0.054080843925476074,0.054080843925476074,-0.09375
242301,101,0,16,random,2,0.0035905838012695312,0.0035905838012695312,0.0
242301,101,0,24,WRITE,3,0.025173187255859375,0.025173187255859375,0.0625
242301,101,0,24,conditional,3,0.025173187255859375,0.025173187255859375,0.0625
242301,101,0,24,composition,3,0.025173187255859375,0.025173187255859375,0.0625
242301,101,0,24,random,1,-0.0020085573196411133,0.0020085573196411133,0.0
242301,101,0,32,WRITE,0,0.006769776344299316,0.006769776344299316,0.015625
242301,101,0,32,conditional,5,0.007396578788757324,0.007396578788757324,0.015625
242301,101,0,32,composition,6,0.0006603002548217773,0.0006603002548217773,0.0
242301,101,0,32,random,6,0.0006603002548217773,0.0006603002548217773,0.0
242610,65,0,8,WRITE,2,0.004534602165222168,0.004534602165222168,0.0078125
242610,65,0,8,conditional,2,0.004534602165222168,0.004534602165222168,0.0078125
242610,65,0,8,composition,2,0.004534602165222168,0.004534602165222168,0.0078125
242610,65,0,8,random,0,0.0028954744338989258,0.0028954744338989258,0.0
242610,65,0,16,WRITE,2,-0.14749383926391602,0.14749383926391602,-0.265625
242610,65,0,16,conditional,2,-0.14749383926391602,0.14749383926391602,-0.265625
242610,65,0,16,composition,2,-0.14749383926391602,0.14749383926391602,-0.265625
242610,65,0,16,random,3,0.001170039176940918,0.001170039176940918,0.0
242610,65,0,24,WRITE,2,-0.0147627592086792,0.0147627592086792,-0.0078125
242610,65,0,24,conditional,2,-0.0147627592086792,0.0147627592086792,-0.0078125
242610,65,0,24,composition,2,-0.0147627592086792,0.0147627592086792,-0.0078125
242610,65,0,24,random,2,-0.0147627592086792,0.0147627592086792,-0.0078125
242610,65,0,32,WRITE,2,0.003900289535522461,0.003900289535522461,0.03125
242610,65,0,32,conditional,2,0.003900289535522461,0.003900289535522461,0.03125
242610,65,0,32,composition,2,0.003900289535522461,0.003900289535522461,0.03125
242610,65,0,32,random,0,0.010274410247802734,0.010274410247802734,0.0390625
248400,89,1,8,WRITE,7,-0.0031423568725585938,0.0031423568725585938,0.0
248400,89,1,8,conditional,7,-0.0031423568725585938,0.0031423568725585938,0.0
248400,89,1,8,composition,7,-0.0031423568725585938,0.0031423568725585938,0.0
248400,89,1,8,random,3,-0.00303041934967041,0.00303041934967041,0.0
248400,89,1,16,WRITE,0,-0.009437799453735352,0.009437799453735352,0.03125
248400,89,1,16,conditional,0,-0.009437799453735352,0.009437799453735352,0.03125
248400,89,1,16,composition,0,-0.009437799453735352,0.009437799453735352,0.03125
248400,89,1,16,random,4,0.003264784812927246,0.003264784812927246,0.015625
248400,89,1,24,WRITE,5,-0.0007988214492797852,0.0007988214492797852,0.03125
248400,89,1,24,conditional,5,-0.0007988214492797852,0.0007988214492797852,0.03125
248400,89,1,24,composition,5,-0.0007988214492797852,0.0007988214492797852,0.03125
248400,89,1,24,random,6,-0.002735733985900879,0.002735733985900879,0.0
