model,split,metric,region,label,n,layer,mean,median,q25,q75
minigpt4_7b,train,raw_attention,BOS,0,1308,30,0.7744077001598633,0.7744078636169434,0.749007523059845,0.7994771003723145
minigpt4_7b,train,raw_attention,BOS,0,1308,31,0.7187327488755596,0.7189245223999023,0.6921987533569336,0.7465229034423828
minigpt4_7b,train,raw_attention,BOS,0,1308,32,0.24047141582548437,0.23956669867038727,0.20422082021832466,0.2778141498565674
minigpt4_7b,train,raw_attention,BOS,1,7420,1,0.01522310706824466,0.015963752754032612,0.012987405061721802,0.01795513927936554
minigpt4_7b,train,raw_attention,BOS,1,7420,2,0.01895695603917029,0.020306333899497986,0.01625482738018036,0.021842151880264282
minigpt4_7b,train,raw_attention,BOS,1,7420,3,0.05391547162828821,0.055055975914001465,0.04886507987976074,0.058284759521484375
minigpt4_7b,train,raw_attention,BOS,1,7420,4,0.7014647090531424,0.7051773071289062,0.6866226196289062,0.71807861328125
minigpt4_7b,train,raw_attention,BOS,1,7420,5,0.7483807597198897,0.7500114440917969,0.7294025421142578,0.77099609375
minigpt4_7b,train,raw_attention,BOS,1,7420,6,0.7635984752698729,0.7658405303955078,0.7514629364013672,0.7781391143798828
minigpt4_7b,train,raw_attention,BOS,1,7420,7,0.7067897758072599,0.7087993621826172,0.6875309944152832,0.7252750396728516
minigpt4_7b,train,raw_attention,BOS,1,7420,8,0.7113616654333078,0.7111873626708984,0.6918354034423828,0.7318840026855469
minigpt4_7b,train,raw_attention,BOS,1,7420,9,0.6439769665828612,0.6435871124267578,0.6249597072601318,0.6629722118377686
minigpt4_7b,train,raw_attention,BOS,1,7420,10,0.5790816240836025,0.5727949142456055,0.540377140045166,0.6106062531471252
minigpt4_7b,train,raw_attention,BOS,1,7420,11,0.5632891975483805,0.5621411800384521,0.5256003737449646,0.5952333211898804
minigpt4_7b,train,raw_attention,BOS,1,7420,12,0.5379037018453657,0.5341711044311523,0.5090614557266235,0.5628039836883545
minigpt4_7b,train,raw_attention,BOS,1,7420,13,0.5039236424144388,0.49329209327697754,0.4697476625442505,0.5325953960418701
minigpt4_7b,train,raw_attention,BOS,1,7420,14,0.5416022875880938,0.5411882400512695,0.4904754161834717,0.5887899398803711
minigpt4_7b,train,raw_attention,BOS,1,7420,15,0.5831390724068061,0.579289436340332,0.5490660667419434,0.6149482727050781
minigpt4_7b,train,raw_attention,BOS,1,7420,16,0.4785319465310426,0.4684354066848755,0.43391960859298706,0.5127718448638916
minigpt4_7b,train,raw_attention,BOS,1,7420,17,0.5588151397570125,0.5524129867553711,0.5234599113464355,0.5883505344390869
minigpt4_7b,train,raw_attention,BOS,1,7420,18,0.5892224203463835,0.5848109722137451,0.5567764639854431,0.6172394752502441
minigpt4_7b,train,raw_attention,BOS,1,7420,19,0.6336917133665471,0.6376864910125732,0.594619870185852,0.6766244173049927
minigpt4_7b,train,raw_attention,BOS,1,7420,20,0.5611278185224277,0.5538269281387329,0.5137172341346741,0.600661039352417
minigpt4_7b,train,raw_attention,BOS,1,7420,21,0.6403505826333784,0.6396465301513672,0.6086499691009521,0.6682639122009277
minigpt4_7b,train,raw_attention,BOS,1,7420,22,0.6644360167077288,0.6618423461914062,0.6098697185516357,0.7136623859405518
minigpt4_7b,train,raw_attention,BOS,1,7420,23,0.8184888951219317,0.8180904388427734,0.7968664169311523,0.8402633666992188
minigpt4_7b,train,raw_attention,BOS,1,7420,24,0.6323860367273063,0.6284561157226562,0.582389235496521,0.6760983467102051
minigpt4_7b,train,raw_attention,BOS,1,7420,25,0.7585060607551565,0.7591196298599243,0.7161097526550293,0.8003311157226562
minigpt4_7b,train,raw_attention,BOS,1,7420,26,0.8070347929980877,0.8081088066101074,0.7891845703125,0.8263893127441406
minigpt4_7b,train,raw_attention,BOS,1,7420,27,0.8313911901651367,0.8310232162475586,0.8136496543884277,0.8498473167419434
minigpt4_7b,train,raw_attention,BOS,1,7420,28,0.8581286047587818,0.8597002029418945,0.8431692123413086,0.8756828308105469
minigpt4_7b,train,raw_attention,BOS,1,7420,29,0.7570568495040956,0.7562563419342041,0.7239360809326172,0.7862355709075928
minigpt4_7b,train,raw_attention,BOS,1,7420,30,0.7731620184896448,0.7725124359130859,0.7526226043701172,0.7939624786376953
minigpt4_7b,train,raw_attention,BOS,1,7420,31,0.7461734153029089,0.7504773139953613,0.7285680770874023,0.7685902118682861
minigpt4_7b,train,raw_attention,BOS,1,7420,32,0.2612185786696618,0.26087117195129395,0.23183319717645645,0.2919473722577095
minigpt4_7b,train,raw_attention,visual,0,1308,1,0.11781224979953527,0.10933727398514748,0.08870824612677097,0.14047904685139656
minigpt4_7b,train,raw_attention,visual,0,1308,2,0.1914350506920789,0.18674695491790771,0.16775955259799957,0.21149596944451332
minigpt4_7b,train,raw_attention,visual,0,1308,3,0.1661814409920473,0.1603211835026741,0.14469368755817413,0.1862834021449089
minigpt4_7b,train,raw_attention,visual,0,1308,4,0.16688133724922433,0.16775382310152054,0.15508608892560005,0.18021677434444427
minigpt4_7b,train,raw_attention,visual,0,1308,5,0.10073850213034528,0.09935152530670166,0.08904091268777847,0.11129812896251678
minigpt4_7b,train,raw_attention,visual,0,1308,6,0.11799570009545267,0.11641119047999382,0.10365927033126354,0.12944195047020912
minigpt4_7b,train,raw_attention,visual,0,1308,7,0.11876043409895186,0.11457451060414314,0.0982973575592041,0.13334594666957855
minigpt4_7b,train,raw_attention,visual,0,1308,8,0.10047408122432615,0.09683770686388016,0.08309257961809635,0.11490434408187866
minigpt4_7b,train,raw_attention,visual,0,1308,9,0.1054913256380035,0.09728742018342018,0.07973197288811207,0.12211047485470772
minigpt4_7b,train,raw_attention,visual,0,1308,10,0.15161054061344093,0.1386353224515915,0.10708289965987206,0.18054090812802315
minigpt4_7b,train,raw_attention,visual,0,1308,11,0.13745266599124953,0.12616147100925446,0.0996916014701128,0.1607992947101593
minigpt4_7b,train,raw_attention,visual,0,1308,12,0.10899713732706616,0.10029250383377075,0.07949180155992508,0.13019226863980293
minigpt4_7b,train,raw_attention,visual,0,1308,13,0.1904055379154531,0.1819479987025261,0.13175064697861671,0.24070966988801956
minigpt4_7b,train,raw_attention,visual,0,1308,14,0.17498460592024187,0.16388268768787384,0.12338951416313648,0.21997994929552078
minigpt4_7b,train,raw_attention,visual,0,1308,15,0.14636797931284531,0.13987432420253754,0.10811561346054077,0.17998268827795982
minigpt4_7b,train,raw_attention,visual,0,1308,16,0.20029459929162072,0.18821876496076584,0.12484837882220745,0.26404811441898346
minigpt4_7b,train,raw_attention,visual,0,1308,17,0.1575532595310873,0.15118342638015747,0.11976785399019718,0.1867688037455082
minigpt4_7b,train,raw_attention,visual,0,1308,18,0.16194401186426663,0.15358853340148926,0.11277669854462147,0.20168181136250496
minigpt4_7b,train,raw_attention,visual,0,1308,19,0.15489191165199612,0.14439675956964493,0.10011045821011066,0.2024826481938362
minigpt4_7b,train,raw_attention,visual,0,1308,20,0.19523960889661712,0.1859060600399971,0.1316300705075264,0.25123415887355804
minigpt4_7b,train,raw_attention,visual,0,1308,21,0.12801388138193148,0.1210084967315197,0.09308565221726894,0.15619563311338425
minigpt4_7b,train,raw_attention,visual,0,1308,22,0.14229898723497394,0.1308157816529274,0.09602175652980804,0.17704809829592705
minigpt4_7b,train,raw_attention,visual,0,1308,23,0.08263813679473936,0.0793074518442154,0.06609431095421314,0.09503478370606899
minigpt4_7b,train,raw_attention,visual,0,1308,24,0.17663120066843904,0.16861960291862488,0.12375164218246937,0.2203119993209839
minigpt4_7b,train,raw_attention,visual,0,1308,25,0.10905520402077323,0.0994146540760994,0.07317665591835976,0.13691885769367218
minigpt4_7b,train,raw_attention,visual,0,1308,26,0.06256835588000555,0.06040795519948006,0.047684842720627785,0.07430977933108807
minigpt4_7b,train,raw_attention,visual,0,1308,27,0.060916157736975576,0.05947889946401119,0.047800421714782715,0.0716144721955061
minigpt4_7b,train,raw_attention,visual,0,1308,28,0.06548045579463653,0.06327052786946297,0.05496988818049431,0.07401913031935692
minigpt4_7b,train,raw_attention,visual,0,1308,29,0.1052736258561458,0.10115804895758629,0.0819382406771183,0.12441673502326012
minigpt4_7b,train,raw_attention,visual,0,1308,30,0.07943721003659548,0.07689649611711502,0.0661535244435072,0.08942740224301815
minigpt4_7b,train,raw_attention,visual,0,1308,31,0.09929279631020826,0.09722856059670448,0.0845561996102333,0.11194828152656555
minigpt4_7b,train,raw_attention,visual,0,1308,32,0.3772821339923854,0.37265631556510925,0.3344093933701515,0.41704533249139786
minigpt4_7b,train,raw_attention,visual,1,7420,1,0.17384510759033284,0.18273872882127762,0.14219462126493454,0.20776356756687164
minigpt4_7b,train,raw_attention,visual,1,7420,2,0.2358626462760158,0.2447245717048645,0.21142373234033585,0.26392892748117447
minigpt4_7b,train,raw_attention,visual,1,7420,3,0.20563536434763205,0.21446486562490463,0.18474788591265678,0.23039234057068825
minigpt4_7b,train,raw_attention,visual,1,7420,4,0.18301774428660336,0.18469464033842087,0.17311233282089233,0.19418980181217194
minigpt4_7b,train,raw_attention,visual,1,7420,5,0.11660965478293739,0.11423224955797195,0.10497375577688217,0.1268647089600563
minigpt4_7b,train,raw_attention,visual,1,7420,6,0.14218380473242856,0.14196091890335083,0.12262246757745743,0.16136107593774796
minigpt4_7b,train,raw_attention,visual,1,7420,7,0.16303862869849986,0.16784390062093735,0.13132335990667343,0.19127235561609268
minigpt4_7b,train,raw_attention,visual,1,7420,8,0.1348803886762165,0.1360069215297699,0.11093959212303162,0.15709994733333588
minigpt4_7b,train,raw_attention,visual,1,7420,9,0.1543171154771934,0.15845894813537598,0.11710157617926598,0.1853458136320114
minigpt4_7b,train,raw_attention,visual,1,7420,10,0.2353078131626719,0.25669077038764954,0.17275912314653397,0.29166752099990845
minigpt4_7b,train,raw_attention,visual,1,7420,11,0.2281457636816643,0.24147142469882965,0.166631817817688,0.2952641025185585
minigpt4_7b,train,raw_attention,visual,1,7420,12,0.18363293341217898,0.18183784186840057,0.13119352981448174,0.24111494421958923
minigpt4_7b,train,raw_attention,visual,1,7420,13,0.2897867684262601,0.30118389427661896,0.24219193682074547,0.35496318340301514
minigpt4_7b,train,raw_attention,visual,1,7420,14,0.283091840618905,0.2862374484539032,0.22664323449134827,0.3444776013493538
minigpt4_7b,train,raw_attention,visual,1,7420,15,0.22294008898676806,0.22197794169187546,0.1773075871169567,0.2708205282688141
minigpt4_7b,train,raw_attention,visual,1,7420,16,0.3227397631050522,0.33714503049850464,0.2639658823609352,0.3919132575392723
minigpt4_7b,train,raw_attention,visual,1,7420,17,0.23111518744801013,0.22882091999053955,0.1788836196064949,0.2859371528029442
minigpt4_7b,train,raw_attention,visual,1,7420,18,0.24888295779090044,0.2588653862476349,0.20285733044147491,0.302135668694973
minigpt4_7b,train,raw_attention,visual,1,7420,19,0.24602506188399628,0.2539120465517044,0.19717422127723694,0.29853229969739914
minigpt4_7b,train,raw_attention,visual,1,7420,20,0.29086077584812264,0.3050171732902527,0.24157026410102844,0.3504100814461708
minigpt4_7b,train,raw_attention,visual,1,7420,21,0.18650007486102393,0.18886123597621918,0.14419928938150406,0.22748801112174988
minigpt4_7b,train,raw_attention,visual,1,7420,22,0.2262954060623367,0.22768623381853104,0.16643622145056725,0.2847822308540344
minigpt4_7b,train,raw_attention,visual,1,7420,23,0.10673244798209548,0.10548962280154228,0.08677319437265396,0.1252531297504902
minigpt4_7b,train,raw_attention,visual,1,7420,24,0.2606963001984872,0.26514869928359985,0.21012632176280022,0.31602657586336136
minigpt4_7b,train,raw_attention,visual,1,7420,25,0.17317854444925596,0.171868696808815,0.12910233810544014,0.21840661019086838
minigpt4_7b,train,raw_attention,visual,1,7420,26,0.08893991014581284,0.08816853538155556,0.07178348489105701,0.10703270323574543
minigpt4_7b,train,raw_attention,visual,1,7420,27,0.08361270737073653,0.08293762430548668,0.06765991076827049,0.0985858328640461
minigpt4_7b,train,raw_attention,visual,1,7420,28,0.08247636840440273,0.08134208619594574,0.06808891333639622,0.0952873807400465
minigpt4_7b,train,raw_attention,visual,1,7420,29,0.14527801707979401,0.1460322067141533,0.1166146770119667,0.1740380972623825
minigpt4_7b,train,raw_attention,visual,1,7420,30,0.1034935464088446,0.10173442959785461,0.08668197505176067,0.11897093802690506
minigpt4_7b,train,raw_attention,visual,1,7420,31,0.11492691031152588,0.11407686024904251,0.10041829757392406,0.1281961239874363
minigpt4_7b,train,raw_attention,visual,1,7420,32,0.44715728044831204,0.44899024069309235,0.4011514410376549,0.49394824355840683
minigpt4_7b,train,raw_attention,prompt,0,1308,1,0.28463565127565227,0.2531254142522812,0.1991063915193081,0.34829816222190857
minigpt4_7b,train,raw_attention,prompt,0,1308,2,0.2841663889883126,0.26998870074748993,0.21939736977219582,0.33496566116809845
minigpt4_7b,train,raw_attention,prompt,0,1308,3,0.31870072252980064,0.30612654983997345,0.26609954982995987,0.3605910614132881
minigpt4_7b,train,raw_attention,prompt,0,1308,4,0.01524881884848716,0.014652765356004238,0.012309346813708544,0.017437384463846684
minigpt4_7b,train,raw_attention,prompt,0,1308,5,0.0111537182344756,0.010450526140630245,0.008337767329066992,0.013268212787806988
minigpt4_7b,train,raw_attention,prompt,0,1308,6,0.013573347636433005,0.012721195816993713,0.010381801053881645,0.015754600521177053
minigpt4_7b,train,raw_attention,prompt,0,1308,7,0.013399960893271804,0.012413369491696358,0.009903910104185343,0.015866981353610754
minigpt4_7b,train,raw_attention,prompt,0,1308,8,0.01836319217481152,0.017063258215785027,0.013289345894008875,0.021628471091389656
minigpt4_7b,train,raw_attention,prompt,0,1308,9,0.021968700940114095,0.020180619321763515,0.015854282770305872,0.025706284679472446
minigpt4_7b,train,raw_attention,prompt,0,1308,10,0.022772155045631372,0.019001837819814682,0.014745827298611403,0.02592751430347562
minigpt4_7b,train,raw_attention,prompt,0,1308,11,0.025862662590162927,0.022860920056700706,0.01728670857846737,0.03091825172305107
minigpt4_7b,train,raw_attention,prompt,0,1308,12,0.02804700562741824,0.0250992588698864,0.018756947945803404,0.033559584990143776
minigpt4_7b,train,raw_attention,prompt,0,1308,13,0.032874957179872814,0.02954927273094654,0.020934291183948517,0.04093731753528118
minigpt4_7b,train,raw_attention,prompt,0,1308,14,0.025204762984465934,0.02211177535355091,0.01712581655010581,0.030776137951761484
minigpt4_7b,train,raw_attention,prompt,0,1308,15,0.02243006889585873,0.020106644369661808,0.01571896206587553,0.026504958514124155
minigpt4_7b,train,raw_attention,prompt,0,1308,16,0.019372043231166102,0.017209341749548912,0.012662951368838549,0.023797248490154743
minigpt4_7b,train,raw_attention,prompt,0,1308,17,0.022502249760399443,0.02049209550023079,0.01631657825782895,0.026391108520329
minigpt4_7b,train,raw_attention,prompt,0,1308,18,0.01906403708513769,0.0167482765391469,0.013258641585707664,0.02203882671892643
minigpt4_7b,train,raw_attention,prompt,0,1308,19,0.01794097631377957,0.016158527694642544,0.012551865540444851,0.02104194276034832
minigpt4_7b,train,raw_attention,prompt,0,1308,20,0.01659790702756574,0.014527667313814163,0.011362170334905386,0.019517261069267988
minigpt4_7b,train,raw_attention,prompt,0,1308,21,0.014949593708682407,0.013580490835011005,0.011147032491862774,0.017014252487570047
minigpt4_7b,train,raw_attention,prompt,0,1308,22,0.013815459540392918,0.01242162100970745,0.009879565797746181,0.01575777493417263
minigpt4_7b,train,raw_attention,prompt,0,1308,23,0.015970833610959738,0.015433934517204762,0.012669821735471487,0.018301193602383137
minigpt4_7b,train,raw_attention,prompt,0,1308,24,0.020127638814179085,0.018908895552158356,0.015427895821630955,0.023007788695394993
minigpt4_7b,train,raw_attention,prompt,0,1308,25,0.01158900941445831,0.010715327225625515,0.008839027024805546,0.01339181512594223
minigpt4_7b,train,raw_attention,prompt,0,1308,26,0.0118187632118366,0.011074518784880638,0.009059316478669643,0.013870714232325554
minigpt4_7b,train,raw_attention,prompt,0,1308,27,0.010335367984659628,0.009789574891328812,0.00800967775285244,0.012066067662090063
minigpt4_7b,train,raw_attention,prompt,0,1308,28,0.012980038805691018,0.012416369281709194,0.0100251454859972,0.01511343801394105
minigpt4_7b,train,raw_attention,prompt,0,1308,29,0.019944192575353455,0.01897740364074707,0.015689466148614883,0.02317202929407358
minigpt4_7b,train,raw_attention,prompt,0,1308,30,0.01624269999808629,0.014534538611769676,0.011998853646218777,0.018462305888533592
minigpt4_7b,train,raw_attention,prompt,0,1308,31,0.018721998195001564,0.018118602223694324,0.01593909692019224,0.020858677104115486
minigpt4_7b,train,raw_attention,prompt,0,1308,32,0.06200641786269502,0.06006632745265961,0.051249909214675426,0.0700340811163187
minigpt4_7b,train,raw_attention,prompt,1,7420,1,0.4645396859980015,0.5033626556396484,0.3564661592245102,0.5859802961349487
minigpt4_7b,train,raw_attention,prompt,1,7420,2,0.40561262509532053,0.43131738901138306,0.3358898237347603,0.4914780557155609
minigpt4_7b,train,raw_attention,prompt,1,7420,3,0.41267823684568994,0.4344860017299652,0.3567306324839592,0.47959819436073303
minigpt4_7b,train,raw_attention,prompt,1,7420,4,0.021907939160157326,0.020693277940154076,0.017015626188367605,0.028526698239147663
minigpt4_7b,train,raw_attention,prompt,1,7420,5,0.017224755646746276,0.016708094626665115,0.012818180490285158,0.02239218633621931
minigpt4_7b,train,raw_attention,prompt,1,7420,6,0.02050552272019441,0.0183047903701663,0.013844524510204792,0.02595065301284194
minigpt4_7b,train,raw_attention,prompt,1,7420,7,0.02190559004631767,0.019831478595733643,0.014218136202543974,0.0274485656991601
minigpt4_7b,train,raw_attention,prompt,1,7420,8,0.031969388831416874,0.0273295845836401,0.02029584487900138,0.041457729414105415
minigpt4_7b,train,raw_attention,prompt,1,7420,9,0.037483966850105806,0.03327552601695061,0.023799700662493706,0.04762341361492872
minigpt4_7b,train,raw_attention,prompt,1,7420,10,0.050847995144407944,0.03919936716556549,0.025448661763221025,0.06404134444892406
minigpt4_7b,train,raw_attention,prompt,1,7420,11,0.048449489266945506,0.04120432399213314,0.028931203298270702,0.05929229035973549
minigpt4_7b,train,raw_attention,prompt,1,7420,12,0.05052548200845959,0.0457436703145504,0.03301351983100176,0.06760429590940475
minigpt4_7b,train,raw_attention,prompt,1,7420,13,0.05168566829060528,0.04466818831861019,0.03373338747769594,0.07030264101922512
minigpt4_7b,train,raw_attention,prompt,1,7420,14,0.04424892929746616,0.03906596079468727,0.02634643390774727,0.05725429579615593
minigpt4_7b,train,raw_attention,prompt,1,7420,15,0.03502979136355763,0.030722775496542454,0.022341649513691664,0.04699746519327164
minigpt4_7b,train,raw_attention,prompt,1,7420,16,0.03272930823512516,0.028915464878082275,0.020139276515692472,0.04230370931327343
minigpt4_7b,train,raw_attention,prompt,1,7420,17,0.037312522019206915,0.03469296172261238,0.025421477388590574,0.049134320579469204
minigpt4_7b,train,raw_attention,prompt,1,7420,18,0.034515884043422915,0.029138775542378426,0.019805643241852522,0.047854081727564335
minigpt4_7b,train,raw_attention,prompt,1,7420,19,0.029863939438808478,0.024781142361462116,0.01749145472422242,0.03677629865705967
minigpt4_7b,train,raw_attention,prompt,1,7420,20,0.029906386688020273,0.024734324775636196,0.017582050058990717,0.03892249707132578
minigpt4_7b,train,raw_attention,prompt,1,7420,21,0.02776585793715081,0.023762628436088562,0.016870951279997826,0.03710370697081089
minigpt4_7b,train,raw_attention,prompt,1,7420,22,0.024464337345754924,0.01991245523095131,0.01391941262409091,0.032523331232368946
minigpt4_7b,train,raw_attention,prompt,1,7420,23,0.022129860082063874,0.020708383060991764,0.01608022442087531,0.028116906993091106
minigpt4_7b,train,raw_attention,prompt,1,7420,24,0.03227634615091622,0.028583494015038013,0.021722950972616673,0.04173782281577587
minigpt4_7b,train,raw_attention,prompt,1,7420,25,0.019685770323715924,0.016893316991627216,0.011971080210059881,0.026175579987466335
minigpt4_7b,train,raw_attention,prompt,1,7420,26,0.018670152395592145,0.01758297998458147,0.013198882341384888,0.023368552792817354
minigpt4_7b,train,raw_attention,prompt,1,7420,27,0.016599601701484376,0.015226352028548717,0.011341495905071497,0.021692908834666014
minigpt4_7b,train,raw_attention,prompt,1,7420,28,0.019006360104342677,0.018901973962783813,0.014827140141278505,0.022779300343245268
minigpt4_7b,train,raw_attention,prompt,1,7420,29,0.03010225253822307,0.02749585174024105,0.020916597452014685,0.03791287913918495
minigpt4_7b,train,raw_attention,prompt,1,7420,30,0.029050251519724204,0.02779305074363947,0.01945064915344119,0.038664727471768856
minigpt4_7b,train,raw_attention,prompt,1,7420,31,0.024263294332603,0.02305660769343376,0.019315225537866354,0.028734697960317135
minigpt4_7b,train,raw_attention,prompt,1,7420,32,0.09018262623435243,0.08909616619348526,0.07184415496885777,0.10817489586770535
minigpt4_7b,train,raw_attention,generated_text,0,1308,1,0.5868102998475598,0.6290978491306305,0.4975237101316452,0.7013278305530548
minigpt4_7b,train,raw_attention,generated_text,0,1308,2,0.5105144356687864,0.5288799703121185,0.4393124580383301,0.6015050113201141
minigpt4_7b,train,raw_attention,generated_text,0,1308,3,0.4690247796567026,0.48955748975276947,0.40464121848344803,0.5457251667976379
minigpt4_7b,train,raw_attention,generated_text,0,1308,4,0.1105348056136696,0.10882851481437683,0.09772640466690063,0.12178947031497955
minigpt4_7b,train,raw_attention,generated_text,0,1308,5,0.14188746511024802,0.14369317144155502,0.12128851749002934,0.16113518923521042
minigpt4_7b,train,raw_attention,generated_text,0,1308,6,0.10563443024110174,0.10626035183668137,0.08940810523927212,0.1219912488013506
minigpt4_7b,train,raw_attention,generated_text,0,1308,7,0.16050004211200306,0.16098271310329437,0.1301613226532936,0.19070927053689957
minigpt4_7b,train,raw_attention,generated_text,0,1308,8,0.16279303726515182,0.16254200786352158,0.1321062408387661,0.18991225212812424
minigpt4_7b,train,raw_attention,generated_text,0,1308,9,0.22545009975062416,0.228279210627079,0.19848032295703888,0.25451307743787766
minigpt4_7b,train,raw_attention,generated_text,0,1308,10,0.20425773665753252,0.20681695640087128,0.17717760801315308,0.23604372888803482
minigpt4_7b,train,raw_attention,generated_text,0,1308,11,0.24095468129108258,0.24630337953567505,0.20294125750660896,0.28419359028339386
minigpt4_7b,train,raw_attention,generated_text,0,1308,12,0.31601877840925063,0.3199741989374161,0.2781757637858391,0.3585079237818718
minigpt4_7b,train,raw_attention,generated_text,0,1308,13,0.26156150251171273,0.27164754271507263,0.22131458669900894,0.3116942271590233
minigpt4_7b,train,raw_attention,generated_text,0,1308,14,0.1875767404504052,0.18787357956171036,0.1423557922244072,0.22723083943128586
minigpt4_7b,train,raw_attention,generated_text,0,1308,15,0.2491030293696244,0.254554346203804,0.20681358501315117,0.2966042682528496
minigpt4_7b,train,raw_attention,generated_text,0,1308,16,0.24333063393990745,0.24751564115285873,0.20772486925125122,0.28215838968753815
minigpt4_7b,train,raw_attention,generated_text,0,1308,17,0.24402773419583063,0.24574781954288483,0.21116193383932114,0.27911506593227386
minigpt4_7b,train,raw_attention,generated_text,0,1308,18,0.20139171968894906,0.2068379670381546,0.1685345396399498,0.23522445559501648
minigpt4_7b,train,raw_attention,generated_text,0,1308,19,0.12644920911389299,0.1259269416332245,0.10107393749058247,0.14808950945734978
minigpt4_7b,train,raw_attention,generated_text,0,1308,20,0.16441673977408752,0.16271564364433289,0.1370174065232277,0.1884249933063984
minigpt4_7b,train,raw_attention,generated_text,0,1308,21,0.18296170759866362,0.18321150541305542,0.16090167313814163,0.20689376816153526
minigpt4_7b,train,raw_attention,generated_text,0,1308,22,0.10995636231889692,0.107832420617342,0.0866019893437624,0.13187535852193832
minigpt4_7b,train,raw_attention,generated_text,0,1308,23,0.07263214920792695,0.0693976953625679,0.056359490379691124,0.08428994007408619
minigpt4_7b,train,raw_attention,generated_text,0,1308,24,0.11002340301193457,0.10587503015995026,0.08169848099350929,0.13634373992681503
minigpt4_7b,train,raw_attention,generated_text,0,1308,25,0.07542683522356532,0.07315101847052574,0.05120551399886608,0.09555198438465595
minigpt4_7b,train,raw_attention,generated_text,0,1308,26,0.11660367466611873,0.11328773200511932,0.09215465560555458,0.14018315821886063
minigpt4_7b,train,raw_attention,generated_text,0,1308,27,0.09102976731158542,0.08906730264425278,0.07269107364118099,0.10691073723137379
