model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,scalar_error_full,REAL,7,1006,1006,0,0.9034433032163948,0.885252406346885,0.897414066829243,0.9173249367785996
qwen2_5_vl_7b,all,scalar_error_full,REAL,8,1006,1006,0,0.8635103049692672,0.8336288781398054,0.8513020996784261,0.8807059962398198
qwen2_5_vl_7b,all,scalar_error_full,REAL,9,1006,1006,0,0.9021746101108852,0.8806127180340682,0.8966403481319594,0.9163454185270956
qwen2_5_vl_7b,all,scalar_error_full,REAL,10,1006,1006,0,0.789056073040594,0.7692536014809518,0.7839470529399386,0.8050757045024262
qwen2_5_vl_7b,all,scalar_error_full,REAL,11,1006,1006,0,0.829016977724393,0.8095705728889363,0.823628326919617,0.8435449032978257
qwen2_5_vl_7b,all,scalar_error_full,REAL,12,1006,1006,0,0.8827612135447513,0.8709531811795073,0.8797122159130212,0.8919439843176862
qwen2_5_vl_7b,all,scalar_error_full,REAL,13,1006,1006,0,0.8836725751697959,0.868581788007395,0.8795126365860059,0.8946831980951502
qwen2_5_vl_7b,all,scalar_error_full,REAL,14,1006,1006,0,0.8523596871520775,0.8369144204420426,0.8510227325368969,0.8669324283787093
qwen2_5_vl_7b,all,scalar_error_full,REAL,15,1006,1006,0,0.8971588521834725,0.8885427517865929,0.8967823207045661,0.9058020112442446
qwen2_5_vl_7b,all,scalar_error_full,REAL,16,1006,1006,0,0.9175930914720677,0.9095853239365969,0.9167160038766631,0.9249580249093391
qwen2_5_vl_7b,all,scalar_error_full,REAL,17,1006,1006,0,0.9183639459359884,0.9117402767031275,0.9183887077325723,0.9258759028032577
qwen2_5_vl_7b,all,scalar_error_full,REAL,18,1006,1006,0,0.9166231285393123,0.9098434112864653,0.9151754434690921,0.921995982246943
qwen2_5_vl_7b,all,scalar_error_full,REAL,19,1006,1006,0,0.9277735211230882,0.9212183363167652,0.9272661277533147,0.9334139315173773
qwen2_5_vl_7b,all,scalar_error_full,REAL,20,1006,1006,0,0.9553540214760986,0.9494536036401963,0.9558491242440259,0.9619231763053494
qwen2_5_vl_7b,all,scalar_error_full,REAL,21,1006,1006,0,0.9694808372625838,0.9650569792898618,0.9700964365439995,0.974545113529851
qwen2_5_vl_7b,all,scalar_error_full,REAL,22,1006,1006,0,0.9867330751801502,0.984495743061292,0.987026476080043,0.9891354275582105
qwen2_5_vl_7b,all,scalar_error_full,REAL,23,1006,1006,0,0.9955338170580367,0.994298213008894,0.9958021755868023,0.9971642014673954
qwen2_5_vl_7b,all,scalar_error_full,REAL,24,1006,1006,0,0.9944071201419582,0.9934067781871502,0.9946377533186671,0.9955931981921784
