model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,sigma_B_p90_p10,14,95,95,-0.012720581559558687,-0.04861811760938339,0.43157894736842106
qwen2_5_vl_7b,all,sigma_B_p90_p10,15,95,95,-0.03860126102938542,-0.1327251359840531,0.4
qwen2_5_vl_7b,all,sigma_B_p90_p10,16,95,95,0.057669454943658736,0.08298250312756306,0.5263157894736842
qwen2_5_vl_7b,all,sigma_B_p90_p10,17,95,95,-0.07127681082880312,-0.10985789164059234,0.45263157894736844
qwen2_5_vl_7b,all,sigma_B_p90_p10,18,95,95,-0.17136680741988525,-0.07952397018035828,0.45263157894736844
qwen2_5_vl_7b,all,sigma_B_p90_p10,19,95,95,0.04570814122306025,-0.05216389779014019,0.47368421052631576
qwen2_5_vl_7b,all,sigma_B_p90_p10,20,95,95,-0.07578181753991257,-0.13856897858236294,0.45263157894736844
qwen2_5_vl_7b,all,sigma_B_p90_p10,21,95,95,-0.2200072083905542,-0.18946162962300583,0.3894736842105263
qwen2_5_vl_7b,all,sigma_B_p90_p10,22,95,95,-0.03254052316561355,-0.07407024253972061,0.43157894736842106
qwen2_5_vl_7b,all,sigma_B_p90_p10,23,95,95,-0.010212052938315801,-0.0397149304534139,0.47368421052631576
qwen2_5_vl_7b,all,sigma_B_p90_p10,24,95,95,0.41609807294405077,0.44865491114980216,0.7157894736842105
qwen2_5_vl_7b,all,sigma_B_p90_p10,25,95,95,0.14950090361001467,0.17372150747725712,0.6105263157894737
qwen2_5_vl_7b,all,sigma_B_p90_p10,26,95,95,0.107750048516673,0.08448701925937918,0.5263157894736842
qwen2_5_vl_7b,all,sigma_B_p90_p10,27,95,95,0.07668824807473527,0.0035167820289725427,0.5052631578947369
qwen2_5_vl_7b,all,sigma_B_p90_p10,28,95,95,-0.19190758040386205,-0.5867961149158845,0.43157894736842106
qwen2_5_vl_7b,all,sigma_Y_cv,1,95,95,-0.011260357967190162,-0.010744390287191097,0.4421052631578947
qwen2_5_vl_7b,all,sigma_Y_cv,2,95,95,-0.03021742034408962,-0.024300977204394503,0.4631578947368421
qwen2_5_vl_7b,all,sigma_Y_cv,3,95,95,-0.027424162266837825,-0.04929580082452811,0.3684210526315789
qwen2_5_vl_7b,all,sigma_Y_cv,4,95,95,-0.009664390477114777,-0.00896015215986301,0.43157894736842106
qwen2_5_vl_7b,all,sigma_Y_cv,5,95,95,-0.007129107081678499,0.0014490320143321078,0.5157894736842106
qwen2_5_vl_7b,all,sigma_Y_cv,6,95,95,-0.009946042998109207,-0.018582847523217927,0.4421052631578947
qwen2_5_vl_7b,all,sigma_Y_cv,7,95,95,-0.0002667760551335096,9.366558441037398e-05,0.5052631578947369
qwen2_5_vl_7b,all,sigma_Y_cv,8,95,95,0.0034038709723001053,0.006558755325925758,0.5789473684210527
qwen2_5_vl_7b,all,sigma_Y_cv,9,95,95,0.006426670223749387,0.00962614870502787,0.5684210526315789
qwen2_5_vl_7b,all,sigma_Y_cv,10,95,95,0.025830722600152473,0.02197159279721711,0.6842105263157895
