model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
qwen3_vl_8b,all,ovir,REAL,36,12278,12278,0,0.5618389098733573,0.4411739917852599,0.541345561595965,0.6494025580699158
qwen3_vl_8b,all,ovir,HALL,1,2591,2591,0,0.9694267207366547,0.9599967230609824,0.9852554720384376,0.9906985522535275
qwen3_vl_8b,all,ovir,HALL,2,2591,2591,0,0.9655280081957595,0.9584598863557832,0.9730823060244599,0.9836674573770801
qwen3_vl_8b,all,ovir,HALL,3,2591,2591,0,0.9410789599438699,0.9236563524667833,0.9480187410833646,0.964072178124896
qwen3_vl_8b,all,ovir,HALL,4,2591,2591,0,0.9436204188994025,0.9260646806113129,0.9400855509605321,0.9611410761714765
qwen3_vl_8b,all,ovir,HALL,5,2591,2591,0,0.9210989631576529,0.9033003224280455,0.9254981916318274,0.9463256187450455
qwen3_vl_8b,all,ovir,HALL,6,2591,2591,0,0.914066120848646,0.9000038549762113,0.9151045457323526,0.9299745295393804
qwen3_vl_8b,all,ovir,HALL,7,2591,2591,0,0.8784768909336019,0.8597835341368563,0.8806603973726098,0.8971043431236606
qwen3_vl_8b,all,ovir,HALL,8,2591,2591,0,0.8679326501674419,0.8526657305727178,0.8671894566010154,0.8804505906395316
qwen3_vl_8b,all,ovir,HALL,9,2591,2591,0,0.8696873750755312,0.8472840508798665,0.8673457522453488,0.890923129725907
qwen3_vl_8b,all,ovir,HALL,10,2591,2591,0,0.7610572744449329,0.6924500655692019,0.75842008683699,0.8292821685579853
qwen3_vl_8b,all,ovir,HALL,11,2591,2591,0,0.6693097216088343,0.6196903026923988,0.6579692437417379,0.7097972571195655
qwen3_vl_8b,all,ovir,HALL,12,2591,2591,0,0.7540734555403757,0.6947409619844642,0.7503869566094685,0.8035587768771169
qwen3_vl_8b,all,ovir,HALL,13,2591,2591,0,0.7957899794330933,0.759167121595582,0.7904489845977983,0.827221677432122
qwen3_vl_8b,all,ovir,HALL,14,2591,2591,0,0.8553925699268993,0.8202267666331298,0.8554214850752511,0.8892918582350281
qwen3_vl_8b,all,ovir,HALL,15,2591,2591,0,0.7931639533035189,0.7617187519082746,0.7892867293687628,0.8208817635241856
qwen3_vl_8b,all,ovir,HALL,16,2591,2591,0,0.8311796846167475,0.7861006367014527,0.8282780419100935,0.873449770003728
qwen3_vl_8b,all,ovir,HALL,17,2591,2591,0,0.7550160660964724,0.7294249194680107,0.7534990248305565,0.7798935561340778
qwen3_vl_8b,all,ovir,HALL,18,2591,2591,0,0.8431854089700959,0.8225537264409186,0.8422893885843042,0.8643741268663163
qwen3_vl_8b,all,ovir,HALL,19,2591,2591,0,0.8658504013256093,0.8495514842674461,0.8657233082189926,0.8813908995446762
qwen3_vl_8b,all,ovir,HALL,20,2591,2591,0,0.8645095443955616,0.8454454194888779,0.8642176007565527,0.8829730305981847
qwen3_vl_8b,all,ovir,HALL,21,2591,2591,0,0.9097227582102462,0.8963550769410245,0.9119955445194076,0.9268832905288336
qwen3_vl_8b,all,ovir,HALL,22,2591,2591,0,0.9342711052120032,0.9225523187221041,0.9345184800384944,0.9469786107307503
qwen3_vl_8b,all,ovir,HALL,23,2591,2591,0,0.935116055776132,0.9236722879911226,0.9370698344610436,0.9495785399078476
qwen3_vl_8b,all,ovir,HALL,24,2591,2591,0,0.9568553238705289,0.9478646934301966,0.9569500618863802,0.9663006286276767
qwen3_vl_8b,all,ovir,HALL,25,2591,2591,0,0.9799871255987826,0.9750208025234206,0.9806444709479646,0.9859703384173318
qwen3_vl_8b,all,ovir,HALL,26,2591,2591,0,0.982420731730661,0.979291438067788,0.9849160709786938,0.9891540656588065
qwen3_vl_8b,all,ovir,HALL,27,2591,2591,0,0.9889832720050883,0.9860042312899167,0.9894678381823399,0.9925428438825761
qwen3_vl_8b,all,ovir,HALL,28,2591,2591,0,0.9810322294904019,0.9748579853094725,0.9833416646798263,0.9892738453874318
qwen3_vl_8b,all,ovir,HALL,29,2591,2591,0,0.9896311546457908,0.9864860995262021,0.9911277086758538,0.9944178873414298
qwen3_vl_8b,all,ovir,HALL,30,2591,2591,0,0.9895789907906535,0.9865695578703735,0.991023711985811,0.9946084929738139
qwen3_vl_8b,all,ovir,HALL,31,2591,2591,0,0.9942244949627782,0.9921473231036204,0.9951245276365014,0.9973986176787348
qwen3_vl_8b,all,ovir,HALL,32,2591,2591,0,0.9957216149543311,0.99448034276368,0.9966943058987382,0.998145151567786
qwen3_vl_8b,all,ovir,HALL,33,2591,2591,0,0.9940106543175571,0.9926908595589103,0.9956149209449038,0.9973381653626345
qwen3_vl_8b,all,ovir,HALL,34,2591,2591,0,0.989585357020929,0.9891614353493443,0.9926693836299197,0.9949299164010403
qwen3_vl_8b,all,ovir,HALL,35,2591,2591,0,0.978971188595766,0.9736754503580023,0.9871394665645394,0.9928189357420296
qwen3_vl_8b,all,ovir,HALL,36,2591,2591,0,0.5528674916363884,0.4192539642370502,0.5255097757705247,0.6414358041929822
qwen3_vl_8b,all,rank95,REAL,1,12278,12278,0,12.940055383612966,9.0,12.0,16.0
qwen3_vl_8b,all,rank95,REAL,2,12278,12278,0,9.881088125101808,5.0,8.0,13.0
qwen3_vl_8b,all,rank95,REAL,3,12278,12278,0,23.430363251343866,13.0,22.0,32.0
qwen3_vl_8b,all,rank95,REAL,4,12278,12278,0,19.50073301840691,12.0,19.0,26.0
qwen3_vl_8b,all,rank95,REAL,5,12278,12278,0,16.348835315197913,9.0,15.0,22.0
qwen3_vl_8b,all,rank95,REAL,6,12278,12278,0,15.230575012216974,10.0,15.0,20.0
qwen3_vl_8b,all,rank95,REAL,7,12278,12278,0,12.243362111093012,6.0,10.0,16.0
qwen3_vl_8b,all,rank95,REAL,8,12278,12278,0,13.284411141879785,9.0,13.0,16.0
qwen3_vl_8b,all,rank95,REAL,9,12278,12278,0,12.922544388336863,7.0,12.0,17.0
qwen3_vl_8b,all,rank95,REAL,10,12278,12278,0,16.14863984362274,9.0,15.0,22.0
qwen3_vl_8b,all,rank95,REAL,11,12278,12278,0,18.762257696693272,11.0,18.0,25.0
qwen3_vl_8b,all,rank95,REAL,12,12278,12278,0,16.08331975891839,8.0,15.0,22.0
qwen3_vl_8b,all,rank95,REAL,13,12278,12278,0,18.456263235054568,13.0,18.0,24.0
qwen3_vl_8b,all,rank95,REAL,14,12278,12278,0,14.192539501547483,8.0,13.0,19.0
qwen3_vl_8b,all,rank95,REAL,15,12278,12278,0,15.161671281967747,9.0,14.0,20.0
qwen3_vl_8b,all,rank95,REAL,16,12278,12278,0,14.760710213389803,8.0,13.0,20.0
qwen3_vl_8b,all,rank95,REAL,17,12278,12278,0,22.385974914481185,13.0,20.0,30.0
qwen3_vl_8b,all,rank95,REAL,18,12278,12278,0,12.938507900309496,7.0,12.0,17.0
qwen3_vl_8b,all,rank95,REAL,19,12278,12278,0,18.168675680078188,10.0,16.0,25.0
qwen3_vl_8b,all,rank95,REAL,20,12278,12278,0,15.065808763642288,8.0,12.0,20.0
qwen3_vl_8b,all,rank95,REAL,21,12278,12278,0,12.059944616387034,6.0,10.0,16.0
qwen3_vl_8b,all,rank95,REAL,22,12278,12278,0,10.537302492262583,5.0,9.0,14.0
qwen3_vl_8b,all,rank95,REAL,23,12278,12278,0,14.590405603518489,7.0,12.0,20.0
qwen3_vl_8b,all,rank95,REAL,24,12278,12278,0,9.25859260465874,5.0,8.0,12.0
qwen3_vl_8b,all,rank95,REAL,25,12278,12278,0,11.59936471738068,6.0,10.0,15.0
qwen3_vl_8b,all,rank95,REAL,26,12278,12278,0,9.901368301026226,5.0,9.0,13.0
qwen3_vl_8b,all,rank95,REAL,27,12278,12278,0,11.357468643101482,6.0,10.0,15.0
qwen3_vl_8b,all,rank95,REAL,28,12278,12278,0,10.922707281316175,6.0,10.0,15.0
qwen3_vl_8b,all,rank95,REAL,29,12278,12278,0,8.073790519628604,4.0,7.0,10.0
qwen3_vl_8b,all,rank95,REAL,30,12278,12278,0,11.417413259488516,6.0,10.0,15.0
qwen3_vl_8b,all,rank95,REAL,31,12278,12278,0,13.277976869196937,8.0,12.0,18.0
qwen3_vl_8b,all,rank95,REAL,32,12278,12278,0,10.036325134386708,6.0,9.0,13.0
qwen3_vl_8b,all,rank95,REAL,33,12278,12278,0,8.350790030949666,5.0,7.0,11.0
qwen3_vl_8b,all,rank95,REAL,34,12278,12278,0,12.853151979149699,8.0,12.0,17.0
qwen3_vl_8b,all,rank95,REAL,35,12278,12278,0,13.012705652386382,8.0,12.0,17.0
qwen3_vl_8b,all,rank95,REAL,36,12278,12278,0,21.95886952272357,15.0,21.0,28.0
qwen3_vl_8b,all,rank95,HALL,1,2591,2591,0,12.898494789656503,8.0,12.0,16.0
qwen3_vl_8b,all,rank95,HALL,2,2591,2591,0,11.588189888074103,6.0,10.0,15.0
qwen3_vl_8b,all,rank95,HALL,3,2591,2591,0,28.470860671555386,18.0,28.0,38.0
qwen3_vl_8b,all,rank95,HALL,4,2591,2591,0,21.836356619066,15.0,22.0,29.0
qwen3_vl_8b,all,rank95,HALL,5,2591,2591,0,18.126978000771903,10.0,17.0,25.0
qwen3_vl_8b,all,rank95,HALL,6,2591,2591,0,18.809340023157084,13.0,19.0,24.0
qwen3_vl_8b,all,rank95,HALL,7,2591,2591,0,18.940563489000386,9.0,15.0,26.0
qwen3_vl_8b,all,rank95,HALL,8,2591,2591,0,14.15978386723273,10.0,13.0,18.0
qwen3_vl_8b,all,rank95,HALL,9,2591,2591,0,12.438440756464685,6.0,11.0,18.0
qwen3_vl_8b,all,rank95,HALL,10,2591,2591,0,14.642609031262062,8.0,13.0,20.0
qwen3_vl_8b,all,rank95,HALL,11,2591,2591,0,17.47279042840602,9.0,16.0,25.0
qwen3_vl_8b,all,rank95,HALL,12,2591,2591,0,13.394442300270166,6.0,12.0,19.0
qwen3_vl_8b,all,rank95,HALL,13,2591,2591,0,16.72172906213817,11.0,16.0,22.0
qwen3_vl_8b,all,rank95,HALL,14,2591,2591,0,11.763025858741798,6.0,10.0,16.0
qwen3_vl_8b,all,rank95,HALL,15,2591,2591,0,14.119258973369355,8.0,12.0,19.0
qwen3_vl_8b,all,rank95,HALL,16,2591,2591,0,10.927441142416056,6.0,9.0,15.0
qwen3_vl_8b,all,rank95,HALL,17,2591,2591,0,15.613662678502509,8.0,14.0,21.0
qwen3_vl_8b,all,rank95,HALL,18,2591,2591,0,9.621381705905057,5.0,8.0,12.0
qwen3_vl_8b,all,rank95,HALL,19,2591,2591,0,12.219220378232343,6.0,10.0,16.0
qwen3_vl_8b,all,rank95,HALL,20,2591,2591,0,11.06136626785025,5.0,9.0,15.0
qwen3_vl_8b,all,rank95,HALL,21,2591,2591,0,8.565804708606716,4.0,7.0,11.0
qwen3_vl_8b,all,rank95,HALL,22,2591,2591,0,7.687379390196835,3.0,6.0,10.0
qwen3_vl_8b,all,rank95,HALL,23,2591,2591,0,10.837900424546508,5.0,9.0,15.0
qwen3_vl_8b,all,rank95,HALL,24,2591,2591,0,6.60903126206098,3.0,5.0,9.0
qwen3_vl_8b,all,rank95,HALL,25,2591,2591,0,8.161713624083365,4.0,7.0,11.0
qwen3_vl_8b,all,rank95,HALL,26,2591,2591,0,8.23427248166731,4.0,7.0,11.5
qwen3_vl_8b,all,rank95,HALL,27,2591,2591,0,8.590891547664993,4.0,7.0,11.0
qwen3_vl_8b,all,rank95,HALL,28,2591,2591,0,9.962948668467773,5.0,8.0,13.0
qwen3_vl_8b,all,rank95,HALL,29,2591,2591,0,6.94133539174064,3.0,5.0,9.0
qwen3_vl_8b,all,rank95,HALL,30,2591,2591,0,8.77769201080664,4.0,7.0,12.0
qwen3_vl_8b,all,rank95,HALL,31,2591,2591,0,11.238903898108838,5.0,9.0,15.0
qwen3_vl_8b,all,rank95,HALL,32,2591,2591,0,8.933616364338093,4.0,7.0,12.0
qwen3_vl_8b,all,rank95,HALL,33,2591,2591,0,7.215360864531069,3.0,6.0,9.0
qwen3_vl_8b,all,rank95,HALL,34,2591,2591,0,10.426476263990738,5.0,9.0,14.0
qwen3_vl_8b,all,rank95,HALL,35,2591,2591,0,10.30760324199151,5.0,9.0,14.0
qwen3_vl_8b,all,rank95,HALL,36,2591,2591,0,22.97105364724045,15.0,23.0,30.0
qwen3_vl_8b,all,retained_energy,REAL,1,12278,12278,0,0.9526517919603376,0.9510397304158821,0.9520796899985866,0.9534778655191047
qwen3_vl_8b,all,retained_energy,REAL,2,12278,12278,0,0.9547111825975018,0.9514793026626475,0.9531307403911615,0.9559842870808664
qwen3_vl_8b,all,retained_energy,REAL,3,12278,12278,0,0.952042401073892,0.9506423502823428,0.9512538285630738,0.9522129182531894
qwen3_vl_8b,all,retained_energy,REAL,4,12278,12278,0,0.9528483178937598,0.9508034780200733,0.9516029278713591,0.9526250766258437
qwen3_vl_8b,all,retained_energy,REAL,5,12278,12278,0,0.9526552533733387,0.9509586095084324,0.9518862338804394,0.9532247060858365
qwen3_vl_8b,all,retained_energy,REAL,6,12278,12278,0,0.9531522258455009,0.9510464997438617,0.9520863206476056,0.9534709560603187
qwen3_vl_8b,all,retained_energy,REAL,7,12278,12278,0,0.9540041419522152,0.9513309347598747,0.9527696447786647,0.9550458449796029
qwen3_vl_8b,all,retained_energy,REAL,8,12278,12278,0,0.9528667578407864,0.9512410677473941,0.952435273429168,0.9538629619110052
qwen3_vl_8b,all,retained_energy,REAL,9,12278,12278,0,0.9537180359268208,0.9512782191899821,0.9525512796140292,0.9543046736453074
qwen3_vl_8b,all,retained_energy,REAL,10,12278,12278,0,0.9530386043229271,0.9510473998814283,0.9520794463401702,0.9536458861424177
qwen3_vl_8b,all,retained_energy,REAL,11,12278,12278,0,0.9526126657129281,0.9509194187330731,0.9517905910846969,0.953011496101519
qwen3_vl_8b,all,retained_energy,REAL,12,12278,12278,0,0.9533521232438427,0.951052902412384,0.9520730428967867,0.9536177842041339
qwen3_vl_8b,all,retained_energy,REAL,13,12278,12278,0,0.952190818075083,0.9508960354341106,0.9517986212121846,0.9528118921241571
qwen3_vl_8b,all,retained_energy,REAL,14,12278,12278,0,0.9532282559640403,0.9512229689522343,0.9524335490388613,0.9540857254083774
qwen3_vl_8b,all,retained_energy,REAL,15,12278,12278,0,0.9531067255800547,0.9511915826491143,0.9523290831773301,0.9539137416831547
qwen3_vl_8b,all,retained_energy,REAL,16,12278,12278,0,0.9535434557662344,0.9511970009072714,0.9523964699881706,0.9543387067572657
qwen3_vl_8b,all,retained_energy,REAL,17,12278,12278,0,0.9523426474796199,0.9508594095818738,0.9516825172096628,0.9528128963145626
qwen3_vl_8b,all,retained_energy,REAL,18,12278,12278,0,0.9542296698063499,0.9515498395004165,0.9530781641367811,0.9554446241446812
qwen3_vl_8b,all,retained_energy,REAL,19,12278,12278,0,0.9530810132001042,0.9510685817458173,0.9521499841807278,0.9539016357332505
qwen3_vl_8b,all,retained_energy,REAL,20,12278,12278,0,0.954138719490623,0.9513169658692873,0.9527048897406443,0.9551881817654794
qwen3_vl_8b,all,retained_energy,REAL,21,12278,12278,0,0.9549514270662445,0.9516561867270079,0.9533498220028135,0.9562114188610624
qwen3_vl_8b,all,retained_energy,REAL,22,12278,12278,0,0.9561139821646277,0.9519273902905578,0.9539554203820481,0.957840674251152
qwen3_vl_8b,all,retained_energy,REAL,23,12278,12278,0,0.9542566812167138,0.951284289417873,0.9525942912734155,0.95496239865224
qwen3_vl_8b,all,retained_energy,REAL,24,12278,12278,0,0.956610493500809,0.9520616854336743,0.9542777504630731,0.9585071243006741
qwen3_vl_8b,all,retained_energy,REAL,25,12278,12278,0,0.954615219426671,0.951574994755139,0.9532086404001017,0.9558470368002097
qwen3_vl_8b,all,retained_energy,REAL,26,12278,12278,0,0.9555616714946435,0.9518651401956134,0.953739872174883,0.9568025090068935
qwen3_vl_8b,all,retained_energy,REAL,27,12278,12278,0,0.9554031031717268,0.9517251559997852,0.9535018054057649,0.9567152404277812
qwen3_vl_8b,all,retained_energy,REAL,28,12278,12278,0,0.9547191599739518,0.9516969667070411,0.9533488156418017,0.9557716428333324
qwen3_vl_8b,all,retained_energy,REAL,29,12278,12278,0,0.9570847826600724,0.9523309479884244,0.9549386194871909,0.9593018501262082
qwen3_vl_8b,all,retained_energy,REAL,30,12278,12278,0,0.9545939986569436,0.951644974993591,0.9532273413667396,0.9557831702493327
qwen3_vl_8b,all,retained_energy,REAL,31,12278,12278,0,0.9539722928229045,0.9514184526817374,0.9528153293419838,0.9548113903228466
qwen3_vl_8b,all,retained_energy,REAL,32,12278,12278,0,0.9553595732527359,0.9519541928990121,0.9538971854563416,0.9568198049529507
qwen3_vl_8b,all,retained_energy,REAL,33,12278,12278,0,0.9568969007099817,0.952377341645514,0.954829135414838,0.9589991662817398
qwen3_vl_8b,all,retained_energy,REAL,34,12278,12278,0,0.9544049396175827,0.9515500810830274,0.9530804592599813,0.9554770622221984
qwen3_vl_8b,all,retained_energy,REAL,35,12278,12278,0,0.954049904611915,0.9515017438569617,0.9530053201703644,0.9550487969037275
qwen3_vl_8b,all,retained_energy,REAL,36,12278,12278,0,0.9521889751424307,0.9509008265778989,0.951776480317285,0.9528304134871779
qwen3_vl_8b,all,retained_energy,HALL,1,2591,2591,0,0.9525787592606059,0.9510376044355827,0.9521068429533286,0.9534267641395758
qwen3_vl_8b,all,retained_energy,HALL,2,2591,2591,0,0.9537804091712916,0.9512984291297528,0.9525719687384814,0.9546585700072574
qwen3_vl_8b,all,retained_energy,HALL,3,2591,2591,0,0.9514883865872603,0.9505040147528353,0.9510272365125529,0.9516528212891352
qwen3_vl_8b,all,retained_energy,HALL,4,2591,2591,0,0.9524264426781777,0.9507024707854241,0.9514072520080837,0.9522429208996951
qwen3_vl_8b,all,retained_energy,HALL,5,2591,2591,0,0.9526862312246716,0.9508084696501278,0.9516467267369467,0.952807253710518
qwen3_vl_8b,all,retained_energy,HALL,6,2591,2591,0,0.952298109683114,0.9508322365633846,0.9516081159903071,0.9526377486003024
qwen3_vl_8b,all,retained_energy,HALL,7,2591,2591,0,0.9528206360772786,0.9507842517220979,0.9517610505448466,0.953447319426537
qwen3_vl_8b,all,retained_energy,HALL,8,2591,2591,0,0.9528240806555549,0.9511318391100139,0.9523056898609237,0.9537608153541166
qwen3_vl_8b,all,retained_energy,HALL,9,2591,2591,0,0.9546611684317954,0.9513212369080557,0.9527135134835767,0.9550558599621193
qwen3_vl_8b,all,retained_energy,HALL,10,2591,2591,0,0.9533385750621922,0.9511328114893909,0.9523066590519301,0.9541710958612949
qwen3_vl_8b,all,retained_energy,HALL,11,2591,2591,0,0.9531802804544349,0.9509853785559901,0.9519013168067032,0.9534640672295778
qwen3_vl_8b,all,retained_energy,HALL,12,2591,2591,0,0.9544173830436021,0.9512666969714088,0.9525222351575692,0.9548117974749049
qwen3_vl_8b,all,retained_energy,HALL,13,2591,2591,0,0.9526092327688375,0.9509495475262186,0.9518864132255395,0.9530851539911422
qwen3_vl_8b,all,retained_energy,HALL,14,2591,2591,0,0.9545563176382379,0.9515243655987655,0.953017674234324,0.9554548590713366
qwen3_vl_8b,all,retained_energy,HALL,15,2591,2591,0,0.9538896306416385,0.9512929902110588,0.9524896904735364,0.9547203178252497
qwen3_vl_8b,all,retained_energy,HALL,16,2591,2591,0,0.9549216001130917,0.9515421974490259,0.9533151573809292,0.9562965344447902
qwen3_vl_8b,all,retained_energy,HALL,17,2591,2591,0,0.9533178799189655,0.9511279131947725,0.9521624556490362,0.9539004279062544
qwen3_vl_8b,all,retained_energy,HALL,18,2591,2591,0,0.9557445728929355,0.9520556609736688,0.9542749973578746,0.9578283946129245
qwen3_vl_8b,all,retained_energy,HALL,19,2591,2591,0,0.9545821584687619,0.9514451298676532,0.9531317628219796,0.956017338021496
qwen3_vl_8b,all,retained_energy,HALL,20,2591,2591,0,0.9559050001248057,0.9517849600723943,0.9538088025280282,0.9576716241204823
qwen3_vl_8b,all,retained_energy,HALL,21,2591,2591,0,0.9573711933052164,0.9523327004299119,0.9551051493641857,0.9597580488113112
qwen3_vl_8b,all,retained_energy,HALL,22,2591,2591,0,0.9592260298740429,0.9528167556443017,0.955975115268654,0.9624453614682033
qwen3_vl_8b,all,retained_energy,HALL,23,2591,2591,0,0.9556154280593941,0.9516461959411422,0.953362527362602,0.9568601591453506
qwen3_vl_8b,all,retained_energy,HALL,24,2591,2591,0,0.960353362169255,0.9531634080498881,0.9569788888634999,0.9641223349243517
qwen3_vl_8b,all,retained_energy,HALL,25,2591,2591,0,0.9570664244498015,0.9522733485067763,0.9548439431470814,0.9592444783149805
qwen3_vl_8b,all,retained_energy,HALL,26,2591,2591,0,0.9575772047523381,0.9523041960995308,0.9547193477036682,0.9596144752048253
qwen3_vl_8b,all,retained_energy,HALL,27,2591,2591,0,0.9577921798444649,0.9523511012668401,0.954834206970805,0.9598162660030027
qwen3_vl_8b,all,retained_energy,HALL,28,2591,2591,0,0.9556432589836593,0.9519296091748934,0.9536592162893756,0.9568755291501356
qwen3_vl_8b,all,retained_energy,HALL,29,2591,2591,0,0.9597627849829411,0.9527272787598418,0.9562038317707432,0.9634695682965433
qwen3_vl_8b,all,retained_energy,HALL,30,2591,2591,0,0.9566604758437343,0.9521611704452724,0.9545316746973767,0.9584238231991239
qwen3_vl_8b,all,retained_energy,HALL,31,2591,2591,0,0.9553637454048377,0.9515920168852339,0.9533637958697201,0.956808472507376
qwen3_vl_8b,all,retained_energy,HALL,32,2591,2591,0,0.9575722025710648,0.9522502685298417,0.9547185852174603,0.9595811091610196
qwen3_vl_8b,all,retained_energy,HALL,33,2591,2591,0,0.9599883323261309,0.9529178344880516,0.9564749617627396,0.9635467266414577
qwen3_vl_8b,all,retained_energy,HALL,34,2591,2591,0,0.9567429013747546,0.9520732737706536,0.9543018127370728,0.9585029406299285
qwen3_vl_8b,all,retained_energy,HALL,35,2591,2591,0,0.9555825598553384,0.9518115504841574,0.9537040943146743,0.9569991670858348
qwen3_vl_8b,all,retained_energy,HALL,36,2591,2591,0,0.9520703912080586,0.9508204496862636,0.9516689035855712,0.9526234556429314
qwen3_vl_8b,train,ovir,REAL,1,9767,9767,0,0.9714885970806738,0.9598509592679239,0.9854998346779316,0.9901354552383492
qwen3_vl_8b,train,ovir,REAL,2,9767,9767,0,0.9683172493975329,0.9617250574708107,0.9769339614052197,0.9860399922020405
qwen3_vl_8b,train,ovir,REAL,3,9767,9767,0,0.9503978185379984,0.937586058577738,0.9561526236544631,0.9710728738852831
qwen3_vl_8b,train,ovir,REAL,4,9767,9767,0,0.9481365045721716,0.9285803340302732,0.9456635881131891,0.9693701488552924
qwen3_vl_8b,train,ovir,REAL,5,9767,9767,0,0.9312745256122432,0.9179969528916685,0.9375812562570202,0.9514820779296578
qwen3_vl_8b,train,ovir,REAL,6,9767,9767,0,0.922456613234093,0.9056176656109751,0.9234001909815733,0.9388366483176089
qwen3_vl_8b,train,ovir,REAL,7,9767,9767,0,0.8792048977053385,0.8545024417456131,0.8785373692321848,0.9027924174421433
qwen3_vl_8b,train,ovir,REAL,8,9767,9767,0,0.863342923780219,0.843455396801871,0.8604556422094329,0.8786741297377838
qwen3_vl_8b,train,ovir,REAL,9,9767,9767,0,0.8674507792233956,0.8461657517816967,0.8671711905960393,0.8905471208962993
qwen3_vl_8b,train,ovir,REAL,10,9767,9767,0,0.760626917505732,0.6760617274744481,0.7551133021876971,0.8440888824653419
qwen3_vl_8b,train,ovir,REAL,11,9767,9767,0,0.6824877692596376,0.6305848325267108,0.6675719854296964,0.7247411249159365
qwen3_vl_8b,train,ovir,REAL,12,9767,9767,0,0.7553025040314408,0.6888214608726642,0.7530609390543871,0.8148031930868941
qwen3_vl_8b,train,ovir,REAL,13,9767,9767,0,0.7879710397178878,0.7418017287542313,0.7753729455487406,0.8241217242644416
qwen3_vl_8b,train,ovir,REAL,14,9767,9767,0,0.8535153259294204,0.8164042357723695,0.8517071596432568,0.888305638224635
qwen3_vl_8b,train,ovir,REAL,15,9767,9767,0,0.7982831595998988,0.7657007720927782,0.792449774599181,0.8264812778349799
qwen3_vl_8b,train,ovir,REAL,16,9767,9767,0,0.8302889960744052,0.7933048571906721,0.8258289371130115,0.8657734138034565
qwen3_vl_8b,train,ovir,REAL,17,9767,9767,0,0.7578818398323094,0.7347592795956972,0.7569231293877533,0.7794978475457528
qwen3_vl_8b,train,ovir,REAL,18,9767,9767,0,0.8425792069520959,0.8242534350505306,0.8407955990932996,0.8592627877217744
qwen3_vl_8b,train,ovir,REAL,19,9767,9767,0,0.8597125073119058,0.844680737134814,0.8592954503669549,0.8744680475297235
qwen3_vl_8b,train,ovir,REAL,20,9767,9767,0,0.8684596652031608,0.8509201475405093,0.8686766197524044,0.88489597526973
qwen3_vl_8b,train,ovir,REAL,21,9767,9767,0,0.9132744249910114,0.9010626510988982,0.9140028629126581,0.9266785258316816
qwen3_vl_8b,train,ovir,REAL,22,9767,9767,0,0.9347889584266572,0.9242958789776425,0.9355116796388653,0.9461901109254942
qwen3_vl_8b,train,ovir,REAL,23,9767,9767,0,0.9342959717948671,0.923500546575674,0.9350992463499332,0.9465493742761433
qwen3_vl_8b,train,ovir,REAL,24,9767,9767,0,0.9538366250450189,0.9460696141323875,0.9536770282875359,0.9615202850886582
qwen3_vl_8b,train,ovir,REAL,25,9767,9767,0,0.9752139218389843,0.9690923522130837,0.9755796499360957,0.9812392439769536
qwen3_vl_8b,train,ovir,REAL,26,9767,9767,0,0.9837174915582638,0.9803881723863546,0.9845666199566052,0.9883004023393481
qwen3_vl_8b,train,ovir,REAL,27,9767,9767,0,0.9859862671493209,0.982687641787013,0.9864629609921671,0.9898682443968725
qwen3_vl_8b,train,ovir,REAL,28,9767,9767,0,0.9825169248878848,0.9783070193871977,0.9836834838392114,0.9879758691705707
qwen3_vl_8b,train,ovir,REAL,29,9767,9767,0,0.9911131221920627,0.9887339405676521,0.9916913593902723,0.9943044314280473
qwen3_vl_8b,train,ovir,REAL,30,9767,9767,0,0.9887014298591226,0.9858954958230526,0.9901902552484466,0.9934091792495399
qwen3_vl_8b,train,ovir,REAL,31,9767,9767,0,0.9931179469254972,0.9910030595684113,0.9936410439375325,0.9959982153884447
qwen3_vl_8b,train,ovir,REAL,32,9767,9767,0,0.9920261676888976,0.9899133066310839,0.9947509888863582,0.9970114720870008
qwen3_vl_8b,train,ovir,REAL,33,9767,9767,0,0.9926844344015631,0.9912904094544077,0.9948080307412618,0.9967169262379146
qwen3_vl_8b,train,ovir,REAL,34,9767,9767,0,0.988020630658283,0.9873677058314032,0.9915754901140771,0.9941425300759346
qwen3_vl_8b,train,ovir,REAL,35,9767,9767,0,0.9786825032664073,0.9728993399102424,0.9841424964361464,0.9907307721313766
qwen3_vl_8b,train,ovir,REAL,36,9767,9767,0,0.5622034600938262,0.441367734041768,0.5423215431952763,0.6482275701651783
qwen3_vl_8b,train,ovir,HALL,1,2075,2075,0,0.9691062580881545,0.9594281728432041,0.9850925143521279,0.9908140172824184
qwen3_vl_8b,train,ovir,HALL,2,2075,2075,0,0.9653462022577155,0.9584665578765238,0.9730096714037206,0.9836189554575245
qwen3_vl_8b,train,ovir,HALL,3,2075,2075,0,0.9410323252443769,0.9238275823323735,0.947641153154669,0.9638961010430585
qwen3_vl_8b,train,ovir,HALL,4,2075,2075,0,0.9436800891166855,0.9259734664687074,0.9405050775281227,0.9611784445022222
qwen3_vl_8b,train,ovir,HALL,5,2075,2075,0,0.9214309185789789,0.9035177497329305,0.9256629726393442,0.9470172052049545
qwen3_vl_8b,train,ovir,HALL,6,2075,2075,0,0.9141437237970477,0.9000577861051142,0.9150808139170298,0.9299276366564173
qwen3_vl_8b,train,ovir,HALL,7,2075,2075,0,0.8784675936500934,0.8597070144973529,0.8804870250545688,0.8970825404300564
