model,group,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
qwen2_5_vl_7b,AE_I_SC,43,fixed_0.5,0.5,0.8743504534919408,0.43783478643104196,0.5,0.36065573770491804,0.41904761904761906
qwen2_5_vl_7b,AE_I_SC,43,train_f1,0.4538443386554718,0.8743504534919408,0.43783478643104196,0.5192307692307693,0.29508196721311475,0.37630662020905925
qwen2_5_vl_7b,AE_I_SC,44,fixed_0.5,0.5,0.8616241043931039,0.4314817150148703,0.5875,0.2568306010928962,0.3574144486692015
qwen2_5_vl_7b,AE_I_SC,44,train_f1,0.5701348185539246,0.8616241043931039,0.4314817150148703,0.5087719298245614,0.31693989071038253,0.39057239057239057
qwen2_5_vl_7b,AE_I_SC,45,fixed_0.5,0.5,0.857574250265463,0.4209400693535328,0.45,0.39344262295081966,0.4198250728862974
qwen2_5_vl_7b,AE_I_SC,45,train_f1,0.3979213237762451,0.857574250265463,0.4209400693535328,0.5595238095238095,0.2568306010928962,0.352059925093633
qwen2_5_vl_7b,B_SC,43,fixed_0.5,0.5,0.8722602630994084,0.43532578892885476,0.5238095238095238,0.36065573770491804,0.42718446601941745
qwen2_5_vl_7b,B_SC,43,train_f1,0.5449392199516296,0.8722602630994084,0.43532578892885476,0.503448275862069,0.3989071038251366,0.4451219512195122
qwen2_5_vl_7b,B_SC,44,fixed_0.5,0.5,0.8671273904898983,0.44148747561762536,0.5964912280701754,0.18579234972677597,0.2833333333333333
qwen2_5_vl_7b,B_SC,44,train_f1,0.6942002773284912,0.8671273904898983,0.44148747561762536,0.5275590551181102,0.366120218579235,0.432258064516129
qwen2_5_vl_7b,B_SC,45,fixed_0.5,0.5,0.8767475579167945,0.44376299486130916,0.5507246376811594,0.20765027322404372,0.30158730158730157
qwen2_5_vl_7b,B_SC,45,train_f1,0.6137759685516357,0.8767475579167945,0.44376299486130916,0.5423728813559322,0.34972677595628415,0.42524916943521596
qwen2_5_vl_7b,B_JS_TE,43,fixed_0.5,0.5,0.8666017561127044,0.42531296418083253,0.6170212765957447,0.15846994535519127,0.25217391304347825
qwen2_5_vl_7b,B_JS_TE,43,train_f1,0.6998369097709656,0.8666017561127044,0.42531296418083253,0.5363636363636364,0.3224043715846995,0.40273037542662116
qwen2_5_vl_7b,B_JS_TE,44,fixed_0.5,0.5,0.8653546973721808,0.4204048428542276,0.5405405405405406,0.1092896174863388,0.18181818181818182
qwen2_5_vl_7b,B_JS_TE,44,train_f1,0.7932087779045105,0.8653546973721808,0.4204048428542276,0.5338983050847458,0.3442622950819672,0.4186046511627907
qwen2_5_vl_7b,B_JS_TE,45,fixed_0.5,0.5,0.8682456864467468,0.4364170419646227,0.42105263157894735,0.4371584699453552,0.4289544235924933
qwen2_5_vl_7b,B_JS_TE,45,train_f1,0.4212321639060974,0.8682456864467468,0.4364170419646227,0.48854961832061067,0.34972677595628415,0.40764331210191085
qwen2_5_vl_7b,B_JS_TC,43,fixed_0.5,0.5,0.8723872620093344,0.44059028083320545,0.4716981132075472,0.4098360655737705,0.43859649122807015
